,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,537836212.60,283665766.45,179490731.52,84637790.13,467977075.14,293487378.10,205948049.86,91707219.56,439782046.43,307799854.77,205927487.31,90689665.26,357819939.08,262481739.38,169283477.09,82488812.18,474704839.61,347915471.40,258554922.05,127091374.87,719927217.28,425826788.82,264864765.87,115192257.26,589401243.35,304967670.08,166551626.34,80949033.10,356590446.59,232249246.56,158014011.51,77839709.14,305316525.37,194744456.53,120659709.05,47635787.26,152502810.08,79217405.07,52501702.68,22046045.28,84621850.54,57782760.84,38856735.48,19128002.03,86885514.11,62029619.74,26441001.44,13945016.28,967099.26,16239.30,11811.95,5128.20,4500000.00,4500000.00,3000000.00,1500000.00,421310.53,1242.31,1242.31,46812.00,210647951.95,158740610.38,48166156.50,46554116.83,506423764.86,430407224.88,313693017.79,147001484.52,728868384.11,564127029.07,377971639.07,260945543.86,606145257.28,228115087.22,437812279.48,205904396.11,364092955.35,145442405.50,401356096.33,402682043.08,85518280.00,55079388.00,0.0
2,营业收入,537836212.60,283665766.45,179490731.52,84637790.13,467977075.14,293487378.10,205948049.86,91707219.56,439782046.43,307799854.77,205927487.31,90689665.26,357819939.08,262481739.38,169283477.09,82488812.18,474704839.61,347915471.40,258554922.05,127091374.87,719927217.28,425826788.82,264864765.87,115192257.26,589401243.35,304967670.08,166551626.34,80949033.10,356590446.59,232249246.56,158014011.51,77839709.14,305316525.37,194744456.53,120659709.05,47635787.26,152502810.08,79217405.07,52501702.68,22046045.28,84621850.54,57782760.84,38856735.48,19128002.03,86885514.11,62029619.74,26441001.44,13945016.28,967099.26,16239.30,11811.95,5128.20,4500000.00,4500000.00,3000000.00,1500000.00,1242.31,1242.31,1242.31,0,210647951.95,158740610.38,48166156.50,46554116.83,506371693.93,430355153.95,313641749.93,146981028.71,728795394.70,564106281.44,377968526.41,260945700.79,605910506.73,228150252.76,437541325.42,205812251.09,363915566.27,145334579.87,400583292.78,402235635.85,85035675.00,55190017.00,0.0
3,二、营业总成本,521012133.24,309304466.81,200889995.76,103240964.03,501641423.65,314844202.32,222179545.28,107563049.03,445616893.14,299155757.01,201209987.61,100158224.09,401102760.25,294165454.19,194408556.06,98931263.19,557449251.04,383677263.12,256446915.84,118480273.91,574221949.35,357697705.55,220330654.50,99544288.34,461089138.79,252440249.56,144567735.63,69540380.27,289523031.86,190325718.84,127488131.29,61704612.54,255749184.90,166277737.29,100941868.89,44155675.22,132093048.43,73704816.68,48404540.76,21207047.08,84534712.13,55820093.11,35732061.66,17203424.73,223600088.86,161055215.29,16331291.62,9161331.79,-532082280.27,-600074751.42,-638795155.64,-683986040.08,-5007755.24,-83963208.16,-117168725.49,36250475.38,354896402.12,119453677.97,76143271.15,18192523.20,1020404644.28,348471911.37,174945331.83,62533580.60,715549794.85,429389820.09,302761129.39,144415910.60,724297528.89,541520496.74,358245503.21,253442413.24,539532844.04,193369564.83,359486629.11,169505085.80,297395448.03,115684991.72,351324633.38,346034837.00,61230290.00,40329213.00,0.0
4,营业成本,363484605.15,189341215.61,118119557.35,59489335.59,320296313.80,190950308.70,134029242.89,62850624.63,290787054.29,199751786.57,135863129.67,61332103.07,236430084.83,171545389.20,111379955.70,55189270.31,321542313.39,217663994.40,152724441.59,70781027.34,362347233.53,215815250.28,134217674.52,63054668.19,312370952.27,155671567.02,85612381.26,40366347.42,177798607.11,110345726.06,76111542.32,36471168.95,164491646.69,111278254.24,66987272.17,26619716.56,82225347.03,44986919.06,29607704.26,11685434.56,53349394.01,34558630.29,22585897.23,10775398.09,46224889.81,32636225.97,9533930.10,4960136.26,1325001.20,0,0,0,247500.00,0,0,0,1757.91,1757.91,1757.91,0,208144377.33,153113864.79,45204116.76,43397529.78,425949218.35,344171996.33,247552967.97,117267273.06,616506330.47,477570808.20,314087432.53,232026719.12,458218466.04,171057536.46,323685162.73,153272634.02,260337891.20,101832970.62,313555371.46,301084380.04,50653766.00,33968746.00,0.0
5,营业税金及附加,17283011.40,14126161.46,10898167.61,7240679.99,18668085.77,14751133.26,11328199.85,7699286.91,14613763.62,10998836.71,7490577.34,3574308.61,10967628.41,3599075.52,2554326.89,1360567.84,5002647.43,3013091.23,1988639.32,752743.36,10083476.19,2776402.72,1755256.73,1119717.89,3579510.07,2233508.34,1577241.38,785120.26,3852346.58,1961107.80,1453590.50,868315.56,4317882.80,1714946.96,1030562.08,339178.49,3438514.18,1514945.94,1051277.97,306816.57,1300281.02,712651.70,389656.75,179525.19,1149999.93,668192.70,264829.07,128139.07,0,0,0,0,0,247500.00,165000.00,0,0,0,0,0,1663160.76,876516.33,575345.79,523211.97,2029789.83,962541.59,501601.46,0,3420453.09,2665373.34,1818668.54,514034.49,2701597.96,760800.77,2990148.29,1253419.73,1491456.34,253131.59,3135101.76,3052257.51,104563.00,23402.00,0.0
6,销售费用,16318272.84,11522706.22,7542129.54,3392594.76,14095405.59,11498535.33,7428353.64,3813080.86,12586448.00,9461996.26,6163795.97,3163570.10,12834695.35,9859516.88,6651018.39,3149503.28,41638204.19,34464513.29,19578320.09,8064344.10,36656188.10,27281667.77,14992465.74,5448830.84,23103389.59,15568614.03,5734054.13,3160097.85,8531635.93,6647729.46,4509409.90,2347507.41,9799949.45,7272072.90,4660965.30,2155440.96,7761598.86,5461627.58,3781187.26,1700409.41,7686674.00,5211649.82,3557306.16,1822756.90,7105092.76,4259161.05,2250607.14,1152900.16,2642875.01,1746796.66,1579040.36,1377955.56,816549.54,918678.54,729649.82,1261398.23,1555630.30,1253732.01,569109.43,78752.87,34471833.97,18188550.10,16421166.96,541725.46,20354429.85,15766585.77,4763559.80,2580389.75,22369509.02,6524666.71,4873890.59,2598878.59,17165196.49,7729676.78,6430616.06,2859574.17,12104040.03,3799339.33,5445725.31,7174986.55,3647533.00,1312921.00,0.0
7,管理费用,103737919.36,79974308.90,55294513.89,28401011.75,114600332.91,83364761.45,57785476.61,27515218.53,91369914.87,61682561.97,40934338.51,22219224.69,90708041.31,72555102.05,47057994.72,24998369.57,129543576.09,89523539.06,58972478.67,30616608.52,117167670.94,85606355.24,54000967.12,22214627.23,80402778.05,55494693.41,32520679.36,15994209.10,64903457.11,45874822.75,29308922.69,14315209.15,56996316.12,35684186.81,23593879.20,12947579.06,31502018.29,17833032.39,11402630.93,6071563.60,15753820.56,10342525.09,5629093.52,2468653.93,105077942.08,77738244.23,3651048.97,2418504.12,100668737.81,72978781.42,49730267.38,31676246.13,74616825.34,52974851.42,35470856.39,17477198.59,276607114.29,65532063.00,40573627.80,614748.67,695583682.75,124284859.20,78949877.48,2356298.18,199090477.58,17249260.70,15243558.46,4040506.45,16097768.18,9745338.56,4086343.35,2470925.75,17027868.78,6583859.71,9380197.62,4764273.54,9888010.25,3177501.29,11703883.21,16668282.56,1667139.00,1489154.00,0.0
8,财务费用,14384101.86,10550637.44,6569745.24,3560526.10,21040822.29,14370631.30,11121647.65,5615394.71,23520303.40,17283793.90,10911675.83,9871731.97,46864774.30,37472178.84,26910553.45,14395569.84,54034267.76,39483998.02,22758930.83,10027528.51,37651608.45,27157939.09,16318547.20,7827367.24,36330431.89,23378701.92,19012373.13,9133016.11,35879527.33,25826709.20,16471494.63,7701151.74,18841720.88,10309196.52,4665101.28,2093157.03,6645880.48,3970755.22,2662391.34,1442822.94,6568585.07,4994636.21,3570108.00,1957090.62,64569117.89,46451546.44,1012697.27,501652.18,86851134.16,60130235.42,44711501.54,15418587.43,88525630.12,61048790.42,45630310.17,17511878.56,76731899.62,52666125.05,34998776.01,17499021.66,80541589.47,52008120.95,33794824.84,15714815.21,68125879.24,51239435.70,34699441.70,20527741.34,65903468.13,45014309.93,33379168.20,15831855.29,44419714.77,7237691.11,16910622.35,7355184.34,12316400.21,6622048.89,17484551.64,18054930.34,5157289.00,3534990.00,0.0
