,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,284663701.08,197532021.55,109921294.29,714872486.11,470564332.65,340582959.61,194875361.66,658420472.76,437095139.73,286064399.32,126091845.47,430550980.22,263222698.39,155555637.39,70604402.74,435683061.26,309266587.25,213240218.55,102224344.34,449624516.49,326210978.60,218982057.27,103801820.27,554407022.51,396842284.10,245536841.86,112806273.17,574947764.37,413484310.27,278304739.58,111111627.05,627807825.50,473060862.44,312174048.44,132391652.24,643785109.53,468687072.91,298700616.24,151646416.39,536757499.08,422023623.04,254016987.75,115271601.64,488018825.70,345698418.40,226265954.82,101665983.06,402384728.81,272398621.30,179958451.44,80518679.96,308483619.25,249545189.26,0.0
2,营业收入,284663701.08,197532021.55,109921294.29,714872486.11,470564332.65,340582959.61,194875361.66,658420472.76,437095139.73,286064399.32,126091845.47,430550980.22,263222698.39,155555637.39,70604402.74,435683061.26,309266587.25,213240218.55,102224344.34,449624516.49,326210978.60,218982057.27,103801820.27,554407022.51,396842284.10,245536841.86,112806273.17,574947764.37,413484310.27,278304739.58,111111627.05,627807825.50,473060862.44,312174048.44,132391652.24,643785109.53,468687072.91,298700616.24,151646416.39,536757499.08,422023623.04,254016987.75,115271601.64,488018825.70,345698418.40,226181982.99,101665983.06,402384728.81,272398621.30,179951844.44,80518679.96,308483619.25,249545189.26,0.0
3,二、营业总成本,300043644.58,197445124.95,109448216.52,704076515.57,427028734.08,308102232.91,176862150.08,1058013167.23,388748403.45,261235494.47,107926947.56,416440149.91,244549843.30,148250919.11,71214219.69,409145463.74,292534799.69,203553448.13,99896375.79,546252950.10,329342812.35,215075541.86,103010643.21,547354781.56,389186538.21,236108063.25,109655023.42,568313721.08,401845651.76,265621156.86,108779298.16,624722212.54,462011161.35,302199499.42,131660533.26,650176951.96,482650292.19,316613937.07,145472441.99,488783362.60,372425456.62,221409194.36,102119603.44,432722833.45,304829765.27,198299425.83,89964480.82,349400430.28,239214463.21,156442163.26,71436126.01,282778617.08,236915932.92,0.0
4,营业成本,202649234.63,133667837.02,74648855.69,530214772.98,335336643.97,249610861.21,148370716.57,496344743.40,298821166.55,205474744.37,88333795.00,297734906.28,181232784.92,113935326.06,54737478.52,322446059.27,226262350.22,158622773.75,78596730.70,401734201.01,259201572.33,169030128.46,80080971.95,446441654.95,318009197.99,191406128.61,88046400.09,475273243.42,335409849.59,223079081.70,87770745.33,506485077.35,377921032.92,245979697.98,106520367.26,536264867.51,387437032.08,245786403.47,119494015.20,418272444.54,341726864.23,204723127.12,94368511.59,389080520.38,276403782.04,179544591.78,81077788.87,317952619.73,218465767.65,143852428.54,65083216.42,252477435.67,212631515.19,0.0
5,营业税金及附加,2569055.70,1506393.26,543617.30,4435590.03,3127536.89,2193641.20,877876.92,6004178.85,3188686.28,2018834.59,494627.42,3735280.67,1512012.80,955585.01,427744.43,2352249.67,1443072.32,939780.84,438738.90,2877180.21,2049885.28,1491780.79,733152.47,2839244.01,1765882.45,1214598.32,631933.11,2429291.62,1774081.23,1204229.70,652742.05,2608789.28,1627443.27,1057220.91,513923.03,3175194.59,2296630.46,1896981.83,1225093.85,2549363.51,1286975.82,615726.03,190744.81,1582559.81,1109579.92,706192.95,286973.03,1527459.13,1296424.05,717520.87,279845.24,828181.80,527582.22,0.0
6,销售费用,29537172.93,18110443.92,8350127.31,61019489.80,40748831.38,26528766.62,12367094.72,42075248.37,29719465.34,17067458.94,10369609.31,30052987.50,17959470.74,10959835.47,5479252.63,30857463.44,22196619.57,15946523.45,7888793.13,39091171.29,26366267.79,17463385.41,8738012.61,39520543.99,29260253.67,18924539.83,9028776.03,46298580.75,34025442.18,21715228.60,10208195.02,51537342.75,36234413.81,23993377.76,11633024.95,49818405.85,34944598.05,22713633.27,11886717.61,33065327.77,19985209.08,11621375.95,5450598.96,24866251.48,17303362.10,10984939.57,5092660.01,17114594.22,11610498.56,7075020.41,3437144.57,13161148.61,10971662.89,0.0
7,管理费用,41373906.28,28299424.84,19672493.99,66425567.13,45886923.72,28871418.84,15089395.94,115516856.47,62758733.39,37159894.59,13520717.54,51985796.11,39190066.24,19395663.98,8326857.24,47264509.15,35464996.32,22605353.73,11241919.12,53692636.78,32142028.77,20481207.41,10572297.13,44725487.19,32153972.96,18753267.21,8989773.17,38747823.34,26035364.05,16630657.29,7547519.50,46441434.72,35527470.72,23871092.38,10572241.80,48385228.49,42916646.78,33560661.16,10125387.24,34973117.94,9694946.99,5277851.75,2261922.99,12749821.65,7721649.75,4550972.22,2095931.27,8300710.90,5357553.15,3153407.49,2010168.73,12244288.39,10141837.54,0.0
8,财务费用,6357691.47,3744585.72,1678008.34,1428446.66,335547.06,-393309.72,-1467081.40,-402566.82,-8584053.32,-3371831.17,-6303994.32,1209782.82,3491559.31,2240559.30,1226010.43,7590292.88,5322939.69,4222054.16,1695762.47,9716730.84,6900129.69,4634365.55,2267592.02,10280407.81,6958127.41,4820142.73,2100434.49,7656165.37,6356209.10,4779665.75,2854214.56,14933090.46,10177981.97,6775291.73,2601887.31,12089771.73,7099786.62,4031040.44,2448795.58,-1397356.67,-922527.51,-1146076.79,-611981.93,2548569.31,2052763.81,2307131.50,1411127.64,4927579.80,2064947.52,1271798.88,625751.05,3151749.73,1900241.70,0.0
