,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
11,公允价值变动收益,-4638876.00,-1764126.00,-709923.00,-1976271.00,-4994315.48,-13325623.20,3251626.90,3180447.00,0.00,0.00,0.00,0,0.00,0,0.00,-568045.42,-568045.42,-568045.42,248089.16,568045.42,0,0,0,0,0,0,0,-368000.00,473050.00,-168000.00,59000.00,2730680.00,2511620.00,2255810.00,473070.00,-2611260.00,-6421160.00,-788800.00,245955.00,0,0.0
12,投资收益,50503390.53,34937725.12,11279574.10,151274662.10,56685280.47,46980349.61,25684401.32,69464722.64,18415322.47,10098981.48,3679925.13,119238392.91,10372693.60,8602212.89,6343365.19,40338606.78,7199788.24,2375767.97,724172.47,5164229.62,2641536.70,1911834.93,1194220.83,4427407.12,308139.39,42803.25,199021.45,6895979.34,10516584.03,5441693.64,3383575.06,181078052.57,137486780.89,133274306.76,166873382.21,15995756.73,3779809.22,1140302.75,906799.83,0,0.0
13,其中:对联营企业和合营企业的投资收益,34682042.47,15801125.54,10509644.75,92274773.64,46787134.24,23900385.08,5456193.59,48163980.57,18412556.44,10098981.48,0.00,19943411.46,10372693.60,8602212.89,0.00,17122503.87,0,0,0,5244674.61,0.00,0,1194220.83,4427407.12,308139.39,42803.25,0,5125819.34,10512424.03,5437533.64,0,21552530.28,14893603.08,134586194.56,0,20700593.73,5008536.20,0,-292410.60,0,0.0
14,汇兑收益,0,0,0,-4143958.26,0,0,0,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,58476444.80,43135676.83,12384424.05,175700967.49,143483487.25,68441825.35,5924246.12,112032104.18,76813435.64,48413899.38,6632022.63,158645133.87,71612008.06,39451914.28,19375333.81,113180587.62,118487252.81,64082093.23,15197890.42,103121294.88,93409044.63,39350965.73,6033725.12,-18222959.03,-48169529.52,-26652773.68,-9015188.39,-125984402.99,-66611254.65,-51352539.41,-40879272.37,208720171.68,181136510.15,170636679.57,178053794.02,110813313.36,76328878.11,31801296.79,55162757.13,48065640.26,0.0
16,加:营业外收入,6713681.67,1525539.20,959635.75,3136590.58,1897607.29,1799589.46,991763.97,46415520.42,125485527.76,8832946.18,3303377.24,81839075.30,35906615.80,15064107.29,2753665.94,35974182.81,11448127.62,3995292.36,1497230.49,7460275.22,5511092.32,3502640.77,1020012.13,17013308.77,53973883.91,28802022.89,11685586.39,60053232.26,37881825.93,16164742.86,1723162.76,11801615.79,1888281.90,1700385.90,687390.36,333261.21,187736.10,137931.58,756809.99,24142.88,0.0
17,减：营业外支出,477433.57,424474.49,279768.56,21387802.35,4041038.03,2234641.83,663839.41,25765642.62,7002290.13,2979530.01,96742.07,7518497.32,5186233.70,2108908.78,1294886.84,9970432.59,5702910.01,4328286.26,3624800.26,1091968.36,736003.20,640140.18,14569.26,305289.34,289197.83,210715.04,28136.41,2185815.92,1728055.52,1654914.45,1075105.03,789047.33,47862.67,37939.74,7166.22,251099.75,179922.32,104461.76,197796.50,93924.26,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,4768020.79,2305632.08,37980.07,6511996.57,4508868.19,2041557.74,1260908.84,7696824.01,4487586.57,3941832.20,0,101922.92,0.00,0,11566.37,120177.53,0,113908.57,0,1170004.46,1268431.69,1139006.73,5694.37,386108.81,0,0,0,75821.45,48602.00,0,0,0,0.0
19,四、利润总额,64712692.90,44236741.54,13064291.24,157449755.72,141340056.51,68006772.98,6252170.68,132681981.98,195296673.27,54267315.55,9838657.80,232965711.85,102332390.16,52407112.79,20834112.91,139184337.84,124232470.42,63749099.33,13070320.65,109489601.74,98184133.75,42213466.32,7039167.99,-1514939.60,5515156.56,1938534.17,2642261.59,-68116986.65,-30457484.24,-36842711.00,-40231214.64,219732740.14,182976929.38,172299125.73,178734018.16,110895474.82,76336691.89,31834766.61,55721770.62,47995858.88,0.0
20,减：所得税费用,4031473.33,3509287.03,1681307.52,19520996.79,-933229.14,-3682048.95,-7637930.90,20882584.00,37806957.82,2380635.43,922570.11,78289454.74,11957979.28,6873381.16,5766910.63,20211548.11,21602614.90,12144412.09,629906.93,10852733.25,9522657.77,1260749.02,-3549732.18,-15462717.16,-6173764.65,-4517885.55,-2162612.30,-14590046.49,755123.42,43740.16,0,24689785.83,23865506.55,21462367.47,18851215.40,10891390.24,8536286.43,4578257.86,7364297.36,0,0.0
