,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2848305155.43,2261432420.61,1272705757.20,534672341.07,2822841700.04,1729717413.43,1127972350.09,529131101.17,2511772199.03,1893528159.71,1237003156.82,610582448.50,2465590456.09,1837047061.19,1224507601.38,567076812.42,2886922502.81,1990619853.01,1382741790.82,558469944.45,2731483162.11,1944653520.31,1247933822.16,573076898.02,3019245751.48,2042578221.59,1322025775.29,659550441.96,3771880418.54,2721405390.21,1871014116.54,883229371.64,3869161493.91,2881699717.17,1907138283.98,946625083.78,3751856564.00,2699008363.50,1750535928.71,788390997.26,3699134724.00,2869486736.75,1788725881.41,787000033.81,4302815913.57,3730617856.22,2551881435.61,1189521226.79,4643378376.02,3816484965.92,2565681722.53,1204422783.26,3855547446.24,2920953007.81,1839969221.32,812520909.76,2957753336.95,2810753218.50,1921398563.65,929240988.75,2798838153.59,2163126762.94,1381283212.52,642747672.05,2311393525.93,1701510539.17,1084203224.47,543416792.61,1759218737.47,1333460403.75,854816907.86,414580201.38,1679246805.74,812027320.78,1480626403.75,645347246.28,1168784763.22,1092718657.96,1097299674.58,0.0
2,营业收入,2848305155.43,2261432420.61,1272705757.20,534672341.07,2822841700.04,1729717413.43,1127972350.09,529131101.17,2511772199.03,1893528159.71,1237003156.82,610582448.50,2465590456.09,1837047061.19,1224507601.38,567076812.42,2886922502.81,1990619853.01,1382741790.82,558469944.45,2731483162.11,1944653520.31,1247933822.16,573076898.02,3019245751.48,2042578221.59,1322025775.29,659550441.96,3771880418.54,2721405390.21,1871014116.54,883229371.64,3869161493.91,2881699717.17,1907138283.98,946625083.78,3751856564.00,2699008363.50,1750535928.71,788390997.26,3699134724.00,2869486736.75,1788725881.41,787000033.81,4302815913.57,3730617856.22,2551881435.61,1189521226.79,4643378376.02,3816484965.92,2565681722.53,1204422783.26,3830598468.51,2876008616.85,1810007927.90,798641484.16,2925397600.66,2782786734.91,1899115624.13,918773000.07,2765846528.11,2139549392.52,1370502732.70,638590814.36,2290544577.72,1687475243.60,1074149151.55,539575959.93,1741253957.72,1318768760.50,845803409.55,411958089.89,1669698758.29,807590848.69,1464829848.46,636093975.35,1140634397.76,1065428188.41,1076871588.36,0.0
3,二、营业总成本,2644442920.77,2096361027.05,1214931598.81,517639824.22,2743104696.46,1724007232.33,1120656993.26,523981707.75,2478731136.94,1857830209.12,1211495181.08,597823583.81,2361568308.42,1779289193.25,1186345517.54,548592191.28,2855237973.19,1947051133.72,1349371424.54,548054839.25,2746299219.46,1981888732.46,1265942286.47,575322126.88,2958776108.71,2056013338.31,1325827884.65,666081357.64,3701504741.53,2732707741.83,1875728471.25,883981173.21,3883898679.61,2777457125.38,1820657175.13,905331508.13,3609541495.95,2591987354.87,1687972473.26,761603262.39,3707887222.91,2889141536.83,1817911879.54,816506868.52,4547556304.08,3732225214.45,2550092071.86,1186585509.93,4644206331.05,3820225493.29,2570389416.61,1211190012.94,3969017316.95,2923242001.01,1838490165.74,812895010.27,2990558323.23,2836084764.99,1922563677.06,939330861.88,2796094586.97,2126335045.88,1358383540.98,634034398.79,2235276180.70,1645886084.88,1043859965.77,521554715.41,1670909079.00,1250699494.28,796168562.16,398795208.46,1595885360.28,767762119.82,1416379778.51,613480817.98,1116820201.21,1039994497.05,1049417823.42,0.0
4,营业成本,2083804607.10,1650033531.63,989399491.04,427404180.80,2141963931.94,1390494527.23,908995693.91,416866492.45,1967573517.83,1492605556.95,975339531.62,475458601.46,1855621789.15,1419084485.77,948789805.44,435723466.76,2357803607.39,1628784013.88,1140361222.20,462197859.48,2290018400.66,1668755588.61,1066936939.00,494740674.45,2508931955.40,1758481421.14,1132543426.69,571749899.36,3246562763.03,2436241823.85,1683507287.87,785711207.17,3388193523.86,2477097435.64,1621132073.78,805676716.07,3170772167.56,2293762233.12,1496582580.14,672316795.03,3278476281.83,2596310625.40,1626945243.98,726434360.07,4105931465.33,3452010786.27,2356548786.89,1094634020.88,4278500726.23,3568247135.30,2413531847.79,1141177367.94,3627388000.01,2696560086.46,1681896038.59,741343327.08,2727663235.10,2650507059.99,1805368240.72,884608891.38,2540967298.92,1950176859.34,1247151961.90,577079230.87,2026878100.63,1498445187.40,945089284.08,467190709.82,1467519426.66,1106222395.31,699160868.18,353573622.89,1447496883.92,705303311.03,1287341976.71,553306180.09,977795379.21,908212428.70,913439689.67,0.0
5,营业税金及附加,136604377.86,125917356.41,42238543.45,6026097.34,98825755.59,22868687.28,15986497.47,7328756.04,31861828.12,20678130.78,13570262.70,5697833.84,24566774.35,10555453.33,7527281.18,3580600.00,47294185.34,18848482.69,13267274.06,2442082.09,24202588.00,9069502.99,6090580.26,1863891.89,28552366.49,9691501.84,5577492.02,3487207.34,43729541.03,10069871.49,6867941.30,1976405.81,9446601.69,5995405.92,3493404.54,2490399.70,7228709.56,4827652.25,2654706.31,1149459.75,7158370.53,5040384.42,3647013.53,1844638.13,5753983.41,4554721.83,3182758.01,833543.92,8212774.42,6249881.98,3728962.29,2234238.58,4675650.30,2930350.86,1982565.09,1538739.66,5483268.92,3753951.77,2549716.32,1124274.63,4713124.45,3628236.69,2115732.45,947196.87,6761445.01,4609686.45,3199052.91,920169.36,6802162.40,5199012.99,3230752.40,1598072.17,6072485.08,2496951.61,3752351.98,2335557.11,4548393.47,5994418.75,6369032.05,0.0
6,销售费用,108033674.15,81970915.27,38408257.58,13293286.79,124908551.12,52000432.23,31659147.74,14387952.50,70922957.09,49483564.92,34007496.87,16186271.30,67009927.23,50518962.51,33553540.92,16112947.58,64074998.79,44581901.06,29105832.32,12768570.88,52587196.02,38031255.64,25061301.00,10051577.83,52424436.50,41074059.70,28063431.65,13891494.43,80041969.51,61265320.61,39052547.58,18596260.33,71671851.09,52109769.22,33374732.67,16425928.47,59807669.74,47722116.47,33482674.19,14965708.56,68783757.15,52623108.38,34476667.06,17683724.01,71764428.17,53380508.88,34582440.87,16976245.89,64615407.60,45262758.98,24509960.75,8490573.61,59205187.24,43978091.68,28471563.08,12864624.25,44974952.25,37439143.73,24479616.61,9581598.12,38518738.69,28549020.71,16934654.91,9096579.09,28232541.06,22076380.21,13866886.24,8436489.16,22826888.69,16105810.57,10186098.11,4482149.11,13719982.22,5368968.55,11033758.80,7176499.93,16545517.92,10746876.84,14383922.10,0.0
7,管理费用,172692416.57,135838077.49,77393095.14,37255269.30,176591585.28,125081461.03,120270796.34,58211119.32,263996667.35,189689513.62,133125939.64,69966428.23,277665217.77,206338625.58,139729109.74,63859565.37,256748998.86,173763709.80,111880506.93,51863827.93,247371866.00,175979164.97,106783541.19,44028270.19,257903212.20,175545009.65,109213962.94,51076335.65,221661251.82,149660337.33,95287807.18,52706105.08,245959519.73,146699755.82,100128030.35,53467343.38,235160730.31,149550906.35,95688477.99,47445219.52,214679453.13,129349611.64,79478497.94,47633338.72,173451172.49,109243518.28,80008060.61,39966366.57,159416798.99,109802744.36,71189862.44,33657548.78,172543819.62,108314074.79,77440683.38,33146509.31,121581628.37,79640591.26,46693615.87,24157946.07,145064554.57,100582299.41,64972834.60,33444702.50,123309324.47,86993885.12,60003792.19,34676681.67,128185785.91,88904195.11,59702450.20,28201796.92,98601788.60,42382072.15,83859083.94,33772399.87,74517271.64,74177421.36,78668804.67,0.0
8,财务费用,54399661.90,39833929.01,28654343.62,14761404.57,61668870.57,46197871.15,33857701.88,22879582.12,86453431.54,66114425.49,43164236.58,20402352.97,80181240.75,63462954.97,42113005.47,21310733.11,89173789.06,66399338.96,43444239.83,15436774.65,96404925.36,68669394.67,47747440.57,21627397.91,96111890.14,60349498.29,41690055.96,22415558.99,100918747.18,81212102.66,56281545.76,25733224.85,126206386.26,93863142.72,58321197.61,26756130.79,107125772.96,82276739.73,55040228.34,25625385.23,121992717.60,98953628.63,66500278.67,32855874.50,149935422.28,108306276.46,71040622.75,34175332.67,117233036.53,85818495.13,52584305.80,25630284.03,105204659.78,71459397.22,48699315.60,24001809.97,90855238.59,64744018.24,43472487.54,19858151.68,66830870.34,43398629.73,27208357.12,13466689.46,50094769.53,33760945.70,21700950.35,10330665.40,45574815.34,34268080.30,23888393.27,10939567.37,29994220.46,12210816.48,31286649.63,18647227.16,42641003.32,39692835.07,36556374.93,0.0
