,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,110580335.11,757037879.84,686573900.44,535728565.21,232270929.57,1299782646.77,1073327350.80,854649785.46,389469937.43,1522298555.62,1135390850.83,817687491.62,399787237.71,1199368779.85,840745561.16,594092223.95,345865276.75,1163266236.47,930290672.35,630837307.39,229162169.00,670442561.22,381157492.31,199968402.81,64155160.86,169062898.82,104929053.72,77242290.07,35076348.78,247263192.79,161171772.02,109506416.51,42885837.36,222423508.17,140485895.37,97308276.80,36737806.73,182749708.33,115997537.45,85420147.96,32877974.76,142727419.17,103384735.54,0.0
2,营业收入,110580335.11,757037879.84,686573900.44,535728565.21,232270929.57,1299782646.77,1073327350.80,854649785.46,389469937.43,1522298555.62,1135390850.83,817687491.62,399787237.71,1199368779.85,840745561.16,594092223.95,345865276.75,1163266236.47,930290672.35,630837307.39,229162169.00,670442561.22,381157492.31,199968402.81,64155160.86,169062898.82,104929053.72,77242290.07,35076348.78,247263192.79,161171772.02,109506416.51,42885837.36,222423508.17,140485895.37,97308276.80,36737806.73,182749708.33,115997537.45,85420147.96,32877974.76,142727419.17,103384735.54,0.0
3,二、营业总成本,156929372.59,939357817.93,740425311.76,554430832.46,236591545.77,1069215600.36,755704118.98,621739102.20,274180765.14,1119907133.84,761869050.66,518862758.99,256979858.79,885995891.54,590588642.93,414103441.71,240603623.71,811311272.16,617221717.64,403848959.03,150817368.28,535259686.36,321019044.43,177509323.83,60048068.13,165234193.25,106332664.67,72063680.77,33927319.26,185880394.23,120900619.13,78701465.91,33689551.12,170521633.65,109946706.80,75390161.60,30270179.97,137573094.44,91854212.64,65013066.61,26221100.69,113184098.23,84179727.62,0.0
4,营业成本,79751954.85,734631218.39,605345370.88,460275448.60,176545573.70,843119243.63,652147531.10,539943614.56,235993699.02,920603097.87,666421461.76,472254184.41,231771108.27,710345091.10,467695149.19,325159036.78,197763153.24,638457983.51,494364818.92,323547344.02,120664159.77,449068420.37,277047050.24,143319632.04,45656959.44,106448596.53,65278252.67,46095865.81,20406583.55,136316572.24,90260260.61,59081489.13,25011014.01,131251900.71,81691925.54,57055652.73,21776927.29,106439252.68,69057634.41,49232172.89,19387685.58,83729329.29,60751644.08,0.0
5,营业税金及附加,180611.86,2530573.74,1697146.49,1176113.28,542018.44,2359383.11,1432286.24,975444.81,487658.55,2949892.90,2403635.52,1913687.10,1378622.39,7045697.91,4793224.87,4793224.87,3488613.26,2660950.07,2660950.07,2660950.07,2660950.07,3426746.81,1130879.11,651693.16,333421.20,1059457.15,759461.57,699819.04,390843.76,1842564.48,1243068.55,1089011.29,842496.40,1803749.51,1220014.56,1053473.86,483844.50,1786871.56,1182300.70,777866.14,138363.59,943089.44,1400059.19,0.0
6,销售费用,798554.41,6242311.95,3736345.06,2904803.27,691061.67,9287361.82,5192700.21,3577404.87,2777774.60,7031081.14,6945695.81,4105755.23,1897615.01,18254184.25,14670819.16,9969948.85,6206735.13,28498641.04,33088151.77,23177584.10,5519851.36,9784410.13,6017376.63,3367889.09,1344768.70,8648956.03,6494571.33,4108047.25,1325129.02,12655078.10,9713720.65,5004566.45,1487268.27,10921678.16,7707304.63,4598622.92,1718448.22,7777331.99,5618928.55,3968274.99,1489880.93,7782775.19,5374668.63,0.0
7,管理费用,21114061.19,101735782.56,68993473.74,44441761.10,24201565.53,95822602.00,57339713.92,40260365.80,16846554.32,102104125.32,48662541.74,31481497.61,17163118.76,108452593.36,61497178.27,40852168.16,17670418.57,106404257.56,49518560.47,32489700.39,8244588.58,38889996.67,16623447.22,13353626.56,4630287.55,21956796.13,16455913.94,10662283.97,5203399.19,28377320.41,14294431.76,9337749.02,4319968.19,20315186.47,13886348.35,8498804.23,3746838.73,16843069.32,11738742.73,7829683.22,4057071.92,15096691.95,10468556.53,0.0
8,财务费用,54105619.99,85457688.57,56072917.49,42030561.55,26407627.59,45831075.51,32651194.43,25558491.61,15217398.42,32600751.30,15097888.63,9824952.00,3838784.49,1891582.33,1762550.14,1059291.00,416844.57,19179297.12,17107227.97,14184484.67,6368437.61,23695163.44,18395859.63,13729682.13,7157096.92,26636956.50,16588211.42,9807564.25,5714728.99,6054472.48,4614839.31,3637111.25,1350434.76,3231492.61,2979430.78,2776549.63,1326363.79,4369523.16,3271814.07,2360358.97,1081497.52,5122192.71,3031446.28,0.0
9,研发费用,978570.29,8760242.72,4580058.10,3602144.66,951078.65,30221317.53,13264961.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,7252620.19,42574616.76,-6324268.91,11423780.55,2857680.23,54618185.31,22337827.20,-717317.36,930609.87,40006742.59,40169721.30,32269772.05,15057858.94,16110142.86,20482008.44,7788895.78,7359380.89,10394948.94,1804431.60,3086800.85,925534.32,483430.91,756253.74,690100.45,886634.75,634386.52,774298.25,551538.77,678369.49,2997626.19,2461682.94,1407058.23,1217757.44,357045.73,984792.18,844710.40,66601.15,510019.65,3153352.91,0.0
