,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,255573039.26,158781174.85,52207500.00,436017584.47,241004679.54,106836732.63,15711300.00,243849084.36,150226410.60,0.0
2,营业收入,255573039.26,158781174.85,52207500.00,436017584.47,241004679.54,106836732.63,15711300.00,243849084.36,150226410.60,0.0
3,二、营业总成本,222600277.32,150182206.23,0,362048892.17,211214931.06,109820242.41,0,205511389.28,144254938.17,0.0
4,营业成本,162577964.65,105581335.91,0,280741598.48,161921592.84,73258097.12,0,153146860.18,92726995.30,0.0
5,营业税金及附加,1611118.51,942499.05,0,3038228.83,1523402.59,1208300.80,0,1255712.17,1120390.49,0.0
6,销售费用,13654074.50,11313210.71,0,19188761.77,10893084.74,8436601.02,0,10115141.81,6336789.94,0.0
7,管理费用,26737524.79,19469647.71,0,32682648.76,18141836.54,13132072.14,0,24410007.70,27428804.98,0.0
8,财务费用,446147.33,2332954.32,0,4216173.67,2424811.28,1918589.57,0,854290.34,3913150.60,0.0
9,研发费用,17573447.54,12172919.49,0,19599626.05,16310203.07,10942299.33,0,12666881.65,11425418.21,0.0
10,资产减值损失,0,-1630360.96,0,2581854.61,0,924282.43,0,3062495.43,1303388.65,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,7254658.01,7408418.66,7374864.72,0,-560822.53,-1152293.57,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,-42142.21,-42142.21,-42142.21,0,-1376316.88,-779216.69,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,39459153.49,8933068.62,1122600.00,82246626.45,35704519.39,4427254.93,-7894400.00,38494319.25,4801008.41,0.0
16,加:营业外收入,416139.72,391378.00,0,688426.40,500301.39,151420.81,0,105171.38,100695.29,0.0
17,减：营业外支出,91179.45,74486.62,0,75978.44,67099.95,18216.26,0,248702.06,304230.85,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,39784113.76,9249960.00,1089700.00,82859074.41,36137720.83,4560459.48,-7881700.00,38350788.57,4597472.85,0.0
20,减：所得税费用,5115334.38,1277787.34,0,11745479.34,5122611.57,646456.44,0,5523970.82,2170374.67,0.0
21,五、净利润,34668779.38,7972172.66,970500.00,71113595.07,31015109.26,3914003.04,-6593000.00,32826817.75,2427098.18,0.0
22,归属于母公司所有者的净利润,35535863.00,8082773.07,1005400.00,70256586.67,28314910.72,3613677.78,-6518300.00,32196762.06,2168670.37,0.0
23,少数股东损益,-867083.62,-110600.41,0,857008.40,2700198.54,300325.26,0,630055.69,258427.81,0.0
24,六、每股收益,,,,,,,,,,
25,基本每股收益(元/股),0.330000,0.100000,0.010000,0.870000,0.350000,0.040000,0,0.410000,0,0.0
26,稀释每股收益(元/股),0.330000,0,0,0.870000,0.350000,0,0,0.410000,0,0.0
27,七、其他综合收益,152613.91,95493.20,0,-235146.59,224120.61,76661.62,0,49911.96,-10195.00,0.0
28,八、综合收益总额,34821393.29,8067665.86,0,70878448.48,31239229.87,3990664.66,0,32876729.71,2416903.18,0.0
29,归属于母公司所有者的综合收益总额,35688476.91,8178266.27,0,70021440.08,28539031.33,3690339.40,0,32246674.02,2158475.37,0.0
30,归属于少数股东的综合收益总额,-867083.62,-110600.41,0,857008.40,2700198.54,300325.26,0,630055.69,258427.81,0.0
