9,研发费用,81217573.94,334218689.69,194093406.99,120048040.86,52209017.77,235299398.06,152219238.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,8114711.29,39253891.46,28486908.52,18938120.65,17534805.86,50913972.56,30602083.00,45493272.74,15457478.49,1353446.69,5766561.15,36586681.11,18384472.57,18439979.40,15904514.70,35321131.10,9467054.46,17244590.51,14506648.77,30071923.98,7614399.00,14542484.62,14244639.27,22012431.67,12910074.17,26555071.53,42035123.93,37119691.31,9435721.68,24948858.12,9529505.74,23097600.28,2024454.30,18845090.05,19464223.91,15529869.18,5796718.22,32795417.18,10021047.88,13964724.54,98032.83,20931126.74,13505954.14,12740191.00,906675.60,40018343.29,25276817.50,20310315.89,10148450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1870597.61,0,2593605.71,0,9787951.56,371494.17,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,-3935681.27,52993630.16,43185470.53,3364790.24,17239305.01,-45949257.12,-25833772.85,-18790911.11,-3292159.49,-11888232.24,-15475683.18,-10359085.30,1507583.23,11500963.72,2136627.20,-1278570.21,0,81170.00,-1206430.00,3653270.00,81770.00,-81170.00,519200.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,7493976.04,-32695507.49,-38327115.65,11663963.45,-3294794.60,3931358.68,20726039.38,14749419.09,23858193.30,102766412.15,39675737.03,23593349.66,12860815.50,14302482.67,6625694.81,4153090.95,358659.99,-12043591.71,-15605274.06,-5484432.72,171415.10,-1703917.37,-3182602.11,-784297.22,-103003.19,-149450.68,655790.37,751289.68,-34904.04,-248688.69,80274.04,260963.91,-383521.48,2549693.09,2257469.01,332396.24,235864.47,141416203.65,140917222.76,137640762.06,82050909.75,214208073.52,118412775.48,10435457.53,0,2583543.00,2059868.88,2034932.61,1672358.00,36353801.42,35981139.40,35789359.56,35736321.60,738416.55,410173.11,262359.95,124162.90,1321095.64,1169460.94,250833.81,517146.68,-652168.43,672404.37,561382.36,225758.43,2520278.30,848099.10,950566.32,534483.04,338333.45,374510.41,290823.83,-223747.06,1382068.38,1415759.81,1009735.38,1178493.41,-5002409.17,-265631.47,-5345879.25,-1319288.00,1298954.04,987000.00,5106574.04,2964186.54,3456500.00,1172246.46,109585.43,0,28000.00,0,122153.00,255330.00,0.0
13,其中:对联营企业和合营企业的投资收益,-131480.96,-8049228.81,1251855.70,-8822000.32,2406312.81,-23357648.90,-12056138.08,-15674377.81,-1987586.69,-2625710.04,2235018.46,-3226328.17,-1036950.02,-1724205.46,3536619.33,-833210.42,-4627641.38,-15983663.17,-18400988.39,-6482572.94,171415.10,-445938.81,-1465123.55,-784297.22,-103003.19,-1218444.63,-732404.61,-593240.24,-34904.04,-1760030.60,-1035675.04,-812793.39,-383521.48,-39974.73,0,0,0,3589891.40,-1637852.21,-1738998.66,0,1369602.51,146972.66,146972.66,0,675807.92,147507.22,84932.61,1672358.00,821524.22,448862.20,257082.36,204044.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-286473257.81,68708060.47,103245554.69,63803620.23,66920701.10,49123977.60,85467518.94,59118201.68,66268906.54,51166093.02,128387651.36,95498412.03,66650970.76,197245382.32,169181474.96,109087004.56,49652160.47,103565451.26,175563563.27,168014541.71,60317563.61,295179493.10,258484941.58,180206732.35,50970826.53,276062693.25,223048181.69,162366077.10,45294580.33,101066183.32,52810877.62,126419575.43,45333707.89,-27092209.96,15200968.14,22064506.86,46547679.12,135840059.76,225737021.37,164996610.95,93165598.61,303178588.81,209012985.14,28379587.30,7131912.32,21514665.32,14183060.93,11187240.53,5886245.29,15246267.17,12204688.90,8749526.75,3002728.22,12036280.62,13039890.97,9062434.22,4011804.51,7447829.06,23631469.97,17316125.03,9272235.34,17068285.07,20261763.94,15302249.19,8323574.43,-181049665.85,6320036.34,4494989.92,2849521.50,6426304.50,7562996.58,3948418.81,3863627.28,-272329341.90,3449013.94,6622424.19,3489650.21,81762345.28,42276325.92,89384189.21,51407300.21,136993899.49,76504343.04,169991397.79,93660817.90,131838020.48,70869566.12,129304413.63,68926631.54,103011043.82,54261941.00,34032793.00,36922474.00,0.0
16,加:营业外收入,1226885.79,6479922.98,5694649.89,2476197.02,1031286.96,6486445.70,5443167.59,4082102.58,1557612.64,5671791.04,38382234.46,23491147.85,16629279.66,57917677.26,38230085.35,21471702.44,10126101.23,44182677.87,22710529.49,14805119.86,6026381.21,58282708.52,26715233.53,20397907.16,6353872.55,33929380.90,28267868.84,9017138.67,3346446.60,137438552.99,116559820.74,4579649.44,2376415.27,150394697.60,121576276.61,119542650.05,2303381.36,243184425.34,128002073.65,94773177.51,34638666.72,57025199.59,6972921.60,5249453.72,1195716.78,11030114.87,4345966.05,1718131.45,262474.72,8864617.72,3156047.72,2076067.72,244350.00,539203.82,265202.81,119529.63,80720.19,146594.36,83444.36,31251.27,8811.27,229178.83,208052.23,25239.11,410242.67,4883417.92,1235969.35,582987.85,-52613.70,2050287.85,1397872.17,1473707.85,761786.99,873965.12,562129.88,1028189.15,85001.40,572569.97,55766.12,4896998.56,11923.06,156353.05,0,129732.47,0,461050.62,0,807537.54,0,300801.47,0,0,0,0.0
17,减：营业外支出,509324.06,5409757.70,3776106.23,2362526.37,1901268.37,21268525.58,60249.87,40791.25,16552.57,222977.82,14573069.00,11455300.63,10608339.93,5949509.51,5401767.97,1818874.18,590032.72,115300922.61,9294581.25,9264613.15,6174911.26,6057181.88,3877664.58,2812927.92,188790.42,3883226.46,5353454.24,3463798.30,283883.95,6249367.98,5738521.21,5625818.80,590525.91,10961203.07,3242460.35,2143328.48,580846.90,2281434.50,718315.80,528567.96,324127.99,2315970.08,618734.72,116553.07,7322.68,2620837.70,2191739.08,1055099.43,2728.32,1330265.61,1282971.54,100176.12,0,26942.98,857080.82,857080.82,0,493336.64,486906.28,25000.00,25000.00,135753.99,135753.99,59315.69,15631.68,21668072.87,88182.98,84275.55,10306.18,368988.10,368788.10,354280.54,354092.20,78094481.83,154700.00,1327302.92,919464.00,2079979.14,2048868.09,345850.35,63659.21,582697.36,0,926744.24,0,661492.19,0,1355854.66,0,1291045.46,0,0,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,14234403.75,11359875.16,10605012.04,5411002.25,5041587.90,1545129.64,324113.57,6088450.57,5698998.21,5696803.31,5685698.09,2480137.41,1596131.19,554394.53,174619.08,3558964.71,5127519.33,3304049.48,296720.17,5833086.24,5370396.64,5333936.81,471937.41,9366262.04,2294798.27,1884529.38,446994.83,1240293.00,525192.34,513620.69,312897.71,1350293.88,127878.89,98147.45,2322.68,219178.26,217868.62,0,0,763695.58,782298.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,-285755696.08,69778225.75,105164098.35,63917290.88,66050719.69,34341897.72,90850436.66,63159513.01,67809966.61,56614906.24,152196816.82,107534259.25,72671910.49,249213550.07,202009792.34,128739832.82,59188228.98,32447206.52,188979511.51,173555048.42,60169033.56,347405019.74,281322510.53,197791711.59,57135908.66,306108847.69,245962596.29,167919417.47,48357142.98,232255368.33,163632177.15,125373406.07,47119597.25,112341284.57,133534784.40,139463828.43,48270213.58,376743050.60,353020779.22,259241220.50,127480137.34,357887818.32,215367172.02,33512487.95,8320306.42,29923942.49,16337287.90,11850272.55,6145991.69,22780619.28,14077765.08,10725418.35,3247078.22,12548541.46,12448012.96,8324883.03,4092524.70,7101086.78,23228008.05,17322376.30,9256046.61,17161709.91,20334062.18,15268172.61,8718185.42,-197834320.80,7467822.71,4993702.22,2786601.62,8107604.25,8592080.65,5067846.12,4271322.07,-349549858.61,3856443.82,6323310.42,2655187.61,80254936.11,40283223.95,93935337.42,51355564.06,136567555.18,76504343.04,169194386.02,93660817.90,131637578.91,70869566.12,128756096.51,68926631.54,102020799.83,54261941.00,34032793.00,36922474.00,0.0
20,减：所得税费用,-6990752.22,26266024.94,36397055.33,17701260.34,10546657.77,-533886.62,25015797.92,10150948.29,12649511.71,20520373.53,24356057.20,9439557.86,10357138.93,29044015.72,36173658.96,18816185.98,6528778.06,11226998.22,29516348.07,14512173.60,9522918.59,66998094.57,53237882.50,36794783.31,5988153.23,29972625.12,57410906.13,36091305.08,14782488.53,71077967.71,23318643.65,13865961.02,11911447.40,23304406.64,13195542.44,18135891.78,9519588.87,50247580.05,54701199.12,40301395.05,16774253.77,56711767.53,32966969.36,4116320.05,1926594.21,4287833.15,-2184186.61,-2359640.04,-226668.90,5067858.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366102.60,797036.18,398278.14,26208287.08,5997483.59,26645809.17,7456552.81,18641420.24,9323484.33,24907170.20,13606493.96,19227161.84,10630434.92,19527749.84,10338994.73,15303120.00,0,0,0,0.0
21,五、净利润,-278764943.86,43512200.81,68767043.02,46216030.54,55504061.92,34875784.34,65834638.74,53008564.72,55160454.90,36094532.71,127840759.62,98094701.39,62314771.56,220169534.35,165836133.38,109923646.84,52659450.92,21220208.30,159463163.44,159042874.82,50646114.97,280406925.17,228084628.03,160996928.28,51147755.43,276136222.57,188551690.16,131828112.39,33574654.45,161177400.62,140313533.50,111507445.05,35208149.85,89036877.93,120339241.96,121327936.65,38750624.71,326495470.55,298319580.10,218939825.45,110705883.57,301176050.79,182400202.66,29396167.90,6393712.21,25636109.34,18521474.51,14209912.59,6372660.59,17712760.49,14077765.08,10725418.35,3247078.22,12548541.46,12448012.96,8324883.03,4092524.70,7101086.78,23228008.05,17322376.30,9256046.61,17161709.91,20334062.18,15268172.61,8718185.42,-197834320.80,7467822.71,4993702.22,2786601.62,8107604.25,8592080.65,5067846.12,4271322.07,-349549858.61,3490341.22,5526274.24,2256909.47,68446649.03,34285740.36,83489528.25,43899011.25,117926134.94,67180858.71,144287215.82,79750766.98,112410417.07,60239131.20,109228346.67,58587636.81,86717679.83,42601900.00,24032800.00,20312400.00,0.0
22,归属于母公司所有者的净利润,-270008124.67,56441479.14,80752019.41,54334022.57,60526575.53,38658256.97,65638506.12,50684231.73,56261852.68,32473204.92,120222315.96,92075039.77,61303717.56,220216680.96,165288664.89,109992701.28,53709680.24,26496345.34,161902412.73,158369766.68,54960953.89,294508518.37,239217808.78,159106275.83,49511487.82,274068195.60,205133196.62,135691575.62,40877845.25,192197887.93,151052571.53,110855042.20,34607026.34,106614733.84,131016975.36,126157996.21,38110507.07,325850539.55,297760905.90,218616696.38,110664275.21,301198313.20,183542357.13,30381054.02,6949538.69,25678991.58,19138035.83,14184663.42,6548864.95,17645149.62,14062242.97,10875171.61,3858239.29,11965716.54,12824582.91,8755953.63,4254517.25,6658981.44,23025666.40,17222447.76,9245905.67,16767740.47,20209486.49,15203146.11,8635802.17,-194656073.42,7467822.71,4993702.22,2786601.62,8107604.25,8592080.65,5067846.12,4271322.07,-349549858.61,3490341.22,5526274.24,2256909.47,68446649.03,34285740.36,83489528.25,43899011.25,117926134.94,67988756.24,144943805.00,79750766.98,112410417.07,60239131.20,109228346.67,58587636.81,86717679.83,42601900.00,24032800.00,20312400.00,0.0
23,少数股东损益,-8756819.19,-12929278.33,-11984976.39,-8117992.03,-5022513.61,-3782472.63,196132.62,2324332.99,-1101397.78,3621327.79,7618443.66,6019661.62,1011054.00,-47146.61,547468.49,-69054.44,-1050229.32,-5276137.04,-2439249.29,673108.14,-4314838.92,-14101593.20,-11133180.75,1890652.45,1636267.61,2068026.97,-16581506.46,-3863463.23,-7303190.80,-31020487.31,-10739038.03,652402.85,601123.51,-17577855.91,-10677733.40,-4830059.56,640117.64,644931.00,558674.20,323129.07,41608.36,-22262.41,-1142154.47,-984886.12,-555826.48,-42882.24,-616561.32,25249.17,-176204.36,67610.87,15522.11,-149753.26,-611161.07,582824.92,-376569.95,-431070.60,-161992.55,442105.34,202341.65,99928.54,10140.94,393969.44,124575.69,65026.50,82383.25,-3178247.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-807897.53,-656589.18,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),-0.258500,0.054000,0.077300,0.052000,0.057900,0.037000,0.062800,0.048500,0.053900,0.031100,0.115100,0.088100,0.058700,0.271700,0.216400,0.144000,0.070300,0.034700,0.212000,0.207400,0.072000,0.385600,0.313200,0.208300,0.064800,0.358900,0.268600,0.177700,0.053500,0.251700,0.197800,0.174200,0.054400,0.167500,0.205900,0.237900,0.071900,0.787800,0.719900,0.528500,0.267500,0.728200,0.443700,0.073400,0.016800,0.062100,0.046300,0.034300,0.015800,0.042700,0.034000,0.026300,0.009300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),-0.258500,0.054000,0.077300,0.052000,0.057900,0.037000,0.062800,0.048500,0.053900,0.031100,0.115100,0.088100,0.058700,0.271700,0.216400,0.144000,0.070300,0.034700,0.212000,0.207400,0.072000,0.385600,0.313200,0.208300,0.064800,0.358900,0.268600,0.177700,0.053500,0.251700,0.197800,0.174200,0.054400,0.167500,0.205900,0.237900,0.071900,0.787800,0.719900,0.528500,0.267500,0.728200,0.443700,0.073400,0.016800,0.062100,0.046300,0.034300,0.015800,0.042700,0.034000,0.026300,0.009300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,-5014374.15,-2068017.04,-3102378.92,-6957381.18,-2085506.09,-15324313.47,-6466960.36,-8939360.51,-6515999.71,-14082920.83,-6493532.56,-3352515.41,-513283.80,7798783.78,3621779.01,2484848.72,-401296.49,1288320.82,35643.14,-506008.36,-309624.32,-1081375.78,-1430836.70,591637.68,1000627.56,-660435.25,-1135962.85,-291859.80,-138618.29,-1278962.31,-847778.01,-696806.42,-150471.20,-835178.35,-106074.87,0,0,-107881799.35,-107555556.24,-105451137.74,-62337849.93,-16796200.66,39658805.45,53748347.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,-283779318.01,41444183.77,65664664.10,39258649.36,53418555.83,19551470.87,59367678.38,44069204.21,48644455.19,22011611.88,121347227.06,94742185.98,61801487.76,227968318.13,169457912.39,112408495.56,52258154.43,22508529.12,159498806.58,158536866.46,50336490.65,279325549.39,226653791.33,161588565.96,52148382.99,275475787.32,187415727.31,131536252.59,33436036.16,159898438.31,139465755.49,110810638.63,35057678.65,88201699.58,120233167.09,121327936.65,38750624.71,218613671.20,190764023.86,113488687.71,48368033.64,284379850.13,222059008.11,83144515.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
