,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,11019952779.31,7259417234.02,4882338301.24,2199143860.20,10790780908.10,7162660913.99,4686831607.54,2149752786.34,11908162078.71,9292944917.76,6121495698.05,3185694080.78,8846765462.19,6088460098.51,3654524012.26,1993397559.60,9663900539.07,7003122950.33,3511681100.58,1212428066.20,10534393388.52,7501180413.43,5166543848.86,2482131803.35,10531130769.19,6604285191.54,4544943860.94,1983907686.76,10260651928.18,7522074803.18,5035441348.32,2692513424.51,10092193621.18,7799031328.35,5446361767.13,2549771426.51,7484080187.37,5429107572.50,3760226141.58,1725293027.51,4505812206.44,3353707273.35,2224652211.40,967797145.21,5911451153.35,4593137129.76,3268054942.29,1534799418.70,5486790289.85,3946879496.41,2739943778.56,1212837685.40,4146773597.55,3138146706.20,1923180762.54,1055167212.92,3445515459.36,2745519270.64,1619566201.59,910115676.49,2953583320.53,2299131218.58,1448271462.32,703191626.27,2479678106.18,1879809804.06,1266467284.19,622418642.15,1890637992.77,1417838472.01,911904128.58,0,1807002753.32,869068891.52,2065914682.40,990440701.11,1207094189.31,355362718.25,653132118.14,316242393.87,677559488.61,445907295.17,704917647.36,671948545.51,493895411.75,513954434.63,0.0
2,营业收入,11019952779.31,7259417234.02,4882338301.24,2199143860.20,10790780908.10,7162660913.99,4686831607.54,2149752786.34,11908162078.71,9292944917.76,6121495698.05,3185694080.78,8846765462.19,6088460098.51,3654524012.26,1993397559.60,9663900539.07,7003122950.33,3511681100.58,1212428066.20,10534393388.52,7501180413.43,5166543848.86,2482131803.35,10531130769.19,6604285191.54,4544943860.94,1983907686.76,10260651928.18,7522074803.18,5035441348.32,2692513424.51,10092193621.18,7799031328.35,5446361767.13,2549771426.51,7484080187.37,5429107572.50,3760226141.58,1725293027.51,4505812206.44,3353707273.35,2224652211.40,967797145.21,5911451153.35,4593137129.76,3268054942.29,1534799418.70,5486790289.85,3946879496.41,2726568929.92,1212837685.40,4144558973.32,3137387465.26,1922584891.48,1054814917.78,3446026177.73,2745381415.11,1620060481.93,910851808.31,2960018599.53,2300483115.81,1447838925.23,703040144.78,2478858486.79,1879161438.51,1265330015.31,621569080.61,1890323807.45,1417671457.16,911954934.06,0,1804660105.66,868259195.13,2062950513.53,987951235.63,1202645040.16,353687926.91,650556940.91,316414379.09,678508377.73,445573849.06,704796178.48,669746144.36,495284319.84,513673385.82,0.0
3,二、营业总成本,11389826901.36,7420066813.41,4831179779.87,2171264907.43,10691058119.90,7122378863.62,4622290644.82,2116445965.09,11803032115.81,9166415694.74,6026909641.53,3105186754.56,8805627149.48,6124235796.40,3600938491.86,1983472970.99,9828521551.70,7067925965.14,3580260586.06,1281698966.89,10768744894.32,7613642011.29,5232506780.93,2524484846.70,10736247131.71,6792691222.35,4696455795.62,2055180087.79,10513073983.71,7711383745.51,5157332480.28,2748217870.72,9964143973.85,7604948109.79,5275242808.12,2469223901.02,7292437973.63,5322468060.51,3675190033.60,1685418880.24,4463170505.13,3336855222.59,2216570798.19,995042769.30,5800984439.75,4360851906.35,3068237736.42,1417571346.95,5301309241.35,3800138559.79,2629249844.78,1155719185.16,3984913660.27,3027376245.17,1852030975.49,1015039540.47,3366428279.03,2665073440.96,1595530042.00,896978365.45,2863666369.87,2232718454.78,1406141353.44,683965500.79,2404764664.83,1819365982.13,1234943697.98,609539692.02,1868647409.68,1383010190.80,885155752.95,0,1740201635.25,840368174.11,1915546686.68,927834311.55,1102121868.17,316783494.16,553029776.30,283212723.47,610888586.90,0,623603594.62,630139186.43,458075320.53,461374168.81,0.0
4,营业成本,10638781560.86,6865034932.09,4474659241.88,1995685479.98,9970516455.33,6596793873.11,4259240688.13,1941041336.45,10964008873.20,8582560664.18,5635586582.36,2904938497.63,7993029368.31,5560781636.04,3234723810.80,1812537671.06,9029095261.18,6558894368.15,3327862681.15,1173808570.93,10139868176.99,7193659400.46,4945139431.55,2381356199.79,10037611432.44,6281824923.66,4342404165.62,1889895971.95,9809088015.13,7176806899.73,4802227690.54,2554210740.55,9070718761.70,6918633647.39,4772953216.57,2233787426.33,6517021364.76,4740028971.46,3263727764.18,1466198107.60,3690555391.53,2745429762.49,1793871244.73,780740491.15,5287697658.61,4033630261.60,2823403353.37,1294157126.29,4751552765.64,3405298916.67,2345037902.62,1028639406.54,3583743751.71,2767701217.72,1664424952.08,914449489.77,2999131479.57,2364126841.34,1374419766.94,787548161.00,2491238167.43,1926572102.44,1204312247.54,584904225.19,2066810563.30,1581838627.24,1078481182.03,532440467.94,1610209849.44,1173892968.66,749304240.01,0,1532733314.16,743877310.35,1721041979.95,832365236.82,971268441.36,285545302.10,485546571.77,250104920.81,568502152.09,0,560067150.56,559950988.08,426156693.65,381126169.84,0.0
5,营业税金及附加,133848832.13,95764181.34,57943870.64,29661600.89,120556334.33,88561106.06,58451986.05,33793344.45,179421210.59,140753227.19,102354585.97,49487859.70,160296637.63,97553081.84,70282071.58,28676100.74,105632822.63,74131982.71,45450203.71,7217158.58,115237316.71,84889010.49,56156829.15,24402022.35,121863331.73,93563741.02,75022121.94,26495222.58,144197737.96,119077751.17,79415112.05,50917709.99,356143197.42,313091995.67,226063464.86,93088090.22,300378156.62,237214354.00,185507634.27,117091681.29,416521947.97,322712674.12,234684798.97,117106324.48,97772929.17,68675911.41,49832269.99,21035381.45,95447657.61,70621787.74,50428955.84,22787211.57,85915042.98,61629107.82,37722865.41,22089075.50,70080991.97,51556049.35,30383103.30,21131880.73,81996239.52,64867550.47,43677461.87,22242439.94,86499309.78,68401477.26,46588663.55,21530576.92,83498143.13,59489829.72,38893851.40,0,57041868.04,26361149.00,64462976.03,25221347.75,30812508.93,2203779.34,3721676.89,2381925.58,3962077.59,0,3546162.49,0,0,47472564.48,0.0
6,销售费用,167158480.21,111214153.85,72613190.28,37947485.84,133823065.44,99642650.06,69744066.79,33325738.04,146795939.19,106165419.06,71048913.48,33926315.44,129063902.67,92268236.83,61317483.72,33819959.48,131896480.77,93441756.38,35434323.01,12080769.30,84403176.00,57405515.33,40653840.63,19968403.52,118320370.48,85205346.88,57882294.50,28727532.18,107796337.44,74798705.60,50464142.38,28427988.80,104139473.85,73361331.27,52634994.03,28116605.42,100022797.44,77124762.92,53042172.99,24356758.18,76756810.77,60772932.60,41183662.70,19534818.32,79446259.03,51614934.46,42001288.42,15245086.38,84271042.71,61519079.23,35673379.70,14823187.77,34358161.53,34789530.03,25042963.59,12845410.35,34052395.96,37162257.84,26067790.52,12996295.47,39458204.94,37671951.68,25091738.65,12303685.81,40005561.79,31655687.65,19515403.65,8699783.04,19390369.77,20919297.09,13456834.19,4999356.02,27804499.28,14903381.91,20400940.29,0,25851871.34,9882898.77,15766440.27,5240253.99,17471475.56,0,12014762.30,16320462.13,13648380.26,7482670.63,0.0
7,管理费用,170556950.14,123550190.67,77605981.86,38451454.44,162594526.96,222461869.09,162291001.94,71096442.88,342549367.56,229170549.20,149968997.15,82731814.52,337161575.76,246568106.60,158366442.81,77358745.23,361920651.42,222053642.85,99473222.44,47932799.26,224929376.21,139666466.21,103861149.27,57935495.41,282392411.55,205703124.77,138159225.75,71075444.62,295183108.58,226823156.85,148989503.94,76164205.58,279232922.04,202698717.73,151679577.08,83622253.40,235253093.70,191468359.90,126671631.15,62052912.67,210862119.43,157130481.00,109389863.59,58306586.55,216507838.07,146590265.18,107300248.33,65952139.95,290533988.31,204818553.71,150068767.31,73836027.39,250563531.95,137127004.43,106017671.64,56957696.34,217484357.24,171141508.93,139174526.35,62137740.05,209407354.20,170145115.99,111232594.73,53239838.44,166575627.21,104344336.47,67946993.53,34934562.53,112624585.63,91478873.82,58070508.33,16413882.60,78442322.77,37116301.36,67178047.20,50863856.77,48677106.85,10039147.81,25601239.87,11075892.12,21038064.46,0,25071593.88,36779974.18,14911483.92,19463781.39,0.0
8,财务费用,128645009.94,115628098.71,74568516.75,35157349.12,129855918.07,109345763.89,66989300.50,34697261.67,143017682.16,106116416.08,67142874.05,34102267.27,149942821.95,114095506.96,74539995.99,31080494.48,150172339.15,117853388.54,71901149.29,40659668.82,181320573.24,129609790.88,85559037.17,40822725.63,165634691.69,125210319.54,82002632.00,38985916.46,151506534.93,113467556.26,76236031.37,38497225.80,128623944.69,86659190.74,61408328.59,29618410.62,111767504.95,76631612.23,46240831.01,15719420.50,62074090.52,50821722.38,37453578.20,19366898.80,96028319.12,65383964.52,50744007.13,21181612.88,76578142.31,57880222.44,37183095.41,14383351.89,30333172.10,26129385.17,18822522.77,8697868.51,45679054.29,41086783.50,25484854.89,13164288.20,41566403.78,33461734.20,21827310.65,11275311.41,44873602.75,33125853.51,22411455.22,11934301.59,42924461.71,37229221.51,25430319.02,11401171.43,44179631.00,18110031.49,41652976.58,19383870.21,25348958.02,9112366.14,22393847.50,14409730.97,-85182.80,0,22903925.39,17087762.04,3358762.70,5828982.47,0.0
