,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4117720021.78,2954848168.40,1835417029.92,799961227.71,4434238007.41,3193241231.86,1896293404.01,939451640.67,4069729329.28,2620083906.48,1513547362.81,781437499.58,3973870435.72,2747508378.07,1754080049.28,868437323.20,4234189943.05,3115576077.13,2088235131.47,1364164707.21,4035441262.62,2570447416.27,1580540801.58,777257439.62,3639750974.51,2423232092.21,1486663979.03,723720555.37,3108992460.38,2183751519.55,1314620952.74,700572609.65,2842305427.09,2033743003.27,1221274834.30,646423439.48,2661158772.21,1992386414.94,1331093026.65,585791896.29,2102977027.92,1519922740.04,950824140.47,485327910.13,1824839419.22,1331812896.79,908424419.59,464497657.92,1721452319.98,1254251071.58,692851277.72,344986046.70,1486661868.29,1139620332.51,713583620.77,370469683.53,1619994542.81,1123829007.66,707510927.12,378800208.15,1397903826.47,1001773845.07,565442027.08,306530820.93,1114451493.99,766344532.34,448473341.80,268959073.54,1469927501.45,978356091.62,505322302.32,296624709.85,1526528504.10,646827176.02,1428593250.96,686665941.55,842566542.62,385439330.90,585812329.47,739087237.10,503610951.72,382141444.43,0.0
2,营业收入,4117720021.78,2954848168.40,1835417029.92,799961227.71,4434238007.41,3193241231.86,1896293404.01,939451640.67,4069729329.28,2620083906.48,1513547362.81,781437499.58,3973870435.72,2747508378.07,1754080049.28,868437323.20,4234189943.05,3115576077.13,2088235131.47,1364164707.21,4035441262.62,2570447416.27,1580540801.58,777257439.62,3639750974.51,2423232092.21,1486663979.03,723720555.37,3108992460.38,2183751519.55,1314620952.74,700572609.65,2842305427.09,2033743003.27,1221274834.30,646423439.48,2661158772.21,1992386414.94,1331093026.65,585791896.29,2102977027.92,1519922740.04,950824140.47,485327910.13,1824839419.22,1331812896.79,908424419.59,464497657.92,1721452319.98,1254251071.58,692851277.72,344986046.70,1484693741.73,1136337563.60,710685242.63,371182824.33,1617957116.73,1119886086.87,707535643.45,378726198.46,1394814847.99,998091488.16,562874334.43,305518711.68,1112251834.56,765503921.16,447875363.37,268843982.21,1468869583.61,978004172.44,504871286.30,296303598.98,1524955200.18,646062726.54,1428148841.05,686591366.61,842528195.20,385392547.49,582899163.55,738050943.56,500757981.73,377463381.47,0.0
3,二、营业总成本,3926777958.09,2766031057.61,1740647998.49,735412333.91,4144207211.50,2925710191.30,1763905609.99,858922951.45,3869862801.22,2452596927.65,1422500272.46,715453186.13,3730317569.33,2536209346.62,1630689984.24,769927798.36,3946438509.88,2856993415.13,1935386739.83,1236314855.04,3825424734.00,2326645245.05,1433355879.64,657615650.57,3386892530.02,2137729705.96,1289904713.97,563261954.09,2867028520.16,1917937932.56,1152198604.12,565660945.90,2502292205.36,1726073939.29,1011098299.99,499704564.54,2329831738.32,1694904590.71,1096798851.59,445525994.52,1803511776.77,1241193723.65,736192697.89,352577535.31,1610827297.68,1166786278.79,777762962.47,406075203.74,1523121436.53,1101899792.23,626002293.39,300520966.42,1323467026.18,993571311.19,634735896.68,321167491.54,1505663130.25,1064777385.19,659393455.93,340113195.40,1322600800.09,933248222.63,513053469.61,267786461.30,1080105651.15,758148438.59,447135969.01,247242949.67,1418154723.63,927038684.57,470929792.82,272166164.30,1425388897.26,613407082.16,1352158926.28,647715825.52,746558543.85,319329276.99,528521416.93,675656941.86,472932625.17,350958833.59,0.0
4,营业成本,2987632664.32,2127498220.35,1314698030.56,538252430.03,3126225699.83,2284010081.53,1343550359.90,640315759.46,2922421601.49,1843886688.86,1059798075.22,509961490.94,2806214973.56,1947158672.04,1269313238.08,577004363.62,3137052983.12,2331524801.71,1611002248.30,1053700196.93,3069033612.10,1866224300.81,1154687514.51,504168714.52,2755334199.26,1752123992.74,1068249599.18,440124972.65,2278184280.66,1555761556.20,953735651.97,455107858.04,1917484265.27,1332989223.28,787808612.60,384353837.50,1672036469.04,1264965584.91,836154426.24,348963101.92,1266463297.77,894231650.24,538631193.86,261899968.88,1056280324.70,783237444.84,552201454.87,273857536.27,1152937380.93,824937000.47,459397817.16,215904008.52,959788763.13,719464897.51,454600012.13,243813990.10,1169691759.57,847309050.52,527514977.12,267673759.51,1023731482.30,725077292.93,381853453.02,192910123.82,841873633.80,627720842.73,358393362.77,193409934.76,1155896528.96,775807236.26,382470515.22,233737956.16,1216287035.31,522881321.38,1216802237.50,588596782.82,638175975.67,294792708.39,477370840.97,611590883.11,414442161.16,306404158.54,0.0
5,营业税金及附加,26343076.36,18184792.02,12559034.86,5719958.39,34331192.67,24755384.70,17270594.17,8147151.43,32161379.73,21593281.46,14654698.46,6083691.57,23764666.79,8247987.99,5169675.87,2086767.54,12677946.73,8988010.02,5459904.67,3335236.00,12266281.03,8775228.22,5985959.27,4457249.69,12005590.10,8641881.40,5285684.69,3750005.07,11722436.85,8395305.76,4882118.05,3200483.80,11953464.32,7179960.64,5050952.53,3485201.39,13194971.56,7699483.37,4964461.13,2962006.00,10524351.64,7158116.33,4970497.50,1998829.69,9673098.85,5952514.59,4063707.29,2483461.21,9744473.54,5563955.16,3192238.86,1684688.72,6318768.20,4852883.68,3030427.01,1640296.63,5534626.14,3785703.82,2482417.74,1541512.02,4360208.19,3004830.62,1883580.93,596485.95,2906429.51,1700480.18,1062104.11,358714.55,3188570.39,2179617.69,1325507.93,677428.99,3140955.60,1329384.56,2127944.17,910228.89,1822146.29,612960.70,1437941.27,756836.76,661296.09,549928.50,0.0
6,销售费用,431237754.14,301641074.27,205403863.47,82231527.82,479208613.21,305603565.31,204672295.45,110503634.58,466544504.32,296385052.80,166046651.65,104579184.10,486392283.12,290453489.59,176018328.14,108842039.20,431999414.03,281685608.09,170497063.01,102957225.56,411680857.40,252173379.97,143702776.40,83766528.80,342746060.91,204243295.26,115518456.09,67352543.48,308216736.43,194907140.29,103531118.15,60599741.32,298789518.05,196035771.65,117273631.88,61743309.59,340232617.95,208837703.13,126661201.06,53805479.93,287133204.35,164851843.43,92906389.96,51086637.00,277563550.71,172011821.99,108140381.62,71314117.68,186862922.39,134502790.13,77757480.35,40924799.47,165189910.22,127998681.40,94058412.74,38107798.47,166240355.74,102567096.78,62879787.17,37247337.22,144323150.92,107208231.06,62793038.32,36913251.66,104180748.35,56492564.49,39132199.94,27441369.06,112623648.17,76877442.76,42367856.61,16365751.45,103599779.05,31045994.66,67459371.55,27587184.15,60967456.11,10140379.90,20425232.67,23909575.25,18396251.72,13302082.65,0.0
7,管理费用,302528334.76,218912701.61,147992915.38,73019833.84,275561144.39,199327877.54,175092297.40,87513838.13,377539098.53,255423572.37,160338428.95,83811538.58,374538155.71,265979518.96,167421228.41,78552384.56,353297145.36,224346208.00,142486679.42,73117562.13,323004240.66,189890203.48,125720803.92,63546105.78,265337966.53,165647906.05,99512725.90,52821822.30,268100789.17,158552908.75,92930074.77,47518430.45,262762946.34,173141444.33,88819323.98,47070834.92,279462525.64,186581127.12,113070815.10,37382894.35,213619491.86,144331267.80,84798340.83,36254784.10,183118062.75,138124174.65,83745658.81,47499128.39,142471635.05,116221800.77,69327131.01,30051822.48,169929080.23,129041127.35,73506858.23,33195665.05,143548220.19,97029172.72,59492134.71,29269736.02,131904409.99,87456079.17,59727363.21,32560807.92,113374198.29,59180072.14,41464438.66,22119227.22,121468784.13,58039868.31,36762076.31,17259461.40,78149773.00,46180082.83,56367975.39,29235927.42,47818796.23,16347138.52,24041834.58,29581591.57,24272845.43,19035073.10,0.0
8,财务费用,6079269.75,6609773.49,9093272.22,12423224.81,44242314.87,36404543.00,22204752.03,12442567.85,39865754.34,34317091.74,20831680.25,11017280.94,30743808.60,23046537.09,12306015.40,3442243.44,7081598.82,5794967.50,2846714.23,3204634.42,3852507.12,4878345.00,2894699.27,1677051.78,3488748.08,2406868.27,-10051.93,-467581.91,-3400560.99,-4638703.89,-3979155.86,-765567.71,7787184.69,7603213.62,3021453.23,3018581.14,16123233.22,10022752.08,3885356.75,2412512.32,13444350.03,9523468.21,5662875.65,1029101.67,31618243.28,19310269.31,10487319.18,4351459.02,18532883.34,11339988.10,7795545.03,3455647.23,22240504.40,12213721.25,9540186.57,4409741.29,20648168.61,14086361.35,7024139.19,4380850.63,18281548.69,10501788.85,6796034.13,4805791.95,17770641.20,13054479.05,7083863.53,3913704.08,24977191.98,14134519.55,8003836.75,4125566.30,24211354.30,11970298.73,7553639.74,1385702.24,-3618386.07,-2563910.52,5245567.44,9818055.17,15160070.77,11667590.80,0.0
