,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,6496265096.84,4071819340.55,2638300289.49,1274596071.47,5458981768.73,3255920380.42,2119080162.85,1026640356.01,4383577016.09,2432952520.14,1529949900.27,840509543.33,4423649958.72,2599173502.89,1672789776.16,827909182.77,3972941256.17,2114447958.66,1355706183.48,697468658.34,3151910135.24,1637449428.04,1100827607.09,547674944.67,2515897353.80,1435175879.16,985991351.73,511937552.27,2168409553.00,1365632562.94,936339516.14,430416446.90,2089467431.67,1304278388.70,867904382.18,384119218.41,1724211269.52,1129082186.70,805759959.18,332339005.74,1488739930.16,996534478.10,695757261.93,311580197.34,1199979552.72,784474105.19,542553785.64,257172769.89,780896518.60,476607677.46,312402605.39,165873327.73,402734623.86,205393216.02,131300504.69,234403081.12,178875717.58,0.0
2,营业收入,6496265096.84,4071819340.55,2638300289.49,1274596071.47,5458981768.73,3255920380.42,2119080162.85,1026640356.01,4383577016.09,2432952520.14,1529949900.27,840509543.33,4423649958.72,2599173502.89,1672789776.16,827909182.77,3972941256.17,2114447958.66,1355706183.48,697468658.34,3151910135.24,1637449428.04,1100827607.09,547674944.67,2515897353.80,1435175879.16,985991351.73,511937552.27,2168409553.00,1365632562.94,936339516.14,430416446.90,2089467431.67,1304278388.70,867904382.18,384119218.41,1724211269.52,1129082186.70,805759959.18,332339005.74,1488739930.16,996534478.10,695757261.93,311580197.34,1199979552.72,784474105.19,542553785.64,257172769.89,780896518.60,476607677.46,312402605.39,165873327.73,402734623.86,205393216.02,131300504.69,234403081.12,178875717.58,0.0
3,二、营业总成本,5600295682.22,3477895777.43,2214792729.67,1051496990.81,4804282307.08,2783710419.05,1769318901.18,848738779.63,3916352659.30,2178147484.47,1384073723.96,700737849.05,3654722722.48,2115276708.77,1330701079.25,622912520.98,3197127951.03,1729550692.61,1086977947.41,523534178.88,2498088074.14,1286368667.02,842810838.90,390051521.53,1911914311.32,1097045006.42,695945220.04,351720675.06,1652881072.67,1026621033.37,686886095.06,322522598.25,1585930174.74,991240363.85,635463855.82,272855900.65,1270385350.10,850688884.79,580419557.40,237081114.31,1150297599.53,772606690.25,519919707.12,237404929.35,903629560.77,558995051.60,366869466.42,175012395.18,584309813.91,349962315.12,222299436.22,116673966.18,319292436.04,162772721.59,108282405.59,201203986.83,155862604.51,0.0
4,营业成本,3963780374.34,2459259252.00,1565054232.90,742854089.86,3199915232.35,1909422844.70,1208028164.37,593113649.30,2550465336.40,1425445877.28,905642906.47,479608232.79,2344816589.43,1397763315.00,887611759.43,413219507.69,1899362127.54,1012998875.65,647224072.93,314188576.66,1424260299.04,736255766.66,498549188.25,237363876.15,1141832667.12,679250919.27,471150744.66,243316850.02,1034826018.55,674320955.99,471648313.84,224039248.89,1050818198.08,680854282.09,471712672.51,199759765.85,874983893.11,595747203.92,439484392.46,183838667.96,853051747.18,597895596.33,426280385.66,192602879.14,655069931.15,437334670.93,297629176.39,143573622.45,412477648.47,258830638.99,171952902.65,90315270.42,187083738.34,94121321.73,61483331.03,114590197.04,92158938.45,0.0
5,营业税金及附加,48341065.71,21610722.60,12847161.30,5464241.36,44793467.22,20867032.54,13838172.38,6995315.30,39258542.14,18773221.22,12359985.46,5072802.07,48392646.04,17137142.93,12526745.08,7765391.38,54704814.58,24528570.26,13913363.19,3951780.73,47696687.98,20603576.65,11406239.54,2968783.80,34812165.25,11848551.18,6327268.82,2214089.63,40122243.94,16859006.48,9630349.81,3671750.77,34911232.38,12328743.22,6108075.05,2446795.70,23318202.50,11131505.78,7412708.72,2626790.86,16004398.04,7506140.38,3647794.90,1426607.06,16007345.86,4718698.03,2427308.73,1114829.63,8458232.95,3109130.75,1479715.43,457548.31,7240800.38,1497241.25,470063.57,3774739.33,1391531.05,0.0
6,销售费用,720007038.32,510617681.32,324542806.43,135070101.92,714652647.71,467175686.84,323352772.96,134634789.63,627834007.98,423306742.80,295830944.67,139946876.36,699626934.91,451923948.50,297035129.40,142094982.31,711353003.03,441125928.87,277873890.79,138734013.02,580042757.13,329242080.13,215865590.69,102178254.65,439081953.44,255159891.06,150002718.41,76395991.60,332901259.58,209148054.79,133984860.05,57135203.86,292649912.90,189505641.05,111633267.69,42165998.45,212427778.48,145753613.74,92776241.40,31581515.52,163831289.01,109780037.91,61185888.50,30238138.30,124592381.76,65634676.39,44587678.17,24706991.91,82481607.63,53556856.14,35753687.25,19075899.45,52603104.76,36018975.54,24376883.56,33433992.74,24393122.62,0.0
7,管理费用,399468001.72,255247708.26,163226146.94,81519086.89,385796093.24,247267714.53,236810272.99,105559799.41,634536432.83,326982029.88,187801696.80,87896430.12,567789328.47,259913271.80,140807707.82,63755542.78,525948853.50,255395195.34,146661743.79,64086973.05,451308497.69,206884880.17,121160493.36,49965714.39,306951382.08,163824395.46,80017885.39,34017316.65,257860466.04,133553623.99,74445416.37,42452610.33,203129434.55,112141249.56,51259876.67,32262505.09,154191940.23,95492430.88,33205088.84,18016788.26,121499332.85,64601385.17,33294073.64,17365324.84,115927290.20,60568314.94,31953701.24,13384712.65,83136537.38,31962593.37,11649077.86,5923985.15,64570941.40,27714061.24,19691742.16,44550334.08,35481305.48,0.0
8,财务费用,-69238804.32,-72957580.63,-38527696.10,-1565712.21,-57408791.20,-45810604.07,-20063575.48,9223450.73,-10779321.56,-13443338.56,-13756417.32,-5027246.74,-20282416.08,-15806583.17,-10583035.47,-3681607.58,-14775559.96,-8842642.81,-2023255.82,365517.40,-5189843.69,-3386544.93,-3380025.12,-2523106.85,-10467167.02,-9342447.45,-8590465.78,-3823353.33,-11576546.45,-7594164.13,-2550097.16,-5059493.74,-1549121.64,-4620952.45,-7644712.89,-5556987.87,-2001712.70,398601.82,5273668.91,724013.57,-8697707.70,-8467180.03,-5487019.62,-4295011.47,-9012471.34,-9546265.27,-9434685.26,-7854218.26,-2230314.33,2751141.55,2173566.90,1310473.81,5654213.27,3294869.63,2062880.04,4201932.03,2200229.18,0.0
9,研发费用,537938006.45,304117993.88,187650078.20,83278172.11,359029719.13,176966770.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
