,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,137390982.42,92364165.16,40040165.41,394213945.82,303505103.36,236336302.01,131405033.48,569714606.45,390707116.86,293944584.56,170327344.08,770942502.45,593466691.16,530880824.74,266414269.99,1097003512.37,812537748.21,517799691.14,253695357.61,971711483.42,685119710.80,441103113.98,220612697.05,848671277.67,666905878.53,440933493.40,180087432.52,749911314.16,643078230.12,485966393.49,179555222.06,741457812.06,579363425.98,425586117.96,142839345.01,468199458.05,344618180.06,240000716.76,102705398.43,452715170.32,330012126.13,237544517.87,98282323.34,344349898.73,254301524.69,177616124.94,78145129.78,244400589.11,149013177.27,106765362.47,54498609.98,136912318.59,74686030.57,68151907.91,57097053.02,0.0
2,营业收入,137390982.42,92364165.16,40040165.41,394213945.82,303505103.36,236336302.01,131405033.48,569714606.45,390707116.86,293944584.56,170327344.08,770942502.45,593466691.16,530880824.74,266414269.99,1097003512.37,812537748.21,517799691.14,253695357.61,971711483.42,685119710.80,441103113.98,220612697.05,848671277.67,666905878.53,440933493.40,180087432.52,749911314.16,643078230.12,485966393.49,179555222.06,741457812.06,579363425.98,425586117.96,142839345.01,468199458.05,344618180.06,240000716.76,102705398.43,452715170.32,330012126.13,237544517.87,98282323.34,344349898.73,254301524.69,177616124.94,78145129.78,244400589.11,149013177.27,106765362.47,54498609.98,136912318.59,74686030.57,68151907.91,57097053.02,0.0
3,二、营业总成本,159349958.88,108771273.86,53047925.21,439242543.60,306521380.02,235284482.05,122009945.06,616867342.40,420013665.38,291762473.82,158881215.58,761481547.89,572342861.73,488570595.75,238435716.14,1036070360.74,753288267.14,462801169.88,219938535.95,857471582.57,596299841.48,366312039.64,183804635.30,704746397.92,541815791.97,350234779.81,153295169.37,625519642.40,496408439.92,359292402.00,136304029.65,564185329.67,426861393.88,303244696.43,105962303.44,374064289.93,275544310.72,187025510.07,87520660.96,360120488.18,260067983.13,180917325.18,82179879.35,295654119.21,210888167.27,138377336.10,59952106.52,189491895.50,104040838.25,71019120.26,33472096.21,102539324.71,60717960.08,59244441.65,45934557.88,0.0
4,营业成本,84155002.26,55857715.56,26388217.50,270173781.01,210109908.15,162699328.50,110933559.46,393671512.48,245907885.69,187136800.83,117444073.33,513674505.64,380698671.13,342602841.98,170499149.52,693442098.81,536139636.09,330233697.75,159971614.23,581090436.34,409588327.56,265492491.68,139110761.12,462544086.04,370156188.19,246189088.02,101878394.06,404850462.22,329383409.97,245983198.02,91657958.79,353299726.98,269464103.06,195266491.06,66783275.10,214914606.88,162687018.69,114361894.71,51591833.60,209581599.07,141540755.97,103957197.19,45203760.09,134589221.45,85424537.76,59321994.34,24763476.53,79961499.33,47199522.93,34565592.41,17887969.99,44509722.04,28075749.75,25773916.65,22440644.30,0.0
5,营业税金及附加,4449001.45,2847970.84,833855.64,8278678.79,3661947.86,2398815.12,579569.70,11466064.71,2816826.19,1375796.92,522905.10,9542563.33,2657292.39,1606705.59,457785.69,10705978.99,2902344.35,1440118.74,673287.64,6270963.14,3321148.64,1630114.79,492732.76,7333626.45,5430862.95,4426970.44,2370364.32,18725872.67,15104839.94,10599653.31,3880919.98,25086782.68,19307718.42,14336634.79,5015769.66,15156379.02,10221744.07,6327032.09,2925946.56,13942234.62,9796565.17,6030628.45,2033581.13,11687539.24,8103957.87,5426444.17,2402469.66,7655753.83,5026945.35,3693914.37,2610387.78,4180502.46,2839791.10,1844881.45,1953811.47,0.0
6,销售费用,15619855.11,13433976.97,6806238.03,48064501.74,27909363.60,23158727.10,6996790.21,78428289.86,38355769.65,25239724.55,4477063.48,89395591.29,43497854.67,37185997.66,10584876.90,114610835.09,58125415.60,30678192.22,11004120.76,91817629.43,47399181.48,26982079.04,9181176.22,94842651.90,64198339.93,36114171.12,14670451.73,87172618.05,65017239.81,43432857.95,14491580.03,81494548.73,59128972.76,42929543.75,15794471.78,66035167.84,43784025.76,28918057.47,18163266.47,59419576.11,53312377.65,32957103.46,16900650.30,74026328.08,60556422.27,36601590.52,18501442.50,51474780.66,21379162.84,15018569.43,5877744.90,29086167.26,14765805.39,15782849.43,11797417.85,0.0
7,管理费用,28814575.07,18498879.14,11523331.35,46266393.13,40786176.41,40189803.80,19671023.41,92868327.03,122600781.68,72398547.80,28207040.24,147324005.74,135802204.13,92007013.50,45518664.22,198565084.04,130558360.98,83407108.83,42263896.85,171877610.96,124571024.98,64471384.04,32596215.34,131084728.02,90063754.99,50476668.03,25869253.07,106070896.07,72996715.85,48102784.11,20793487.25,91570668.91,66240617.46,39528351.10,16620969.87,73477987.06,51635536.68,30207243.56,14872600.08,64763262.02,46510141.02,30905413.66,15423918.40,63401763.83,46842367.03,29532371.89,11654623.33,38719775.18,24513399.61,13909771.91,5721615.40,20701438.28,12961035.01,14253157.37,8315704.27,0.0
8,财务费用,1581967.77,483437.93,1231621.63,3730229.05,3394463.44,2866342.63,2466332.80,2610606.43,2979193.03,2204890.14,927628.87,8050361.53,8615501.52,6247108.69,3606897.36,17006848.24,9394050.16,4518281.65,1311834.08,1437529.83,2247668.63,1128809.97,-319460.82,-133344.39,389962.33,829050.86,88948.67,4673412.14,2985035.84,837741.20,-440514.55,7164382.12,4994760.11,2728768.43,-387128.51,-732643.77,1082412.22,1077708.94,-32985.75,10647741.93,6902556.84,5061395.94,2617969.43,11960120.96,8816860.59,5759363.38,2630094.50,8553880.77,5368578.49,3278043.11,1374378.14,3341320.84,1536129.53,1607829.80,1290134.78,0.0
