,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,606147910.89,475467172.72,300468451.19,116205663.91,573070306.91,439252941.40,257174084.70,112357301.80,556290477.03,418551841.74,261607012.57,120923181.55,486241748.05,357047101.84,203605522.66,97478709.40,499996211.06,382888921.84,218898894.77,97151006.31,991375743.13,335915672.30,189023739.89,81938398.94,444304063.46,332199078.05,192139476.38,85000113.14,502175987.20,366044028.54,215890884.27,85013349.34,512606629.29,334117224.67,195440619.14,75561249.65,510322440.72,269849276.26,160945414.96,74312322.35,211833122.48,151229766.76,93113520.05,41051535.00,202288009.57,146304455.66,97170395.77,38904968.08,331134681.05,247625214.52,152892006.01,54508725.97,296346820.57,211867436.82,128977109.52,51326402.28,280004054.72,203096563.00,123872842.19,48611838.30,242683409.41,170611347.82,98734715.15,33236145.08,150801154.03,108392833.13,66072311.15,46287180.80,231367135.59,167585054.82,103718728.26,35685308.30,204028710.74,89948755.33,142190311.31,60594443.21,128741102.26,225103994.54,195348013.88,0.0
2,营业收入,606147910.89,475467172.72,300468451.19,116205663.91,573070306.91,439252941.40,257174084.70,112357301.80,556290477.03,418551841.74,261607012.57,120923181.55,486241748.05,357047101.84,203605522.66,97478709.40,499996211.06,382888921.84,218898894.77,97151006.31,991375743.13,335915672.30,189023739.89,81938398.94,444304063.46,332199078.05,192139476.38,85000113.14,502175987.20,366044028.54,215890884.27,85013349.34,512606629.29,334117224.67,195440619.14,75561249.65,510322440.72,269849276.26,160945414.96,74312322.35,211833122.48,151229766.76,93113520.05,41051535.00,202288009.57,146304455.66,97170395.77,38904968.08,331134681.05,247625214.52,152892006.01,54508725.97,288983575.87,206825298.72,125889463.32,49707244.84,272652873.67,197872132.43,120633524.82,47318025.75,236562884.30,166714320.69,96619728.55,32444475.58,147081157.55,105591239.29,64653838.47,45282999.64,225402765.00,163866347.22,101354540.27,34791905.77,199716178.17,87375377.88,138705594.97,59012084.14,126496995.09,224135834.97,194154634.60,0.0
3,二、营业总成本,621702280.39,477584694.04,324727605.63,128565930.48,539705628.47,393295240.48,248184732.03,122606467.88,543182391.52,390316780.39,260728865.00,134705077.64,584408040.29,352359002.76,226295715.50,114100310.02,507762211.28,375552795.93,235626673.73,111314097.22,966096661.74,363195312.00,232133908.40,110243855.51,474152147.41,356377245.23,229184091.53,120946189.50,471011737.14,344356481.80,213092990.72,100329255.80,474760065.29,309696503.78,195989054.08,92614766.43,474161754.79,260586296.09,164647280.40,82471275.61,194855948.30,140276334.32,89333360.02,43753331.40,199482429.38,137553201.99,88847466.11,45520709.45,286832242.14,213020610.68,133972423.95,52080987.06,252994875.19,176770148.53,111641755.13,48549627.57,244994718.59,179758006.98,112649482.72,47035836.92,209922578.38,145864734.44,88359484.13,33799197.60,143027050.38,102749316.93,65491670.76,41507700.26,183006160.24,129306994.22,79764079.39,32339485.49,154660887.15,69315382.21,102888983.23,46113897.71,91582195.56,141236914.71,112772401.57,0.0
4,营业成本,344804410.98,258576937.91,166996809.47,72706496.11,309620891.26,221425636.19,136941895.76,67423683.89,301978741.11,218008632.96,141644698.82,68646217.15,255726192.29,188819850.29,117875049.95,57827679.79,277076701.66,195864785.33,121401546.86,58379212.01,659509601.28,195152052.15,121971784.00,56464523.15,253948219.13,193160544.98,120667732.62,61602371.86,265178692.95,196552156.85,119838181.11,56992517.25,278377141.67,176388046.71,108818183.24,51005128.98,271805768.52,142238065.14,86075207.80,45058468.10,108412065.29,78432554.72,50069834.28,26820348.05,107592801.71,78501796.34,50935815.98,26552693.34,202321301.97,147331263.37,90860518.18,34240092.54,168639388.25,115445584.41,72902787.38,31218359.38,166148764.93,120172697.71,75595157.76,31619145.32,139245993.13,95627001.67,57075413.62,21924451.02,92751056.77,66438897.41,43632883.15,27839896.43,128821289.41,90994842.31,57384964.77,23158516.78,109877267.14,46210385.40,76200934.17,34757450.06,68783733.34,70731769.20,67478185.97,0.0
5,营业税金及附加,51074365.81,50271909.86,48222691.98,2052540.84,8464844.53,6371015.81,4184804.19,2119617.01,8680654.56,6338717.41,4363388.56,2202446.56,15042764.19,7600418.35,6992231.42,4710622.40,24412359.80,18652835.55,10506251.07,4561100.26,65369534.39,16256566.52,9026308.92,3812663.13,22748938.07,17319908.70,10251373.67,4508225.71,26328274.14,19204406.25,11445772.63,4459744.38,30120919.05,18097341.27,10793814.72,4005972.24,33794470.93,14436885.51,8661204.55,3965357.31,11171914.73,7976675.77,4891186.84,2134263.02,10572585.10,7616379.95,5023169.55,1936725.10,13595939.20,10335532.59,6535537.44,2603322.45,12511143.60,9152785.58,5513835.30,2211352.58,11416926.34,8259857.17,5004028.93,2014798.26,9576797.17,6626628.06,3743253.75,1203425.81,3034782.50,2621973.96,2257907.25,1816621.80,8925368.92,6651502.81,4101648.45,1377317.22,8413719.53,3801905.00,5748132.19,2448740.71,5545925.20,9647691.72,8327282.00,0.0
6,销售费用,18278078.63,13689489.91,8566403.11,3880145.51,16688694.11,10810674.50,5603993.56,2886270.71,15206196.02,11034308.70,6910013.46,3427425.20,13084672.17,9302813.31,5666117.85,2923404.48,12293678.87,8716349.17,5456635.27,2442604.38,13160026.62,8605905.40,5048117.81,2829496.00,12603222.01,10244465.56,7802837.80,5752168.55,9557468.48,6757228.44,4455281.73,2534354.22,11503937.62,7602911.71,4248658.96,2032900.33,9107389.55,5545511.40,3831748.61,1740135.67,5042097.09,3504561.32,2416215.43,1347670.15,4522057.12,3303800.89,2190475.87,1415470.28,4993675.14,3569235.47,2335151.98,1273391.36,4878391.07,3379977.22,2473159.05,1347546.85,5255539.65,3629412.08,2454420.28,1060273.16,5551993.21,3665091.47,2744214.71,962726.24,4493938.31,3210409.78,1862039.41,1026061.62,3716637.71,2803056.54,1617498.86,653405.21,5705102.82,2985580.64,208538.85,95669.00,210540.80,16139988.33,12949483.23,0.0
7,管理费用,156943629.47,117469466.74,76679590.06,38084714.07,160338484.96,119223068.55,78919847.76,39419921.92,173490620.32,119696742.36,84167697.92,47835223.91,154289227.03,112421536.03,73928783.46,35667018.49,144114159.77,107638796.06,70048545.54,35345570.40,150799223.39,106675109.22,72575996.81,36648485.33,144057870.56,107173524.71,71163539.39,40062118.13,132435651.02,91005042.48,58620621.20,27873478.73,125741398.65,87011453.65,59487669.49,30777384.39,124676941.63,73926268.08,49660573.61,23429483.21,51919451.04,36921037.36,23467162.38,8808909.19,56746638.83,33178077.62,21209132.77,11056328.21,48982972.58,38823437.87,24765797.22,10202590.47,51348270.62,37073272.92,22948990.36,9913695.22,48480748.69,37757368.81,23327304.92,9388908.56,47171061.42,34615919.65,21687399.60,8579705.81,40343548.11,29000218.69,16898071.01,10440556.55,40828445.84,28546485.89,16770637.95,7309521.06,31357517.93,15998773.19,20237859.15,7578177.70,15060998.93,42835212.67,23033714.71,0.0
8,财务费用,50601795.50,37576889.62,24262111.01,10689767.22,41865484.08,31365273.93,20192816.71,9661377.51,38440186.30,33911476.59,22773260.53,11406453.67,48608903.85,36880138.60,25540834.70,13519736.55,60143328.87,45058221.85,28782202.73,12812706.40,52810295.48,35421174.22,22012980.33,10080364.05,40676960.75,29106127.92,18524239.89,8566201.94,38465999.66,28476291.53,17430598.84,8451468.23,28629986.30,20973083.21,14043359.03,7085870.63,30345887.39,23333793.21,16094851.79,8991594.97,17937657.17,12843305.49,8373376.20,4560471.77,19745229.25,14466455.33,9176854.92,4404343.28,16403798.41,11985233.79,7842167.50,3871769.10,15617681.65,11718528.40,7802983.04,3858673.54,13692738.98,9938671.21,6268570.83,2952711.62,8376733.45,5330093.59,3109202.45,1128888.72,2403724.69,1477817.09,840769.94,384563.86,714418.36,311106.67,-110670.64,-159274.78,-692720.27,318737.98,763972.32,1233860.24,1569770.60,1624564.97,983735.66,0.0
