,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5148950653.26,3875697373.83,2528204845.28,1128299019.63,4826237156.92,3676000952.56,2095835620.98,847431761.72,1482617517.48,944948210.25,430597507.26,98452287.42,761851976.37,557805265.92,325221011.56,97764745.30,730880266.17,513441190.14,261881377.69,95612862.62,726121706.92,444653740.69,184427053.75,86736023.07,593733973.66,282043545.16,7726492.08,7726492.08,256179555.03,193270408.87,133079422.63,59940188.61,243274389.63,179320173.05,120263953.27,53720427.81,231534048.83,172079178.55,114585064.45,49527655.61,234291604.70,165259425.68,96470525.18,42217529.84,118352149.77,54814323.58,26037521.48,12043080.67,71778040.61,52825800.93,38165611.05,23832388.88,248241946.95,166608346.78,137625463.79,81130843.20,267197027.91,190756038.67,126506672.10,62716403.30,291032001.01,186044311.40,124229667.59,60923421.66,249968855.74,165766111.41,110357714.74,52267997.62,203871831.81,136294376.62,63711288.66,17973958.17,120927740.65,62303615.32,96645143.69,43095110.07,92525098.41,83912618.20,81818209.91,0.0
2,营业收入,5148950653.26,3875697373.83,2528204845.28,1128299019.63,4826237156.92,3676000952.56,2095835620.98,847431761.72,1482617517.48,944948210.25,430597507.26,98452287.42,761851976.37,557805265.92,325221011.56,97764745.30,730880266.17,513441190.14,261881377.69,95612862.62,726121706.92,444653740.69,184427053.75,86736023.07,593733973.66,282043545.16,7726492.08,7726492.08,256179555.03,193270408.87,133079422.63,59940188.61,243274389.63,179320173.05,120263953.27,53720427.81,231534048.83,172079178.55,114585064.45,49527655.61,234291604.70,165259425.68,96470525.18,42217529.84,112883821.97,54814323.58,26037521.48,12043080.67,71778040.61,52825800.93,38165611.05,23832388.88,248241030.78,166608346.78,137625463.79,81130843.20,267195261.33,190756038.67,126506672.10,62716403.30,289003404.16,184015714.55,122201070.74,60257514.81,249973104.65,165760207.86,110336373.04,52257114.77,204014624.24,136437169.05,63832682.88,17973958.17,120927740.65,62303615.32,96645143.69,43095110.07,92525098.41,83912618.20,81818209.91,0.0
3,二、营业总成本,3981672188.19,2920237341.03,1880975944.35,889764724.19,3878202582.01,2993259496.52,1715743078.96,691973129.35,981909721.22,587514663.49,266496064.22,70290632.51,415955995.96,302319631.75,190764659.67,66243161.64,365786162.53,271440551.33,150353956.86,57640490.55,344237178.31,192177086.70,75883642.72,26609899.24,276720790.22,199327359.67,92826617.56,56527607.03,233134366.84,173727006.54,120737417.97,55681515.62,216165027.89,159915281.51,106966955.94,49482748.17,236116014.30,190393350.30,118195700.14,55196251.95,253091552.76,192502547.55,129842640.64,65012309.84,164819266.90,77930886.12,47740289.40,21371822.45,112146396.94,70867540.30,50461869.95,20474873.63,223922758.54,149125461.15,125562646.20,74321494.42,145085512.45,103917523.01,67565504.99,31821682.46,154064877.43,94233909.17,61604430.39,30609345.92,124983797.65,88369978.11,58469496.47,27729440.88,116325313.89,82613620.65,53195967.89,20801297.68,88332431.93,40196327.83,41301854.10,22063909.87,45085832.99,44923717.09,32339200.18,0.0
4,营业成本,3594022517.54,2651525593.54,1706348808.67,792544514.80,3394136966.06,2655912366.01,1516342183.69,605762179.71,704267169.37,400237334.76,165331336.37,39337476.23,173167447.64,137507136.73,84414344.85,35535241.92,160793378.09,134477633.47,68023317.56,38539082.82,128087463.12,72875953.85,14883174.15,7168497.65,74458959.57,46703672.26,444733.66,444733.66,146125019.37,106241956.86,72688919.48,35523423.38,146663631.68,107594026.45,71060044.38,34733223.89,165303322.82,127808298.90,86354032.97,40792369.22,198562263.12,148897415.77,100268637.25,49595774.42,106245179.31,39188337.84,21481554.73,10721435.56,64924932.35,44829740.39,30291680.53,15093934.92,185658914.98,122898039.61,106183546.83,63234092.83,106604530.78,74487141.01,48420590.92,23445499.90,114579734.68,66868796.80,43840561.69,21762031.69,91165355.99,65081685.29,42750144.07,19059423.92,80789808.88,58302197.15,36720422.24,13913053.65,68681826.21,32372328.49,31022958.07,14351821.74,27915805.58,21654373.72,19688052.69,0.0
5,营业税金及附加,101104527.60,80193384.73,53079133.85,20884003.27,115555443.10,84863824.10,47525161.04,19611334.99,73148671.28,53017179.14,26627688.11,8179287.37,43986958.45,27320128.00,11315031.87,2347168.02,24650584.31,17337449.46,9494668.71,1787415.06,22925585.48,14911009.58,5425207.94,1436862.08,20940649.70,14200284.74,4452034.02,125947.02,15695121.91,11411520.86,7445446.72,3336270.97,14739016.88,9835991.35,6596220.63,2943377.51,11301606.69,7603269.99,4908858.72,2132077.51,8825859.16,6032212.49,2925674.30,1150807.09,3391636.76,839508.43,167613.39,99864.74,1203601.73,1048914.08,939059.92,820998.74,4925411.27,3374784.44,2145474.76,1066534.97,12220697.45,8675870.00,5749782.89,2876565.68,12141457.91,8627351.13,5764332.63,2891087.20,11662379.57,7577435.21,5059100.40,2497173.67,8306586.83,5143099.85,1766639.18,285183.53,2069168.11,1022836.68,1952289.85,870243.25,1870142.20,904877.92,211346.31,0.0
6,销售费用,2512958.10,1620484.87,895640.52,229202.92,2527927.27,1551945.65,875443.73,256711.59,861301.08,632040.11,354615.94,81876.10,543093.19,429030.08,285660.95,130678.46,457687.75,365190.22,235157.70,68984.83,919029.01,746920.23,431923.10,92455.55,773583.91,469564.51,243356.44,65008.35,12545687.70,9364105.42,6593789.88,3363838.96,13242652.67,8720665.06,5677856.66,2811458.78,11776784.29,8622912.69,5700318.16,2744000.36,11425381.12,9136837.36,6975293.69,4039640.22,5887766.65,562925.14,313427.16,191990.02,1446660.70,714534.79,403593.79,184679.55,669360.55,363427.56,221966.12,81820.48,530303.75,363923.46,228680.12,126626.79,687339.21,378081.77,225917.33,94452.40,870310.48,529298.97,316433.00,128417.38,1230333.82,824995.32,624960.08,388373.17,729599.84,338075.35,0,0,0,0,0,0.0
7,管理费用,255531048.93,175165006.61,109578726.68,57670691.01,281474201.76,190631574.66,132363964.38,58143958.92,218778687.59,149207024.40,83745382.08,27459415.82,207102016.73,140073153.49,91534718.51,25787236.85,180995626.17,118364112.75,73411751.99,17663452.70,194029696.85,104029669.44,54781324.81,18102106.76,190331405.02,146550341.50,95181610.12,60611265.90,62468122.57,48447622.65,35132311.45,14085795.37,42589631.30,32988100.87,22656396.23,8889978.69,45464670.77,27481509.93,19102998.79,7904387.67,33896188.47,27684347.05,17703022.61,9323886.07,50227124.20,38413930.25,26570414.91,10462612.56,38184301.17,27205205.51,18854068.81,4406710.33,31028269.77,21095345.07,16108165.58,9504970.96,25483746.27,20509287.31,13452567.35,5843582.36,27942889.06,19133709.58,12444562.69,6154024.05,22788208.41,16341134.67,11159028.01,6421778.14,24324800.56,16517949.58,12192915.47,5187690.64,13631492.14,5835495.65,5870535.65,3150134.03,5877081.58,6335137.64,3330684.06,0.0
8,财务费用,28501136.02,11732871.28,11073634.63,7512425.58,40878667.91,27234138.81,19838431.02,6950356.29,-15132074.23,-16545992.43,-10494678.58,-5304270.91,-9916941.14,-4433432.58,2526742.21,2304544.11,-1562323.80,-1175473.73,-840684.40,-437015.53,-1477816.94,-974723.36,-765847.78,-554891.71,-10039296.84,-9114802.83,-7459405.24,-4206726.11,-3773360.74,-1794795.76,-1551854.68,-627218.12,-2083197.01,-200505.89,3415.12,97418.92,1088666.85,1020456.75,623445.19,361604.49,1738722.04,1428766.94,842157.58,337664.01,-1340660.00,-1326265.82,-846782.76,-116565.66,269131.78,270433.81,349091.64,42161.00,1640801.97,1393864.47,903492.91,434075.18,246234.20,-118698.77,-286116.29,-470592.27,-1286543.43,-774030.11,-670943.95,-292249.42,-1502456.80,-1159576.03,-815209.01,-377352.23,1673783.80,1825378.75,1891030.92,1026996.69,3220345.63,627591.66,2456070.53,3691710.85,9422803.63,16029327.81,9109117.12,0.0
