,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,792032517.82,480512501.50,166624411.99,909557120.02,630757431.32,374569834.76,145485719.86,1221877504.28,763530810.84,470167617.76,167498285.59,1277857631.81,880872572.28,502323352.97,156992253.34,1117391901.18,699986131.33,409240855.99,161680052.64,939326662.98,625688944.48,393945916.17,170250034.73,793269722.20,506404968.06,326533243.84,129029738.57,772638085.80,478865659.13,302297196.08,117216411.75,694784203.34,408355933.01,259230155.15,115972405.58,771306083.85,424872097.32,267379753.38,125432686.04,605727356.18,395155769.30,238550231.72,110952060.59,580956115.91,356615962.91,209569491.55,66452203.36,489476898.94,350945585.21,219613884.36,78815730.45,372196458.14,229143705.08,144327240.55,46124892.49,228011815.13,151378771.56,102821429.04,29144774.37,241790239.05,145874631.12,87492451.50,34616417.40,179390569.74,97306341.67,64435691.95,26004245.55,178112731.05,194942471.05,0.0
2,营业收入,792032517.82,480512501.50,166624411.99,909557120.02,630757431.32,374569834.76,145485719.86,1221877504.28,763530810.84,470167617.76,167498285.59,1277857631.81,880872572.28,502323352.97,156992253.34,1117391901.18,699986131.33,409240855.99,161680052.64,939326662.98,625688944.48,393945916.17,170250034.73,793269722.20,506404968.06,326533243.84,129029738.57,772638085.80,478865659.13,302297196.08,117216411.75,694784203.34,408355933.01,259230155.15,115972405.58,771306083.85,424872097.32,267379753.38,125432686.04,605727356.18,395155769.30,238550231.72,110952060.59,580956115.91,356615962.91,209569491.55,66452203.36,489476898.94,350945585.21,219613884.36,78815730.45,371092142.71,229032904.89,144216448.74,46031583.18,223855884.60,150977705.88,102699577.39,29273102.02,240885589.98,145163892.60,86974572.92,34457450.46,177501913.40,95964362.67,63635659.79,25729569.50,176871560.41,194002858.08,0.0
3,二、营业总成本,803743235.44,499746327.30,192058894.01,1134060738.25,689958579.60,429895875.26,179991484.78,1229775960.20,814545972.88,523749239.39,213174797.80,1284686964.52,876470473.17,534899587.66,190360696.59,1083519849.97,706133848.68,434107919.75,184818765.47,914869696.78,609932766.30,378710435.15,168543431.96,768364606.60,502862597.95,324394247.74,135412317.70,767040417.42,521777883.11,345527162.23,145869388.72,716757908.36,447651057.61,286889277.47,117290797.73,713012221.21,402798716.94,253042460.25,122538805.30,558107335.55,366898821.19,228671881.64,108970358.78,577187496.95,376935914.53,230952715.47,83075439.44,489220297.10,351941102.66,220915417.22,84324417.55,365377661.21,231147349.40,144044944.84,50013905.60,217992662.58,149075830.75,98674614.79,32911920.75,223894296.04,133041987.74,80222481.37,31965672.43,150777824.42,83849229.07,56406658.48,25294789.20,153769252.80,166069141.94,0.0
4,营业成本,528654333.62,325668882.74,114362079.35,629245071.12,411649258.42,250613122.16,104509591.92,831081783.44,517975405.86,333475009.48,120775567.86,857806533.30,596582021.87,351737297.59,112231733.17,756350575.59,464294133.62,279246560.95,108543022.93,621954351.64,406133050.90,249155930.07,109978512.88,524742301.53,340526569.20,219130616.98,87148459.65,545144613.44,352359353.13,226150213.54,89284583.13,494775547.82,288907759.31,183938619.47,79215513.62,506532669.30,269084292.07,169244069.38,79120652.17,377947724.96,249214247.58,150937555.89,73102848.13,435220714.00,274384323.37,161129928.53,49867115.35,367991721.03,268889472.67,170110461.20,60791512.50,268178196.53,165099273.61,102677522.81,33138093.30,152331319.90,103232373.42,68837730.67,21510329.84,156306093.08,87166246.85,50577809.04,18142665.76,93265205.46,49151619.75,32988748.81,12394731.99,92225129.14,102236759.00,0.0
5,营业税金及附加,5286362.70,3385257.25,1587575.76,7842727.74,4221669.11,3112783.66,1680436.50,8647203.43,4896156.55,3059286.97,1283554.09,9078513.10,3846915.94,2216733.59,444486.39,5237964.60,1351007.45,673921.62,237557.31,3922576.63,1214639.75,446904.47,170976.82,3743028.15,1810969.86,1488551.81,509259.62,3075584.76,1281978.61,849005.50,195260.27,1581705.81,542930.85,359414.12,268734.99,4651715.06,1416076.96,826048.50,413336.09,2791764.88,915847.87,285276.99,21971.47,1090867.01,124497.02,102013.48,90664.08,1027768.47,463193.40,272717.67,127675.73,1307787.52,850849.70,477699.61,260054.51,1243943.93,976521.40,884945.72,81002.14,1193261.50,291294.28,291294.28,199931.72,1637021.32,879541.76,679289.58,301818.31,2258729.40,1234812.33,0.0
6,销售费用,118793743.24,69897530.97,28974868.04,214040617.43,141356084.21,87596070.94,37370204.06,198000752.37,160906880.90,96317455.04,46073043.06,194115313.33,136145226.40,89008789.32,34642701.16,150285177.81,123502715.70,80168608.41,38542474.54,128796548.22,101956887.21,65214283.24,24869341.31,98462356.68,68859128.29,45454944.96,18778510.01,101747169.86,82870443.84,58614717.60,27445278.86,108598482.59,86910089.38,56035615.35,22098355.31,109913820.21,76069611.17,47219712.41,26587954.34,101912170.92,70910334.56,46245714.68,21447384.31,75067752.04,55713023.14,37461286.37,17881512.83,58764355.48,41909850.70,24874177.16,13338646.15,59101616.25,40282566.34,25665109.95,10855640.92,39379988.92,27282622.57,17596563.08,7301016.70,43982739.49,28397865.58,17485261.97,8565468.22,34513456.31,20294337.91,13590250.70,7498986.29,39822827.34,40617556.48,0.0
7,管理费用,59087394.94,35997505.65,20264533.78,78436871.41,56604450.27,69361868.83,29814850.94,127086743.89,118104623.36,73281862.61,38824787.13,145233135.51,108289251.49,71673084.66,33223879.17,121448123.99,99992107.40,63922654.35,32600821.13,115641469.10,84628959.95,54894349.83,28866358.75,105362125.27,75444679.41,48133052.07,22667809.31,88327755.73,71591042.80,49008456.21,22843238.40,91277349.03,64339874.51,44137220.76,15742110.29,79750779.19,51828966.48,33793009.78,15650743.54,62293147.00,41992443.57,28205719.11,13161846.11,50818314.43,38030466.70,25982435.49,12379678.15,51964728.93,34937868.32,22175963.14,9639330.23,36811807.35,25246585.60,15860086.39,6182500.03,25837270.49,18004597.16,11878769.57,4085884.32,21323463.25,15229090.78,10492302.72,4453864.82,18522742.99,11516480.25,7911821.94,4469226.56,17376323.14,20166244.86,0.0
8,财务费用,33927245.83,24744553.42,13302434.88,53324614.64,29031277.03,18781873.83,11834412.39,38539706.50,27263384.23,21233073.21,8637546.38,42944414.81,33411257.61,21702802.09,10639827.23,26880052.58,20803322.45,12901912.88,7159151.33,28286552.04,18560441.25,10150652.02,5852497.76,24955514.31,18152509.67,11471854.95,5556105.69,23232396.65,15766929.61,11647928.54,6102677.82,12526365.87,8099346.22,3857928.11,1234512.27,5841420.01,3573078.56,1682356.35,907823.08,5107159.16,3901114.40,2981409.66,1224472.99,10685862.85,8075985.49,5905790.48,2803329.83,7248375.82,4610715.66,2243049.11,427252.94,-21746.44,-331925.85,-635473.92,-422383.16,-799860.66,-420283.80,-523394.25,-66312.25,1088738.72,1957490.25,1375813.36,603741.91,2839398.34,2007249.40,1236547.45,630026.05,2086243.78,1813769.27,0.0
