,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,807573415.14,532863818.15,155696470.54,1566715499.74,1087615850.27,792571412.63,200072738.41,2178040361.08,1223194138.54,701836908.28,190888481.46,1772393826.23,1365474610.18,890992625.81,337810233.96,2059884986.64,1354848145.15,893965910.08,369185541.92,1749032238.67,1367604846.51,828672178.24,361086256.06,1532687957.44,943913154.31,542886220.16,231326330.68,1319499016.89,957507819.00,691183464.91,366960977.83,1578743060.34,1056167275.54,697935538.07,308619452.26,1713723682.73,1236509809.39,760226460.53,239501576.84,1198814831.53,824270968.25,392948406.10,160314915.89,775433742.64,565403953.62,430098807.01,169314980.24,728851479.51,486618132.51,321579745.43,114220192.99,320837892.39,227372223.22,148653805.83,67706550.49,327926177.12,205120831.74,121847099.63,59827203.02,371710792.04,272001905.10,181170649.51,82500943.82,319839196.92,210400755.87,133866720.25,50939007.68,222638047.97,149054670.64,93051420.81,38464881.68,153857127.81,63216646.13,160082776.75,63821999.90,116533514.82,97316864.56,159474828.83,0.0
2,营业收入,807573415.14,532863818.15,155696470.54,1566715499.74,1087615850.27,792571412.63,200072738.41,2178040361.08,1223194138.54,701836908.28,190888481.46,1772393826.23,1365474610.18,890992625.81,337810233.96,2059884986.64,1354848145.15,893965910.08,369185541.92,1749032238.67,1367604846.51,828672178.24,361086256.06,1532687957.44,943913154.31,542886220.16,231326330.68,1319499016.89,957507819.00,691183464.91,366960977.83,1578743060.34,1056167275.54,697935538.07,308619452.26,1713723682.73,1236509809.39,760226460.53,239501576.84,1198814831.53,824270968.25,392948406.10,160314915.89,775433742.64,565403953.62,430098807.01,169314980.24,728851479.51,486618132.51,321579745.43,114220192.99,319048662.35,227372223.22,148653805.83,67706550.49,322516076.47,203042339.99,121258068.52,59790023.92,365141601.34,269952628.81,179714701.16,81806851.18,312038918.70,207186130.39,130940113.44,50764778.40,218609796.14,148807860.19,92941370.65,38459137.20,150539724.99,62894888.23,158617720.55,63559429.43,116244295.00,96292017.58,158204150.86,0.0
3,二、营业总成本,823821084.94,545228348.89,172235172.03,1674679555.84,1071065052.26,780833181.04,196581680.86,2086394960.24,1182204356.44,682453878.37,190404147.06,1849703914.82,1347312956.26,841297568.07,324150672.51,1962890370.26,1178089497.83,787755848.20,330109040.56,1655362046.97,1269303091.61,765226851.07,339951023.76,1534867491.18,946755542.51,545030993.29,238362221.00,1298242020.71,916468335.09,651828734.46,357823353.44,1506613326.01,997190990.66,650925487.61,291674748.41,1574092069.59,1147083103.74,702990504.49,221725291.44,1083869195.22,744820265.56,352907094.80,148291053.43,685985944.46,499884423.97,373960944.48,147153349.14,610348867.11,399812568.63,261763638.22,94198755.10,346515636.06,240938274.41,161098837.30,78901407.84,348108321.25,212636895.93,129547359.57,65490575.45,359458130.72,267733863.91,176081010.61,82030888.35,302995868.28,197963734.98,125460576.66,50666738.48,213004535.79,143034326.46,88985824.03,38085638.47,139551853.06,57374700.20,145822392.33,61180908.84,104969181.68,95468077.17,143504906.45,0.0
4,营业成本,575964536.57,381595399.03,109961969.30,1205033957.06,818442708.51,593816733.53,138235454.92,1583892372.21,888420511.73,504636515.69,131724992.66,1332598191.40,976865991.78,641177858.30,253524823.83,1565496942.40,924064179.31,617927520.96,268578811.24,1331272206.41,1060156053.10,628836164.61,289696457.93,1162105061.18,705294567.69,411084746.19,173733792.58,1038523415.15,752188030.23,554571366.27,290289436.26,1217233374.62,825565825.53,556002295.89,243853813.29,1347191175.72,994165693.58,614657960.98,192074422.09,939496435.73,648028877.48,298375387.04,123607652.11,566951250.29,413404653.64,320578466.94,124497982.36,547626738.76,360417958.38,238091708.27,84635638.85,281474641.14,196438706.44,130610828.85,60906721.16,285978346.20,171609568.23,101299590.48,48882516.42,284070452.68,213367253.17,141304180.56,63121845.98,232379414.48,146347548.04,92973043.64,34117955.02,156450847.23,101009100.63,63837576.43,25696643.41,104131936.79,42976512.10,118508206.78,49409617.01,78360255.15,68487950.07,107998892.72,0.0
5,营业税金及附加,4298493.39,2829056.54,1412134.92,13347612.52,9458830.59,6731277.89,597789.95,17506595.03,6993753.96,5212422.37,1625877.59,16397596.54,7165843.86,4146261.98,1875911.07,10779281.28,6669012.26,4632342.23,1867375.08,10041659.66,5753357.76,4363924.44,2422977.19,8357169.56,4423971.38,2568168.16,1461665.98,8493687.32,5101852.18,3926401.87,1816539.83,9151135.26,4700216.82,3255102.78,1243233.85,7960208.82,3715182.49,2146692.93,738699.90,3098532.68,2549284.79,1755829.26,195898.91,3897891.69,2480960.47,1760851.59,48231.88,3281821.61,2415139.03,1881091.95,530307.71,1668875.19,1252671.86,784611.57,312424.43,1624980.41,898950.70,324893.97,251218.66,1824951.48,1308019.41,761016.06,244969.46,2257149.58,1304047.40,1059217.18,354081.89,1940939.29,1380628.43,984564.78,608574.82,1113163.65,526022.62,897544.11,547756.51,777738.96,887652.19,1139788.45,0.0
6,销售费用,110396905.17,70634912.74,20845270.34,207318116.83,120297862.85,79166244.29,21996530.20,184263461.89,104682985.34,69412866.65,23714453.84,182768712.54,86602314.43,51817605.81,23697164.53,119169845.12,63723245.35,36836129.99,21723861.21,110147740.54,63509014.75,32576744.23,20439048.44,94308155.48,57923945.63,31820134.00,16064807.78,81421658.41,62112004.05,42689505.34,16625951.12,90378044.16,52811241.65,29602161.26,21787534.89,91675895.22,55250963.91,31936749.08,10185952.46,58066584.81,33516893.04,18282173.69,8018227.88,38471137.30,26157942.20,15535023.62,6805282.79,24781036.00,15135369.67,8904099.31,3114328.14,10681318.04,7639210.24,5366698.94,3603075.05,9663368.89,7219411.77,4971584.30,2926058.39,11889514.52,9477853.00,6589681.54,3334035.30,11004058.00,7336981.25,4285374.16,2296802.21,7674049.86,5407475.27,3356259.02,1659835.41,5094310.12,2163844.10,4000793.49,1998611.93,3810505.37,2799356.97,3661669.05,0.0
7,管理费用,88228083.37,60249154.51,22895933.08,132688207.56,91561661.60,90029390.68,29382352.06,217619628.10,126650213.14,92189626.13,32145121.27,182309957.68,156184231.61,104227355.07,32310622.83,173640479.06,100748238.53,68469717.16,28638072.69,144207282.33,90586445.07,57952664.41,30190731.81,125651705.30,91137744.43,56679784.01,30927647.19,126072986.92,86715658.72,60529584.29,28403813.04,105861874.66,68519144.05,42663368.49,19206349.44,75371597.33,49892183.87,31426334.25,13056531.49,53105556.63,36198880.50,22564890.06,12575742.81,46094236.86,33701255.15,20563962.54,6516111.36,25316822.10,20386697.43,8202763.60,5972891.59,46003960.54,32652510.26,22365323.70,12081829.49,41708495.91,26826685.57,18994224.25,11599053.03,53815189.49,37429412.94,23236137.69,13281149.30,47052456.75,35685293.15,22543618.95,11921588.99,39716146.73,29572522.88,17413622.50,8814430.66,26011391.18,10989018.89,19358954.33,6742966.10,14983327.71,15002609.02,21276378.98,0.0
8,财务费用,15919368.43,8734420.92,4191079.48,11179871.22,19366047.36,11377934.49,6302056.32,10733475.17,9589059.47,5861916.53,1211344.70,30636137.99,24030395.68,17579761.66,9605488.46,64120812.96,48171614.12,32424657.80,16166429.69,61532415.08,47017680.79,25177848.68,14355701.97,54021682.58,39735986.50,25178400.02,11016457.91,46364196.40,32792785.65,24462164.44,14040044.75,22974265.47,14530196.56,10764965.29,5781377.27,18425987.20,13185860.07,7584270.73,3247438.82,12887355.65,10548777.55,7693392.27,3848396.01,19271699.78,13125209.91,7389287.36,3025917.48,4093698.64,1457404.12,171684.42,-54411.19,6686841.15,5813506.39,3970122.06,1997357.71,9133129.84,6082279.66,3957066.57,1831728.95,7858022.55,6151325.39,4189994.76,2048888.31,10302789.47,7289865.14,4599322.73,1976310.37,7222552.68,5664599.25,3393801.30,1306154.17,3201051.32,719302.49,3246159.71,2481957.29,6571525.55,7842627.39,8155675.33,0.0
