,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20010630,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,14190478407.87,10610575022.85,7075622619.67,3542546369.90,14356817454.99,10848709584.86,6997069181.21,3438428590.32,10408071378.76,7232837877.30,4714476343.23,2459004098.05,7701060175.50,5511335428.66,3880498660.52,1873516811.75,8651296129.53,6866883809.72,4673398117.84,2182701350.74,9710121856.35,7161678535.05,4702324857.26,2269044480.65,8469413659.55,5969394460.38,3644156895.19,1730906005.11,7003119191.75,5019455145.82,3054252669.19,1351136074.37,5195467162.56,3845178686.72,2778204978.61,1363527666.92,4737750863.89,3356892649.49,2283234911.78,1146942635.67,3997894916.79,2886273557.87,1888540632.59,864529551.73,3443663114.31,2596835216.78,1856572307.30,857295588.04,2867837333.93,1936401621.92,1219747612.99,563357346.82,1807944235.98,1364218342.35,887736364.97,395188089.17,1352342639.45,984850995.01,661069727.29,353798882.36,994203534.81,704721307.09,436336189.04,219092263.03,653182447.31,495102088.15,332588815.80,166968798.79,453361948.68,319473379.02,218319017.86,381884658.03,183653687.56,393086653.51,398068231.57,0.0
2,营业收入,14190478407.87,10610575022.85,7075622619.67,3542546369.90,14356817454.99,10848709584.86,6997069181.21,3438428590.32,10408071378.76,7232837877.30,4714476343.23,2459004098.05,7701060175.50,5511335428.66,3880498660.52,1873516811.75,8651296129.53,6866883809.72,4673398117.84,2182701350.74,9710121856.35,7161678535.05,4702324857.26,2269044480.65,8469413659.55,5969394460.38,3644156895.19,1730906005.11,7003119191.75,5019455145.82,3054252669.19,1351136074.37,5195467162.56,3845178686.72,2778204978.61,1363527666.92,4737750863.89,3356892649.49,2283234911.78,1146942635.67,3997894916.79,2886273557.87,1888540632.59,864529551.73,3443663114.31,2596835216.78,1856572307.30,857295588.04,2867837333.93,1936401621.92,1219747612.99,563357346.82,1806980469.84,1364104259.77,887678774.81,395188089.17,1352220535.78,984828963.85,661069727.29,353798882.36,993475637.69,704265807.68,435887066.02,219146462.29,651988619.64,494816552.36,332313630.64,166895553.30,451099301.23,317500169.77,216787072.20,375230569.24,181172272.62,392368537.85,397652925.74,0.0
3,二、营业总成本,11346974928.58,8399882978.83,5554248684.35,2793856433.52,10801509559.34,7865540932.37,5020578556.27,2572513753.55,8959491823.28,6234703344.68,4071912057.20,2089893323.39,6665638292.56,4752692603.03,3300530830.99,1612362889.71,7587951192.60,5963601230.23,4057196327.21,1895501257.43,8755556819.91,6428183607.31,4215879158.29,2038273257.04,7894164658.58,5590340037.93,3424608244.01,1618163489.27,6474274749.53,4635413073.22,2797556470.62,1259149898.44,4784435577.24,3520110010.67,2472441843.39,1237852538.35,4447511153.45,3188838208.12,2119430945.22,1034262501.60,3498023698.01,2495994459.74,1616431215.58,757506069.81,2997899472.98,2177440525.04,1519245834.66,706905371.32,2453772384.81,1591310392.37,996353361.01,468295966.36,1513211842.18,1127696972.98,722073265.74,324587746.43,1149843689.33,852431164.67,554899420.92,290592385.82,841305302.23,593949288.92,368230571.18,181721142.11,555333440.89,425232624.74,280667276.81,140737243.35,399264933.02,280901290.47,190619105.92,337239558.74,156804510.48,341884104.89,327624624.28,0.0
4,营业成本,10239496828.28,7567456466.28,4998057322.55,2531209306.39,9980458181.50,7277487235.40,4678935291.58,2402034442.81,8366571933.20,5828903355.43,3813054213.18,1957844860.23,6142982365.34,4392633053.30,3060311539.20,1490823939.20,6885548386.50,5442789307.44,3702967786.62,1730073771.68,8068050705.89,5980255781.82,3917939157.99,1889344219.69,7323986847.93,5179459732.99,3162506598.96,1489784365.63,5984168573.70,4295498252.50,2594637330.28,1175446676.60,4443838512.68,3275389035.18,2318631845.67,1165342530.16,4109860364.67,2943868396.11,1957831822.83,954710105.18,3197614835.85,2279525638.65,1477868750.91,723926815.61,2682390468.61,1948609707.84,1363529733.35,639523626.50,2260419837.28,1468595607.56,922724945.77,439082728.18,1425517833.32,1068689097.39,685500920.61,308977301.40,1091619144.88,810414993.57,526032480.47,275126583.42,787101819.64,557472364.72,344247848.02,171013063.37,515620520.37,381389152.76,253356293.60,126556107.97,358281800.44,252725895.67,172853791.59,307986424.82,141974988.66,311824191.51,301405819.53,0.0
5,营业税金及附加,93453123.81,77842864.14,55046469.17,24132441.24,98435343.05,76900799.17,54607745.90,28508268.98,76144823.57,53420102.63,29291501.41,15199219.72,60773195.44,24802674.08,14175092.02,3904804.11,27490168.61,21106515.79,12791385.54,5628118.72,8698645.63,22311.33,21783.32,340.98,23392.48,2313.69,1437.60,473.26,2379061.09,3130957.18,1948347.37,4588.48,8218477.29,6167245.97,4265196.68,1670196.39,6400454.60,5058765.27,3531367.79,1270579.51,4804391.27,3493564.51,2161082.49,1718824.79,12389828.87,8718147.09,6794733.77,3867699.50,11953369.38,8551272.03,6262870.42,2978510.96,7871190.40,5738171.52,4072309.23,2034333.41,6656012.28,5049304.59,3956940.32,2457796.87,5487902.86,4208155.88,2780297.13,1624075.15,3270099.90,2821786.73,2066478.57,1382278.92,2735811.50,1823262.36,1432011.77,1896419.04,624009.96,768456.65,149533.08,0.0
6,销售费用,371889256.26,269490632.88,188883219.56,94679453.21,260549348.19,181463356.31,112365166.89,59177743.47,188919871.17,132147628.17,86338414.75,46562611.22,167092728.90,113802745.26,83420884.04,42425629.27,184508863.68,133076375.11,88088290.65,41377606.39,176945026.74,128994308.16,86207961.36,43343904.43,166801053.96,114682208.96,66039940.08,32777846.87,141429282.90,97940160.86,53421439.93,22673110.21,95346579.35,67664543.54,47550554.03,23031807.49,100985863.12,73613379.79,47433420.32,23970975.52,87644745.02,62896794.75,41078243.93,18315910.08,94505338.74,76379373.82,53416154.15,19199760.60,93419121.88,50257259.71,31589136.07,14146171.83,30162799.75,20884687.47,13101309.17,5272181.02,19028832.68,12960717.83,8962044.47,3825085.37,14607484.37,7871496.76,5115765.24,2098250.91,7317620.43,4339548.24,2137992.35,1070353.13,4145665.75,1374150.93,891098.94,4308196.76,3629503.57,4466927.83,5674147.03,0.0
7,管理费用,156131442.09,101043440.63,64398695.17,33966118.95,141216734.15,90261195.75,88439155.74,36332269.04,170404108.85,114401887.97,68981824.98,33542806.94,153689399.99,118067493.12,74232545.22,37251879.24,232916482.41,167347926.29,112454717.01,46007434.55,151199598.91,82140226.74,54787210.02,28272524.15,99678118.61,63584846.79,40542088.83,19644752.44,82202897.86,56261348.29,35299737.69,16631421.96,85164564.69,56377467.99,32768886.18,14054162.16,78451966.64,52954133.15,36601398.03,18793059.89,77011129.62,54288635.44,36207527.31,14461933.83,56603064.55,49274524.48,32759747.48,15978614.14,42397566.04,32386209.23,21816436.41,10401629.81,35659241.72,25359602.68,14933810.99,6551707.76,26202155.45,20001609.58,13065022.07,7829386.18,24712462.43,17378144.12,11845034.80,4792877.86,21020485.11,30796719.13,19144289.10,9730093.66,26276854.55,18961633.98,11469560.92,14654940.51,6928327.67,17031149.83,19467502.78,0.0
8,财务费用,154473469.95,122408375.27,86553473.08,46973069.54,176556464.09,124502660.15,87410668.99,50421830.34,151670229.44,105291762.01,73071145.00,34547683.77,140638486.64,107728964.46,72139758.62,42088393.20,244792258.06,196570534.20,139490790.50,73200792.08,315288237.88,237388309.41,157206458.15,77563381.85,302620427.88,224538518.26,147157087.60,71607006.43,260297805.99,182176448.14,111630035.77,44378594.83,151274618.01,114967716.55,69681359.39,33907766.52,152201615.72,111286465.29,72159904.69,35517781.50,129603243.48,93849933.85,57292586.59,23953461.20,124597958.28,97340146.53,65626840.63,31238668.40,42688704.81,31532155.22,13972083.72,1686925.58,14000776.99,7025413.92,4464915.74,1752222.84,6337544.04,4004539.10,2882933.59,1353533.98,9395632.93,7019127.44,4241625.99,2192874.82,8104715.08,5885417.88,3962223.19,1998409.67,7824800.78,6016347.53,3972642.70,8393577.61,3647680.62,7793379.07,927621.86,0.0
