,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,24045651351.19,16511052506.20,7112624475.49,27924062084.21,15614746581.14,7622184007.24,3134029984.05,22226197019.38,12781057897.01,4699207050.19,2140300232.21,5875241125.01,3615483061.36,2196979074.22,1013004831.01,4278458440.61,3201776586.05,2120099721.93,909801710.69,5200429296.54,3980317189.45,2482564485.06,1097722786.61,3771195106.00,2661851562.89,1716178132.06,1100275342.12,3422031052.76,2426568721.76,1285442964.86,624842734.14,2787577157.06,2135927137.21,1464130277.21,622791032.88,2359580950.85,1532338249.53,1008569358.35,497780965.56,1297477786.77,842154549.57,541632698.79,260850851.87,1115522550.53,901350599.02,0.0
2,营业收入,24045651351.19,16511052506.20,7112624475.49,27924062084.21,15614746581.14,7622184007.24,3134029984.05,22226197019.38,12781057897.01,4699207050.19,2140300232.21,5875241125.01,3615483061.36,2196979074.22,1013004831.01,4278458440.61,3201776586.05,2120099721.93,909801710.69,5200429296.54,3980317189.45,2482564485.06,1097722786.61,3771195106.00,2661851562.89,1716178132.06,1100275342.12,3422031052.76,2426568721.76,1285442964.86,624842734.14,2787577157.06,2135927137.21,1464130277.21,622791032.88,2359580950.85,1532338249.53,1008569358.35,497780965.56,1297477786.77,842154549.57,541632698.79,260850851.87,1115522550.53,901350599.02,0.0
3,二、营业总成本,23439942235.71,16105318220.76,6886721090.71,27024936158.94,14809259729.54,7027557351.74,2834034498.73,21271405584.09,12125649096.60,4330166851.54,1913714767.90,5320822314.82,3328562271.88,2045942416.68,969319432.57,4093108308.86,3026370986.44,1981963473.63,836332204.59,4853984890.92,3625836674.28,2269576657.04,1005257700.33,3458280770.11,2394045399.67,1559786862.82,986289148.13,3052405243.52,2092817958.79,1105552622.70,538836438.54,2162661028.58,1576397892.73,1033339177.19,450138994.55,1855215225.94,1229927891.72,843201193.75,408616310.65,1066411344.23,677338085.30,449219876.38,236510895.04,922917778.18,737851981.77,0.0
4,营业成本,22687473652.11,15612032330.09,6614042851.34,26029699233.35,14197901104.46,6657971199.25,2701318733.02,20443007256.00,11543006821.45,4042202240.89,1803794277.47,4797148354.15,2991313624.13,1851119236.37,883753401.64,3676820575.51,2801401982.99,1825710794.94,772537385.89,4402884477.52,3393933688.03,2127678579.18,933825957.57,3209564862.63,2251415788.73,1465054241.18,942189009.99,2894059596.75,2006299795.14,1069047767.01,520379831.52,2020008989.77,1521798846.00,1003658168.42,439786922.59,1761353290.40,1165484194.69,802394511.09,389309622.76,1001436983.21,634258073.52,423496194.57,222475200.16,850640100.84,698474557.72,0.0
5,营业税金及附加,69349268.90,47277781.55,28455600.77,122929673.56,91935205.37,62710947.34,32522899.59,103383844.55,72782625.26,42166505.22,18115845.90,53828912.41,14032566.70,6456354.75,2564326.73,15419292.70,11625315.16,9083721.47,4948462.95,16380814.09,11808200.27,4356272.06,908269.38,11245111.96,8677700.86,5009402.98,2603204.51,11056898.09,8688527.79,5644785.68,3185533.38,16990766.85,12842370.37,8571719.19,3885898.83,17106724.74,9908906.23,6233433.64,3162819.00,7838272.02,5490284.60,3731684.03,1411205.15,5419930.97,5662818.57,0.0
6,销售费用,138566855.78,91766224.00,45494681.52,163412854.64,114130563.84,71513299.38,34384051.64,157184159.57,100823091.77,65294559.96,28540334.80,110795627.77,76368667.36,46356987.67,21715125.79,85890094.52,60361026.31,37119532.56,16833488.81,68341355.42,47381081.10,29301168.77,13516909.75,49324316.69,33860906.08,21800410.93,10157261.95,45219622.93,31627561.63,18339221.26,9492742.27,37207629.55,25837136.44,15452382.58,7715589.18,38465646.42,28744504.16,18593753.44,8850348.76,28381175.02,19712874.02,10304156.96,5992797.27,24008245.95,14876826.01,0.0
7,管理费用,249540211.02,140985735.76,72953987.47,312370975.89,186601668.11,194511641.04,37701267.64,500609877.49,353959247.27,141882585.83,49357529.03,331460730.66,217609523.19,123750779.05,48650626.31,292812955.54,129655223.09,89173238.88,35410567.69,285119707.69,124080926.30,78584902.98,38290577.61,165125457.90,82279322.94,45636025.62,22559182.28,119896448.93,75915393.77,41940574.88,26233495.97,102581757.40,36878107.27,21963648.31,6881282.10,41267469.70,15277943.00,9291385.74,4401687.36,17381595.65,10734886.35,6512199.86,2308110.60,22252056.96,19793047.69,0.0
8,财务费用,97358788.03,72448817.94,44333931.29,71615392.89,40887583.03,32360818.34,29588487.98,60484041.35,47710745.17,26906622.50,10039824.97,22076287.77,18223762.00,10885977.99,9389346.19,21036925.81,34461948.04,29983020.06,16966431.89,70013659.64,50610856.38,30004951.99,13046361.76,34205349.83,22884496.61,13765013.16,6752427.97,-24349498.47,-30393723.47,-29637265.65,-20455164.60,-17240981.08,-24733606.10,-19623113.11,-8265488.53,-6530711.92,2834367.46,2650727.03,2891832.77,14852610.50,11921316.66,8320915.99,4323581.86,17585684.29,554370.31,0.0
