,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,257071897.57,131528334.02,75713883.89,332296740.88,202913207.63,77845140.41,51349713.22,307144621.76,179383887.26,84370021.25,42208512.02,251529503.40,210964055.91,130149834.91,60364825.78,378594470.73,294602410.73,183406009.33,58284546.94,543749532.83,557514597.15,488488380.21,440232716.20,0.0
2,营业收入,257071897.57,131528334.02,75713883.89,332296740.88,202913207.63,77845140.41,51349713.22,307144621.76,179383887.26,84370021.25,42208512.02,251529503.40,210964055.91,130149834.91,60364825.78,378594470.73,294602410.73,183406009.33,58284546.94,543749532.83,557514597.15,488488380.21,440232716.20,0.0
3,二、营业总成本,262390869.31,143277012.38,82427886.20,330323346.89,216186870.41,91431578.25,54454159.64,306481717.76,194865823.00,98683893.57,43512501.51,250483464.67,196258576.08,123929965.93,57191332.67,334302826.14,269631683.77,172164600.22,54317147.29,491231869.11,509865603.16,439134800.84,381328569.36,0.0
4,营业成本,157237680.52,81195977.06,51047315.62,209334459.29,134081413.52,50563317.69,34093703.24,186600962.89,119839459.33,55962830.51,28526767.46,157570851.98,132664185.77,84257201.13,42571422.83,232833587.73,181693553.92,114363461.60,39648281.42,364119952.55,364715803.15,307901922.97,268700978.98,0.0
5,营业税金及附加,4886843.77,3411757.22,2582776.48,5433248.84,3786992.22,2496512.65,1009179.22,6048773.41,4091843.15,3015188.19,1231614.76,5342973.24,1806495.19,1427023.36,847247.67,4091969.72,3796521.23,3200621.46,654696.56,2086859.40,3604483.88,3315254.11,2762792.32,0.0
6,销售费用,31552630.68,16697432.87,7982349.49,33737098.26,21524141.58,10250591.98,4861268.70,26439896.09,17757508.44,9502724.89,3325641.93,25059663.67,18392407.32,11511317.24,5777819.09,26010547.70,21053934.98,12789766.60,4600886.34,33439507.27,48765028.25,45683258.29,34524712.74,0.0
7,管理费用,45404342.42,29217199.02,13555385.00,51939275.14,34486308.18,27382207.48,12389423.86,61369092.81,41138179.64,24390092.35,9729292.91,63482622.01,45149999.00,30236476.33,13234687.21,66645627.96,50487083.80,33411447.14,13431833.99,78381394.23,79786255.39,70017191.60,65198689.29,0.0
8,财务费用,239976.11,160078.32,104851.42,-1217573.03,-886100.57,-852459.06,-226276.36,-2239024.21,-1733116.49,-707683.16,-210236.06,379004.27,539402.78,637772.37,371558.86,2551779.21,1967226.53,1302460.46,510149.71,4722237.25,6083438.19,6359521.29,5242040.55,0.0
9,研发费用,23069395.81,12594567.89,5048227.74,19538815.14,14343796.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,11558023.25,8850318.97,1591407.51,2326860.98,28262016.77,13771948.93,6520740.79,909420.51,-1351650.50,-2293913.98,-4139824.50,-5611402.99,2169313.82,10633363.31,7096842.96,-4528700.73,8481918.41,6910594.30,5857652.58,4899355.48,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,2464481.28,2464481.28,1822377.37,1143561.00,1181877.50,1181877.50,1181877.50,828493.16,22918453.84,24219.18,0,0,0,0,0,0,384000.00,4344.94,50000.00,884601.56,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142201.56,0.0
