,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,73842583.26,17453194.99,2426179.21,25035581.28,58028809.08,52117194.70,42306896.51,78020884.85,78067871.69,51024768.52,22204565.18,33633615.04,11111577.50,5328466.33,4159346.01,60350433.34,66626037.92,53642609.42,28718284.16,709670379.72,491148984.74,292697466.03,142808862.34,870079031.52,645977625.19,395208149.61,218411256.41,1094172142.61,788633955.18,547657168.05,262202467.40,710831262.74,567125494.12,406071504.93,218146681.96,816857481.75,616182021.03,399560267.93,178223417.17,656757411.38,473592809.51,292409324.72,121217962.37,724450205.40,577956161.56,419497071.59,207750079.77,916963146.48,690721589.32,464428092.84,223706488.40,942831348.51,704598957.58,455810637.20,220779326.38,912992554.70,643253338.28,806296076.66,1146128940.80,0.0
2,营业收入,73842583.26,17453194.99,2426179.21,25035581.28,58028809.08,52117194.70,42306896.51,78020884.85,78067871.69,51024768.52,22204565.18,33633615.04,11111577.50,5328466.33,4159346.01,60350433.34,66626037.92,53642609.42,28718284.16,709670379.72,491148984.74,292697466.03,142808862.34,870079031.52,645977625.19,395208149.61,218411256.41,1094172142.61,788633955.18,547657168.05,262202467.40,710831262.74,567125494.12,406071504.93,218146681.96,816857481.75,616182021.03,399560267.93,178223417.17,656757411.38,473592809.51,292409324.72,121217962.37,724450205.40,577956161.56,419497071.59,207750079.77,916963146.48,690721589.32,464428092.84,223706488.40,940585611.45,702856961.91,454589174.70,220779326.38,910680142.31,639422506.52,804066178.97,1145074907.88,0.0
3,二、营业总成本,84536109.39,25895840.96,6257454.43,271386680.02,77585145.39,65153622.57,46507012.91,105574634.12,67759765.42,43766588.81,23439764.39,85634960.25,46485730.77,36793495.76,15444068.49,168086772.38,136881296.87,105937740.49,44795554.51,780518436.97,524264042.43,311948955.67,152418451.09,933112955.57,656579160.85,394280506.15,217191031.68,1167952147.45,807211433.96,558611434.26,270832943.06,855395583.93,615789884.38,427386201.85,227850605.27,887914901.29,640701161.20,414063373.39,187303616.84,775500803.70,550663931.87,342410661.94,154835480.13,778274280.73,569428294.64,409453284.02,201964089.67,881305065.51,661124336.71,445317602.38,215680485.65,906687331.55,673812079.00,437900662.05,212951799.46,878488519.28,617911740.08,775109850.29,1116922679.82,0.0
4,营业成本,69913438.29,15977352.91,2154683.00,16396110.18,49787825.00,44838554.77,37858685.86,47891581.74,48163390.47,30419470.60,15816933.56,20849373.05,9325416.53,5496619.90,4122504.56,84507450.35,77288257.23,71676018.03,31132455.34,700391127.12,470113309.70,273756721.97,131712852.18,855470940.04,608716084.00,364904455.43,203859972.68,1076607783.22,753966405.28,522079801.50,251090287.71,718443188.21,521338472.52,367100137.68,198665613.51,764457351.99,561686071.68,363120247.13,162810204.52,654424990.94,464709886.99,291787148.98,130930335.12,646706691.65,497320450.60,362963386.53,178381133.46,779704835.84,586197140.79,394234352.91,188564524.40,797819067.84,600038709.87,389091814.67,192448274.76,786956978.12,552550688.73,696203899.43,1045579425.90,0.0
5,营业税金及附加,85783.35,29218.46,5505.28,269156.97,217096.06,210844.59,26223.78,383333.45,297592.50,182266.11,19827.13,687936.79,68601.38,63249.97,56389.76,181126.07,348514.42,105374.44,53166.41,1790347.85,1222530.26,1163295.27,803605.81,3287583.21,2955238.60,1034412.10,315048.36,1388018.51,1099288.17,775450.14,153075.25,4289273.86,3321434.21,2514165.29,1489006.99,4198218.55,3386035.85,2070937.07,1259092.39,3835251.95,2681736.10,1845194.20,462033.72,3384284.37,2923681.49,2227413.59,1086267.13,5051535.29,4381440.20,2869949.67,1857002.03,7815419.92,5184580.36,3045057.82,1461662.93,4347980.14,3246740.63,4164331.42,1222553.57,0.0
6,销售费用,0,0,191237.72,7137057.46,6788658.46,6437735.36,1649885.33,1368059.72,1061658.47,781629.16,378394.50,1018178.52,149690.01,0,0,1339174.58,1338974.58,1259221.79,1035257.06,6164917.66,4369873.11,3057697.56,1401321.25,6422419.43,5099064.24,2525000.83,553268.84,7523496.90,6820326.32,4851584.45,2896564.91,9792994.48,8101353.83,5181199.48,2909488.66,11695838.59,9190677.87,6969774.93,2824057.32,13619949.22,9603414.59,5722116.63,2892142.28,22865063.17,11674437.47,6761567.46,3492643.30,16757222.95,13696508.70,9249810.19,4815899.76,17710636.03,11798897.67,7721464.00,3413958.86,18335464.43,12564754.13,15653373.09,15567313.08,0.0
7,管理费用,3688052.17,3560874.68,1052941.14,13465953.62,9770206.40,7970105.59,3638513.09,9949467.54,6181298.24,3957182.76,2286076.68,18605798.33,12247328.99,10236813.24,5216424.70,35236720.30,21156189.03,11303548.31,5005649.19,22696756.66,14835414.78,9921151.13,4493324.16,24847152.64,16816219.10,11182994.82,3985026.12,27410461.64,17086110.54,11944693.39,6821826.75,40893725.95,28835686.80,19498289.39,9830213.18,43389165.95,30673589.83,19637695.64,9620991.01,45718304.39,33603290.61,19362105.63,9652103.30,39917465.13,26950940.31,18091362.05,9807076.33,30876880.00,25342904.25,17068529.07,11274107.22,44999290.90,32149155.39,21303246.15,10442252.73,41027341.96,29953160.44,37574308.61,37028607.40,0.0
8,财务费用,10848835.58,6328394.91,2852835.60,25569596.34,12456782.80,7131805.59,3333704.85,20340713.21,12406312.68,9052208.87,5007532.52,26482651.59,25377819.94,21679938.73,7132515.02,42872465.27,31775394.08,16619610.39,7569026.51,44732615.49,32603680.12,22930855.28,14007347.69,45330016.63,24182185.41,15823273.47,8498215.68,48363661.49,27011809.92,17715049.99,9439731.59,79082361.71,54429634.21,33329107.20,14956282.93,63827226.65,35823526.24,22323458.89,10789271.60,55453589.63,38233905.62,23770552.25,10898865.71,58915937.63,30107498.67,19409554.39,9196969.45,46116380.34,31506342.77,21894960.54,9168952.24,38342916.86,24640735.71,16739079.41,5185650.18,27820754.63,19596396.15,21513937.74,17524779.87,0.0
