,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,13806147551.93,9084852057.18,4768544806.32,21774615187.53,15113659882.70,9249185049.94,5172677262.43,20261692934.80,15739963245.52,10704564465.84,4853285293.17,16591923655.26,13475013208.33,9478465633.85,4251404883.29,17758836353.17,15277526482.74,10059036079.09,5568101718.96,19929074869.54,14740101171.54,8121443520.43,5437555517.50,25090646517.82,21547773009.67,14013423364.45,6155744604.68,21690571430.43,22672859.58,15702175.55,7513656.35,32542035.84,19959902.28,16727803.15,6694933.87,30828995.11,21375518.21,14237698.89,6197800.09,29160233.47,21365152.69,14178315.75,7175110.92,34683358.45,24356069.27,15260426.45,6940575.65,39772936.51,27229601.97,17656300.11,7501911.80,47585315.73,33842995.37,23119819.19,10210058.05,42063095.11,29893107.11,18940605.30,7384275.52,51059773.90,33678911.32,22768964.52,9763186.20,59186528.24,44546955.05,27274382.39,11618817.48,48410339.32,33604008.28,23483123.60,8288498.55,61076217.56,24035067.35,63139081.58,28056680.78,63302880.61,32248035.95,56819845.03,30186030.16,66358499.93,28304056.65,55331503.25,26681545.40,61841401.52,32644400.00,87891580.00,38680518.94,117104265.34,54758400.00,0.0
2,营业收入,13806147551.93,9084852057.18,4768544806.32,21774615187.53,15113659882.70,9249185049.94,5172677262.43,20261692934.80,15739963245.52,10704564465.84,4853285293.17,16591923655.26,13475013208.33,9478465633.85,4251404883.29,17758836353.17,15277526482.74,10059036079.09,5568101718.96,19929074869.54,14740101171.54,8121443520.43,5437555517.50,25090646517.82,21547773009.67,14013423364.45,6155744604.68,21690571430.43,22672859.58,15702175.55,7513656.35,32542035.84,19959902.28,16727803.15,6694933.87,30828995.11,21375518.21,14237698.89,6197800.09,29160233.47,21365152.69,14178315.75,7175110.92,34683358.45,24356069.27,15260426.45,6940575.65,39772936.51,27229601.97,17656300.11,7501911.80,47585315.73,33842995.37,23119819.19,10210058.05,41738765.65,29637389.29,18706952.79,7329289.54,50674507.97,33405813.51,22692358.50,9318966.35,58531104.91,44269428.04,26650350.11,11390266.57,48191170.47,33524209.01,23541689.83,8160956.70,60861957.54,23952755.52,62788961.78,27553063.88,61953250.54,31549181.37,56153954.11,29355952.62,65490904.32,27908005.08,54290374.37,26149913.43,61143503.70,32146200.00,87015980.00,38293567.36,116605184.73,54758400.00,0.0
3,二、营业总成本,14012401788.98,9116399081.86,4791479408.95,21528726655.07,14915253846.68,9069048208.55,5084828579.79,20543833159.32,15954575361.81,10663948596.49,4819181280.72,17676081692.42,14413793219.17,9913792573.38,4286018296.34,17644955613.70,15150687121.98,9972047728.26,5539682153.21,20081068217.57,15482143225.39,8735221305.80,5746982856.75,24955755983.91,21250039478.84,13750482758.80,5972358238.58,21264818781.46,53329718.79,35409050.42,13085663.43,66864474.62,40163656.82,34847393.80,13361330.63,57434184.23,41466221.27,29615017.41,11759946.04,105395859.95,42129407.80,27557933.24,12142914.28,58319428.25,40205979.55,26513619.74,11638138.91,44403432.61,47694525.85,32750611.08,12195591.49,80277516.77,54960017.52,39273844.28,13848485.20,67139954.47,39974830.47,25582521.01,10713454.68,61256933.02,42462775.67,26731928.08,12776093.03,120701969.98,49832166.91,32605087.82,14925895.01,60393141.02,52737467.20,31119923.02,11980054.58,74191640.72,31962076.59,74094087.90,33138522.58,69255158.87,34298931.46,98739460.21,33145331.37,65903360.68,0,59754493.45,0,60381866.07,0,0,0,96912592.25,0,0.0
4,营业成本,12189059232.15,7982654043.39,4243913583.53,18599743510.09,13144449071.34,7940376151.01,4586435191.00,17651772737.12,14116339121.99,9596131216.86,4308986372.99,15511310110.82,12912673974.14,8914107381.72,3800693066.00,15662820870.63,13768804666.69,9135407023.24,5130895498.06,18252516655.46,14030524112.77,7954176709.27,5363694923.13,23416277727.23,20129772296.49,13007018579.29,5632776122.99,19992302328.61,18517719.07,12834136.20,5953615.00,29261665.21,17122168.92,13689367.27,6276530.25,26619593.47,18922674.77,12820892.33,6458216.13,25518995.27,20345408.19,12797794.46,6530633.09,28920611.03,20911242.80,12855330.69,5630176.04,37206950.58,23707929.48,14647653.83,6202920.24,34758102.63,27759381.08,17933905.19,8186500.80,29238746.75,20759248.29,12731546.19,4963374.45,37123157.06,23510667.89,15522008.06,6226753.81,39556712.23,31941866.17,19152769.98,8856895.09,34576664.67,23581965.96,17340825.31,5416179.49,48300411.05,18070275.70,48099479.52,19608484.20,45373071.63,25715277.45,44064337.11,21027034.36,45011478.40,0,36997436.97,0,38746215.60,0,0,0,69138755.03,0,0.0
5,营业税金及附加,109008141.95,71321249.92,34340196.71,157044012.90,113029545.79,77013428.40,32221551.27,118431766.67,82751376.06,53531089.55,21464937.67,69453628.36,10441005.50,8402895.82,3446328.93,25971204.92,17343422.09,11292844.97,4998684.09,38913481.63,21320843.72,13186812.70,4864525.16,35489950.88,25091070.32,20371272.63,10761047.23,32063440.02,213265.80,146937.57,55024.93,350116.36,195913.50,143509.17,67823.04,286231.90,201616.40,129233.99,51842.51,285222.68,211412.66,138843.44,42432.45,323649.19,267565.75,211842.87,80592.90,304326.74,233990.71,134824.92,62042.67,234075.67,128091.11,90215.71,45442.79,59715.82,13381.03,-36239.81,-83828.55,843687.48,663092.55,-68750.20,54537.75,634071.94,345944.22,258229.84,111251.13,547192.57,335021.95,163613.23,92498.26,653489.37,242401.87,734466.65,292500.38,691097.65,373162.33,622545.97,296737.67,797669.67,0,678633.56,0,843538.85,0,0,0,11174908.10,0,0.0
6,销售费用,208740700.24,139947146.59,69995136.65,340559393.84,192711245.80,128889652.69,77570247.96,314876083.14,190688928.10,115717196.53,65954563.41,243880657.30,188790249.36,133687393.35,60737294.45,303944873.64,213358963.58,136303333.10,72474580.64,315716310.36,228517949.37,114100304.09,63209719.81,212696274.48,156414456.69,102132922.39,47830210.36,211825465.78,2969400.12,1511547.77,830677.62,4812969.20,2208775.66,2322433.59,700374.22,5740196.04,2074450.62,1467611.88,496903.51,5753303.53,2504693.10,1690990.31,746950.10,4532882.15,3176110.93,2253223.78,1093863.16,4237683.42,3018555.88,1958541.68,1081517.26,4386205.99,3140043.07,2273824.84,1109376.90,5112243.24,3278378.98,2291219.80,1153780.40,4616352.36,4076461.73,2511132.59,1202601.49,5887234.19,3555279.39,2208629.45,784189.60,4305848.86,3127539.75,2206016.15,1294803.82,4247412.78,1607840.11,3471618.92,1322615.80,2983062.15,1365818.53,2804340.14,994643.07,2968878.85,0,2249746.42,0,1756276.66,0,0,0,1486025.90,0,0.0
7,管理费用,619253359.60,383794676.32,179724853.52,935816735.29,625892721.38,396559939.55,175077431.07,948777350.36,588815303.02,372470041.23,182735566.42,815377797.20,614238391.06,396533698.43,198061005.81,822054514.19,625882654.24,371457232.24,185728229.05,814387394.96,604905062.39,330462516.97,165480579.84,722941209.36,527692728.82,356849492.51,164508950.16,626738068.39,22975666.25,13860801.81,5919208.26,26341641.23,15048696.71,13185231.19,5833997.49,20537210.43,14390925.98,9677812.66,4421764.11,29356639.18,15219278.86,9426759.08,4434083.20,20327935.46,12930410.52,8701588.46,4399985.13,18668101.05,12806072.20,8520242.90,3901514.53,25202896.90,12615601.24,8575084.73,3647219.30,29036015.68,13356998.42,8878479.56,3840236.00,14580630.08,10582465.98,6584444.29,4348677.76,70095575.79,10502520.12,8556120.08,4043689.50,16104930.45,12846469.77,9011729.45,3993122.02,17222808.58,9557985.60,17404094.60,9714534.72,18764425.06,7132885.47,44669329.03,8679374.89,12445184.42,0,15878568.25,0,14921363.51,0,0,0,12275519.98,0,0.0
8,财务费用,809530623.16,493733623.71,250498693.20,1339560108.83,805364115.97,524635383.91,213380997.14,1250189530.10,786065199.31,508540585.47,237173447.45,998439826.46,676846244.13,452209886.27,221898951.20,791730920.32,509991532.05,305755033.12,144335394.36,687388747.26,542607344.38,319290438.09,148577717.58,543592448.88,406219549.60,259512468.60,116840529.65,382068034.62,1016172.62,649719.21,327137.62,1348374.92,903236.83,791987.38,482605.63,1365907.19,1023893.69,666806.74,331219.78,1357645.85,1084825.16,739756.12,388815.44,1855217.67,1324708.47,895692.86,433521.68,1980435.65,1454142.30,1015512.47,947596.79,6343814.74,2683383.68,1767296.47,859945.41,3693232.98,2566823.75,1717515.27,839892.38,4093106.04,3630087.52,2183093.34,943522.22,4528375.83,3486557.01,2429338.47,1129869.69,4858504.47,12846469.77,2397738.88,1183450.99,3767518.94,2483573.31,4325733.16,2527280.45,2743374.82,1264109.26,4317926.96,2147541.38,4680149.34,0,3950108.25,0,4114471.45,0,0,0,2837383.24,0,0.0
