,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,16109915804.00,10256396715.00,4483106009.00,42033577982.00,36986195542.00,27113671570.00,14123483570.00,70485148223.00,50842327921.00,32926868622.00,15816727479.00,66009401206.00,44689219975.00,28725468470.00,14060743812.00,56374978176.00,39844753079.00,26916483523.00,13713721350.00,60314525830.00,46509717127.00,31035533313.00,16591395013.00,63985283179.00,45112664077.00,29582909106.00,16025518774.00,57796679494.00,42016518059.00,28780288192.00,15308238648.00,55455144934.00,40821606062.00,26775075172.00,13152607827.00,53774389327.00,38579565612.00,26019930889.00,35191329089.00,24090568258.00,19730937500.00,0.0
2,营业收入,16109915804.00,10256396715.00,4483106009.00,42033577982.00,36986195542.00,27113671570.00,14123483570.00,70485148223.00,50842327921.00,32926868622.00,15816727479.00,66009401206.00,44689219975.00,28725468470.00,14060743812.00,56374978176.00,39844753079.00,26916483523.00,13713721350.00,60314525830.00,46509717127.00,31035533313.00,16591395013.00,63985283179.00,45112664077.00,29582909106.00,16025518774.00,57796679494.00,42016518059.00,28780288192.00,15308238648.00,55455144934.00,40821606062.00,26775075172.00,13152607827.00,53774389327.00,38579565612.00,26019930889.00,35191329089.00,24090568258.00,19730937500.00,0.0
3,二、营业总成本,18120483273.00,11429375988.00,5027439358.00,49346756408.00,38299471527.00,27629422898.00,14084191455.00,70381111030.00,50700201044.00,32791372985.00,15656578287.00,65494713148.00,44354690745.00,28529765269.00,14036101639.00,56314989682.00,39941681284.00,26968171631.00,13659461865.00,60440677289.00,46839710785.00,31143363639.00,16611181811.00,63496656350.00,44371875894.00,28991329729.00,15701794493.00,58363809556.00,42129199061.00,28330064366.00,15048955643.00,54579601322.00,39851425561.00,26262713951.00,12803278600.00,52105416753.00,37490775207.00,25162144488.00,33832163458.00,23301614001.00,19092322423.00,0.0
4,营业成本,15075363686.00,9491638454.00,4080010825.00,41762631609.00,34196611756.00,24721336644.00,12784154554.00,63970406542.00,46008920827.00,29676792288.00,14197884930.00,59590394461.00,40240997548.00,25866025143.00,12720066278.00,50792497614.00,35709626525.00,24081185853.00,12238212898.00,54077846814.00,41953366198.00,27896322039.00,15049674009.00,56926110338.00,39655211129.00,25873955036.00,14342778884.00,51698497036.00,37375520986.00,25397836420.00,13839443274.00,49096878980.00,36458600869.00,23991947485.00,11933841433.00,47965938701.00,34490788912.00,23293773198.00,31499861747.00,21570882186.00,18093929961.00,0.0
5,营业税金及附加,158910168.00,107199763.00,53684745.00,336005209.00,238104786.00,133512327.00,60791852.00,321202014.00,221002454.00,134419505.00,64605107.00,220830767.00,76329227.00,49981930.00,28566516.00,157662370.00,115157213.00,72798955.00,35839276.00,170162603.00,100633641.00,68549971.00,26702753.00,175900437.00,130621459.00,85198270.00,36468611.00,132499536.00,91626076.00,63785624.00,25019601.00,117321322.00,81726314.00,53967332.00,16396020.00,70283043.00,37257809.00,24108106.00,55877681.00,46913335.00,27420163.00,0.0
6,销售费用,810768347.00,523021638.00,191016482.00,1586434707.00,1265818289.00,874085163.00,408723011.00,2288239711.00,1469230413.00,1105865889.00,546463944.00,2190742018.00,1477842617.00,963529079.00,518508590.00,1991671583.00,1471171240.00,1054270601.00,545204721.00,2503967046.00,1924366493.00,1252660536.00,567104408.00,2621018012.00,1787296627.00,1165055702.00,505843152.00,2756820770.00,2088506064.00,1341674382.00,626073987.00,2566072154.00,1699292709.00,1174886227.00,565848123.00,2148313565.00,1593366142.00,1044139342.00,1411982112.00,936454020.00,562173723.00,0.0
7,管理费用,1242229758.00,785312954.00,402424174.00,2011077375.00,1421964184.00,1023091706.00,436454408.00,1865452968.00,1597613411.00,958060521.00,460711970.00,1967917736.00,1537388423.00,967578849.00,507830532.00,2015234442.00,1617127411.00,1063914769.00,548290507.00,2222955081.00,1778287645.00,1129345340.00,567998527.00,2147608391.00,1613388432.00,1036445029.00,492211023.00,1998851590.00,1456440412.00,929936859.00,381561677.00,1539895447.00,1105503280.00,770343789.00,291527408.00,1081732323.00,742646088.00,486202181.00,668006455.00,474787305.00,322528308.00,0.0
8,财务费用,833211314.00,522203179.00,300303132.00,1669405348.00,1066544932.00,766969478.00,394067630.00,1709453534.00,1294333517.00,807221040.00,386912336.00,1311610263.00,915812300.00,576329638.00,261129723.00,1168749557.00,946493924.00,613896482.00,230026126.00,1302501302.00,1005741640.00,719170585.00,399702114.00,1487128287.00,1041941034.00,687258479.00,324492823.00,1538828676.00,1073433521.00,553849834.00,176857104.00,757126689.00,467159257.00,232425986.00,-4334384.00,832558083.00,611700891.00,298906296.00,143096067.00,229546144.00,70670458.00,0.0
