,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,739798119.78,492310607.05,240550383.24,980380786.12,730579832.44,468398293.13,231034756.31,924675953.22,640956839.97,425541236.86,209467526.78,812067450.09,602042543.06,400873693.70,198442358.50,790714021.77,599924430.55,401554241.76,199497504.55,809760216.28,614064770.16,413696694.61,200390706.12,679567476.27,498338701.89,337528753.28,164672133.09,444711648.35,288962799.53,179307754.13,84834407.74,345846521.81,256530449.34,167171849.12,80762250.29,333623024.20,227880978.35,132493090.89,65206888.23,281305215.38,210166660.33,139801537.66,66883745.77,578412221.38,251300845.79,167008364.10,78017146.76,853761088.86,706040082.84,450553231.50,265501352.27,998084737.77,679728405.66,442449706.54,254010032.49,867704141.03,672231688.16,439943416.25,271615953.32,1043314021.43,713638692.48,457908298.58,236394568.89,1420004114.46,983074992.63,659730787.95,303573738.64,1404339546.75,905021154.91,578634940.47,289637835.41,1054335200.26,504416208.60,998286842.83,479989583.02,817117403.56,323661298.01,291737675.01,117365275.35,141200498.61,45915091.17,65200827.80,37859500.00,23204880.00,0.0
2,营业收入,739798119.78,492310607.05,240550383.24,980380786.12,730579832.44,468398293.13,231034756.31,924675953.22,640956839.97,425541236.86,209467526.78,812067450.09,602042543.06,400873693.70,198442358.50,790714021.77,599924430.55,401554241.76,199497504.55,809760216.28,614064770.16,413696694.61,200390706.12,679567476.27,498338701.89,337528753.28,164672133.09,444711648.35,288962799.53,179307754.13,84834407.74,345846521.81,256530449.34,167171849.12,80762250.29,333623024.20,227880978.35,132493090.89,65206888.23,281305215.38,210166660.33,139801537.66,66883745.77,578412221.38,251300845.79,167008364.10,78017146.76,853761088.86,706040082.84,450553231.50,265501352.27,979934924.23,665914506.97,433671835.35,250375857.71,839898693.45,652793811.76,426228462.71,264687340.06,1020766574.02,700666261.07,449656149.89,233718013.37,1399612634.81,970696628.60,651488122.02,298386349.36,1384761083.78,894683776.06,572291297.59,286548925.57,1040709717.56,501055459.87,984676067.96,469778305.50,802913694.95,317261821.64,286517763.45,113572343.40,124942066.09,45915091.17,63976827.80,37687200.00,22876570.00,0.0
3,二、营业总成本,415686751.82,282397361.62,137021346.39,601265387.29,441273764.96,285951454.06,132315755.90,548112239.46,374054072.80,250076665.89,115647674.74,501749809.27,366675485.36,242561159.71,116678507.31,490590688.21,361654114.96,239588732.85,114700936.21,498146828.23,379309533.76,240315122.79,109869993.05,463344221.21,315876819.14,215385640.27,93049292.32,316617597.48,198625761.91,123148667.85,59412118.06,231252098.67,179411077.53,118019294.23,60707029.29,302035706.68,192578021.49,102730203.25,49317167.68,253939665.37,165283934.18,115490138.92,52796411.60,481802829.92,216086837.05,150153970.99,72498488.33,755532743.15,612827155.89,368687663.41,226627005.12,1039807764.85,666749901.75,432723863.66,241328639.89,859717011.38,644095144.07,418676408.41,259127526.73,1015537380.06,698391806.34,437254317.95,217716715.69,1430142038.11,957793757.54,636249252.96,290485921.45,1352161671.68,868773178.16,546027646.77,271307217.79,1014231683.32,453387509.12,904293564.58,426672041.92,713896997.87,272140945.66,223479269.89,55701484.18,64194410.56,0,10918644.54,-6161640.00,-6782270.00,0.0
4,营业成本,292680774.25,193320756.54,92270574.46,380511494.74,274774956.31,177200636.73,83595003.95,339249457.38,230481526.66,149715794.14,69249358.87,300435181.92,218543811.33,140875874.14,67450222.68,302542352.70,227438288.11,150123578.69,69937378.06,309054644.77,235186135.70,145106523.73,65230118.34,294422287.18,207385318.27,136974396.15,62611682.95,203911166.80,126095859.37,77130420.92,38057030.90,163162920.76,124968512.16,80700936.39,36468111.42,150367429.97,94907603.80,55007681.87,26058633.36,111851406.98,89987545.12,62245495.50,34663214.51,348243851.33,168368868.90,112840275.43,50441729.06,518250698.92,430570046.11,273345177.93,170539963.98,723211806.98,489381234.94,315183149.70,182629862.79,651718410.46,505407081.82,323496001.26,204395977.39,817594691.83,548833699.81,348624927.46,174766128.05,1202093466.45,817326696.52,539734546.98,244676652.28,1122918458.04,732885293.16,457318594.29,229447208.44,828451293.46,390533673.66,772436097.82,350429811.90,593428265.23,224532405.11,188853832.23,50162537.08,59005078.56,0,13223771.79,8841230.00,6355800.00,0.0
5,营业税金及附加,97798039.75,66300278.17,33809790.07,141645013.96,112806751.53,71850647.50,32867546.71,149046498.86,93337693.52,62602202.25,31566882.11,122844738.43,88645322.22,59651075.30,29816168.67,117535800.14,88510383.15,59412589.02,30318220.78,121734766.31,91061359.82,60900410.42,30629794.49,97674494.43,71442821.44,48314524.69,23137951.84,62329723.15,39425371.43,23706590.51,11448778.75,45047241.26,33321202.07,22431550.07,9984464.90,44168104.21,28061337.29,16951563.07,7236260.38,42112037.59,26689399.82,16414166.01,3243276.23,65326290.08,9728330.13,6326812.55,3098770.83,41573759.85,33099998.36,16535271.32,10733523.54,26286056.34,19430810.22,14597548.05,8813320.08,20176866.32,15575623.12,10269142.04,6464192.55,17038234.73,12074108.63,8087712.57,5248221.32,22570992.46,14046072.85,11067901.02,4731861.18,21169987.96,9028606.17,6389303.98,3914215.76,13061431.25,7272883.36,13465276.09,7132992.54,13370885.79,6990020.39,6330607.65,3428828.41,5036294.80,0,1229294.77,0,0,0.0
6,销售费用,14426435.26,10100731.73,4147847.10,38169919.55,17311337.11,11139503.22,3442204.36,15905782.38,11304793.65,7389814.91,3266365.74,14236686.21,10261638.14,7108014.08,3264711.23,6026155.46,4132624.28,3835326.00,2406249.00,7560024.38,6727146.50,3861619.50,1597208.00,17092715.33,11172413.40,9112164.00,1058480.00,14474580.50,8522466.00,4128658.00,1047260.00,8263934.50,1172722.00,277728.50,235725.00,1755743.50,158119.00,141819.00,127829.00,810071.00,157942.50,151032.50,-49947.50,2522580.50,886843.94,819233.84,601593.60,85569385.13,64566708.63,32538204.77,14346168.50,66750183.53,38840969.97,27076565.87,16695267.84,49647687.58,33496629.67,25335965.27,16182702.76,49870132.83,31726939.56,19977178.26,11000339.09,47203344.46,30606754.44,21065156.47,11136993.02,51593851.21,32366740.07,21214455.28,11319319.36,40769125.46,17423066.33,27835864.34,19033083.74,22186134.57,5951481.94,3877566.52,1040889.13,685721.07,0,145598.87,0,0,0.0
7,管理费用,41028136.04,29028244.47,13382543.76,57101722.81,45104319.82,30317797.50,13866815.22,62353698.68,43581234.12,32017974.54,12732947.94,65404779.21,48859316.15,33933462.74,15031757.52,62361412.77,38703006.25,25789579.57,12698187.43,57702584.75,43148593.22,27313784.62,11466698.42,51924030.54,24464012.87,18319576.41,7074929.71,34365936.49,21695327.50,14587466.92,6243807.67,32032212.66,25283538.90,22080932.98,6094295.41,30435254.80,21026283.56,14811420.05,9064053.08,33389818.27,29451190.48,24206365.85,10741221.30,52958655.34,33963301.95,24902974.67,15982538.95,75447806.82,62976025.82,35362616.13,22257228.45,155280280.17,67065327.55,41394550.62,16741480.20,76105722.67,49379410.77,34427272.38,20743649.67,75764469.32,59991411.30,33679762.56,14405634.83,105343649.25,58248550.56,38547494.77,17646462.79,103496048.61,54951738.38,35161257.14,14160201.57,81568876.33,28119850.19,57324359.02,29549432.35,52250828.19,19430790.10,29530118.57,11119205.35,12137106.17,0,5012888.95,5231260.00,4158160.00,0.0
8,财务费用,-33764838.09,-18589120.99,-7763354.86,-21378840.79,-8828833.45,-4966050.06,-1825392.08,-15884847.64,-4835407.55,-2030692.50,-1355426.20,-532910.66,580385.94,987530.18,1198832.10,2094578.51,1446842.90,-520006.09,-1067503.35,1590320.11,2803737.26,2482258.61,423819.16,4562028.37,-2617430.89,-1549997.93,-783357.14,1009752.28,2747602.66,3389132.70,2454622.74,8239957.29,5482178.52,3809776.65,8359355.17,40157591.10,33252288.69,15850948.12,7091167.96,26590053.91,19594748.99,12888386.54,4582424.76,8840012.83,3139492.13,5264674.50,2373855.89,29316453.68,24309980.94,13601997.23,11445724.62,68279437.83,52031559.07,34472049.42,16448708.98,62068324.35,40236398.69,25148027.46,11341004.36,55269851.35,45765647.04,26884737.10,12296392.40,52930585.49,37565683.17,25834153.72,12293952.18,52983325.86,39540800.38,25944036.08,12466272.66,50380956.82,10038035.58,33319086.58,20643921.39,30842756.09,15236248.12,-5112855.08,-10049975.79,-12669790.04,0,-8692909.84,-20234130.00,-17296230.00,0.0
