,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,14180239550.53,8583936774.64,3778753629.61,14209498880.83,10555957148.84,6911614872.55,2901293729.32,9469768020.67,6475784183.40,3770311299.79,1565961800.90,7025429581.28,4910806634.26,2939758031.02,905316735.47,2416964779.03,1166905295.11,476990948.42,192635507.75,1115439347.14,696975012.98,362694042.21,66004200.17,907938332.98,495586701.96,310691359.43,88610680.30,1508466308.59,982829221.26,540137070.47,267028275.07,1306373853.75,839280295.31,551726812.00,145749554.70,955923618.20,724292592.79,412234024.52,65216294.53,716576986.16,477990114.76,291112830.88,73880168.11,476842870.92,407394180.88,257032362.93,80231071.33,657257279.66,470061932.20,265144966.93,71627705.74,507857248.05,444606237.11,308055669.24,65909651.76,546460478.44,411679762.88,259240377.78,66269866.00,556487880.74,397976020.85,219553198.97,65304653.37,493278672.06,338828704.13,197373235.76,51976871.50,443886719.77,385661939.11,256472006.71,0.0
2,营业收入,14180239550.53,8583936774.64,3778753629.61,14209498880.83,10555957148.84,6911614872.55,2901293729.32,9469768020.67,6475784183.40,3770311299.79,1565961800.90,7025429581.28,4910806634.26,2939758031.02,905316735.47,2416964779.03,1166905295.11,476990948.42,192635507.75,1115439347.14,696975012.98,362694042.21,66004200.17,907938332.98,495586701.96,310691359.43,88610680.30,1508466308.59,982829221.26,540137070.47,267028275.07,1306373853.75,839280295.31,551726812.00,145749554.70,955923618.20,724292592.79,412234024.52,65216294.53,716576986.16,477990114.76,291112830.88,73880168.11,476842870.92,407394180.88,257032362.93,80231071.33,657257279.66,470061932.20,265144966.93,71627705.74,506944091.90,443888257.04,307632413.23,65733672.47,541567193.69,411221480.66,259004157.85,66197034.43,555514695.95,397682530.54,219384874.82,65225438.72,492874144.81,338537329.83,197142597.40,51896604.34,443388764.45,381730172.54,256344427.22,0.0
3,二、营业总成本,14024345962.50,8468125543.74,3734779698.56,13988594246.75,10178243539.56,6619641738.93,2775890576.25,8879814010.75,6066354384.71,3514026125.77,1435905940.61,6575970332.60,4571822216.67,2773988942.77,889713092.81,2307762320.89,1096815985.94,470300111.28,189952659.59,1062934688.82,638408529.54,342294164.54,76584449.69,952178065.23,536617694.46,307896969.59,99012284.76,1495604481.72,960502846.60,501147588.55,214106517.44,1314763120.91,832855312.91,543364151.22,151219410.47,972721520.70,700472098.85,386888477.31,68466537.64,670993990.02,472942043.30,279541216.51,75067654.23,484569724.17,384353730.72,237861085.31,75013030.05,607067965.72,434002564.49,241417882.73,66314870.35,490007292.66,418689742.73,292756514.67,69622978.38,500916913.17,367199067.69,235787423.59,56808032.54,504809655.76,349393161.83,193979759.74,55315854.49,427882519.64,290865780.11,172729263.55,44256980.01,385864424.21,339608146.38,208911822.04,0.0
4,营业成本,13376249980.61,8054126210.62,3540509047.66,12783584009.52,9543684936.25,6207245497.41,2579815067.93,8292138482.00,5680212953.39,3286537470.81,1358338435.98,5979590248.92,4135971300.69,2473009904.25,800677690.78,1990804124.34,941963938.66,395084902.40,154471049.97,932988764.46,558580739.92,294506765.74,53037334.85,795414235.05,441345279.61,253758126.77,73116668.82,1311326140.33,838754357.20,429672894.23,177867142.58,1138182874.36,748284844.40,492675557.50,130836656.64,890165333.63,634565298.78,344139784.63,55778266.44,562992924.01,391337164.83,227712718.78,53904235.81,390571179.50,324925279.90,202111491.20,57536677.87,516662838.88,366714356.35,201468892.22,50484699.31,385402971.61,342093397.53,237793259.74,49846243.13,389710646.78,316354199.88,199904913.23,45188078.79,424402915.45,296517069.48,162133490.47,45949674.11,373759118.12,252077165.74,149613921.41,38490158.24,335561950.23,289814834.11,186867359.36,0.0
5,营业税金及附加,11463410.77,7199247.08,3986882.64,35339097.20,21949727.65,16468505.03,8614965.09,43220235.20,34062300.80,25660170.65,16757785.65,141646527.34,104169205.13,71383644.86,11414582.80,60874109.82,46742297.31,25453826.55,11446444.87,52805272.58,23644411.71,11625700.56,1873547.38,29420880.25,18966160.11,10773431.99,3167922.72,79061264.41,40810054.27,23289199.50,11500142.86,48669337.83,33824865.97,18972208.77,3643992.84,28826071.98,24870004.87,17182430.13,1638743.45,54888183.37,17458701.16,11605310.08,3028192.33,17459408.48,10886427.48,8235745.65,2801364.26,21805783.34,14206530.96,7251347.87,1763245.16,16292549.96,13456506.88,9995765.65,1328363.06,13641786.92,9308732.72,5965995.12,1116424.15,13142959.31,9412614.75,5262929.27,1066655.91,12190779.62,9505358.95,5014590.96,1013095.94,11420531.55,10876001.00,8183276.58,0.0
6,销售费用,160244379.62,101058385.34,58011264.53,272909719.49,190986175.97,129174731.88,61530507.41,188344282.66,123983898.10,71194412.69,28425194.42,142281091.30,120181164.79,80821006.18,39069303.35,79077532.10,26807262.76,8165794.31,3345968.64,18708647.69,11166241.25,6931584.84,3588998.02,22880501.40,15369306.87,10153037.84,4937297.55,18515417.54,14093413.77,9235822.15,4664133.25,6184794.34,2820589.04,2206996.98,870503.74,4463409.86,2909173.22,1889921.80,712469.64,3021698.02,1966605.73,1047092.80,529291.52,2492785.24,2116098.63,1231822.52,591880.17,2776228.38,2418619.26,828967.11,323691.61,4535441.06,3288390.81,1957237.19,92186.05,279742.27,228887.44,412510.07,236459.23,294513.34,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,264507209.79,187935402.98,86093211.50,426169051.14,300870913.82,250399984.72,114191368.84,362779731.72,231235189.18,146107786.43,67346625.46,257370669.52,149574462.22,91739282.87,39139352.83,117646937.57,50158794.39,23807536.16,11452438.75,44849649.05,35992448.53,23286574.79,10586299.20,57157743.81,44661688.33,24073947.31,10539024.05,56941796.80,38130537.99,25590387.20,12365695.73,56549289.49,34846949.41,25684743.32,11997603.84,32792817.56,30084943.20,19072397.26,8186715.96,47932474.43,37266210.43,19219594.86,7277206.39,46479952.24,27055126.63,16462823.70,7091313.96,35307053.01,23001433.65,13288867.99,4362220.61,37724152.80,24224319.16,19230767.12,5890741.20,68856391.47,26312749.59,20663620.25,6130387.26,51795740.03,32636943.09,20782108.56,6031587.78,38219102.92,26470139.31,16597208.93,4735500.78,31774064.96,30202746.22,7901421.23,0.0
8,财务费用,47352940.02,27772786.24,12836860.40,14315586.64,8741553.79,1788312.39,1757030.85,-10510628.27,-6311251.86,-15506903.33,-27037400.10,11286609.83,13923865.61,9092822.88,-1228278.84,25616921.29,31854890.01,23226298.93,13102152.96,-3844169.04,5140041.27,3937274.72,10580452.96,15568610.27,17670692.25,9854202.37,8869752.52,25077276.15,21431547.59,14812936.48,6542771.42,11938066.25,11298014.44,2044595.00,4075615.46,12241650.37,7142026.18,4254175.43,2618198.07,-10855190.48,24515678.17,18468719.71,10750834.47,34835787.15,24625861.10,16548176.58,8242500.53,43242828.65,27661624.27,18579807.54,9381013.66,46052177.23,35627128.35,23779484.97,12465444.94,28428345.73,14994498.06,8840384.92,4136683.11,15173527.63,10826534.51,5801231.44,2267936.69,3713518.98,2813116.11,1503542.25,18225.05,7107877.47,8714565.05,5959764.87,0.0
9,研发费用,164528041.69,90033511.48,32554601.97,148301216.54,105073211.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
