,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1266419771.74,877452831.33,474746180.04,2171439923.46,1678529528.64,1188634387.57,621078286.32,2261414376.96,1611669570.91,1104402943.44,534077097.67,2086931557.22,1470331538.99,998965598.65,1843015280.30,1663784343.25,1421960059.98,1004120019.45,0.0
2,营业收入,1266419771.74,877452831.33,474746180.04,2171439923.46,1678529528.64,1188634387.57,621078286.32,2261414376.96,1611669570.91,1104402943.44,534077097.67,2086931557.22,1470331538.99,998965598.65,1843015280.30,1663784343.25,1421960059.98,1004120019.45,0.0
3,二、营业总成本,1350323222.25,869061893.14,461609196.04,2059437349.81,1561054042.13,1091028584.94,565719736.00,2000137924.56,1442097517.35,989063671.77,471888230.38,1848390060.90,1312786158.59,899809675.52,1636213696.85,1490504032.22,1272427119.59,896514216.10,0.0
4,营业成本,928970831.66,627938559.22,345464286.57,1548583694.27,1225680232.69,863335989.46,457842922.48,1578522538.90,1124842802.69,768115733.13,376082308.63,1474681008.93,1034714972.33,706873370.98,1308562027.85,1202797839.77,997768785.56,715476838.99,0.0
5,营业税金及附加,13029573.52,9137603.46,3962822.64,17311648.99,13246928.24,9333108.44,3137934.61,21829307.10,14296520.78,10562892.32,4486829.96,11939063.20,8551124.02,5342181.59,10208731.47,8818264.97,5799749.54,5864056.68,0.0
6,销售费用,254940714.92,124983046.54,62851874.85,273599135.64,165435348.76,97413377.12,42691461.78,191206361.18,146192915.56,97496879.79,37707820.93,179744127.08,128251360.19,96729231.23,151670109.12,136337683.83,122234416.18,90606642.79,0.0
7,管理费用,102309328.96,69835300.03,32246152.36,126682417.81,84094911.75,83279476.01,38580418.72,144646312.76,112093346.88,73191698.11,34879297.76,129471719.01,92930810.79,51808109.38,107465146.24,97742301.12,106298643.28,68708972.03,0.0
8,财务费用,29889067.83,22063844.38,11134223.73,40230915.27,30029629.47,21343098.79,11729134.59,27516092.37,21584419.12,13467608.62,7620342.21,35822282.95,27820398.10,19071223.82,33969452.32,34340982.44,27667788.79,17649514.98,0.0
9,研发费用,21183705.36,15103539.51,5615898.02,39782371.67,32787013.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,13247166.16,9779978.01,16323535.12,11737863.82,36417312.25,23087512.32,26228859.80,11111630.89,16731859.73,20517493.16,19985558.52,24338229.85,10466960.09,12657736.24,-1791809.37,0.0
11,公允价值变动收益,59629.14,35109.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,120000.00,120000.00,0,1219800.00,1219800.00,1219800.00,590484.93,3332397.26,120000.00,120000.00,0,120000.00,120000.00,0,120000.00,63256.48,102000.00,67950.82,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,-238.15,29346.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-59699800.92,11050906.62,16508903.92,163535385.34,165106398.69,131297670.92,78329878.38,309648479.53,195764008.38,126759999.51,70191945.51,238661496.32,157665380.40,99155923.13,206921583.45,173343567.51,149634940.39,107673754.17,0.0
16,加:营业外收入,734484.28,497711.87,193549.09,350024.74,494313.16,595020.10,222847.05,554020.45,2322354.10,2122644.96,287656.52,41340105.11,18220755.37,14844555.73,42859867.33,29383590.88,23580538.42,24281996.26,0.0
17,减：营业外支出,2346396.21,1740253.81,1563345.91,24031558.10,2377127.61,1507623.06,395925.57,4951863.64,2823152.13,2081311.23,449120.09,3075623.23,1590527.61,1382535.19,3180792.43,2374913.83,4307434.80,1115845.43,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,801773.66,721789.21,0,948243.00,373124.48,373124.48,1335794.22,483896.97,1230263.04,56513.62,0.0
19,四、利润总额,-61311712.85,9808364.68,15139107.10,139853851.98,163223584.24,130385067.96,78156799.86,305250636.34,195263210.35,126801333.24,70030481.94,276925978.20,174295608.16,112617943.67,246600658.35,200352244.56,168908044.01,130839905.00,0.0
20,减：所得税费用,-419777.25,2223568.76,4069700.67,22346978.73,17970795.19,22475440.41,10696686.14,49439643.07,30318110.54,21495307.63,10767295.76,42881605.84,24477199.34,17607502.34,45302094.78,26481630.81,35882787.47,17635115.13,0.0
21,五、净利润,-60891935.60,7584795.92,11069406.43,117506873.25,145252789.05,107909627.55,67460113.72,255810993.27,164945099.81,105306025.61,59263186.18,234044372.36,149818408.82,95010441.33,201298563.57,173870613.75,133025256.54,113204789.87,0.0
22,归属于母公司所有者的净利润,-63834168.98,5685218.51,10430895.96,110746222.96,144949417.25,109518026.51,66221503.20,248575376.84,159453043.44,101756383.20,55803961.02,224496958.17,142263517.58,90509014.95,191977863.68,164573145.81,125948051.66,109987794.74,0.0
23,少数股东损益,2942233.38,1899577.41,638510.47,6760650.29,303371.80,-1608398.96,1238610.52,7235616.43,5492056.37,3549642.41,3459225.16,9547414.19,7554891.24,4501426.38,9320699.89,9297467.94,7077204.88,3216995.13,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),-0.200700,0.017900,0.032800,0.350000,0.455800,0.344400,0.312400,1.310000,0.870000,0.610000,0.351000,1.410000,0.940000,0.570000,1.210000,1.130000,0.890000,0.820000,0.0
26,稀释每股收益(元/股),-0.200700,0.017900,0.032800,0.350000,0.455800,0.344400,0.312400,1.310000,0.870000,0.610000,0.351000,1.410000,0.940000,0.570000,1.210000,1.130000,0.890000,0.820000,0.0
27,七、其他综合收益,0,0,104931.84,-476433.43,-432498.97,-345242.56,102657.54,277543.38,74658.72,256998.13,301347.27,71824.47,-295229.71,-295229.71,60662.51,434647.55,-244698.00,91176.78,0.0
28,八、综合收益总额,-60891935.60,7584795.92,11174338.27,117030439.82,144820290.08,107564384.99,67562771.26,256088536.65,165019758.53,105563023.74,59564533.45,234116196.83,149523179.11,94715211.62,201359226.08,174305261.30,132780558.54,113295966.65,0.0
29,归属于母公司所有者的综合收益总额,-63834168.98,5685218.51,10535827.80,110269789.53,144516918.28,109172783.95,66324160.74,248852920.22,159527702.16,102013381.33,56105308.29,224568782.64,141968287.87,90213785.24,192038526.19,165007793.36,125703353.66,110078971.52,0.0
30,归属于少数股东的综合收益总额,2942233.38,1899577.41,638510.47,6760650.29,303371.80,-1608398.96,1238610.52,7235616.43,5492056.37,3549642.41,3459225.16,9547414.19,7554891.24,4501426.38,9320699.89,9297467.94,7077204.88,3216995.13,0.0
