,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,48308199598.94,30434985788.86,13972281224.20,57244067129.29,40839190430.61,25316993316.92,13154031480.86,55657160144.30,39219456974.93,25123515277.80,12802605526.55,59355237219.15,43644449821.23,28359451832.88,13456242055.35,48237369754.91,33554993105.73,19886538929.31,9349181440.44,38040226858.95,26361181271.85,15663010285.57,7581376062.50,35187057451.95,24430532423.44,15463904250.26,9105414109.48,33511088789.26,23288686781.90,14945655465.34,7600380172.28,30995645465.53,22263661153.38,13713789507.78,6344687281.77,21823071492.08,15005337055.57,9174162472.78,4585568629.60,16720921017.61,11846698805.91,7641469900.00,15833529952.35,11763175840.36,7617649896.60,0.0
2,营业收入,48288664097.14,30421582115.00,13965811939.65,57235997041.92,40839190430.61,25316993316.92,13154031480.86,55657160144.30,39219456974.93,25123515277.80,12802605526.55,59355237219.15,43644449821.23,28359451832.88,13456242055.35,48237369754.91,33554993105.73,19886538929.31,9349181440.44,38040226858.95,26361181271.85,15663010285.57,7581376062.50,35187057451.95,24430532423.44,15463904250.26,9105414109.48,33511088789.26,23288686781.90,14945655465.34,7600380172.28,30995645465.53,22263661153.38,13713789507.78,6344687281.77,21823071492.08,15005337055.57,9174162472.78,4585568629.60,16720921017.61,11846698805.91,7641469900.00,15833529952.35,11763175840.36,7602625798.94,0.0
3,二、营业总成本,42829432850.29,29676694123.60,14658958264.29,52891620520.73,37732804833.84,24274512069.72,11692054461.43,48694233661.44,35239637369.14,23496926673.23,11434238862.05,47096536574.97,32357827644.64,20839631622.62,10227406944.46,41995986217.54,29034816685.73,18612566254.39,8902643478.46,35374680596.16,25257589301.20,16328043385.98,8815812321.37,34963000826.22,24897975772.99,16434486198.95,8320811690.35,30647296776.06,21647361319.38,13881072164.82,6918198068.94,26075701081.16,17598229379.30,11073057750.62,5310816173.27,19776599497.32,14004368326.78,9276554939.86,4613879800.98,15765511599.48,11093000346.45,7157161000.00,14764733295.02,9751943390.86,6739195122.19,0.0
4,营业成本,38727819595.48,26970666941.85,13274813663.06,47589942692.79,34680322928.68,22360462106.53,10732819450.80,44490652455.98,32795970374.27,21783903725.47,10522467924.19,42605828704.50,30215067548.43,19414488568.32,9559859838.52,38795807400.35,27344544974.76,17405755162.61,8338721113.94,33239302572.40,23702219839.61,15321099505.33,8371473288.71,32714319589.68,23278036455.36,15340167837.02,7786210868.99,28644035436.53,20331726051.19,13075460836.97,6502384793.58,23947277541.33,16423262656.52,10405538679.02,4994025017.53,18462336704.63,13152776043.76,8716724205.97,4290695276.38,14702858962.00,10221862498.97,6584104600.00,13864826499.90,9083085062.78,6246633662.58,0.0
5,营业税金及附加,41950417.66,28148532.89,11784588.06,69814384.61,40651722.30,26863460.57,13161847.50,62559426.52,37059473.16,24320308.45,12124361.82,44560313.57,8752421.38,5265030.77,2374351.85,10553133.89,4485797.00,3441388.76,2632987.45,7703125.92,3899414.40,1809494.25,1119954.09,13879985.34,3089634.72,2179843.38,1483288.64,5110336.81,2974280.74,1260059.82,517095.55,10695127.18,10090359.11,4357113.37,2034317.06,1455351.87,686739.18,317620.99,182889.21,3687301.62,927645.18,248100.00,1380279.45,2085397.75,1175393.30,0.0
6,销售费用,610813756.61,394131217.83,184500405.08,802023921.72,515382509.75,337678371.55,163868435.83,670649687.84,446581561.63,282380453.19,132260786.80,590234063.42,387617289.16,243250942.78,115172568.22,467592584.85,242231909.53,134131665.52,78999278.39,247008901.72,236562365.29,170016830.45,98403104.44,274330478.12,239584519.72,170198943.37,83768388.50,373543535.09,266370974.10,162414079.77,80838884.09,337860261.72,263708149.07,136731894.36,59119152.21,259082664.03,206392915.68,149814834.28,84160693.28,222265477.08,220000889.76,149886800.00,250351226.60,188906121.37,131122851.54,0.0
7,管理费用,2858513895.92,1870661811.96,930537017.09,3618403943.49,2264513243.93,1479565024.18,740690144.57,3353989137.57,1964191134.87,1272316354.98,605922211.85,3425469063.22,1798931454.17,1172369002.53,564793236.05,2551200591.53,1317728901.87,862173436.86,438202522.51,1544835818.57,1038528451.00,670869275.83,307040499.01,1618038790.45,1239439949.34,840108214.59,414637232.52,1532123072.64,984797344.62,614733488.79,347514282.07,1700134707.18,848887459.60,483599785.76,238179871.92,954317606.54,571681888.97,363182423.41,220442261.58,783702780.16,612307004.15,398274500.00,606075428.78,461445590.50,341671917.73,0.0
8,财务费用,200495095.52,115260095.98,43216716.90,100757203.36,51372706.62,2563721.80,-1337716.73,-5231672.91,-31084168.35,-72296887.76,-51411860.37,-136578389.22,-87611863.80,-48239498.72,-19581503.03,99773916.23,123221168.97,80375096.91,44273462.65,315181699.51,257276479.84,163366226.48,37837172.44,205573158.68,138426997.27,82434144.01,34631225.46,95374132.69,64135505.31,29115187.39,-13056986.35,64327935.88,52260495.19,42810018.30,17452253.51,96812428.76,72277660.31,46282041.59,18177822.68,55228142.70,37858848.69,24600900.00,35463052.83,7406417.04,18591297.04,0.0
