,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19920630,19910630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4459349691.29,3019838682.88,1458529044.66,6145690796.51,4442004622.51,2790420478.48,1371276291.91,5770545975.85,4189739292.81,2579556031.56,1248651380.48,4801502285.07,3570193178.29,2341027182.42,1082465620.64,4638124331.31,3325125967.41,2260306714.87,1341325480.13,5146547234.84,3829538904.67,2719125398.66,1377112004.37,5690120526.44,3889371776.38,2847146316.89,1305155343.50,5048786703.13,3386072586.90,2272085032.25,1039410558.24,4683882232.35,3284325421.33,2200249242.09,1120043385.21,4674893783.69,3327051247.74,2131096426.18,1020738761.07,4105537132.38,3303834301.27,2201794761.26,966103682.56,3206751602.27,2725710962.13,1876523520.57,900942971.47,3726880956.51,2501680239.34,1645447101.50,851006955.61,2080618164.97,1394346581.74,880726235.05,386081176.82,1466064850.81,1078855080.86,688876866.57,294411718.46,1078926760.21,782830641.36,516625287.10,222562438.74,845142922.49,641276814.46,398392003.75,195983389.50,688164204.37,511989733.93,330808202.65,112150222.38,657698939.86,295851155.51,798675661.17,541132983.03,5444685861.27,2471191631.82,4254466949.68,1942683103.16,3706793990.18,1961789570.00,2708177695.00,1160159358.00,2267953728.00,1041670200.00,2521225100.00,1268065000.00,3152665466.00,1765988565.00,0,973215000.00,0.0
2,营业收入,4459349691.29,3019838682.88,1458529044.66,6145690796.51,4442004622.51,2790420478.48,1371276291.91,5770545975.85,4189739292.81,2579556031.56,1248651380.48,4801502285.07,3570193178.29,2341027182.42,1082465620.64,4638124331.31,3325125967.41,2260306714.87,1341325480.13,5146547234.84,3829538904.67,2719125398.66,1377112004.37,5690120526.44,3889371776.38,2847146316.89,1305155343.50,5048786703.13,3386072586.90,2272085032.25,1039410558.24,4683882232.35,3284325421.33,2200249242.09,1120043385.21,4674893783.69,3327051247.74,2131096426.18,1020738761.07,4105537132.38,3303834301.27,2201794761.26,966103682.56,3206751602.27,2725710962.13,1876523520.57,900942971.47,3726880956.51,2501680239.34,1645447101.50,851006955.61,2022998801.76,1363215543.38,859431992.96,374315328.24,1442597591.35,1058820923.89,670498708.51,284425259.17,1031862753.66,745412839.05,490098497.18,206999137.37,801269119.87,618533592.09,384776332.16,192472183.01,671522900.48,498921800.91,323048181.45,109290299.64,648469033.41,295273135.76,795417581.72,537357652.20,5390973036.55,2464329858.78,4248806442.49,1937277567.26,3690231717.54,1953413438.00,2647456818.00,1154279630.00,2225887149.00,1027285200.00,2454587900.00,1254276790.00,3135947685.00,1756753706.00,0,973215000.00,0.0
3,二、营业总成本,4224500699.07,2829459081.95,1351565824.13,5866576208.78,4224206984.01,2647565328.32,1309646489.71,6000256232.69,4453099760.04,2757034856.26,1223467500.92,4971504510.89,3465964977.56,2285924031.07,1052412473.36,4527002289.84,3287516381.29,2218593323.10,1283479511.67,5134676445.02,3728313364.99,2639942195.46,1343672996.93,5631321007.84,3801781328.40,2784110694.95,1285215927.04,4968207439.83,3328639770.44,2229592458.19,1028522734.55,4601765509.43,3237529591.78,2150283145.98,1087542492.45,4504443701.30,3301183504.70,2114766429.00,1013150434.15,4058697092.77,3260751768.90,2189029006.53,972285598.20,3453348265.52,2787580415.62,1923212450.31,914457214.20,3643013099.58,2498093056.73,1640655632.44,834001702.73,1786687928.72,1409846040.14,880400654.41,391035823.05,1769448063.63,1156369583.98,749696178.93,331464371.70,1276859881.14,864775612.62,583703911.19,248823973.98,872833609.03,665576335.08,417060214.02,218995184.33,842250308.27,659276318.95,415174684.76,169277072.68,1645800947.49,316979085.96,934498304.30,588384898.71,4864092515.05,2239153097.30,3865454727.66,1781555038.69,3497990588.60,0,2759866772.00,0,2528104413.00,0,0,0,2952934503.00,1674744747.00,0,889502000.00,0.0
4,营业成本,3904236725.94,2633706774.08,1235310114.25,5418153191.93,3902566983.58,2442066327.91,1198240727.73,4939491353.45,3572762856.22,2171134037.98,1053484461.41,4100147930.07,2992198702.54,1974626721.17,892271659.33,3860558423.08,2772665923.53,1848759483.38,1102400625.07,4305956213.54,3194411081.28,2300802307.04,1178158542.81,4946526307.91,3335367401.30,2476799598.70,1141065264.71,4411527035.51,2932379161.47,1975731726.99,906449234.04,4154478262.66,2881588347.01,1929257929.91,970888952.01,4081890832.14,2950340850.71,1886598649.81,906754261.35,3604905156.07,2925138549.40,1977387498.40,872013103.36,2922672768.93,2495566510.71,1714244061.85,823224787.05,3349302153.78,2268462653.02,1470357073.63,753844329.30,1850266144.72,1231765149.67,774134959.62,336498138.07,1315325004.53,970085775.47,618152173.27,265069107.47,929576192.46,666930540.51,441555713.63,189997346.73,675613626.38,505580094.27,315334790.22,160469781.99,549445070.48,415840527.70,272336341.06,92431329.44,543290412.59,240669185.43,703074784.36,487789062.95,3997551904.14,1891741016.74,3240578305.05,1566039487.97,3015090530.75,0,2227078778.00,0,1940038319.00,0,0,0,2361552282.00,1351641599.00,0,889502000.00,0.0
5,营业税金及附加,21855768.69,14926846.89,9701649.34,35516165.37,22683752.66,15774134.74,9466726.15,49475220.24,40266126.97,26175452.44,15677930.41,45249018.16,20736500.30,15664424.06,6761312.84,27020128.60,19537583.99,15565464.11,9213081.20,42133929.88,31876719.47,22605886.99,12798148.50,37843847.22,27219993.88,18635350.27,8587996.00,21898956.49,12515405.12,7644421.36,4405003.12,14425278.38,9380395.26,6419826.08,3344882.01,8807036.28,6673612.13,4653953.23,2002942.77,7607634.18,5092591.95,2853947.32,1220198.01,7241308.41,5557850.81,3861967.52,2065348.85,9464671.35,6393826.51,2428829.03,1473849.97,5777615.33,2418790.10,1305267.86,756220.47,4299582.04,2661344.85,1824106.54,253990.97,3094693.58,1665896.87,1275912.26,494428.01,3629618.13,2194168.91,1218663.68,385021.78,3687707.77,2897816.11,2065082.93,959216.49,1692943.15,491378.10,515413.92,424003.79,221058291.74,98061758.31,159949394.36,64406005.18,105296920.95,0,53792771.00,0,43858656.00,0,0,0,102005464.00,83901675.00,0,0,0.0
6,销售费用,35567658.26,22742172.88,12115716.89,50983445.04,37692972.71,25524883.90,12497858.39,97033482.08,74095259.19,45855331.09,23383450.74,101095641.67,77694495.94,51293022.87,27003503.22,114345971.99,88335411.95,59100275.02,29730348.66,132310148.46,102101367.69,68782980.83,32640514.21,141000853.62,111065528.58,75334442.06,40446350.99,151769406.07,117935000.49,77437160.93,36383270.91,138778820.91,110023915.38,78901513.76,46451952.21,153107939.41,120365953.61,82718914.38,46117454.16,180863212.85,161278414.04,105808491.18,42580530.71,130409794.48,96738716.62,76420763.81,27729463.53,150314095.28,99505755.22,74791252.91,31983324.77,108131891.86,66271692.13,42191057.90,24681848.82,78200301.21,53785725.53,36137027.92,18380506.66,54546949.02,36940566.01,20847455.27,5997159.92,8364391.27,6246209.23,4106302.14,2125634.47,8613291.75,5788331.57,3805601.40,1825956.31,3751362.45,1535493.76,29315906.26,10340050.02,271083783.26,144325393.32,207542445.73,46286236.32,130905743.65,0,98165252.00,0,79887699.00,0,0,0,65055456.00,26557438.00,0,0,0.0
7,管理费用,164539863.82,98701048.68,52537908.83,264340865.76,202724853.57,136636278.19,70190850.49,403197432.69,314458997.79,187798701.10,69123936.75,348734602.94,237613331.72,155661264.02,81973773.79,398436525.25,291893206.13,210798273.30,119073399.28,448165750.51,308515117.37,186890678.16,95655481.09,340160400.31,237671241.88,159301029.69,73980898.26,266367593.68,189184896.26,120538604.28,62210809.09,226546991.35,158578142.85,105698001.98,49460783.65,214994917.03,148584295.75,96182773.95,43505702.23,181022880.08,122645884.90,76939230.52,39372651.41,165800805.27,117908156.24,80393007.45,37542254.97,160092012.60,87908637.15,65178201.98,43763567.68,-209392590.00,77114508.88,34914794.46,14627786.30,310370375.31,84060087.35,62586684.54,32355254.63,213167346.66,103727576.19,82804133.79,33756633.27,122654522.60,103773102.49,63294621.32,40855232.49,226028676.15,195128967.83,108727680.45,52430821.45,1029547193.23,56709103.82,148510179.46,76143272.03,315312792.13,87039578.59,220780370.07,78902172.98,212283358.88,0,251123213.00,0,294803108.00,0,0,0,307726529.00,151923579.00,0,0,0.0
8,财务费用,82192326.12,51885615.24,23120425.87,54877921.45,34738195.33,24158020.15,9608927.50,262249957.85,213470165.31,130193560.28,49931097.02,179493179.76,130729776.16,85863571.82,43106078.82,159629030.79,107892158.93,82390559.53,22404199.43,176663304.95,91442700.47,59884382.47,24021659.67,150567864.61,87912426.76,51901642.79,20323403.15,150354778.17,76742035.04,47788043.22,18266316.40,147020322.41,78927099.53,30580132.70,17377588.11,118942169.96,67684031.90,39457775.71,14947685.02,57388876.76,46678838.14,24014503.76,14961435.87,108526640.45,64997771.72,44119852.85,22470794.55,90855336.24,49467204.83,39640369.31,16084267.01,31904866.81,32275899.36,27854574.57,14471829.39,61252800.54,45776650.78,30996186.66,15405511.97,76474699.42,55511033.04,37220696.24,18578406.05,62571450.65,47782760.18,33105836.66,15159513.60,54475562.12,39620675.74,28239978.92,21629748.99,67519036.07,17573924.85,51562345.94,13608657.68,55629621.73,17985350.34,36604212.45,25921136.24,34414034.37,0,129706758.00,0,169516631.00,0,0,0,116594772.00,60720456.00,0,0,0.0
9,研发费用,16108356.24,7496624.18,5301755.49,28467505.71,13763888.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,13478253.46,14237113.52,10036337.97,3405683.43,9641399.45,248808786.38,238046354.56,195877773.37,11866624.59,196784138.29,6992170.90,2815027.13,1296145.36,-32987789.87,7192096.76,1979267.76,657858.03,29447097.68,-33621.29,975959.97,398650.65,15221734.17,2544736.00,2138631.44,812013.93,-33710330.09,-116727.94,452501.41,808100.99,-79484166.28,-968308.25,-574258.45,18334.46,-73299193.52,7534760.60,5154361.92,-177611.38,26909332.83,-82509.53,2025335.35,2137678.84,118696947.98,6811409.52,4172796.83,1424565.25,-117015169.67,-13645020.00,-11740094.42,-13147636.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519674.36,79852.24,3456122.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,-10709.59,0,0,0,10709.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358530.00,0,0,0,26570.00,0,0,0,-1061436.00,323664.00,0,0,-323664.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,34854838.55,6186590.63,3128429.80,22193891.37,6142653.80,1078127.38,205001.26,446497914.12,7954252.84,246475.07,949948.25,13253900.13,-196543.01,-3027230.76,-2380019.03,5038395.92,2052355.79,1876532.35,-453513.08,2327104.92,2928905.35,1233112.80,747820.73,3449352.68,2268793.77,1180936.93,149295.70,2050097.14,2155153.53,908732.30,343988.24,22562991.62,10189916.35,4560703.24,2330978.89,30116840.20,26101345.75,24394014.91,-1606304.52,-377673568.67,-179307252.94,-190351040.34,-129463453.88,-273864930.15,-26383372.84,-32250925.13,12217870.19,27503799.34,36522898.78,31461708.13,-2265305.07,-238649644.79,-186727771.35,-148349225.84,-42057614.43,-476190715.96,-172203580.00,-149843111.53,-49625336.73,-234444137.16,-131810369.50,-32282562.56,-47914963.82,151073946.71,136177361.72,112332490.24,82155926.97,200737396.96,3787074.18,41667899.42,37908150.46,22964033.18,147702916.52,393648411.14,182010019.64,4109336.87,507780.00,-5285842.57,1564160.00,13576904.48,12492874.00,15741962.00,2931552.00,6110716.00,5693400.00,23462800.00,1968885.00,24370006.00,16727307.00,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,1078127.38,170834.13,0,7954252.84,246475.07,0,0,-196543.01,-3027230.76,-2380019.03,0,2052355.79,1876532.35,-453513.08,0,2928905.35,1233112.80,747820.73,1874679.86,2268793.77,1180936.93,149295.70,861875.69,0,908732.30,343988.24,5428542.14,0,0,2330978.89,7709729.98,0,0,-1606304.52,0,0,0,-129463453.88,0,0,0,12217870.19,0,0,0,-249893.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
