,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1619488068.32,1162903369.35,781702234.71,337275333.92,1421102515.78,1075587654.00,742835425.99,328241076.41,1258457215.67,957387607.83,633906667.20,300526222.54,1221064240.42,922034894.84,622902561.32,311662505.71,1040846746.39,736113150.60,432356315.84,771566267.33,735662288.95,703308016.68,535848898.88,0.0
2,营业收入,1619488068.32,1162903369.35,781702234.71,337275333.92,1421102515.78,1075587654.00,742835425.99,328241076.41,1258457215.67,957387607.83,633906667.20,300526222.54,1221064240.42,922034894.84,622902561.32,311662505.71,1040846746.39,736113150.60,432356315.84,771566267.33,735662288.95,703308016.68,535848898.88,0.0
3,二、营业总成本,714030560.47,483480249.36,316585603.37,124722603.60,575337254.03,430623929.42,295758769.50,123917329.22,512782524.72,377010868.51,244392869.61,114620475.21,566475444.89,415197677.69,283455320.30,137342446.84,510399108.58,348434680.85,197954169.81,378245814.71,367152339.67,314635718.01,269786505.72,0.0
4,营业成本,538441900.91,362016501.73,234885975.29,92415064.56,425141751.06,317692632.51,218246862.04,92294338.38,390665957.63,284953593.33,184845328.45,86553242.57,373955346.61,269443733.14,177890828.55,84855659.54,314148241.23,209560461.18,115723847.66,218633115.50,221769186.25,186481870.54,154071458.62,0.0
5,营业税金及附加,119383965.10,81779212.05,56501272.40,20325229.79,97892041.10,72611714.98,52331235.15,19685611.98,76631104.84,57062359.48,37406846.28,18042624.82,114191361.72,91897635.58,67720823.88,32492181.05,107030727.53,74750162.09,43854848.39,80692401.35,69733291.97,53876328.60,38366318.67,0.0
6,销售费用,2396703.41,1894007.16,1616755.42,45272.71,1800026.14,1499157.29,1158548.24,367808.26,2002872.41,1694514.56,820268.59,471002.88,3134129.66,1403173.60,833145.37,362834.01,2850939.40,1630657.42,1187921.84,885383.45,1931158.80,2452370.00,3234894.53,0.0
7,管理费用,62045887.47,43220695.04,27535238.44,13532811.38,53891022.50,40562484.91,24328362.65,10704879.75,43394462.23,32906183.72,20778412.58,9558291.51,47262820.10,28305847.20,18561745.52,9106949.85,41991967.73,28032206.25,18370905.72,38114955.28,37016408.81,33863191.58,34806312.70,0.0
8,财务费用,-8237896.42,-5430166.62,-3953638.18,-1951291.84,-5466482.72,-2621068.34,-1316164.95,13172.94,-852484.05,-525928.85,-357806.50,-162017.37,27117805.27,23299845.34,17576321.20,10085188.59,44174147.43,34131348.97,18484235.14,39918876.36,36909818.01,37906393.80,39580980.74,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,0,0,0,851517.91,940611.66,920146.27,899820.21,157330.80,813981.53,847442.83,872455.78,439633.80,203085.26,329844.94,332411.06,1082.77,-207524.17,55563.49,-273459.54,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,48843250.66,34624555.24,20246940.02,6832876.71,17353846.21,16121791.42,10696523.90,5295421.55,10897160.63,7192959.55,3714789.35,1834520.55,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,958081894.05,716638829.87,483628540.71,219534009.92,864974247.29,662346829.37,458172112.60,209749401.64,769168142.85,588182715.15,393612101.22,187740267.88,654588795.53,506837217.15,339447241.02,174320058.87,530447637.81,387678469.75,234402146.03,393320452.62,368509949.28,388672298.67,266062393.16,0.0
16,加:营业外收入,1963863.71,1493423.44,592833.37,234537.48,1175065.02,817584.22,488656.77,346595.29,868212.76,10786228.99,5662364.11,270562.60,5090683.39,3910799.79,3170010.01,662988.54,9324658.26,7430492.90,6996284.06,3847732.35,5250488.05,2251188.09,3120060.87,0.0
17,减：营业外支出,154877.45,75000.00,20000.00,20000.00,371119.55,308819.55,251197.24,161245.77,220903.53,108497.00,108497.00,8497.00,1579909.32,383555.33,383555.33,0,5566105.33,5560499.83,0.44,2442283.91,15412441.04,5000.00,1196438.71,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,8497.00,8497.00,8497.00,1579909.32,383555.33,383555.33,0,5566104.89,5560499.39,0,2442283.91,15411848.48,0,1160638.70,0.0
19,四、利润总额,959890880.31,718057253.31,484201374.08,219748547.40,865778192.76,662855594.04,458409572.13,209934751.16,769815452.08,598860447.14,399165968.33,188002333.48,658099569.60,510364461.61,342233695.70,174983047.41,534206190.74,389548462.82,241398429.65,394725901.06,358347996.29,390918486.76,267986015.32,0.0
20,减：所得税费用,158292112.37,117568714.04,79545794.21,34405833.05,130614994.23,99154079.14,67245943.49,32061016.42,118615672.36,92594073.43,61816808.74,29189243.16,102128312.91,78337902.57,53202942.31,27220263.94,81534725.43,58503421.00,36837232.06,64136967.29,53774043.84,58577001.17,41235589.38,0.0
21,五、净利润,801598767.94,600488539.27,404655579.87,185342714.35,735163198.53,563701514.90,391163628.64,177873734.74,651199779.72,506266373.71,337349159.59,158813090.32,555971256.69,432026559.04,289030753.39,147762783.47,452671465.31,331045041.82,204561197.59,330588933.77,304573952.45,332341485.59,226750425.94,0.0
22,归属于母公司所有者的净利润,801120864.82,600402280.40,404655579.87,185342714.35,735163198.53,563701514.90,391163628.64,177873734.74,651199779.72,506266373.71,337349159.59,158813090.32,555971256.69,432026559.04,289030753.39,147762783.47,452671465.31,331045041.82,204561197.59,330588933.77,304573952.45,332341485.59,226750425.94,0.0
23,少数股东损益,477903.12,86258.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),1.070000,0.800000,0.540000,0.420000,1.670000,1.280000,0.890000,0.400000,1.480000,1.150000,0.770000,0.360000,1.380000,1.090000,0.730000,0.370000,1.140000,0.840000,0.520000,0.830000,0.770000,1.680000,1.180000,0.0
26,稀释每股收益(元/股),1.060000,0.790000,0.530000,0.420000,1.660000,1.270000,0.890000,0.400000,1.480000,1.150000,0.770000,0.360000,1.380000,1.080000,0.730000,0.370000,1.140000,0.830000,0.520000,0.830000,0.770000,1.680000,1.180000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,801598767.94,600488539.27,404655579.87,185342714.35,735163198.53,563701514.90,391163628.64,177873734.74,651199779.72,506266373.71,337349159.59,158813090.32,555971256.69,432026559.04,289030753.39,147762783.47,452671465.31,331045041.82,204561197.59,330588933.77,304573952.45,332341485.59,226750425.94,0.0
29,归属于母公司所有者的综合收益总额,801120864.82,600402280.40,404655579.87,185342714.35,735163198.53,563701514.90,391163628.64,177873734.74,651199779.72,506266373.71,337349159.59,158813090.32,555971256.69,432026559.04,289030753.39,147762783.47,452671465.31,331045041.82,204561197.59,330588933.77,304573952.45,332341485.59,226750425.94,0.0
30,归属于少数股东的综合收益总额,477903.12,86258.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
