,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3602563484.43,2614179244.23,1875839433.98,1014890518.54,3405354746.39,2589764773.53,1802637860.38,880321377.68,3021430813.37,2189907854.79,1339253868.76,518475846.73,1821508334.26,1188467523.38,815686218.65,321997480.91,1689835021.92,1192804576.38,857898188.55,377175003.45,1619505086.47,1237424634.26,913992630.96,457185000.87,1569858791.97,1161996302.82,810597941.52,371828229.81,1068768689.67,793754416.64,565875376.37,325618999.20,1456889369.96,1119869007.90,807182251.67,395473197.17,1393393875.97,933552337.09,612943387.23,311668004.17,774741663.97,566567456.51,367776927.34,166643250.02,819887771.66,679845739.74,749419233.73,487575903.72,0.0
2,营业收入,3602563484.43,2614179244.23,1875839433.98,1014890518.54,3405354746.39,2589764773.53,1802637860.38,880321377.68,3021430813.37,2189907854.79,1339253868.76,518475846.73,1821508334.26,1188467523.38,815686218.65,321997480.91,1689835021.92,1192804576.38,857898188.55,377175003.45,1619505086.47,1237424634.26,913992630.96,457185000.87,1569858791.97,1161996302.82,810597941.52,371828229.81,1068768689.67,793754416.64,565875376.37,325618999.20,1456889369.96,1119869007.90,807182251.67,395473197.17,1393393875.97,933552337.09,612943387.23,311668004.17,774741663.97,566567456.51,367776927.34,166643250.02,819887771.66,679845739.74,749419233.73,487575903.72,0.0
3,二、营业总成本,3208097246.21,2319529572.36,1651215557.86,896534321.09,3036064736.91,2331393960.09,1614055671.13,771037922.10,2655694104.79,1937786055.74,1183782934.15,464127751.07,1626034963.50,1052894055.70,733320576.08,303676758.09,1532591403.47,1071817857.22,772784200.80,342507904.55,1484765423.40,1126787120.81,830983456.00,418505693.78,1469333555.37,1084073605.27,755346525.05,342682156.05,1013391534.68,744113459.71,521379752.73,286194376.81,1230546316.79,917581384.39,651836760.84,324559741.83,1127522760.54,755873890.32,493199084.62,254202439.55,640246750.99,472560534.33,306090434.27,145851380.30,712785255.03,588066958.12,669917083.54,455266004.95,0.0
4,营业成本,2657703817.48,1938213544.77,1396751507.94,750253069.98,2529264105.86,1958836007.24,1374309926.94,671973130.78,2212613312.84,1625007561.40,994583191.77,374971568.46,1301866255.35,848198014.27,582200212.43,241605608.30,1256564295.17,899452661.44,658973809.70,302721783.80,1248441558.19,956285954.99,703654266.90,356798606.13,1231255170.25,908141065.21,630374009.28,292696481.51,861403577.35,644551109.45,460413454.08,257223866.38,1079048901.65,812829610.71,577616654.76,284530901.84,977096514.88,646123777.98,431200499.01,220240711.09,545222663.53,405273975.06,268609143.30,129716234.22,608500072.07,497017841.39,589782260.23,392549277.05,0.0
5,营业税金及附加,28830865.84,21030347.71,14009767.45,7195573.82,40497828.74,31188501.35,23130472.05,6800110.80,29191923.71,22572209.09,16553325.79,5952566.81,22649351.29,6769264.38,5361322.10,747194.09,12580074.37,6003828.79,3150873.51,699823.11,1446820.19,350789.38,199667.54,102105.27,281093.07,259530.68,207368.40,7466.57,487342.32,460796.18,460796.18,260787.33,615137.61,554657.61,528235.72,316205.75,3487846.18,3256619.75,3256619.75,1831964.48,3631559.10,3252406.32,1757619.00,571702.40,4144973.11,3992777.20,308201.79,0,0.0
6,销售费用,111959821.18,78616666.39,51435134.68,25150519.48,108485343.43,75168873.80,47530981.86,23910232.24,106790376.84,64376663.42,42665708.10,19502818.98,95572669.64,54662622.17,35645614.18,15995850.36,55511311.54,40400042.27,22024604.35,12384847.66,60385793.58,40806786.93,31404745.01,19182946.45,71218518.51,48113648.30,28234266.82,13123956.46,44927117.53,24764578.70,18118094.11,9030621.90,43099092.73,26456005.82,19631741.88,9269497.21,43159831.04,24118860.54,18794703.23,6646624.76,22403271.31,13380058.74,8423547.45,3260038.01,24090900.87,17321989.43,21536288.29,16383820.63,0.0
7,管理费用,143436176.85,102031947.80,73573813.47,50332746.84,163312716.73,107884320.09,131147033.92,63836317.94,246036216.44,184997764.36,104583892.34,49743899.64,178429724.32,124682453.53,87012903.50,36717893.08,180850391.84,108538123.93,72272267.70,25432617.12,154839656.02,111163353.88,78105792.86,34886634.01,134684718.10,105262834.18,76324046.84,27045897.16,106817005.58,77559299.96,47922610.83,21877030.37,104681744.77,80727117.23,55082157.11,29932961.10,83885200.37,69555330.01,34440986.62,23313504.24,63615674.97,45221466.81,24553144.28,10337918.35,51845500.00,43587646.91,41429451.79,34789591.93,0.0
8,财务费用,45234262.39,43881215.54,30924473.51,18291815.25,58147389.71,54426817.51,30898793.38,8297933.72,39328930.88,28314735.58,17038075.92,5865570.66,19833984.29,14564522.19,10806444.54,6649965.87,17570316.35,17673949.47,17130200.89,571398.41,23853922.05,13602836.35,12782083.13,1836287.73,15775564.82,13016783.08,10478902.10,5494861.80,-89150.99,437063.98,-1875813.91,18321.91,2069797.57,468234.74,71703.24,510175.93,9587737.05,6031833.51,2770732.70,2169634.98,4983687.52,4876102.22,2190455.06,1965487.32,22934105.73,23691952.25,14379237.76,11068189.85,0.0
9,研发费用,220932302.47,135755850.15,84520860.81,34882109.57,140313108.59,105094007.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,10428486.15,-3955756.15,-1204567.38,7038462.98,-3779803.38,21733344.08,12517121.89,8358740.23,8091326.52,7682978.61,4017179.16,12294079.33,1960246.39,9515014.20,-250748.68,-767555.35,697434.45,-4202326.63,4577399.28,4836900.56,5699114.19,16118490.62,9279743.82,9727931.61,4313492.55,-154357.11,-3659388.56,-3659388.56,-2216251.08,1031642.46,-3454241.72,-1093731.87,0,10305631.02,6787468.53,2735543.31,0,389894.56,556525.18,556525.18,0,1269703.25,2454750.94,2481643.68,475125.49,0.0
11,公允价值变动收益,1184787.00,0,0,0,-374787.00,11184000.00,3784860.00,-9360420.00,-810000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,5250216.68,1953925.03,427279.49,198880.45,13127183.49,4039663.46,740480.99,42313.61,806192.84,-3265.10,-11805.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,2684.93,2684.93,2684.93,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,89079.04,0,0,0,152198.77,0,0,0,-27018.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,424465923.73,321999762.30,227034716.38,119694739.80,406355605.95,283529776.90,196480330.24,101077249.19,395828871.76,252118533.95,155459129.15,54348095.66,195473370.76,135573467.68,82365642.57,18320722.82,157243618.45,120986719.16,85113987.75,34667098.90,134739663.07,110637513.45,83009174.96,38679307.09,100525236.60,77922697.55,55251416.47,29146073.76,55377154.99,49640956.93,44495623.64,39424622.39,226343053.17,202287623.51,155345490.83,70913455.34,265871115.43,177678446.77,119744302.61,57465564.62,134497597.91,94009607.11,61689178.00,20791869.72,107102516.63,91778781.62,79502150.19,32309898.77,0.0
16,加:营业外收入,470800.00,1394024.00,1333224.00,1451580.38,3600600.00,797754.86,388000.00,388000.00,6088495.90,24110540.00,13284300.00,14967087.90,38494232.84,17336576.53,13055454.27,10035553.87,20345489.05,14940235.06,11634425.24,994842.84,28615586.66,22181283.29,13878156.14,9533233.07,15700702.28,10296920.60,6868646.14,3181723.07,15100037.93,12554618.00,10618418.00,3348418.00,16634879.61,5958544.03,5400544.03,393000.00,9556870.88,952345.54,352345.55,200000.00,16514298.08,13146340.33,12975363.18,4166505.94,18752239.02,17699129.32,28451390.52,3176520.05,0.0
17,减：营业外支出,27863118.74,21371017.24,19868988.14,10764234.94,4512623.63,2457634.56,1724177.73,1192276.98,6225943.98,3530824.78,3339056.98,161214.92,1781960.63,1440726.02,1094160.25,241233.34,1381315.63,828239.72,286809.66,26000.91,3647433.99,3432662.28,2099448.25,1140956.83,825436.02,550274.16,10066.67,66.67,330678.67,294679.31,163229.31,0,1662945.02,1552405.02,1111831.91,0,1270502.66,864479.79,807989.79,0,9761229.44,175989.35,2571.20,0,1192983.85,902000.00,3826562.69,1056942.30,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,2778726.44,2772099.43,6235.50,411678.54,508645.22,500321.12,199864.03,7303.77,0,0,0.00,2788864.37,0,0,0,163492.80,0,0,0,53229.31,53229.31,53229.31,0,1105615.02,1108215.02,1101831.91,0,347912.66,101889.79,101889.79,0,9571961.20,0,2571.20,0,254196.40,0,2925076.24,563217.77,0.0
