9,研发费用,16511052000.00,10469990000.00,5545605000.00,1432470000.00,13436186000.00,7869460000.00,4316518000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,55022000.00,717300000.00,-50302000.00,-16434000.00,500254000.00,9244586000.00,2539100000.00,2073929000.00,383080000.00,3879511000.00,1604853000.00,1352755000.00,107457000.00,3469423000.00,2384451000.00,1906959000.00,-35385000.00,2573831000.00,473043000.00,309083000.00,81360000.00,688489000.00,210064000.00,164899000.00,2434000.00,589029000.00,74365000.00,73713000.00,-5353000.00,683335000.00,310463000.00,316806000.00,86441000.00,661503000.00,326786000.00,265996000.00,95775000.00,475421000.00,171159000.00,191636000.00,58463000.00,483830000.00,134145000.00,161463000.00,74606940.95,496370000.00,515047000.00,21018583.38,341897000.00,365833000.00,662894000.00,0.0
11,公允价值变动收益,275325000.00,62921000.00,112981000.00,17344000.00,9766000.00,75144000.00,51760000.00,11589000.00,48991000.00,57559000.00,34455000.00,9424000.00,-31605000.00,-24642000.00,46671000.00,8130000.00,-2980000.00,-48205000.00,7527000.00,-34471000.00,-235910000.00,-81967000.00,-87683000.00,-19929000.00,-58530000.00,-35639000.00,-32051000.00,3448000.00,-159820000.00,-65236000.00,-39471000.00,146000.00,-130168000.00,-32522000.00,-22012000.00,-3701000.00,-65732000.00,-51973000.00,-50228000.00,2764000.00,33252000.00,40883000.00,44539000.00,1805000.00,-134333000.00,-64382000.00,-32875000.00,-2156022.42,24332000.00,28672000.00,147064.47,18717000.00,22234000.00,35161000.00,0.0
12,投资收益,5709246000.00,1089098000.00,585881000.00,45513000.00,4734030000.00,2010512000.00,1572679000.00,87061000.00,1613549000.00,490700000.00,261808000.00,83040000.00,1386294000.00,303520000.00,167961000.00,87296000.00,956014000.00,590067000.00,361939000.00,47568000.00,699974000.00,523028000.00,34038000.00,22390000.00,1081932000.00,717794000.00,579576000.00,21855000.00,1024092000.00,626820000.00,75579000.00,-20446000.00,80428000.00,293503000.00,120703000.00,158040000.00,928088000.00,240418000.00,147945000.00,49470000.00,287371000.00,180939000.00,151133000.00,30965000.00,241836000.00,232504000.00,621954000.00,187774646.49,1112742000.00,226024000.00,-13742862.28,188644000.00,-110512000.00,-79026000.00,0.0
13,其中:对联营企业和合营企业的投资收益,2459479000.00,1384921000.00,798587000.00,42449000.00,1616190000.00,1265623000.00,763962000.00,0,1532630000.00,0,311690000.00,0,732171000.00,0,118584000.00,0,248323000.00,114168000.00,63842000.00,0,258992000.00,-679000.00,-679000.00,0,101034000.00,87800000.00,-15143000.00,0,76605000.00,0,-22057000.00,1169000.00,-111613000.00,0,-90556000.00,41134000.00,764000.00,89772000.00,-79749000.00,-12885000.00,-277205000.00,38591000.00,21406000.00,0,92118000.00,31868000.00,9675000.00,-856845.75,7788000.00,-8117000.00,0,-52465000.00,-99503000.00,31445000.00,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,31882049000.00,20837878000.00,13980116000.00,5410357000.00,22696257000.00,17537301000.00,12467297000.00,4547792000.00,19247634000.00,15241120000.00,10286583000.00,3761312000.00,16434441000.00,12879053000.00,7437689000.00,3021664000.00,15671012000.00,10574014000.00,6426735000.00,2815560000.00,14809537000.00,10142123000.00,5920970000.00,2526188000.00,12360710000.00,8214552000.00,4848430000.00,2071819000.00,9745491000.00,5959618000.00,3425207000.00,1271049000.00,9024406000.00,5104266000.00,3407800000.00,2000321000.00,10130500000.00,7017609000.00,4319944000.00,1968077000.00,8033194000.00,6139394000.00,3957818000.00,1272033000.00,1612735000.00,2089937000.00,2556240000.00,674316175.96,4024531000.00,2125095000.00,318444332.78,2770843000.00,949165000.00,471686000.00,0.0
16,加:营业外收入,673554000.00,554558000.00,397170000.00,96238000.00,597279000.00,475825000.00,197180000.00,113044000.00,766109000.00,627054000.00,373526000.00,210142000.00,1778419000.00,729651000.00,616339000.00,246988000.00,1302039000.00,592593000.00,330830000.00,122143000.00,1085987000.00,472293000.00,278487000.00,117436000.00,1379508000.00,586028000.00,344792000.00,102417000.00,1083443000.00,349454000.00,203285000.00,67972000.00,786535000.00,324062000.00,229948000.00,164375000.00,632917000.00,307480000.00,230799000.00,142804000.00,766234000.00,332531000.00,154294000.00,36938000.00,511642000.00,352994000.00,269248000.00,71509397.30,469920000.00,189531000.00,43731777.83,364095000.00,158179000.00,137173000.00,0.0
17,减：营业外支出,1223563000.00,443031000.00,363615000.00,56405000.00,582448000.00,552556000.00,244967000.00,52322000.00,470184000.00,589082000.00,142485000.00,177763000.00,540474000.00,509006000.00,457892000.00,88861000.00,666415000.00,311094000.00,259041000.00,67057000.00,582171000.00,209364000.00,121761000.00,60996000.00,229431000.00,100073000.00,55547000.00,23831000.00,238068000.00,105925000.00,68623000.00,26011000.00,210680000.00,125348000.00,88269000.00,26714000.00,248582000.00,103314000.00,65327000.00,18370000.00,154895000.00,90918000.00,56937000.00,22716000.00,191177000.00,91026000.00,52658000.00,18491994.89,165588000.00,74144000.00,20840115.43,177063000.00,274938000.00,215722000.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,49091000.00,0,167201000.00,0,53545000.00,0,185650000.00,51290000.00,59595000.00,0,122333000.00,62647000.00,38502000.00,0,67069000.00,59202000.00,17211000.00,0,83190000.00,0,26819000.00,0,89154000.00,7098000.00,23375000.00,0,57373000.00,33857000.00,32568000.00,0,68911000.00,19100000.00,18309000.00,0,57052000.00,2336000.00,8841000.00,7529008.15,79523000.00,41148000.00,2301709.80,74797000.00,93023000.00,53766000.00,0.0
19,四、利润总额,31332040000.00,20949405000.00,14013671000.00,5450190000.00,22711088000.00,17460570000.00,12419510000.00,4608514000.00,19543559000.00,15279092000.00,10517624000.00,3793691000.00,17672386000.00,13099698000.00,7596136000.00,3179791000.00,16306636000.00,10855513000.00,6498524000.00,2870646000.00,15313353000.00,10405052000.00,6077696000.00,2582628000.00,13510787000.00,8700507000.00,5137675000.00,2150405000.00,10590866000.00,6203147000.00,3559869000.00,1313010000.00,9600261000.00,5302980000.00,3549479000.00,2137982000.00,10514835000.00,7221775000.00,4485416000.00,2092511000.00,8644533000.00,6381007000.00,4055175000.00,1286255000.00,1933200000.00,2351905000.00,2772830000.00,727333578.37,4328863000.00,2240482000.00,341335995.18,2957875000.00,832406000.00,393137000.00,0.0
20,减：所得税费用,5953772000.00,4227782000.00,2750787000.00,1261851000.00,5274810000.00,4261370000.00,3007058000.00,1134583000.00,5340018000.00,4197626000.00,2968081000.00,983752000.00,4969648000.00,3774067000.00,2201838000.00,825627000.00,4520519000.00,3283196000.00,2093503000.00,720205000.00,4636969000.00,2844016000.00,1779166000.00,654136000.00,3435412000.00,2011694000.00,1455726000.00,586162000.00,2557375000.00,1613629000.00,1019539000.00,375615000.00,2360715000.00,1404170000.00,812349000.00,412841000.00,2213136000.00,1386604000.00,932387000.00,358305000.00,1236379000.00,1181507000.00,832864000.00,266728000.00,499004000.00,671926000.00,614031000.00,96504831.70,828330000.00,695567000.00,88882619.67,636287000.00,253806000.00,120942000.00,0.0
21,五、净利润,25378268000.00,16721623000.00,11262884000.00,4188339000.00,17436278000.00,13199200000.00,9412452000.00,3473931000.00,14203541000.00,11081466000.00,7549543000.00,2809939000.00,12702738000.00,9325631000.00,5394298000.00,2354164000.00,11786117000.00,7572317000.00,4405021000.00,2150441000.00,10676384000.00,7561036000.00,4298530000.00,1928492000.00,10075375000.00,6688813000.00,3681949000.00,1564243000.00,8033491000.00,4589518000.00,2540330000.00,937395000.00,7239546000.00,3898810000.00,2737130000.00,1725141000.00,8301699000.00,5835171000.00,3553029000.00,1734206000.00,7408154000.00,5199500000.00,3222311000.00,1019527000.00,1434196000.00,1679979000.00,2158799000.00,630828746.67,3500533000.00,1544915000.00,252453375.51,2321588000.00,578600000.00,272195000.00,0.0
22,归属于母公司所有者的净利润,23677567000.00,15477531000.00,10513691000.00,3843742000.00,17198138000.00,13044817000.00,9552401000.00,3197426000.00,16066833000.00,11035798000.00,7707374000.00,2622583000.00,12509165000.00,9245403000.00,5462613000.00,2274163000.00,12257674000.00,7908431000.00,4804349000.00,2071941000.00,10359972000.00,7073618000.00,4060894000.00,1817936000.00,9374634000.00,6256746000.00,3488010000.00,1479238000.00,7354739000.00,4272707000.00,2390446000.00,915443000.00,6690015000.00,3626923000.00,2486932000.00,1668086000.00,7488486000.00,5425669000.00,3285493000.00,1654993000.00,6886950000.00,4923383000.00,3087282000.00,982310000.00,1115187000.00,1333054000.00,1883528000.00,524842896.42,3163308000.00,1376855000.00,210023488.47,1646282000.00,319673000.00,348096000.00,0.0
23,少数股东损益,1700701000.00,1244092000.00,749193000.00,344597000.00,238140000.00,154383000.00,-139949000.00,276505000.00,-1863292000.00,45668000.00,-157831000.00,187356000.00,193573000.00,80228000.00,-68315000.00,80001000.00,-471557000.00,-336114000.00,-399328000.00,78500000.00,316412000.00,487418000.00,237636000.00,110556000.00,700741000.00,432067000.00,193939000.00,85005000.00,678752000.00,316811000.00,149884000.00,21952000.00,549531000.00,271887000.00,250198000.00,57055000.00,813213000.00,409502000.00,267536000.00,79213000.00,521204000.00,276117000.00,135029000.00,37217000.00,319009000.00,346925000.00,275271000.00,105985850.25,337225000.00,168060000.00,42429887.04,675306000.00,258927000.00,-75901000.00,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.950000,0.613000,0.399000,0.150000,0.718000,0.562000,0.394000,0.131000,0.669000,0.452000,0.310000,0.107000,0.517000,0.390000,0.224000,0.100000,0.530000,0.344000,0.215000,0.100000,0.482000,0.330000,0.191000,0.090000,0.440000,0.290000,0.164000,0.070000,0.345000,0.200000,0.112000,0.040000,0.310000,0.170000,0.120000,0.080000,0.350000,0.250000,0.150000,0.080000,0.320000,0.230000,0.140000,0.050000,0.050000,0.060000,0.090000,0.020000,0.240000,0.110000,0.010000,0,0,0,0.0
26,稀释每股收益(元/股),0.950000,0.613000,0.399000,0.150000,0.718000,0.562000,0.394000,0.131000,0.669000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060000,0,0,0,0.110000,0,0,0,0,0.0
27,七、其他综合收益,63836000.00,-239744000.00,31757000.00,54846000.00,-921038000.00,-586121000.00,-208832000.00,-216726000.00,-785380000.00,-361978000.00,-268741000.00,-13840000.00,407104000.00,186827000.00,-9149000.00,-421767000.00,45325000.00,-355809000.00,-49551000.00,127587000.00,238386000.00,-146715000.00,-5428000.00,397130000.00,433018000.00,-297384000.00,-265369000.00,-162912000.00,-60526000.00,140511000.00,120701000.00,19780000.00,-365541000.00,-80850000.00,-86687000.00,-54993000.00,-302935000.00,-255639000.00,-150950000.00,90827000.00,362278000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,25442104000.00,16481879000.00,11294641000.00,4243185000.00,16515240000.00,12613079000.00,9203620000.00,3257205000.00,13418161000.00,10719488000.00,7280802000.00,2796099000.00,13109842000.00,9512458000.00,5385149000.00,1932397000.00,11831442000.00,7216508000.00,4355470000.00,2017028000.00,10914770000.00,7414321000.00,4293102000.00,2325622000.00,10508393000.00,6391429000.00,3416580000.00,1401331000.00,7972965000.00,4730029000.00,2661031000.00,957175000.00,6874005000.00,3817960000.00,2650443000.00,1670148000.00,7998764000.00,5579532000.00,3402079000.00,1825033000.00,7770432000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,23734912000.00,15418555000.00,10520761000.00,3866426000.00,16318173000.00,12459023000.00,9400348000.00,2989443000.00,15396163000.00,10795624000.00,7469134000.00,2604691000.00,12841963000.00,9423890000.00,5446349000.00,1854379000.00,12298040000.00,7536725000.00,4752381000.00,1956852000.00,10620236000.00,6934238000.00,4060474000.00,2213810000.00,9829954000.00,6203312000.00,3241188000.00,1251637000.00,7295476000.00,4414236000.00,2512440000.00,936068000.00,6355814000.00,3542469000.00,2406172000.00,1646128000.00,7234224000.00,5135170000.00,3129858000.00,1758412000.00,7195953000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,1707192000.00,1063324000.00,773880000.00,376759000.00,197067000.00,154056000.00,-196728000.00,267762000.00,-1978002000.00,-76136000.00,-188332000.00,191408000.00,267879000.00,88568000.00,-61200000.00,78018000.00,-466598000.00,-320217000.00,-396911000.00,60176000.00,294534000.00,480083000.00,232628000.00,111812000.00,678439000.00,188117000.00,175392000.00,149694000.00,677489000.00,315793000.00,148591000.00,21107000.00,518191000.00,275491000.00,244271000.00,24020000.00,764540000.00,444362000.00,272221000.00,66621000.00,574479000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
