,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,193856416.69,129525019.92,56429632.34,307191244.53,210665116.49,121560299.96,45259930.09,380495152.89,278626001.08,140050483.67,44963760.87,388781963.73,268187968.02,255825285.61,93477510.11,59469157.77,0.0
2,营业收入,193856416.69,129525019.92,56429632.34,307191244.53,210665116.49,121560299.96,45259930.09,380495152.89,278626001.08,140050483.67,44963760.87,388781963.73,268187968.02,255825285.61,93477510.11,59469157.77,0.0
3,二、营业总成本,205284975.46,136694456.57,62347505.18,320633048.33,187588911.10,102949225.68,41706980.20,304172568.40,216261562.84,110281420.59,38448311.02,299238696.83,205271815.75,203152546.12,76100105.14,54045810.05,0.0
4,营业成本,129321265.49,88327709.98,37236121.22,191989917.67,135942262.83,77777424.79,28071072.68,226130037.73,164301367.49,80725345.92,27330673.02,219347213.63,152004778.56,136824563.54,42427226.97,28137753.94,0.0
5,营业税金及附加,1098409.15,733878.84,402991.17,2838628.02,1676352.01,958400.09,358499.54,2607658.38,1889685.26,942882.56,470638.76,4080842.63,2726468.38,2500147.05,166144.78,117234.22,0.0
6,销售费用,22260356.82,14576345.39,7379057.11,31607978.55,20105888.46,11087590.28,4746087.48,25488030.64,19750215.46,12019588.35,3414900.58,27456042.09,19533272.79,18349968.47,10279452.89,5492706.16,0.0
7,管理费用,18996289.70,12486267.81,6745815.79,24112921.78,13436358.04,21481501.39,9075102.34,44209408.57,25035269.03,14809474.96,7324040.83,43616478.95,27712952.76,39985717.75,22890776.63,19891079.16,0.0
8,财务费用,-3701555.71,-2464573.14,-1401467.77,-10534462.48,-9314937.38,-6791301.59,-578878.88,-1646864.16,-536490.05,-203867.67,-105421.63,-7970.07,-110779.94,-290181.63,-11153.85,-12373.31,0.0
9,研发费用,37310210.01,23034827.69,11112072.74,37550132.61,25792954.13,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,872914.92,43067932.18,-49966.99,-1564389.28,35097.04,7384297.24,5821515.65,1987996.47,13479.46,4746089.60,3405123.20,5782330.94,347657.72,419409.88,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463262.52,294079.07,0.0
12,投资收益,436578.04,336306.28,219415.50,420845.48,0,0,0,888391.09,0,0,0,0,0,4300503.12,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-4050105.95,-1944751.20,-4753697.97,11794529.03,41831007.78,32138213.01,14980312.53,92719002.29,78556286.83,40865589.22,6515449.85,89543266.90,77143777.88,56973242.61,17840667.49,5717426.79,0.0
16,加:营业外收入,2474447.22,2276793.32,2015089.71,5512685.83,4512245.40,3910964.34,1719910.66,4874358.65,3761966.77,2111958.19,8898889.74,23697699.43,130948.30,12613110.04,5874193.26,4822629.22,0.0
17,减：营业外支出,66946.07,66484.53,15000.00,686145.50,0,0,2741.05,0,0,200.00,277.89,30013.80,30013.80,7552.73,403555.61,22140.70,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,6940.89,0,21340.70,0.0
19,四、利润总额,-1642604.80,265557.59,-2753608.26,16621069.36,46343253.18,36049177.35,16697482.14,97593360.94,82318253.60,42977347.41,15414061.70,113210952.53,77244712.38,69578799.92,23311305.14,10517915.31,0.0
20,减：所得税费用,-2253858.87,-1553874.87,-925458.05,1140824.43,3211982.16,2532884.15,2226541.05,13361576.70,12825329.35,5369696.94,1636610.19,15518170.96,12640112.00,8997297.20,2400903.27,1166146.99,0.0
21,五、净利润,611254.07,1819432.46,-1828150.21,15480244.93,43131271.02,33516293.20,14470941.09,84231784.24,69492924.25,37607650.47,13777451.51,97692781.57,64604600.38,60581502.72,20910401.87,9351768.32,0.0
22,归属于母公司所有者的净利润,5264407.98,4844790.16,410252.17,12011498.84,42301601.21,32653271.45,14470941.09,84231784.24,69492924.25,37607650.47,13777451.51,97692781.57,64604600.38,60581502.72,20910401.87,9351768.32,0.0
23,少数股东损益,-4653153.91,-3025357.70,-2238402.38,3468746.09,829669.81,863021.75,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.036700,0.033800,0.004300,0.130000,0.440000,0.340000,0.270000,1.900000,0,0.880000,0.320000,2.300000,0,1.430000,0.490000,0.220000,0.0
26,稀释每股收益(元/股),0.036700,0.033800,0.004300,0.130000,0.440000,0.340000,0.270000,1.900000,0,0.880000,0.320000,2.300000,0,1.430000,0.490000,0.220000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,611254.07,1819432.46,-1828150.21,15480244.93,43131271.02,33516293.20,14470941.09,84231784.24,0,37607650.47,13777451.51,97692781.57,0,60581502.72,20910401.87,9351768.32,0.0
29,归属于母公司所有者的综合收益总额,5264407.98,4844790.16,410252.17,12011498.84,42301601.21,32653271.45,14470941.09,84231784.24,0,37607650.47,13777451.51,97692781.57,0,60581502.72,20910401.87,0,0.0
30,归属于少数股东的综合收益总额,-4653153.91,-3025357.70,-2238402.38,3468746.09,829669.81,863021.75,0,0,0,0,0,0,0,0,0,0,0.0
