,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,8182362049.99,5582125222.85,2657323905.92,12367838166.50,8751078832.46,6098165752.52,3041380608.13,11770479678.28,7842540349.80,5381511358.54,2428393308.90,8384368902.36,5951258381.10,3637557454.47,1771835297.00,6543080154.96,4770285247.29,3182283064.12,1444746779.23,5040190911.18,3862369731.69,2277548676.91,1065340561.35,4161693561.56,2840651715.02,1961466144.26,919504705.64,3369020663.60,2426374859.14,1640681757.58,753504553.17,3053117987.72,2195279771.56,1478488270.95,692375197.10,2522429744.26,1880157271.72,1252456580.59,526909299.43,1474125030.10,973647825.98,589072924.61,218955031.65,1025368877.93,650839693.61,352063862.65,158436585.53,625096861.14,459891848.55,303787404.32,138522152.87,214125371.49,139083997.72,88477890.96,38382168.33,59131955.42,48038812.13,20831074.31,19058525.72,284483932.96,376816616.85,280450354.96,206049624.45,771709523.50,592673076.89,423988935.84,206932010.65,844783132.77,649391360.32,453572852.49,187400342.69,864368656.41,483694894.30,852702012.50,547739785.68,916338676.94,520442522.68,906835838.38,842676732.82,702706575.00,702731206.56,0.0
2,营业收入,8182362049.99,5582125222.85,2657323905.92,12367838166.50,8751078832.46,6098165752.52,3041380608.13,11770479678.28,7842540349.80,5381511358.54,2428393308.90,8384368902.36,5951258381.10,3637557454.47,1771835297.00,6543080154.96,4770285247.29,3182283064.12,1444746779.23,5040190911.18,3862369731.69,2277548676.91,1065340561.35,4161693561.56,2840651715.02,1961466144.26,919504705.64,3369020663.60,2426374859.14,1640681757.58,753504553.17,3053117987.72,2195279771.56,1478488270.95,692375197.10,2522429744.26,1880157271.72,1252456580.59,526909299.43,1474125030.10,973647825.98,589072924.61,218955031.65,1025368877.93,650839693.61,352063862.65,158436585.53,625096861.14,459891848.55,303787404.32,138522152.87,207766044.58,137953510.41,87691051.52,37636597.88,53745765.99,40493250.55,16661438.75,15407823.34,302150044.06,374776979.02,278717691.97,204920682.56,769712952.86,589337355.68,422334100.13,205158785.57,841693986.67,646529932.63,451879198.22,185241515.33,858176057.34,480700141.83,847468223.23,544774950.81,913054325.00,519081362.64,903392005.32,840279266.58,700165369.65,701296457.19,0.0
3,二、营业总成本,7491825618.62,5068285808.18,2300102170.94,11235181921.74,7571558576.84,5302454388.17,2608330199.65,10524729653.76,6727797405.80,4622407965.17,2045605417.84,7350279707.30,5005725569.67,3067546343.27,1490258635.57,5667655246.92,4060027044.41,2712573061.01,1232998916.88,4382347702.36,3340935580.33,1965589148.40,907762833.19,3724843739.77,2479967239.13,1716617933.12,792873718.42,2977179807.84,2074033347.90,1388771546.28,633015098.11,2699771601.11,1871715357.80,1253616747.72,583089019.50,2133691703.42,1573467296.61,1051998834.30,435455977.20,1237252258.41,801792395.28,488215801.62,188575163.75,872250919.41,560944305.30,289169748.74,131062838.97,525749441.90,382917465.64,244355965.57,111776436.82,211756366.90,152402478.15,101480627.67,41441526.87,183073779.74,109404204.18,69697815.72,31816638.42,618884320.18,461328790.29,272500892.94,192186505.36,1077314990.82,574573538.33,410215683.06,195353437.68,816712701.95,627667145.06,438122586.54,175999340.30,824413537.08,457582857.98,815821951.00,500956925.49,846400560.91,480528146.81,838279262.58,782971086.70,639028782.68,640434999.98,0.0
4,营业成本,5990173952.34,4062405344.19,1908269655.10,8985072258.06,6260327161.84,4358970506.16,2172813853.45,8427645820.84,5527676082.12,3772137697.95,1686315715.54,5898508040.19,4089922989.70,2480162989.45,1221842344.33,4530707779.37,3286880881.47,2193969117.81,999926023.82,3544757236.15,2681720155.76,1588500018.29,755205003.67,2989876478.29,1974252941.94,1362900350.11,639055770.42,2384417284.65,1684830527.10,1132843234.66,528697115.28,2199479611.99,1552763926.46,1049132190.33,495485844.30,1733280668.65,1308331283.39,871355405.68,361512873.94,966937743.79,638060696.84,390298281.37,146270936.31,724168776.30,476231987.63,241838578.35,110726212.48,449505576.88,332701778.19,213798560.54,98498375.87,186332266.42,133743003.72,89606119.12,38612129.18,59235008.23,59467907.53,33299248.68,17629051.85,343168748.71,336691192.89,238353038.64,174464623.68,940931822.66,521774019.43,371653922.16,178205805.73,737948931.90,577321084.69,402371836.69,157515611.41,749933452.96,423582912.55,734843263.34,452905338.59,789377685.51,457892672.35,786988701.58,739440698.15,613731525.82,613233012.85,0.0
5,营业税金及附加,46161863.86,34626685.34,20700369.61,73195397.27,46416518.63,35500480.34,20083115.58,70177306.19,31905884.42,22515887.48,12607343.10,62903295.02,32003789.49,24181885.93,14731022.48,37299960.18,28260941.62,19898172.38,9207553.25,33839989.62,26779764.32,19216663.49,10225858.36,30889210.80,21833910.14,14760851.45,7547057.78,27521246.10,20752387.19,13019383.84,6752551.12,22063338.84,14917619.15,9574662.86,5090163.91,13934319.32,9810090.45,6685919.79,3176203.15,13297495.70,8967295.10,5633454.69,2366268.01,5756523.14,3535325.73,1852348.72,870397.00,3957825.13,2623434.30,1314959.49,496896.94,39436.32,0,0,0,4158.14,4158.13,4158.14,0,4312964.82,3806112.36,2250967.01,910947.50,1767920.85,786588.55,511724.58,140697.85,567035.42,338855.04,291862.38,199201.51,1884402.79,1009481.94,2218132.35,1428189.71,2450545.38,971220.23,2212298.72,1615885.86,1162778.52,1985952.20,0.0
6,销售费用,377659775.51,244169008.41,96511724.59,641537934.62,339505574.00,236751566.14,120407685.67,539696384.48,320716945.00,227438387.05,105539146.44,402903716.16,268162418.30,165438826.77,77901157.57,328499616.60,242498766.02,155229134.86,78672984.41,299403988.73,218535335.55,129271589.72,55528944.55,261871551.23,156848732.15,108013883.18,49604053.49,195022483.58,130519991.63,83486632.59,36117950.74,161129145.08,104214852.27,74267024.32,32290461.32,127255548.00,105445476.82,69609955.25,25283299.41,87924179.37,50819159.33,31046484.45,13679622.98,49628811.79,24465451.47,14385272.57,5653108.00,24796510.93,16144099.05,9974487.96,4151237.26,5908258.55,2890368.80,1620508.92,660552.70,4628429.45,3679339.02,3469629.01,1436533.86,14385418.79,10920837.31,7495404.70,4239670.57,30190454.53,21564114.98,15928936.20,6314920.02,31294162.08,20743946.46,16007622.11,8954505.81,32739434.83,13817319.56,41503385.34,20304574.24,30661542.40,13633806.21,31884663.60,25677197.35,0,0,0.0
7,管理费用,539194670.50,390811033.10,108722125.33,902549201.41,446637529.32,627013760.38,256198199.68,1279736178.30,722238798.60,509945114.06,216263789.53,835517032.16,540628719.77,338875143.96,154500479.63,662567946.76,443614974.60,289616998.89,119636075.83,385416082.56,334646558.87,181104424.75,77741623.71,339629504.64,231866768.09,144163005.50,68676771.97,274858422.04,188521012.06,118401670.76,49428644.07,227652163.75,146409869.68,87308188.77,39369428.26,198604492.46,113373908.67,74611566.74,33961993.16,139930722.97,86487581.41,52591346.87,24691572.19,65290948.12,41421622.66,23306423.95,10496533.30,37917574.45,25398065.84,15029773.62,7015442.16,18678057.41,15943354.36,10420327.79,2278267.84,58696655.79,17141420.27,14599045.53,3266336.29,233999822.64,93288214.18,13936974.99,6432878.67,92818780.35,20068609.56,15596247.72,6849865.49,28903657.58,19389006.09,13498441.75,6624876.06,32751210.82,15363859.97,25572943.48,18928642.27,20871338.22,7928772.49,15895182.33,13804702.68,19021593.24,15469568.52,0.0
8,财务费用,57946404.08,36487434.23,39465723.40,17934839.86,36177330.17,24975128.35,32165568.63,164192601.52,92170259.36,68254760.53,20238977.49,58956601.33,53616422.85,38730082.35,11068959.52,76919355.00,33460129.01,28407441.75,11051488.32,59450662.90,42588800.71,15664864.60,4293572.33,68017899.07,55843354.55,43551537.27,26383760.45,59171493.66,40081952.58,32821021.05,9727389.98,75293426.61,46501340.07,24496721.65,8880466.10,38300087.16,25941799.27,21589293.20,8257571.34,21093556.11,14564041.85,10319222.50,6136927.50,18194294.83,10729908.23,5799457.79,2468521.62,7670780.33,4636549.11,2824644.81,1614484.59,798348.20,-174248.73,-166328.16,-109422.85,60509528.13,29111379.23,18325734.36,9484716.42,23017365.22,16622433.55,10464507.60,6138384.94,11606012.43,10380205.81,6524852.40,3842148.59,17998914.97,9874252.78,5952823.61,2705145.51,7105035.68,3809283.96,11192277.15,7307267.67,2214454.35,101675.53,1298416.35,2432602.66,5112885.10,9746466.41,0.0
