9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,-228237.33,105237807.93,69628819.70,70122027.73,687660.56,48995765.14,34275243.80,40406456.14,4020799.41,79807778.19,52011587.05,53703742.21,922666.98,71956859.86,29787417.40,30734511.43,156923.91,42484793.65,8349412.85,11537803.72,-434833.27,58402404.07,28001715.79,29396952.67,2819674.39,33687724.89,16195823.53,16414565.78,395693.56,24789514.39,9839278.92,8910805.44,549709.27,2616847.17,247368.38,-599605.17,659166.00,34002947.57,13567113.01,12193076.73,0,52168229.56,28940261.23,26632115.44,0,2912493.45,352567.51,315971.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187435.70,-119570.50,597756.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,-36086854.30,0,0,0,0,-11408886.47,-10274664.10,-4190889.88,-7372288.00,1369602.65,-6128101.12,-1307306.40,-525239.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71628.88,0,-1256803.72,0,0,-1126.86,-137455.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,1037790.50,1247254.24,168046.87,791733.66,341413.42,-16880006.92,450342.70,395298.32,-286787.57,8145832.94,1059264.76,798826.69,181632.38,52774680.02,49989917.81,48306915.85,3597690.75,107244824.96,3048953.25,2386071.21,1179311.47,3184777.30,1578992.53,1580065.29,1578121.95,62084588.65,63490814.84,0,0,202246.93,202246.93,202246.93,0,15840728.74,0,0,0,26359.64,26359.64,26359.64,10595.09,8088659.79,52701.32,8657.32,0,-1351424.43,-1307697.92,-1342143.72,-44820.64,7182719.84,6373880.61,4514244.78,1552755.63,1036816.74,-1177739.82,-953898.08,-33944.91,-2214938.50,-2030918.93,-1029745.19,59107.67,10780692.56,7558283.82,7832005.42,4102524.19,14498681.60,12195665.48,10923229.14,2215993.25,9173026.41,3321841.30,1342182.59,1317546.95,20372630.72,12581316.23,26711002.19,11822775.24,8349762.40,3787082.23,-3430689.54,-3611780.00,-414573.25,2132388.66,6916924.32,5789266.98,1023054.09,186100.00,165720.00,13152.60,16840.00,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,119349.34,0,0,0,1539580.38,408971.46,278180.84,138772.75,1889465.71,0,0,0,21583067.78,19612717.91,19687644.93,0,1531.82,0,0,0,3263.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,17525064.86,35419261.39,37575137.79,14827801.59,14528297.13,41717732.46,46800653.24,9880645.20,29058236.29,117411386.02,73879569.86,42520311.50,19390318.12,137420799.14,97135107.58,63907239.71,22315676.65,201073489.35,96957511.28,64872975.05,35605335.97,144185046.43,102942746.29,67966147.22,33713547.43,218736964.08,209037327.35,68048766.90,36620729.76,156884520.50,122691478.36,80548759.13,41940756.05,173572421.58,131703066.53,89780632.55,38498593.32,120047568.81,88850422.40,56378863.60,24501844.48,67723548.88,38081571.88,22236562.70,21369226.49,60173930.31,64987564.70,53436118.55,38369248.98,149561866.97,99596904.28,60819561.92,25335364.88,97198363.58,59805214.23,40670839.08,16463442.18,64432644.12,38401939.32,27723115.51,8078142.05,53676012.45,32420913.99,26445844.57,5847946.04,32630296.18,23982493.23,21953563.33,3130120.00,38709540.94,24344874.73,17940141.57,6192023.42,33788019.77,23724090.11,57893956.48,28589366.84,40087724.11,24336356.60,47857984.63,27723702.04,45486261.44,10493070.58,24508277.24,17147375.67,19857035.48,12363500.00,21147660.00,8024351.40,10240243.54,1773468.00,2583755.00,1907174.00,0.0
16,加:营业外收入,362804.46,48715078.84,23024548.46,4498875.75,755061.77,6448068.35,6118158.40,4850259.20,202361.41,8896237.96,4748414.37,3635742.90,3519085.89,17968877.09,15997381.83,9426389.13,2044800.83,13946376.37,10581925.13,2119031.38,1064193.96,8842524.11,7213560.94,6805433.85,1400828.03,16133600.88,10529738.05,9960081.90,816660.64,15807322.97,8297238.66,8275355.16,169260.00,95773264.11,87918305.25,9314597.04,137501.71,26388918.60,11975226.65,11374424.65,75574.59,20669871.26,12034700.84,11501013.51,337040.47,21603709.26,9144878.43,9065878.43,30925.85,19204426.21,11167599.79,9335127.85,44092.85,1299243.63,1961304.45,1423998.95,108080.78,10595582.37,13545816.89,28492.16,23920.00,290521.52,82941.31,73148.31,57794.64,9627272.91,3685117.67,3413738.53,756318.23,3362980.46,3593057.64,3521022.34,32254.33,311273.53,131469.92,2795920.36,1904651.75,4981122.82,774946.27,334678.93,282927.33,666963.46,0,808063.21,0,4954400.22,0,0,1888366.23,2252113.88,244376.00,145063.00,464983.00,0.0
17,减：营业外支出,20675.56,10752095.07,10697641.94,9656667.73,8383.90,32219.55,27928.45,19161.48,3409.27,378286.03,32076.87,31099.80,7575.80,1017243.12,934634.38,634501.76,301782.90,3777768.71,1410427.57,754758.05,329847.21,1942498.92,1455398.32,790079.82,327267.99,2470015.82,2432606.12,689363.97,286702.99,1998325.86,1936428.98,1593623.10,345859.36,2289982.85,1258126.54,801217.05,364071.24,1319792.54,986362.85,663328.70,283604.18,1001135.00,942841.44,628454.06,189035.83,2863503.99,2794086.35,2298794.02,334958.86,1881823.71,1170771.82,736212.64,259570.90,1504009.66,1038458.99,715810.69,275035.12,862370.73,1404745.16,461999.98,254683.81,694224.43,179831.16,17312.86,63787.50,1180263.44,522400.20,314520.10,-2666957.42,1496752.83,442883.23,416663.26,98572.94,807215.37,157285.28,16210155.94,15630.01,2083948.35,435696.86,603927.52,102350.89,380770.04,0,292808.46,0,472727.92,0,0,225584.98,319156.48,788374.00,1174476.00,837774.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,1762.72,9709.38,9299.66,0,26665.88,24645.01,1920.30,0,335445.60,94232.14,67116.64,46820.03,322516.46,70745.05,50019.99,16767.65,907683.76,797668.54,796649.48,813.20,574977.99,0,0,0,143851.34,70625.16,56638.50,36063.50,68634.66,66050.90,58818.92,0,151307.22,0,0,0,46124.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,17867193.76,73382245.16,49902044.31,9670009.61,15274975.00,48133581.26,52890883.19,14711742.92,29257188.43,125929337.95,78595907.36,46124954.60,22901828.21,154372433.11,112197855.03,72699127.08,24058694.58,211242097.01,106129008.84,66237248.38,36339682.72,151085071.62,108700908.91,73981501.25,34787107.47,232400549.14,217134459.28,77319484.83,37150687.41,170693517.61,129052288.04,87230491.19,41764156.69,267055702.84,218363245.24,98294012.54,38272023.79,145116694.87,99839286.20,67089959.55,24293814.89,87392285.14,49173431.28,33109122.15,21517231.13,78914135.58,71338356.78,60203202.96,38065215.97,166884469.47,109593732.25,69418477.13,25119886.83,96993597.55,60728059.69,41379027.34,16296487.84,74165855.76,50543011.05,27289607.69,7847378.24,53272309.54,32324024.14,26501680.02,5841953.18,41077305.65,27145210.70,25052781.76,6553395.65,40575768.57,27495049.14,21044500.65,6125704.81,33292077.93,23698274.75,44479720.90,30478388.58,42984898.58,24675606.01,47588736.04,27904278.48,45772454.86,10493070.58,25023531.99,17147375.67,24338707.78,12363500.00,21147660.00,9687132.65,12173200.94,1229470.00,1554342.00,1534383.00,0.0
20,减：所得税费用,6802265.37,27541177.38,17548113.04,3325334.61,5708074.05,12574628.60,24240255.96,14518416.75,9341615.39,36409614.41,20567998.52,12870826.90,5923507.77,37103115.30,26902439.85,15910774.64,6185038.65,55944695.44,29924721.65,19576142.58,10309320.85,43001046.35,32934689.71,23518524.13,11600268.60,59663438.68,55998039.76,20895196.12,9863332.45,47804173.44,34857514.01,24020612.83,10020820.65,65491730.96,55183876.69,24847809.70,9786248.08,39470339.23,26253670.85,18250267.29,6393677.82,19949716.32,14143825.71,10691757.38,5506980.04,21483076.74,15286549.38,12425516.14,8292698.59,53665821.12,33076527.34,20728547.58,7072770.72,36269492.80,19288465.93,14488229.96,5761133.94,31516015.81,16715350.96,10479243.70,3292447.06,17544061.27,8049141.75,5746401.57,1749006.01,16475505.11,8139293.10,6886677.57,2023877.72,14992567.70,8667795.12,5720363.18,2259447.48,14363266.48,8687477.83,19581388.74,11476885.57,9407326.30,3531065.69,14029316.38,7994490.99,10804981.26,1374825.10,3378205.57,1909760.12,3677692.54,1836200.00,3148690.00,1453069.90,1825980.00,428663.00,448105.00,293221.00,0.0
21,五、净利润,11064928.39,45841067.78,32353931.27,6344675.00,9566900.95,35558952.66,28650627.23,193326.17,19915573.04,89519723.54,58027908.84,33254127.70,16978320.44,117269317.81,85295415.18,56788352.44,17873655.93,155297401.57,76204287.19,46661105.80,26030361.87,108084025.27,75766219.20,50462977.12,23186838.87,172737110.46,161136419.52,56424288.71,27287354.96,122889344.17,94194774.03,63209878.36,31743336.04,201563971.88,163179368.55,73446202.84,28485775.71,105646355.64,73585615.35,48839692.26,17900137.07,67442568.82,35029605.57,22417364.77,16010251.09,57431058.84,56051807.40,47777686.82,29772517.38,113218648.35,76517204.91,48689929.55,18047116.11,63016270.49,42652551.75,27778375.75,11093099.16,45347456.07,35140831.78,17805936.57,5215034.12,36486477.64,24595666.85,20992018.16,4235906.72,22749506.61,17943159.88,17002267.36,3146025.11,26320015.73,18716140.02,15372016.99,3929208.77,20769574.66,16579658.86,24898332.16,19016087.45,33577572.28,21144540.32,33559419.66,19909787.49,34967473.60,9110769.12,21645326.42,15237615.55,20661015.24,10527300.00,17998970.00,8234062.75,10347220.00,800807.00,1106237.00,1241162.00,0.0
22,归属于母公司所有者的净利润,5409879.68,26677581.90,21441867.24,3088763.24,7789635.15,30752916.29,29647958.56,5575276.99,16665931.28,82694451.90,52795128.87,30218105.07,15993032.89,108038394.87,80597160.65,54067181.95,16435546.10,141707550.24,69661303.99,41720687.34,23268803.64,99920873.81,67644273.69,45765663.75,21036392.13,163385124.99,151775266.50,50218625.75,26142563.62,111842956.05,83889142.74,56029551.86,28124261.31,188220945.76,150257028.72,65053122.67,24709969.19,94464692.43,64622177.56,43454132.78,16006205.33,62133220.25,34497179.34,24657997.28,13746118.43,50252316.47,43685373.34,35719688.49,21280280.55,82147929.63,56455766.32,37031631.52,13132091.66,37203831.75,25342058.39,17316106.39,5717452.63,29745020.46,23968402.31,12081006.71,3513803.42,28675191.53,18165470.98,16656681.94,3285477.84,20151876.89,15802493.06,15220861.93,1973165.36,23005071.11,15735619.88,13825508.00,3276653.82,19296759.32,15856713.13,23505460.03,18744933.09,33386421.60,21002990.04,31176683.55,16054703.86,29879760.77,9110769.12,21270599.21,15237615.55,20833827.36,10527300.00,17998970.00,8234062.75,10347220.00,800807.00,1106237.00,1241162.00,0.0
23,少数股东损益,5655048.71,19163485.88,10912064.03,3255911.76,1777265.80,4806036.37,-997331.33,-5381950.82,3249641.76,6825271.64,5232779.97,3036022.63,985287.55,9230922.94,4698254.53,2721170.49,1438109.83,13589851.33,6542983.20,4940418.46,2761558.23,8163151.46,8121945.51,4697313.37,2150446.74,9351985.47,9361153.02,6205662.96,1144791.34,11046388.12,10305631.29,7180326.50,3619074.73,13343026.12,12922339.83,8393080.17,3775806.52,11181663.21,8963437.79,5385559.48,1893931.74,5309348.57,532426.23,-2240632.51,2264132.66,7178742.37,12366434.06,12057998.33,8492236.83,31070718.72,20061438.59,11658298.03,4915024.45,25812438.74,17310493.36,10462269.36,5375646.53,15602435.61,11172429.47,5724929.86,1701230.70,7811286.11,6430195.87,4335336.22,950428.88,2597629.72,2140666.82,1781405.43,1172859.75,3314944.62,2980520.14,1546508.99,652554.95,1472815.34,722945.73,1392872.13,271154.36,191150.68,141550.28,2382736.11,3855083.63,5087712.83,0,374727.21,0,-172812.12,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.012000,0.059000,0.047000,0.007000,0.017000,0.068000,0.065000,0.012000,0.037000,0.182000,0.116000,0.067000,0.035000,0.238000,0.177000,0.119000,0.036000,0.312000,0.153000,0.092000,0.051000,0.220000,0.149000,0.101000,0.046000,0.360000,0.334000,0.111000,0.058000,0.246000,0.185000,0.123000,0.062000,0.414000,0.331000,0.143000,0.054000,0.208000,0.142000,0.096000,0.035000,0.140000,0.076000,0.054000,0.030000,0.114000,0.101000,0.084000,0.054000,0.225000,0.155000,0.102000,0.036000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.012000,0.059000,0.047000,0.007000,0.017000,0.068000,0.065000,0.012000,0.037000,0.182000,0.116000,0.067000,0.035000,0.238000,0.177000,0.119000,0.036000,0.312000,0.153000,0.092000,0.051000,0.220000,0.149000,0.101000,0.046000,0.360000,0.334000,0.111000,0.058000,0.246000,0.185000,0.123000,0.062000,0.414000,0.331000,0.143000,0.054000,0.208000,0.142000,0.096000,0.035000,0.140000,0.076000,0.054000,0.030000,0.114000,0.101000,0.084000,0.054000,0.225000,0.155000,0.102000,0.036000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,-7496250.00,0,0,0,1235802.96,-1401859.97,-1270947.08,-526709.99,-1235802.96,0,0,0,-64228945.42,-64228945.42,-64228945.42,-36755571.21,40708685.20,32906273.53,124438140.61,87091805.44,23520260.22,3253191.00,199447.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1493328.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,11064928.39,38344817.78,32353931.27,6344675.00,9566900.95,36794755.62,27248767.26,-1077620.91,19388863.05,88283920.58,58027908.84,33254127.70,16978320.44,53040372.39,21066469.76,-7440592.98,-18881915.28,196006086.77,109110560.72,171099246.41,113122167.31,131604285.49,79019410.20,50662424.62,23186838.87,172737110.46,161136419.52,56424288.71,27287354.96,122889344.17,94194774.03,63209878.36,31743336.04,201563971.88,163179368.55,73446202.84,28485775.71,105646355.64,73585615.35,48839692.26,17900137.07,65949240.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,5409879.68,19181331.90,21441867.24,3088763.24,7789635.15,31988719.25,28246098.59,4304329.91,16139221.29,81458648.94,52795128.87,30218105.07,15993032.89,43809449.45,16368215.23,-10161763.47,-20320025.11,182416235.44,102567577.52,166158827.95,110360609.08,123441134.03,70897464.69,45965111.25,21036392.13,163385124.99,151775266.50,50218625.75,26142563.62,111842956.05,83889142.74,56029551.86,28124261.31,188220945.76,150257028.72,65053122.67,24709969.19,94464692.43,64622177.56,43454132.78,16006205.33,60646896.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,5655048.71,19163485.88,10912064.03,3255911.76,1777265.80,4806036.37,-997331.33,-5381950.82,3249641.76,6825271.64,5232779.97,3036022.63,985287.55,9230922.94,4698254.53,2721170.49,1438109.83,13589851.33,6542983.20,4940418.46,2761558.23,8163151.46,8121945.51,4697313.37,2150446.74,9351985.47,9361153.02,6205662.96,1144791.34,11046388.12,10305631.29,7180326.50,3619074.73,13343026.12,12922339.83,8393080.17,3775806.52,11181663.21,8963437.79,5385559.48,1893931.74,5302343.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
