,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1404387771.12,921881561.94,480934229.19,3290827592.18,2647093599.10,1661003854.16,787375642.93,2220294818.62,1362369661.87,795269667.18,349882314.39,1442998625.90,1055397694.04,190662689.51,71597342.99,510772749.97,395004681.21,240659925.75,128350852.98,559371797.43,406699609.93,214331444.12,72108771.86,569175768.99,156910575.11,92201537.15,45670999.82,302316137.56,189017668.58,131329196.13,63526484.65,300757145.87,220618326.87,139508849.64,65616086.96,296633730.40,212306564.35,122385514.01,56184640.02,248879079.16,188680036.51,117282568.30,44171358.93,381218752.72,306010673.68,144690008.89,50129524.15,338080796.77,269528514.46,173669994.00,72029045.20,317080095.61,229468841.50,132033560.19,50250005.42,360477457.56,279658087.67,142935781.03,55367751.66,338948139.13,235923621.99,122462956.67,50889872.74,377711526.10,223255861.56,133985148.14,55989909.58,372614895.66,260535819.78,111469866.85,52058128.63,293758472.02,249044753.19,150914465.67,456867808.81,169921538.05,467143416.88,199347230.25,467785199.12,162006368.59,416907693.21,153342219.81,370202094.19,311215442.06,0.0
2,营业收入,1404387771.12,921881561.94,480934229.19,3290827592.18,2647093599.10,1661003854.16,787375642.93,2220294818.62,1362369661.87,795269667.18,349882314.39,1442998625.90,1055397694.04,190662689.51,71597342.99,510772749.97,395004681.21,240659925.75,128350852.98,559371797.43,406699609.93,214331444.12,72108771.86,569175768.99,156910575.11,92201537.15,45670999.82,302316137.56,189017668.58,131329196.13,63526484.65,300757145.87,220618326.87,139508849.64,65616086.96,296633730.40,212306564.35,122385514.01,56184640.02,248879079.16,188680036.51,117282568.30,44171358.93,381218752.72,306010673.68,144690008.89,50129524.15,338080796.77,269528514.46,173669994.00,72029045.20,317080095.61,229468841.50,132033560.19,50250005.42,358075854.25,279090511.26,142729013.89,55183034.15,338626811.34,232887744.79,122784428.56,50683743.86,379160066.07,220454603.24,131414327.04,54688415.12,372096334.34,260542814.42,111666860.54,51850402.04,292037909.32,247714629.80,150173284.14,456113500.39,170179557.29,466636320.70,199134233.96,467805118.34,162035742.24,412897828.70,153468058.22,368866234.72,311090527.69,0.0
3,二、营业总成本,1042332764.01,643209167.37,334937279.31,2245354196.90,1802033835.95,1142704517.92,575962756.34,1289417730.50,619986087.75,297443975.84,158479200.74,670803754.68,445645752.95,200711691.22,76495715.81,451889631.53,345912516.65,204771645.10,105863191.95,483950275.89,327652687.69,190156823.39,76699956.00,464734398.94,189756851.74,112505828.88,53889880.58,314029713.81,213682732.82,147499253.62,66366035.38,318537958.37,227818233.51,144259466.21,65275294.06,296536121.75,207990406.86,120665408.08,56998733.76,300699558.69,188777836.86,115889536.74,46525343.68,386963677.40,308879148.84,148144813.72,54723324.95,329360619.20,254405807.36,166366880.76,68396017.38,307532036.06,223250971.94,128029357.77,48146289.96,354806712.18,271739517.93,141414150.80,54507786.56,398658974.18,268052567.09,174343406.51,65472695.74,564715574.07,292245263.73,176551541.38,64544821.72,381644750.10,274382873.97,130194077.73,63757158.98,454283944.36,284879745.92,167152654.85,454365917.21,162882862.96,400991415.41,166102149.04,402501319.02,151400570.23,352557730.69,133334871.55,322490724.52,272479735.87,0.0
4,营业成本,237837727.56,124025519.97,62105416.61,242644052.94,193202317.15,125508984.27,60822351.70,224554428.51,167720044.47,112930394.58,53765180.57,222903158.46,168244064.10,141744232.16,54538879.21,333691562.13,261034928.18,152277379.21,83493749.41,342607149.98,254781853.37,143049616.94,58326202.28,354206853.18,144207395.69,84742245.93,40812410.29,242849803.37,167807311.17,116616405.76,53192368.65,239345351.02,178576431.90,110398955.44,48732587.48,213457332.63,157499957.43,91344195.52,40823067.29,219513715.74,159694131.07,101773582.43,41134643.96,320187018.81,266134279.78,119704277.73,42083329.67,274098149.80,220444953.57,140199867.78,58874162.17,257403614.24,190500653.21,108289057.77,38868379.83,289627556.58,214423407.45,112310699.98,42363112.54,274377614.67,167925376.32,83600584.95,45369261.12,398239154.48,197091780.19,107717724.95,41145277.04,318611657.74,226707526.49,100857522.98,43982337.18,281797592.46,214708466.13,123902845.76,373687039.81,127387002.87,313228888.57,132268515.94,324938009.71,107618974.87,271368949.63,96347600.51,230072317.28,207031592.57,0.0
5,营业税金及附加,10410477.43,6543377.79,3055172.01,60824873.37,51070225.44,32615915.15,15891483.70,45537088.81,26131228.00,17462220.03,8562943.64,25203998.23,18444320.71,4290934.05,1320197.96,6787768.14,5394442.94,3927909.06,2039519.65,6626494.03,4871837.63,2695990.36,460088.00,7427306.15,427155.37,254448.08,157203.83,1723674.68,850313.93,749104.82,312650.13,1729215.92,954916.05,828911.82,635646.47,1266498.52,331453.10,301126.80,53042.00,233857.52,86162.38,58959.82,11679.65,146086.42,78410.87,54032.59,27032.74,67414.18,40942.80,25088.49,17711.37,188148.58,0,67828.80,36074.32,200829.83,144576.17,105450.59,54497.02,170751.67,155270.30,119933.60,50245.93,84309.45,195972.37,43210.36,16669.12,69353.53,69229.30,62665.06,11172.93,19504.79,466.66,10991.03,25583.37,0,10311.80,0,0,0,0,0,0,0,0.0
6,销售费用,612678531.36,406559167.50,227229815.25,1739114873.13,1400428764.76,872773388.52,448382377.69,854828397.70,324908549.84,107106888.36,66421308.44,286115223.68,184179590.96,10723106.04,6204781.13,20081784.20,12816272.88,7426529.35,4089099.01,25009448.49,13813465.66,7292076.65,3672802.91,20808906.02,14065180.55,8329644.67,4431373.75,24841531.28,17879885.28,9739846.88,4073375.65,24731369.41,17095109.12,13578235.65,6702777.89,25574891.90,17431961.72,9843584.29,5607705.14,22707939.49,12357922.64,6053036.58,3016864.40,22945624.89,13275072.04,9565898.87,3733507.67,16004796.14,11541976.67,6994769.96,2755398.83,15389831.81,11844534.57,6480364.93,3157940.25,23177957.47,17577026.01,10583422.13,5732008.51,27327651.59,25954203.92,19040835.11,8379706.74,70067151.74,30649647.85,17511868.58,10608011.55,30659813.53,19878400.01,14237575.16,7054016.17,44642988.45,28371388.92,14433984.41,29906478.65,10768336.09,32099302.61,15658340.83,31302913.67,17087035.99,32870260.74,10735382.27,36144297.57,30481896.64,0.0
7,管理费用,91037460.05,60091832.42,31947677.34,129883920.70,94966036.99,113802466.30,51346650.81,165943523.27,102214270.93,60790857.20,29931966.43,123170582.77,65483605.89,29023004.01,11388240.46,56510226.02,41401030.43,24631643.41,12188340.12,49749234.95,33974586.73,21144429.45,9384949.20,43239605.74,19475482.41,12356722.79,6281108.08,29815737.32,16743415.81,12031011.07,5568027.07,32001148.92,20976247.92,14022077.38,7295712.98,31475222.26,19761219.31,12799074.04,4898705.43,33928796.38,14014475.51,7670191.45,2561162.80,22402572.17,23469715.52,14833335.78,6760986.40,23510626.48,22238275.17,13700349.69,5969178.22,30938541.88,17319591.13,11612610.27,6458467.34,24708577.62,23171287.40,12365669.95,4547050.49,74325166.66,60412894.62,60603440.12,6310869.01,72904324.45,47253381.40,39871523.24,6639239.41,8845577.82,9995337.19,3743315.39,6708067.04,99033846.84,22312713.43,16038078.37,24963058.83,13604142.22,34727870.27,8503571.74,17899103.84,10571276.51,14689161.78,5641001.74,12762099.24,9074126.23,0.0
8,财务费用,317653.02,-3756547.37,-2540477.89,-15175923.73,-5816306.27,-3648803.13,-1725234.84,-7706670.80,-4306160.32,-2673253.74,-202198.34,1537795.96,459868.97,5255451.19,3026790.89,10867532.42,9182587.36,8032841.71,3871768.93,17415673.29,11766453.33,7981460.24,3942582.05,24751400.12,5449302.27,3740806.36,1081014.34,11223795.77,4954143.54,2757167.56,1720044.11,12241601.15,9672147.85,5376961.45,2023967.71,5126092.59,3390846.59,863134.68,441070.44,2738757.27,2027240.29,282017.98,200992.87,7632564.89,6520845.91,4260114.95,2243174.47,6673209.22,4184747.14,2032666.09,779566.79,4168164.54,2538679.13,621943.67,146784.23,17091790.68,16423220.90,6048908.15,1811118.00,22457789.59,13604821.93,10978612.73,5362612.94,23420633.95,17054481.92,11407214.25,6135624.60,23458347.48,17732380.98,11292999.14,6001565.66,28790011.82,19486710.78,12766755.28,32298042.31,13068005.53,20925042.16,9671720.53,28361291.80,16123282.86,33629358.54,20610887.03,43512010.43,25892120.43,0.0
