,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,839883794.98,598364242.66,266260054.41,1327850333.79,884696068.26,585825234.13,226071859.29,1193226062.36,730332157.98,534439502.30,181253937.86,906122990.80,680593775.86,261593732.71,108527116.06,592356881.22,395192886.90,283272224.08,109549690.70,578048751.85,405884854.80,281642278.10,129102709.27,587784152.01,422092520.05,275890632.94,130351289.97,808037497.02,590306753.34,415511198.84,208974409.97,640556081.86,453815110.68,294997232.32,141280510.33,510424399.88,389237766.75,259659832.03,117083067.70,493902873.64,331128139.78,220267508.08,107606088.60,489351398.84,372121163.58,262361267.25,124697542.90,494246216.95,321723255.98,196886294.11,96324397.65,444394239.70,299008313.64,365470419.54,421807448.78,0.0
2,营业收入,839883794.98,598364242.66,266260054.41,1327850333.79,884696068.26,585825234.13,226071859.29,1193226062.36,730332157.98,534439502.30,181253937.86,906122990.80,680593775.86,261593732.71,108527116.06,592356881.22,395192886.90,283272224.08,109549690.70,578048751.85,405884854.80,281642278.10,129102709.27,587784152.01,422092520.05,275890632.94,130351289.97,808037497.02,590306753.34,415511198.84,208974409.97,640556081.86,453815110.68,294997232.32,141280510.33,510424399.88,389237766.75,259659832.03,117083067.70,493902873.64,331128139.78,220267508.08,107606088.60,489351398.84,372121163.58,262361267.25,124697542.90,494246216.95,321723255.98,196886294.11,96324397.65,444394239.70,299008313.64,365470419.54,421807448.78,0.0
3,二、营业总成本,776776945.35,545812897.88,258515704.54,1263002033.98,835778416.66,564387616.83,218107556.06,1123360736.62,695227242.96,520742760.94,179846787.92,892763229.99,647710140.03,253128846.28,109218138.19,581225531.69,388067219.84,276307202.28,109206600.52,582679135.66,395661671.01,274176652.35,129052325.85,586101553.48,420986433.63,275384172.37,129396218.87,805909994.34,586123541.42,406557684.11,199348735.06,630726699.52,412959661.43,266601755.53,121309973.11,456105458.93,356398363.01,235093487.40,102931005.56,440049848.68,297202551.94,197281566.78,94693632.74,439458647.96,336886824.97,244090802.24,112220930.48,432577770.68,285487753.30,177758113.14,85614367.99,388743677.05,269676264.03,335158084.84,382463010.47,0.0
4,营业成本,606572588.29,433953094.38,206706707.43,999842013.47,681110773.68,467145807.00,181353744.89,940885638.20,573583430.63,432478443.18,149407833.74,741339235.85,525735932.49,203318051.78,86973581.48,497630899.61,321071280.28,232695440.02,86788264.86,452692294.96,314522952.30,222199453.31,104052424.85,475532021.52,340291012.09,220140769.22,105886854.52,698319042.61,507115719.21,355467713.52,174143062.66,501282104.19,339696316.10,216977097.44,103094649.63,361813876.49,285495163.07,187842881.41,85016016.04,352494686.09,237009280.02,155119507.45,78629042.51,358682266.51,274564258.00,199211196.56,92544808.83,358334495.30,225726811.35,136920179.19,67877184.05,305471923.14,205340074.07,262833267.14,315586682.96,0.0
5,营业税金及附加,15832999.74,10526074.25,4944300.99,25133923.61,11422843.04,6336989.24,2704575.11,16438662.51,10400947.95,7691599.89,2075467.43,15287700.81,4183147.56,2241799.17,796722.04,4835696.03,3354317.30,2060778.89,753039.28,6143418.57,4040559.73,2066971.25,921007.94,3798386.00,1746116.52,904731.89,5532.06,5943713.48,3383192.89,830054.89,157968.21,3235343.04,835120.08,835120.08,445340.04,4703661.38,3656555.47,2117464.33,1125002.97,2794104.27,1990244.04,1207751.69,968239.72,4090011.66,2469368.92,1522662.30,640712.43,4737311.42,3430668.37,2478064.41,1713633.14,4439120.45,3006061.40,2901849.24,465927.56,0.0
6,销售费用,40771663.90,27757686.98,11410394.93,57201724.26,41360946.79,26859904.36,11631973.81,57465847.91,36143354.60,22997658.61,7282593.35,35487090.88,36406168.17,8350524.74,4338254.38,18805353.44,13419141.85,9704390.58,4159179.89,21358954.65,14899118.21,10050924.25,5010161.75,21017708.96,14476418.61,9705590.51,4133318.21,21680672.09,14990690.89,10146488.84,5237234.66,18074195.74,11151501.37,7105071.45,2866133.06,14518119.32,10163168.33,6536989.10,2659852.56,12296914.54,8077986.78,6116982.15,2427326.28,15314223.95,11809334.82,7405272.09,4111336.27,14954462.88,11490872.90,7666917.27,3390293.79,17832727.34,12673094.05,15811834.92,19104826.39,0.0
7,管理费用,49722982.55,33683654.63,16799731.05,76390420.13,53278111.49,36441873.59,13338419.67,70478767.01,43398865.48,30486207.22,11315602.89,53646816.45,56038627.22,13751298.60,7069329.72,29097244.68,21109534.11,13394693.16,5880451.01,26480064.45,19043759.69,12363044.86,5554133.06,27796612.48,19506743.73,13397440.91,6647137.01,31357625.84,22704853.22,14312341.91,6724949.77,30848202.11,19068505.27,12073578.97,4488268.44,24902120.30,19103183.26,12099355.47,4872153.52,25756631.69,19927524.58,14274255.13,7393731.41,30963986.96,22383744.93,15381704.26,9629447.13,35102852.41,26302583.78,17253950.21,7892461.29,32823064.20,26429907.43,24696400.78,24158788.97,0.0
8,财务费用,36013418.28,26376043.29,13982440.30,55686889.73,32148794.65,21167998.41,10546946.75,45016138.87,25421316.83,21246489.66,8535348.96,43993453.45,29136868.71,21417888.49,10040250.57,44433165.67,32259208.76,23601002.20,11189649.85,55283722.36,39063991.93,25602368.68,13204364.69,58414027.68,43486942.09,29966093.48,12464213.07,54480078.59,39401531.81,25988659.26,12895754.36,68979294.41,40132214.73,27534883.71,10207562.71,49415604.54,36621927.02,25659298.14,9257980.47,37933957.71,26584289.34,18422272.68,5275292.82,26269169.78,22860035.92,17769884.65,5294625.82,19403192.69,15165334.82,10067519.98,4740795.72,22289173.42,15799698.20,20140974.19,17287920.84,0.0
