,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1476684651.88,815762357.70,592165272.62,363770556.74,1148311781.00,679633781.78,443091238.92,216920394.84,1253049526.88,686722021.68,496266911.21,289928487.91,2087660934.82,1505307045.64,1178449573.91,896797186.70,2419169795.29,1006673299.68,506137752.17,252722639.21,3002212758.39,1119656209.46,724229098.30,400189947.80,1918735362.77,936819866.67,611117014.41,335751433.45,2265071955.81,990928789.17,611698599.79,311710318.00,1795519891.35,815230379.60,514619955.28,283451068.52,1361902386.37,1153097491.60,864926102.30,457048617.97,2159370922.81,1517883096.93,966930716.48,333357916.95,1757230684.13,1470874084.34,890996207.41,270521708.76,1200415972.06,673531874.56,361494045.59,203632506.55,575688645.76,504593190.21,265484133.65,114459035.13,546717292.63,419111226.50,231271332.48,75951742.26,562144793.02,409405690.52,85588679.86,52270431.58,822523935.28,663277135.38,212448752.21,82137843.99,354710110.48,324920139.46,98355426.21,48089628.66,614864710.43,275989016.22,169022419.60,124481802.88,168682521.77,28772310.00,108326744.94,71700346.07,132506610.29,77907378.75,141880120.89,97215980.10,90671416.23,20512068.85,5570000.00,0.0
2,营业收入,1476684651.88,815762357.70,592165272.62,363770556.74,1148311781.00,679633781.78,443091238.92,216920394.84,1253049526.88,686722021.68,496266911.21,289928487.91,2087660934.82,1505307045.64,1178449573.91,896797186.70,2419169795.29,1006673299.68,506137752.17,252722639.21,3002212758.39,1119656209.46,724229098.30,400189947.80,1918735362.77,936819866.67,611117014.41,335751433.45,2265071955.81,990928789.17,611698599.79,311710318.00,1795519891.35,815230379.60,514619955.28,283451068.52,1361902386.37,1153097491.60,864926102.30,457048617.97,2159370922.81,1517883096.93,966930716.48,333357916.95,1757230684.13,1470874084.34,890996207.41,270521708.76,1200415972.06,673531874.56,361494045.59,203632506.55,573734456.25,502639000.70,263529844.14,112504845.62,539757260.52,414111527.61,231256742.93,75937391.36,562132015.52,409405390.52,85588379.86,52270431.58,821749648.75,662561559.89,211893191.69,82069803.21,351884868.66,323473202.68,98351377.94,47930203.11,614936131.41,275988031.72,168979133.08,121163404.68,168663092.67,28772310.00,108326744.94,71700346.07,132506610.29,77907378.75,141880120.89,97215980.10,90671416.23,20512068.85,5570000.00,0.0
3,二、营业总成本,1098971008.98,626534552.62,439935469.58,266418282.11,1138594223.42,603670398.77,399801856.37,220213085.20,1264140496.19,673119549.01,434873665.06,208682420.83,1987037221.78,1261292066.36,941634668.11,648970026.50,2502357469.78,1094275111.68,657682483.81,286846723.34,2923261586.42,1232460530.63,791119336.73,400995619.12,2025318665.28,1059759493.81,656741819.81,331203805.41,2143477377.17,1012813572.56,609225183.63,293340428.51,1401367235.36,796830833.70,507323598.21,247526512.73,1158418886.12,872491632.24,572388018.69,298885710.49,1250582007.70,902251776.83,558319297.51,192116389.45,1087430412.06,890927952.74,588082074.26,225295317.52,995519388.86,540049431.64,340333489.13,201483770.96,452488986.80,362946022.39,207643767.62,99800411.81,399925706.70,301821105.37,185154773.68,58352431.43,463262699.35,366807099.02,71606100.60,41767692.58,629465054.95,480925383.00,180620186.77,71416586.21,246220085.51,234428377.98,75401064.95,36066071.23,393070188.17,180242572.54,70373920.71,83553160.82,108055851.59,28394284.21,61740762.41,40822524.75,78739605.16,0,102987628.44,0,54827895.91,16937347.14,5175649.00,0.0
4,营业成本,603741519.54,359750372.74,256083044.92,153581314.82,614283667.71,378882140.49,235218375.15,118732318.38,758063503.84,367088215.50,237195045.60,119498063.16,1276740294.01,832376514.71,610192636.31,423228166.05,1657974978.67,586951559.66,330115864.76,156089203.19,1568593235.31,733027681.90,457435576.43,232959030.28,1102150289.19,528888922.29,297389372.25,158541385.99,1113865305.86,533770044.53,289125114.71,137819853.57,743602963.79,370494421.01,237649615.92,126117014.32,617359636.20,498470021.97,337459731.34,191472643.30,841034818.32,643074324.34,386312950.01,120697482.86,652075829.69,566434890.48,368839664.60,134258426.31,701683199.03,380590467.42,224501952.28,150168043.12,338147867.94,275316820.24,160374217.75,74579230.43,312975244.40,235889896.40,149818319.44,41940065.12,380829037.00,307433629.17,41998705.64,25949744.73,507430690.07,390351004.59,131423962.86,49777116.71,171709146.57,180334010.87,50637759.18,21505326.30,308634588.63,146253338.87,43439843.50,68951379.03,89191341.26,23714532.87,47458000.00,33114800.00,67130236.60,0,88749400.70,0,46657938.00,12374304.00,3320000.00,0.0
5,营业税金及附加,148648364.60,35362842.31,33417761.82,30392684.52,157047329.89,7174039.79,6645415.76,886258.29,99265232.31,32781488.46,19396196.28,4855270.70,282456124.39,134679097.43,132408545.00,123719910.92,385171676.60,74641918.38,19834381.12,7659007.70,663795187.05,59136370.50,38159999.21,20108746.57,200032881.34,50076672.40,33748238.64,17291645.63,212649641.89,55773964.66,35303699.48,16264232.35,114379991.68,44113839.59,29103578.03,14471223.30,74357221.74,64465434.59,48515448.40,22461236.74,127312179.51,82788221.99,56020190.44,18236775.66,102461774.41,83665327.95,49819712.19,12698726.88,59838062.32,30351148.09,16130513.22,8996958.42,19486297.46,16738855.32,7518523.16,2771428.44,17032040.22,13394316.61,6547660.46,2713880.00,26803403.08,19711214.91,3216000.07,1959606.20,23011419.01,23815699.85,4935411.15,1633645.23,14209944.07,11603307.83,3905629.17,1930324.72,30097300.72,13537947.21,7652316.73,3021045.98,8880995.96,1514862.14,5703403.12,3775023.22,6984138.82,0,7464825.40,0,4769316.49,1078934.82,292982.00,0.0
6,销售费用,35598767.62,18916903.77,12493626.34,5213692.70,32719230.68,17382714.69,11975281.36,6133618.85,42730728.90,25725267.07,16214500.78,7133062.89,71345475.10,44937369.95,30148304.83,12783712.15,62413425.74,35178552.53,22619433.94,9483866.00,45139039.54,28715548.99,18240027.99,7981671.30,59335711.07,25855146.03,18778287.85,8445737.30,53654706.36,27411415.45,17660007.76,9303595.60,43195720.05,25302066.24,13915944.15,4298130.10,63415390.73,34918661.02,21351881.81,9473798.74,46552401.24,23893441.65,22926735.69,6313977.44,47669222.77,31209646.47,17415118.98,8133899.68,54026477.04,22482864.45,17773795.13,7804653.32,22140119.22,20201116.84,10275013.80,6686477.41,17793289.74,14112850.18,7757810.97,4247005.33,19520585.09,12459605.67,8580019.15,4162437.57,26865308.31,15164073.03,10445550.92,4371629.99,9095972.13,7302017.91,3993974.21,1819038.64,12946957.09,5862362.02,2142907.30,3966808.43,643991.70,261838.35,864681.16,233522.10,1037599.72,0,1948180.83,0,590585.90,1183830.79,93691.00,0.0
7,管理费用,63144714.65,35271675.57,23188255.00,10197260.86,54368806.45,31386353.58,20558899.71,9227597.46,46840099.37,26169293.25,17094961.89,7222134.49,105392425.97,73437980.74,48623658.00,22257070.07,107072032.41,67873150.49,43485260.67,19632960.90,92813917.72,64057281.84,44412470.23,20338123.72,101923187.24,64831845.05,44857502.52,22061132.54,104005720.71,67779019.30,44758805.66,20352103.20,99863557.23,55107744.20,30677237.24,16595435.30,100560349.81,59179059.28,36204046.26,18266824.60,84194497.50,46376088.83,27307992.42,10959981.71,82004029.22,45200932.29,31652869.57,16286228.61,48079600.88,39072045.02,29363219.90,13716818.38,38272575.77,27253296.10,17908703.31,8771320.45,27208035.17,19268164.72,12787870.94,5217033.72,27530599.38,20682328.78,13146930.17,6736903.65,56520340.30,37395506.10,26899284.00,13550047.34,35639978.29,24018424.88,8901292.70,8276556.97,22585754.77,8637113.31,16226315.64,7808572.07,9752569.54,3235837.88,7555690.44,3388442.25,6487525.04,0,5090268.18,0,2503896.14,1472398.00,1421024.00,0.0
8,财务费用,247837642.57,177232758.23,114752781.50,66783160.85,223860571.99,160514983.56,117528079.76,78697567.33,289791689.28,218875124.27,142934942.39,70894266.53,219571908.05,171896405.13,116204950.02,66156368.51,393528910.23,222542651.61,164330711.47,84928117.06,448219739.67,346066941.08,233525472.70,114651802.08,521117702.95,388060354.06,259478329.96,124463596.12,455138217.90,316298810.85,212082292.65,105241687.81,398638358.94,295669750.46,191793116.15,86305326.76,297309168.57,212204636.60,128981561.05,56950579.60,147083541.86,102364002.73,62923035.71,35427654.36,202062931.58,167079521.53,118550475.22,54638394.09,115817093.32,65143275.81,46082993.97,21057677.86,34442126.41,23435933.89,11567309.60,6991955.08,24917097.17,19155877.46,8243111.87,4234447.26,8579074.80,6520320.49,4664445.57,2959000.43,15637297.26,14199099.43,6915977.84,2084146.94,15565044.45,11170616.49,7962409.69,2534824.60,18805586.96,5951811.13,912537.54,-194644.69,-413046.87,-332787.03,158987.69,310737.18,-2899895.02,0,-265046.67,0,306159.38,827879.53,47952.00,0.0
