,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,531347713.70,251809120.36,186260802.81,45389415.02,454300006.59,266961981.28,142412434.86,92241297.59,570831784.17,388597307.15,179684480.52,35017976.46,382211939.94,238767283.26,130939927.36,70086401.60,361993170.19,286612482.79,186661747.66,151181523.05,733583715.54,495382623.91,369606283.61,188061470.82,672276167.96,469841685.47,313703402.82,139972266.51,453283520.14,371251747.05,256687318.56,135915680.99,531198415.54,389880038.56,263413647.93,113160958.19,512613963.24,360257102.98,258879255.06,141214561.60,622072184.94,398666231.22,282475818.77,100559930.93,667664432.78,533964214.71,656635955.18,586514573.61,0.0
2,营业收入,527453764.38,248912972.41,184300600.07,44383927.35,450080247.37,266961981.28,142412434.86,92241297.59,566973802.43,385114048.00,177063035.92,34463508.92,374633068.82,231938623.60,125520585.80,68126657.20,354219700.64,280399877.15,184581964.98,150304655.71,721326326.06,490266227.23,366945236.92,187191160.71,672276167.96,469841685.47,313703402.82,139972266.51,453283520.14,371251747.05,256687318.56,135915680.99,531198415.54,389880038.56,263413647.93,113160958.19,512613963.24,360257102.98,258879255.06,141214561.60,622072184.94,398666231.22,282475818.77,100559930.93,667664432.78,533964214.71,656635955.18,586514573.61,0.0
3,二、营业总成本,514435407.21,263762248.84,197644758.27,72176907.96,454664806.74,294414363.74,178083892.89,110462204.95,598611278.82,384458807.48,187169522.67,42773662.15,400780620.78,269127616.26,153954006.87,81684362.37,474078326.54,325725304.12,215580701.35,141619199.04,700857987.14,481292330.96,361188065.42,176454408.62,641073741.59,448051112.21,295014544.76,134940531.20,467174807.01,371743100.24,256746638.73,129596810.97,511988458.30,365930178.33,242582449.58,103697965.51,441314133.03,319561035.79,230314676.45,119485557.43,524168806.33,339114693.03,236929716.61,88917960.16,583124361.02,426872199.12,487917893.82,446488699.35,0.0
4,营业成本,352655142.31,170188578.60,132315531.90,31284667.08,256494889.08,179314118.72,97290878.29,63130453.97,367321841.21,255386942.26,98720011.52,14949322.62,231549941.80,152812126.89,83455093.65,50203096.84,261525449.66,212063238.40,132819645.08,110990017.35,568723038.39,387241236.28,293773122.54,147351924.69,525373107.31,368786961.43,245567079.29,114058204.76,362946778.64,294238162.33,201248620.68,105823861.04,422030536.19,308214345.57,204589250.11,88119931.68,355084021.86,254530814.72,183898814.94,96322919.93,428180581.15,276470967.57,193713023.53,66535816.31,460595596.10,349652002.15,406973606.10,361447151.42,0.0
5,营业税金及附加,4834290.34,2735402.04,2129493.28,910191.47,8706830.48,6262371.17,5428021.88,3977030.40,4238369.65,1387578.76,1175174.45,102156.06,5177024.78,1955720.38,1515782.50,1205124.45,4472007.37,1856587.07,1376123.20,943777.43,3302279.53,2405319.42,1812412.53,116528.15,3314350.77,1837410.18,907578.43,168713.00,1239745.96,1020233.26,874045.47,564773.39,2149440.31,1460260.81,990157.33,23029.94,2561681.51,2132048.68,1869306.32,58717.22,7226791.69,4371132.81,3129237.08,1390358.60,1512541.53,925119.01,2376777.04,1725308.61,0.0
6,销售费用,56355444.04,32733300.84,19211272.31,9222897.83,39354114.53,29020171.55,20017248.50,9635880.39,42675132.79,30667211.48,20527596.42,7040876.28,38003906.65,21250896.99,14280807.28,7887699.85,38564792.49,31064553.67,22689312.83,9595322.23,47753956.72,35641123.83,25304898.44,10100337.71,36856347.95,27784999.77,18205932.89,8712958.48,34349299.46,27460142.13,18752412.40,10516196.52,33367359.92,23172797.42,16720562.38,9068788.34,27530931.37,16882467.78,10984627.26,5287063.87,23123597.47,17983328.20,12566044.70,7293473.03,45970609.50,35578597.88,34002751.23,34771888.55,0.0
7,管理费用,62602369.23,42711293.70,28165834.36,13679194.30,70891452.36,68419632.65,45944668.60,22940266.88,89195130.49,61302437.14,41934532.99,19194048.32,74353451.79,69561734.15,42286202.93,16276017.07,83648206.49,62535859.75,41811899.19,19396208.01,80140795.18,55702557.21,37857400.46,17412521.17,69362998.83,48555379.87,31778718.56,15824568.10,76023929.56,58270161.65,41485017.41,17012870.75,69745172.71,48675601.52,33148843.10,14905772.01,68365672.19,46553880.99,32896068.50,16937140.89,48816050.22,36931792.45,25017901.42,14402728.29,69145026.23,40646199.79,37189460.39,42609345.06,0.0
8,财务费用,-6745992.34,-7932664.78,1130570.53,6167502.69,-15801377.84,-8213948.37,-632507.26,9080790.63,15491000.45,10749553.19,5805748.95,1205867.29,-7094943.71,-1890929.71,-1231412.26,1018925.07,-8625566.21,-5988722.50,-1370648.76,-1376421.00,-9349770.95,-8985796.37,-3833769.01,-1444128.15,-5554670.32,-5506989.40,-5175417.11,-3823913.14,-14599063.66,-12428341.68,-8796199.78,-4320890.73,-18852607.61,-16180482.38,-13454018.73,-7234556.46,-10918923.26,-126068.19,1077967.62,879715.52,4421460.85,1864792.08,1010829.96,-704416.07,1942970.51,-1264397.88,-680320.18,2030721.68,0.0
9,研发费用,44734153.63,23326338.44,14692055.89,8130138.85,33355312.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,2782315.74,61660891.23,19612018.02,10035582.88,1697782.68,79686419.74,24961671.79,19003155.48,278443.72,58787797.47,25434775.56,13644405.77,5090492.09,94486316.74,24187787.73,18250519.81,2070295.02,10278187.27,9287890.59,6274000.46,2917225.05,11721607.05,6593350.36,3730652.70,0,7214117.05,3182742.55,3182742.55,0,3548556.78,587655.39,587655.39,-1185000.00,-1309250.64,-412108.19,-412108.19,0,12400324.95,1492679.92,1492679.92,0,3957617.15,1334678.17,8055619.24,3904284.03,0.0
11,公允价值变动收益,2177832.03,-68815.52,-68815.52,535921.30,68815.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,3171552.58,12372977.90,-749860.31,228016.72,-4553760.72,371294.12,103781.19,129125.76,633133.17,-3764979.14,-2618357.81,-1945090.97,2872389.01,-4029061.25,-3152515.59,-1163373.79,6648953.48,3324046.18,3120707.33,1088110.51,14135231.74,12165413.75,11694195.13,1983046.86,5795922.43,7887437.58,4422605.73,2027101.37,2784019.19,2058364.40,1303164.39,302232.88,849906.83,128591.77,128591.77,3561.64,0,0,0,0,36597.57,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,9336853.66,-3015156.30,-768582.45,-5523541.83,-3629818.40,-2562006.26,-1257015.51,-997721.90,-3764979.14,-2618357.81,-1945090.97,2872389.01,-4029061.25,-3152515.59,-1163373.79,2712329.35,950239.92,746901.07,-211832.20,330.76,-94134.77,-85621.19,-59714.91,1009.83,-155601.13,-90441.01,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,11159069.07,-4074496.06,-14404949.91,-25337094.44,11476544.73,-16233041.29,-29357458.73,-14586353.74,-15517961.83,7088220.53,-10103399.96,-9700776.66,-15696291.83,-34389394.25,-26166595.10,-12761334.56,-105436202.87,-35788775.15,-25798246.36,10650434.52,46860960.14,26255706.70,20112413.32,13590109.06,36998348.80,29678010.84,23111463.79,7058836.68,-11107267.68,1567011.21,1243844.22,6621102.90,20059864.07,24078452.00,20959790.12,9466554.32,71299830.21,40696067.19,28564578.61,21729004.17,97939976.18,59551538.19,45546102.16,11641970.77,84540071.76,107092015.59,168718061.36,140025874.26,0.0
16,加:营业外收入,3415760.75,20754.28,9336.15,-7708.23,4272279.52,444775.61,915009.52,243816.44,36302986.24,55448563.32,54281097.23,3122566.02,38609668.26,30206556.95,6604277.66,4334857.28,18599991.35,10765006.30,6534891.50,4287957.97,16845511.79,15217965.53,9193679.47,376673.00,18626278.66,10211661.73,1945632.76,1105890.55,23721810.81,17922124.19,17354679.13,1131519.15,18994485.76,9094416.34,7398291.55,2891024.14,38963114.72,17179563.77,16803486.05,1525130.46,16499445.92,8849239.86,6676408.34,399291.35,21124579.07,14845243.55,19651579.37,24029640.93,0.0
17,减：营业外支出,3053954.57,2951385.23,2940998.93,0,1662258.76,212519.32,194519.32,2334.00,496891.34,135361.36,134136.36,4315.61,426357.58,423303.56,377196.67,276996.67,7493382.91,2498101.07,307281.00,7081.00,618100.32,617700.32,617700.32,500000.00,211556.52,172004.54,165843.58,95224.32,440717.57,401377.98,55729.20,2100.00,1127790.64,392569.08,85971.17,96548.17,3715182.64,600968.70,89789.72,0,474722.53,370297.72,308688.77,308346.64,1432506.18,1027887.00,174592.59,120691.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,29134.75,29134.75,0,0.00,0,0,0,43125.34,0,0.00,0,0.00,0,0.00,0,156070.08,136093.84,133843.58,93224.32,19339.59,390569.08,0.00,0,441003.64,390569.08,0,83971.17,1535772.04,0,0,0,0,0,0,0,0,0,0,0,0.0
