,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,15477680387.30,9930782577.30,4152579167.50,17889735745.27,12629189955.88,7836804350.59,2700922509.09,11699406120.07,7649476758.50,5065416862.70,2114894032.29,10364138892.79,7287931260.20,5273228142.98,2199952595.59,10882222496.33,7685365976.32,4316910447.79,1675466535.29,10474363158.46,6610507067.10,4203697869.24,2113927966.63,8094572606.02,5383781650.85,4128914763.50,1634533172.93,8270807310.21,5888955716.22,3917011856.39,1545124637.18,6777563100.50,5539622881.41,3687925317.65,1751540126.50,4951627463.77,4034164625.42,2737246003.45,1866226565.23,4560115455.25,2856412811.42,2071276883.28,1770201234.11,4068901991.90,3259842118.17,1518564728.05,694165777.27,3109373717.78,2111511653.94,1522133280.55,675937840.95,2582208539.64,1736818356.67,1176022363.34,303424492.99,1587191822.67,1205950184.48,776088593.40,231463111.15,1217210199.58,699861849.68,214821262.45,58819926.29,451921394.02,260955859.00,165162765.37,63588222.23,436790657.11,338054970.88,223606118.69,83734880.65,306403968.22,118274093.06,236083815.90,94968079.71,218969002.09,101965343.68,183004778.40,82381440.21,164370154.61,60067246.93,131995728.47,125505654.95,150297345.62,0.0
2,营业收入,15477680387.30,9930782577.30,4152579167.50,17889735745.27,12629189955.88,7836804350.59,2700922509.09,11699406120.07,7649476758.50,5065416862.70,1680468465.39,10364138892.79,7287931260.20,5273228142.98,2199952595.59,10882222496.33,7685365976.32,4316910447.79,1675466535.29,10474363158.46,6610507067.10,4203697869.24,2113927966.63,8094572606.02,5383781650.85,4128914763.50,1634533172.93,8270807310.21,5888955716.22,3917011856.39,1545124637.18,6777563100.50,5539622881.41,3687925317.65,1751540126.50,4951627463.77,4034164625.42,2737246003.45,1866226565.23,4560115455.25,2856412811.42,2071276883.28,1770201234.11,4068901991.90,3259842118.17,1518564728.05,694165777.27,3109373717.78,2111511653.94,1522133280.55,675937840.95,2581588033.48,1737170480.26,1176988484.76,304501456.40,1584429364.13,1209469343.98,777947263.78,232502351.63,1211451983.12,692479143.34,207855361.36,51947213.28,448285199.67,259663834.50,164064223.17,60179710.32,436443208.72,337760215.51,223163336.02,83431787.94,293366217.13,110686591.69,227524746.19,90209771.77,217363665.90,102046029.81,181262416.91,82350020.89,161033573.24,59416330.37,131614480.43,125505654.95,150297345.62,0.0
3,二、营业总成本,14467575978.85,9228422046.17,4299942977.98,21232003479.27,15280955791.62,8708072688.14,2893873912.56,15928539691.37,8360944872.99,5613770371.79,2349480309.14,10434321796.49,7181875824.33,5096499443.98,2305947310.79,10680129781.33,7408193102.21,4255291392.22,1656197225.42,9350969031.96,6044004358.64,3832452049.68,1912691913.61,7291436146.13,4842651391.20,3333370962.83,1429626774.69,5937941708.90,3880644542.66,2423182663.04,909196276.08,4063344654.80,2862752126.27,1742983175.68,855032332.03,3298119449.83,2537047976.51,1639193435.78,1009562296.79,2509127234.29,1312357534.20,769466050.52,448966513.64,1349118477.69,1005257515.19,560540579.31,198632191.80,1359991471.59,878799522.30,613128232.22,286962361.65,1241804951.04,793678873.81,513623371.37,145596656.92,798098145.30,510247220.80,336134151.09,136923358.28,668209913.56,362661602.86,133854831.72,36382511.14,325747857.22,189209869.83,117621107.66,43068242.41,320633351.15,244397107.58,165956274.29,65467037.04,220541444.12,83131064.32,174787153.12,67172167.99,162031792.63,75857703.14,136893605.46,62142532.72,126151724.67,44607879.18,91373423.23,88887052.32,96071472.36,0.0
4,营业成本,11360874435.29,7255714509.63,2802788447.45,13205333124.08,9095594771.71,5822841523.18,2025161027.79,7778271374.16,5027688143.97,3541759213.27,1614633658.41,5940619706.72,3972512169.31,2593631469.03,1171408720.08,5192119017.92,3743346603.60,2225261779.56,709032158.99,5077193995.43,3185627676.34,2048753218.94,1096283691.87,3930426465.89,2717862872.81,1871661919.59,888201177.54,3655542968.98,2385849111.94,1510687063.42,571011844.08,2351848588.50,1691448121.87,1062241585.64,594193871.64,2080041947.29,1589617910.39,1084773088.39,760872371.06,1622930671.83,765411969.43,438050458.51,325528448.00,891922160.27,681018881.71,379766792.22,120291734.93,945949870.39,570614843.67,420218674.09,200978704.56,826133393.81,502979244.63,324322980.71,90740095.03,510465238.79,322225639.50,221306317.25,91843569.13,481736880.10,276404683.61,98898774.19,22065899.48,243535715.66,134702566.00,84635554.74,31916476.42,246614982.60,186008304.94,130028555.99,50387045.54,155610872.66,56763982.52,132201355.29,47322408.62,121358754.20,57123744.39,109962359.14,45813630.95,98714903.91,34058303.85,62930734.84,57770996.61,68028697.87,0.0
5,营业税金及附加,599567784.18,398785541.78,199309556.11,844413806.33,577198999.72,377509288.15,107361477.53,651206028.61,419107497.58,289499038.73,104343422.94,543023195.40,386382583.23,292659399.11,113965126.63,776474382.91,564009939.23,330450580.57,118349468.99,728848926.71,503098127.57,290892890.66,88791431.32,521993555.17,408100311.78,244404782.93,61980630.58,459634565.13,359951478.53,203921722.94,50176731.59,463219712.41,359539600.99,206216332.38,54460552.17,363323896.98,302965868.80,174354145.39,50011708.20,332917325.19,285776810.92,161242010.49,57154211.62,159441096.14,109644270.43,55021405.68,18357982.46,123651156.73,100569200.66,57142477.33,15306324.52,84894032.17,55003181.72,32937161.86,8012156.73,50187812.57,46538302.04,25672317.90,5057257.03,20949689.24,14073946.96,6622525.86,1578514.38,10662923.44,8123074.21,3996403.35,464034.56,6632809.94,5147159.89,2693476.21,370569.19,7392717.93,4488238.58,8835265.15,3751292.93,7871419.22,3613087.51,3784841.46,2513434.93,1372169.97,0,1203003.36,1189999.14,1390877.26,0.0
6,销售费用,239301602.98,163003482.68,58586418.73,405858701.81,267180014.45,181450136.86,50583688.36,311585797.30,228766986.04,150187274.66,66529896.58,1192330298.98,1079009611.08,993138568.14,431668867.90,1879272411.99,1300757019.31,674512063.82,278191628.24,1616829274.50,977756556.27,615324215.49,308858847.81,1167402743.89,690322272.09,512321165.67,185905671.14,887991852.07,609053626.46,354643048.68,139482418.50,544584187.05,470684490.14,264702571.69,100159695.15,639072075.09,493377912.17,287018601.17,153009275.04,326602408.36,99575024.96,60329248.79,13329545.13,71529349.97,42533612.85,28752868.62,13000596.15,67040342.20,43876417.14,30701649.14,15593882.77,118213467.52,81770639.61,61245863.79,6626390.40,48488532.80,26675527.03,14050130.63,3430786.32,23559865.54,10796128.45,5913282.16,2671096.30,22079340.28,16989354.18,9192194.55,1995209.76,24899453.36,16337346.97,8095000.33,4880768.62,17083120.93,6615470.12,6266739.65,2935485.00,7713785.30,3586203.75,6599777.46,3516125.58,6643428.91,3238964.30,0,0,0,0.0
7,管理费用,764663456.80,363521978.57,186676291.26,1668066271.45,1069829578.82,657287573.81,154880401.80,1548487644.85,1151895870.93,524160006.28,111540284.10,737099975.14,500340709.93,363914542.31,164614336.54,669421549.33,379205039.83,233907275.39,105523100.34,535642718.53,342569326.94,215121438.95,103098267.26,457505258.48,277435457.51,192462365.94,86994846.34,432619732.54,262989603.72,161779412.46,80010504.88,548210331.82,292884418.73,188941035.26,86715350.18,186371330.06,122312155.66,72044150.42,36280675.80,173778584.40,117646221.30,78021554.66,41712872.56,159196341.21,115530942.36,58943722.18,26666500.29,134506764.41,98591352.04,64800857.39,32308226.33,125956973.25,81135318.59,50113839.43,21166424.42,105850019.73,63341733.54,41440108.81,18390021.75,81025523.03,37521069.42,19678404.93,9396583.57,52364858.15,31299827.47,21119243.02,9156605.05,41153051.67,34898392.15,23626669.86,9052443.74,40256639.19,15347001.65,26706167.25,13231789.17,20709060.56,7858541.09,14549315.86,9879588.33,14447507.07,6586388.69,12811106.23,15926746.26,14429897.23,0.0
8,财务费用,1438403635.18,1003135275.95,496391028.34,2041865817.02,1512305382.97,996706141.58,480760052.59,1318842409.02,1085326116.02,659827151.58,369437379.74,1065343660.26,824547502.26,583875804.42,274127055.39,1011891907.13,851670921.20,449177051.80,225060624.59,725099340.85,522004246.65,309830778.45,151876492.23,619117935.53,398189575.22,261569072.59,121248254.14,349540417.71,214681698.71,140848759.45,68514777.03,97442488.91,50476048.72,26080530.90,19516886.09,28871113.41,26785336.83,19014657.75,9247202.76,43892122.29,34469483.76,22310169.04,11241436.33,66869796.42,56231323.11,37761224.78,20315377.97,79282611.69,60102681.23,40264574.27,22775223.47,86607084.29,72790489.26,45003525.58,19051590.34,83106541.41,51466018.69,33665276.50,18201724.05,60937955.65,23865774.42,2741844.58,670417.41,-2894980.31,-1904952.03,-1322288.00,-464083.38,1333053.58,2005903.63,1512571.90,776209.95,198093.41,-83628.55,669056.60,79863.59,4378773.35,3676126.40,1997311.54,419752.93,4973714.81,724222.34,14428578.80,13999310.31,12222000.00,0.0
