,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2355497829.50,1654241725.19,789296968.14,3018419996.33,2154007284.29,1144925812.81,500646330.75,2135043103.77,1447010104.42,953730891.80,498961006.74,1314232184.06,708096711.84,170555110.47,77737895.14,406304130.30,195575427.97,129502413.05,47838722.03,297914367.97,187340151.39,122288998.19,80974464.13,430161862.45,235721768.89,172171781.73,103639020.03,529726331.56,246757857.06,151572512.61,72093336.12,390358106.08,266745301.89,143155179.01,73270417.48,312447108.49,233689768.50,22534009.67,11104971.02,40410662.70,28238615.50,17894621.50,8544814.50,79353653.22,64497189.51,47658577.41,3353693.61,21319182.60,486090.80,404924.80,136249.00,5517075.50,4927135.29,4093802.21,0,6349384.15,7687276.55,5910774.20,3993696.39,33254928.74,33922388.49,26725467.87,54219937.75,242024426.45,91204098.79,71747144.68,35200682.42,111478866.41,68849706.19,41500334.48,19205528.58,76388529.41,21441530.63,107520824.26,48747676.94,96005479.52,83485926.03,85254945.31,0.0
2,营业收入,2355497829.50,1654241725.19,789296968.14,3018419996.33,2154007284.29,1144925812.81,500646330.75,2135043103.77,1447010104.42,953730891.80,498961006.74,1314232184.06,708096711.84,170555110.47,77737895.14,406304130.30,195575427.97,129502413.05,47838722.03,297914367.97,187340151.39,122288998.19,80974464.13,430161862.45,235721768.89,172171781.73,103639020.03,529726331.56,246757857.06,151572512.61,72093336.12,390358106.08,266745301.89,143155179.01,73270417.48,312447108.49,233689768.50,22534009.67,11104971.02,40410662.70,28238615.50,17894621.50,8544814.50,79353653.22,64497189.51,47658577.41,3353693.61,21319182.60,486090.80,404924.80,136249.00,5517075.50,4927135.29,4093802.21,0,6321261.00,7747491.06,5955075.04,3993696.39,33105019.77,33772419.51,26725407.86,54219937.75,233038666.41,90611935.34,71275580.21,35192428.42,110471305.96,66596119.58,39249178.99,17081623.47,66191528.75,21441530.63,102257241.13,46094676.39,90920967.67,78811427.48,80925049.52,0.0
3,二、营业总成本,2301591038.42,1585542994.53,770413898.84,2862324274.14,2038072215.73,1099078906.94,487400545.92,2001000610.42,1336741048.60,878808482.61,470161902.65,1324415898.22,743228868.94,200042657.57,88994844.37,422223123.69,236306572.28,195398997.09,81460832.53,561114760.45,322977761.55,196084191.33,116461710.15,553596249.24,342223705.61,244558866.34,132342601.47,624368819.81,373368200.26,236769803.37,116661059.22,385559266.21,257337969.88,146196355.45,74212069.03,274396723.14,201213923.01,18847365.13,9055323.75,34881071.10,26155863.63,17551950.56,8704559.87,181063865.50,54277112.39,36492309.88,3635809.15,49130554.36,23087036.19,19119423.87,5313219.12,115949094.97,34085457.46,28499828.54,7276858.65,351939908.00,117345150.11,76869997.60,25477944.67,145586430.21,51563461.38,41417619.67,44474055.72,232005806.67,92999764.29,70205385.55,35473974.04,105745497.70,65516714.62,40270860.38,18182222.07,64181817.00,22468543.02,81523447.73,33150589.09,68827898.96,61633049.41,60253239.30,0.0
4,营业成本,2166572831.48,1488000844.76,716614727.41,2661819519.75,1918221409.47,1025076309.96,445214504.62,1866609063.40,1257059869.72,828001966.68,445230977.87,1103902310.06,594448614.45,140807790.70,65537298.20,260737884.85,159889899.18,127998900.90,54034818.87,368978929.71,217355794.10,125474950.95,80617689.09,389854838.13,231810145.02,168533546.82,92309029.10,467091926.69,266784428.83,165810157.41,81393214.50,277247659.92,194750444.86,107207990.94,53578731.87,203320285.16,151860440.90,13868915.49,6714342.76,24486696.15,18480019.40,12194455.05,6069232.44,35099973.28,28120730.33,17397731.80,989964.43,11988619.51,173669.67,172099.08,0,1879016.92,942023.89,942023.89,1655977.40,17777336.24,12060075.41,9436698.61,4329896.79,54877536.93,30365672.22,25627793.63,31703079.86,171611205.07,67014037.78,51250470.89,24898150.94,66283322.90,40966251.31,22923122.90,10270163.45,37663731.74,12529624.78,66821013.62,26538915.77,55338214.42,47631408.73,48099663.81,0.0
5,营业税金及附加,2354400.44,1336381.66,755254.59,5348246.47,3372962.26,1239105.43,928019.64,5264632.52,2882665.64,1646774.93,733953.58,4016787.97,-166831.87,1985990.81,1531918.24,8136400.37,1758612.01,911096.78,441385.62,4076947.49,1022500.90,665517.52,380387.44,7084968.45,3797550.79,2435849.71,2148351.28,13156243.02,6009966.23,4083984.62,1974452.17,12594929.56,8881918.09,4948358.89,2565938.34,11272930.56,8347435.51,915876.75,449332.01,1658950.79,1172697.95,749695.75,360750.58,2935764.99,2304969.17,1711811.11,168900.00,677659.42,7327.14,7327.14,0,0,19949.52,19949.52,0,372.13,4384.53,2460.88,720.99,7017.01,5843.21,3004.87,1833345.14,4406446.78,30241.42,2415.62,89609.84,438708.04,305824.82,203088.34,108096.15,528086.21,248355.01,420479.97,206473.45,351216.63,409855.08,732234.25,0.0
6,销售费用,24546578.63,24821372.76,8948302.57,59108770.62,31229586.22,22431842.94,11799763.42,46312279.14,31494653.57,19356845.44,9204058.48,17626587.73,7164203.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936.00,936.00,0,2196.00,929911.16,213798.00,45465.08,0,0,0,0,0,475455.34,582717.14,268572.60,189535.20,939521.17,731095.92,420566.32,1401890.05,2759654.22,636900.75,350403.86,284648.76,1187816.55,1336080.09,376873.87,222903.17,1016615.08,467542.79,370595.40,168150.93,277531.23,83882.97,0,0.0
7,管理费用,51501979.45,33255075.50,18843974.04,60878981.99,41272659.40,28200958.38,16077654.21,68077305.26,36709908.20,25329775.87,14055219.75,65393553.46,37380931.82,18538274.96,9383372.33,34797156.07,20205835.65,18386489.53,8719296.56,35576016.58,25293441.76,16344563.95,8559154.77,31515751.98,23762006.25,16153799.11,8825453.45,30571195.84,22274849.91,15604416.29,8561761.81,24623806.76,16379093.10,10503826.14,5955157.25,20773261.56,12872605.35,2246292.13,970146.04,4256963.08,3300612.97,2283317.41,1151860.33,31607007.95,16381334.54,10046510.58,575063.43,11246969.57,8218050.28,5820434.87,2066854.48,9863296.72,23918061.51,21085583.12,4421572.76,320222016.05,96556406.13,61517179.20,17237487.17,74582626.19,13827319.12,10036037.46,7680394.87,41129281.61,17216701.90,12695757.19,6835109.60,26611656.25,13732242.69,11105121.31,4339639.43,18816268.55,8038987.58,9013203.37,3219629.86,8086532.46,10543731.91,9983153.00,0.0
8,财务费用,51671966.98,34855001.96,22104826.38,52578497.92,29059978.55,19210476.02,10260820.03,12910139.03,6641751.37,4235594.62,-163735.08,103681460.60,69852098.41,40686313.09,18332256.76,97158564.37,52733635.52,43687533.60,20698906.55,128653032.47,84962334.68,57295758.19,29085463.37,117522956.13,79527892.63,52501242.98,27561145.17,108907979.93,77210230.19,50949115.31,25454970.51,66806391.85,34528458.38,22747342.41,11658568.95,38622238.18,27468913.83,1703871.99,869493.45,4482350.14,3487139.91,2274850.49,1220956.52,9271015.41,7540063.38,5803687.91,1899685.29,18075858.30,9711926.43,8319414.22,3246364.64,18771358.44,9205422.54,6452272.01,1199308.49,13464728.24,8141566.90,5645086.31,3720304.52,15179728.91,6633530.91,5330217.39,1855345.80,12099218.99,8101882.44,5906337.99,3366454.90,11223993.96,9176315.71,5662653.96,3241419.87,6157115.42,1184032.86,4898155.37,3017419.08,4774404.22,2964170.72,1438188.24,0.0
