17,减：营业外支出,7047834.92,5398785.53,3159024.48,793334.65,2348232.05,919113.67,700852.20,255772.54,763644.59,272999.52,114129.44,72533.71,3265485.73,600115.61,203114.04,19996.27,565613.98,247016.70,243704.60,1.05,1060555.79,887475.06,654500.60,90253.65,996356.56,911256.93,475435.99,343933.60,1615275.93,854623.79,524952.69,397512.57,1524868.76,1472583.97,1362775.12,276899.63,2100387.54,1727886.43,1030334.76,487445.00,485640.21,409280.83,352551.58,91676.47,1369727.18,1247729.39,1164018.98,149439.99,766007.97,408997.03,228047.46,163495.51,1373679.54,273101.13,96660.89,8528.48,194396.04,563898.13,3732.49,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,90251.56,36129.98,1415.39,2288872.39,3563.55,3559.27,288.89,59154.10,4187.57,4174.39,0,220917.01,152182.48,47492.01,11887.18,766486.63,754407.56,344204.73,342775.18,450542.92,97638.31,97638.31,0,684237.71,676329.35,593994.85,276703.14,809915.14,428028.04,309066.49,40835.85,393748.70,-20030.94,311255.24,84553.36,15194.24,-2808.95,11929.73,1419.99,213065.47,173820.89,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,151009649.37,125180310.39,63726204.79,8663418.38,48461083.95,47436838.37,52010729.51,28764162.39,109897875.82,74253473.67,47174677.07,20420522.33,92804838.04,77203282.96,31912711.23,11603307.11,55042983.93,50666613.70,20189466.68,3603470.59,46874318.46,30633675.72,16300403.35,1490767.19,51762961.53,32372947.38,18728523.64,6297446.84,38846338.88,27953429.95,16510118.39,3329993.80,6296562.49,21462013.85,22112863.60,8586987.44,85417411.95,70696464.54,43592665.60,16631779.19,28184144.48,9929796.60,-4016086.00,-7825991.60,64202703.44,65675236.78,41712917.68,10745588.24,118813878.57,99845424.92,72483470.32,36860272.79,156588524.90,133097216.81,80003439.93,30298799.17,74046163.23,78960979.54,60397649.55,0.0
20,减：所得税费用,16220850.30,15077198.14,8330972.17,4094072.12,6657568.04,11993496.59,10622030.75,6080877.74,13062646.89,5785895.32,5113181.78,3087565.82,5782480.33,10830325.52,7309886.79,3284045.30,8384940.86,5649133.27,4877675.51,1911476.01,2776726.03,2561747.60,1740892.79,368419.29,11219972.31,8631110.88,6209370.70,3484577.48,2999451.36,2752185.52,1918639.89,1968001.53,2017745.56,6504439.28,4678199.73,865691.58,5895715.03,11480047.48,6728051.13,2744170.47,3053096.01,2411245.60,651749.12,2135848.12,9526166.78,10279212.37,5317387.78,1570269.40,13335839.65,10149155.82,7444034.60,3161474.24,18240438.13,15891456.72,10002792.80,5640609.82,3595589.11,7078014.07,7590918.81,0.0
21,五、净利润,134788799.07,110103112.25,55395232.62,4569346.26,41803515.91,35443341.78,41388698.76,22683284.65,96835228.93,68467578.35,42061495.29,17332956.51,87022357.71,66372957.44,24602824.44,8319261.81,46658043.07,45017480.43,15311791.17,1691994.58,44097592.43,28071928.12,14559510.56,1122347.90,40542989.22,23741836.50,12519152.94,2812869.36,35846887.52,25201244.43,14591478.50,1361992.27,4278816.93,14957574.57,17434663.87,7721295.86,79521696.92,59216417.06,36864614.47,13887608.72,25131048.47,7518551.00,-4667835.12,-9961839.72,54676536.66,55396024.41,36395529.90,9175318.84,105478038.92,89696269.10,65039435.72,33698798.55,138348086.77,117205760.09,70000647.13,24658189.35,70450574.12,71882965.47,52806730.74,0.0
22,归属于母公司所有者的净利润,130890271.05,108416560.26,54469333.38,4679503.50,41948415.78,34761573.87,40232378.87,21943144.01,91958908.37,64480199.34,39691557.87,16468009.24,84975536.01,62613690.94,22711100.33,7826692.29,46136545.87,45024904.32,16049860.96,1561022.29,41146688.67,25994974.00,13271444.92,418269.42,40351050.47,25132595.97,12741972.81,2705219.17,35360802.01,24602657.56,14059136.95,1417767.12,8566837.39,20876252.88,20581381.82,9466393.28,74085179.40,54315522.32,33672452.29,12574494.37,17622958.57,3273167.76,-6529856.09,-8889365.22,47980434.25,47149135.88,31182262.02,7895635.01,94863170.31,80211072.68,58832392.74,30279978.34,116091770.98,98630745.51,57748221.33,19750591.44,52613958.82,63275937.62,53282454.78,0.0
23,少数股东损益,3898528.02,1686551.99,925899.24,-110157.24,-144899.87,681767.91,1156319.89,740140.64,4876320.56,3987379.01,2369937.42,864947.27,2046821.70,3759266.50,1891724.11,492569.52,521497.20,-7423.89,-738069.79,130972.29,2950903.76,2076954.12,1288065.64,704078.48,191938.75,-1390759.47,-222819.87,107650.19,486085.51,598586.87,532341.55,-55774.85,-4288020.46,-5918678.31,-3146717.95,-1745097.42,5436517.52,4900894.74,3192162.18,1313114.35,7508089.90,4245383.24,1862020.97,-1072474.50,6696102.41,8246888.53,5213267.88,1279683.83,10614868.61,9485196.42,6207042.98,3418820.21,22256315.79,18575014.58,12252425.80,4907597.91,17836615.30,8607027.85,-475724.04,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.263400,0.217800,0.110400,0.009900,0.082800,0.068600,0.079400,0.043300,0.181600,0.141300,0.087000,0.036100,0.186200,0.137200,0.049800,0.017200,0.110200,0.110900,0.040000,0.003800,0.100000,0.060000,0.030000,0.001000,0.100000,0.060000,0.030000,0.010000,0.100000,0.066600,0.038100,0.004000,0.025500,0.062200,0.061300,0.033900,0.264900,0.194200,0.120000,0.050000,0.080000,0.014000,-0.030000,-0.040000,0.226500,0.222600,0.147200,0.040000,0.537300,0.450000,0.330000,0.170000,0,0,0,0.150000,0,0,0,0.0
26,稀释每股收益(元/股),0.263300,0.217800,0.110400,0.009900,0.082800,0.068600,0.079400,0.043300,0.181600,0.141300,0.087000,0.036100,0.186200,0.137200,0.049800,0.017200,0.110200,0.110900,0.040000,0.000000,0.100000,0.060000,0.030000,0.001000,0.100000,0.060000,0.030000,0.010000,0.100000,0.066600,0.038100,0.004000,0.025500,0.062200,0.061300,0.033900,0.264900,0.194200,0.120000,0.050000,0.080000,0.014000,-0.030000,-0.040000,0.226500,0.222600,0.147200,0.040000,0.537300,0.450000,0.330000,0.170000,0,0,0,0.150000,0,0,0,0.0
27,七、其他综合收益,-4704674.75,-6131543.47,-20072.93,9898163.95,-23349357.25,-10728856.33,1099864.87,-3845810.68,-4954744.93,-3804083.53,-2145974.37,-1473822.74,2082653.57,-623470.77,-1140537.20,300096.50,1682790.56,958984.35,-134337.58,-487715.41,-51196.98,-87454.01,-112948.49,-96137.58,1162332.42,918976.14,724143.71,182989.75,306429.82,-76981.37,67115.86,337869.47,1247048.85,1292326.44,487676.13,-97550.39,-863604.24,-411769.76,-213951.29,-36654.60,-30150.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,130084124.32,103971568.78,55375159.69,14467510.21,18454158.66,24714485.45,42488563.63,18837473.97,91880484.00,64663494.82,39915520.92,15859133.77,89105011.28,65749486.67,23462287.24,8619358.31,48340833.63,45976464.78,15177453.59,1204279.17,44046395.45,27984474.11,14446562.07,1026210.32,41705321.64,24660812.64,13243296.65,2995859.11,36153317.34,25124263.06,14658594.36,1699861.74,5525865.78,16249901.01,17922340.00,7623745.47,78658092.68,58804647.30,36650663.18,13850954.12,25100898.20,7518551.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,126185596.30,102285016.79,54449260.45,14577667.45,18599058.53,24032717.54,41332243.74,18097333.33,87004163.44,60676115.81,37545583.50,14994186.50,87058189.58,61990220.17,21570563.13,8126788.79,47819336.43,45983888.67,15915523.38,1073306.88,41095491.69,25907519.99,13158496.43,322131.84,41513382.89,26051572.11,13466116.52,2888208.92,35667231.83,24525676.19,14126252.81,1755636.59,9813886.24,22168579.32,21069057.95,9368842.89,73221575.16,53903752.56,33458501.00,12537839.77,17592808.30,3273167.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,3898528.02,1686551.99,925899.24,-110157.24,-144899.87,681767.91,1156319.89,740140.64,4876320.56,3987379.01,2369937.42,864947.27,2046821.70,3759266.50,1891724.11,492569.52,521497.20,-7423.89,-738069.79,130972.29,2950903.76,2076954.12,1288065.64,704078.48,191938.75,-1390759.47,-222819.87,107650.19,486085.51,598586.87,532341.55,-55774.85,-4288020.46,-5918678.31,-3146717.95,-1745097.42,5436517.52,4900894.74,3192162.18,1313114.35,7508089.90,4245383.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
