,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3174847913.56,2170071715.39,1043097271.43,4137649981.51,2945433448.61,1929976990.57,926391960.45,4063850376.07,2878489536.63,1871882933.26,857170404.00,3285369251.10,2055682059.93,1305219357.21,583318829.82,2537757244.85,1838138300.33,1257509080.47,519888168.28,2163887121.96,1603147522.28,1070371843.93,518330809.86,1836935573.24,1411876174.45,976331346.71,450694206.43,1914395174.33,1428621251.23,1049754787.86,515062570.31,2053566646.90,1598888603.77,1131592038.21,549325850.99,1949338911.41,1436676256.98,1027149806.70,474798218.53,1234326586.49,855143891.62,560626752.44,266844156.64,1428849902.27,1211707794.54,940355671.95,473933768.53,1723096572.14,1277160146.60,927994089.65,438681666.67,1397884845.16,1043443642.94,824076654.19,1037928705.15,916356876.58,0.0
2,营业收入,3174847913.56,2170071715.39,1043097271.43,4137649981.51,2945433448.61,1929976990.57,926391960.45,4063850376.07,2878489536.63,1871882933.26,857170404.00,3285369251.10,2055682059.93,1305219357.21,583318829.82,2537757244.85,1838138300.33,1257509080.47,519888168.28,2163887121.96,1603147522.28,1070371843.93,518330809.86,1836935573.24,1411876174.45,976331346.71,450694206.43,1914395174.33,1428621251.23,1049754787.86,515062570.31,2053566646.90,1598888603.77,1131592038.21,549325850.99,1949338911.41,1436676256.98,1027149806.70,474798218.53,1234326586.49,855143891.62,560626752.44,266844156.64,1428849902.27,1211707794.54,940355671.95,473933768.53,1723096572.14,1277160146.60,927994089.65,438681666.67,1397884845.16,1043443642.94,824076654.19,1037928705.15,916356876.58,0.0
3,二、营业总成本,3173971724.86,2169452422.12,1061337562.62,4568929447.29,2913984391.56,1900986616.45,912567841.75,3899255678.29,2767106023.59,1807536525.52,837820280.99,3130644149.95,1998041967.60,1283606740.18,579278661.18,2413093196.17,1757164709.76,1208353577.40,507927752.88,2143939911.00,1585686602.58,1060778081.01,511093318.33,1906695939.02,1466569565.57,1007215784.81,466791070.95,1987011437.74,1481017204.14,1087318091.18,514041701.07,2053413265.93,1566110920.03,1103801691.05,536916802.77,1900284090.26,1403196679.03,998989938.17,469236530.35,1231367622.02,846817937.58,553985121.20,261427457.94,1427543910.08,1171321325.00,904157456.93,462996891.14,1664516520.07,1218857030.76,879482920.23,419123347.05,1339439577.88,989987729.09,774656791.68,985413411.99,856051919.55,0.0
4,营业成本,2718686820.61,1852481779.18,912845730.87,3503700770.27,2501830793.21,1636119010.22,790531777.69,3321748654.43,2370859192.18,1544481919.14,714790358.23,2631603088.03,1681761816.16,1066777364.07,487288397.54,2004599159.49,1465975546.08,1010350690.53,421357213.85,1860891716.50,1399305636.16,945807430.32,468857292.95,1686322876.86,1301810219.86,899285341.81,415753929.06,1789717693.91,1340863967.02,983732238.32,456480542.55,1846144653.07,1410614679.21,997309544.18,491882131.69,1755088557.48,1304346259.29,926597818.39,435377062.91,1110726189.60,785758740.52,523236987.76,257100201.97,1287980833.04,1083095358.35,836948267.95,426672165.41,1544743978.92,1139945134.23,827368219.74,394914397.38,1251257375.58,924591439.49,718424546.82,905910608.60,782468733.79,0.0
5,营业税金及附加,13359948.75,9030253.76,5404275.62,22212970.50,14617300.97,9026234.81,2767534.81,22630169.25,17030447.77,10487124.46,6370252.64,11889400.08,2252692.78,1155287.15,197034.48,16120618.10,7167868.34,4281797.83,828896.26,6863558.66,4513608.72,2751650.01,1072773.39,5401774.82,4207124.55,3289681.27,996005.66,3773561.10,2422983.25,1612842.32,725906.91,4154187.99,3707800.88,1686531.04,529229.10,2790639.62,2286071.64,1477190.95,462449.38,2478635.71,2102851.73,946480.18,187220.56,3756225.46,4717569.15,3989805.26,1613084.89,5904069.20,0,1882663.37,605242.78,4887869.69,0,897933.46,4945896.31,3490018.82,0.0
6,销售费用,162115216.19,111451786.25,54714007.29,214007830.72,149229220.83,101583439.07,52683889.74,236500210.71,153911236.28,103177688.22,49330490.83,160368924.44,103339719.74,70028475.16,29990813.95,124934631.57,88570745.48,61471321.99,25853731.70,94173540.20,55153722.95,35896694.59,10992431.65,47267200.75,32974732.45,19828218.59,8626197.20,35922396.81,27221443.97,19009380.93,8982493.38,34827507.97,26591479.53,18414678.08,9555216.78,32822604.11,24772173.48,18939478.96,8212374.51,24507319.25,17474843.78,11469440.91,5192827.15,24704957.92,18897303.18,14183727.48,7606892.18,25241911.00,2776352.73,12511669.80,6234052.34,18885470.82,2046055.00,12764434.23,15275514.54,15537226.38,0.0
7,管理费用,85551126.61,56933807.31,26497605.64,103629100.43,74662239.05,109768426.86,55233472.01,234058138.33,168500097.43,111855323.57,52333473.19,210475481.19,148709344.80,98396859.87,41678512.82,166144747.47,121509831.49,78068683.51,36314373.86,115600245.99,76282020.36,49921597.33,22738138.22,94972292.48,71824987.69,47186348.24,21277529.10,93616854.58,63986744.95,45147922.11,24421953.82,95861873.42,73239700.23,48254266.50,16716438.40,58925452.18,38417726.70,24789767.86,11227131.36,48728534.88,35868596.45,21220628.53,10816493.55,32724548.40,23920921.23,16235009.82,8950614.18,30709270.93,16749013.74,13969526.53,6944552.57,26387953.37,14239092.46,17454147.44,24120103.48,28581797.54,0.0
8,财务费用,89185446.67,68598660.23,36660542.75,120388626.24,82377293.82,52774577.17,20364298.38,69584885.26,51200345.54,32978768.23,16451410.14,73931299.73,51402570.91,37560239.29,19553876.51,81107841.32,65539081.47,46272515.13,22507900.14,78240528.56,59453741.10,38807178.16,20032892.50,70416282.86,53559719.73,36237719.68,16597367.89,63079550.98,46835779.15,34265408.13,17340569.76,71485671.30,51204124.71,33965214.56,14664948.46,49128892.61,34885126.68,26682905.87,11617614.79,39386206.88,29168845.79,19879971.54,10692716.79,56725239.62,43768484.98,33019419.26,16916340.39,52373818.68,24048011.26,23750840.79,10425101.98,37478862.07,21641236.09,25115729.73,32228048.45,25455040.47,0.0
