,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,456687917.20,3183255712.67,2203273239.15,1330840782.74,565649798.73,2680881245.22,1832810527.43,1088894794.74,448123073.64,2118230537.60,1412549649.86,849583311.94,374879105.82,1652260675.47,1066726193.24,636116781.25,259601252.26,1287835396.95,848611278.69,532515904.27,234954343.60,926045514.71,619252212.81,381875066.00,169765626.87,776924649.56,542823532.28,335456867.92,147040622.63,616368723.85,428883218.57,264609377.12,114625783.65,501023553.39,349963420.75,220275323.92,92066285.55,355825689.72,244663713.22,148267467.33,63567422.66,263673083.41,190278265.99,120737448.29,51519800.26,202925164.32,141648021.59,121321721.51,68928949.92,0.0
2,营业收入,456687917.20,3183255712.67,2203273239.15,1330840782.74,565649798.73,2680881245.22,1832810527.43,1088894794.74,448123073.64,2118230537.60,1412549649.86,849583311.94,374879105.82,1652260675.47,1066726193.24,636116781.25,259601252.26,1287835396.95,848611278.69,532515904.27,234954343.60,926045514.71,619252212.81,381875066.00,169765626.87,776924649.56,542823532.28,335456867.92,147040622.63,616368723.85,428883218.57,264609377.12,114625783.65,501023553.39,349963420.75,220275323.92,92066285.55,355825689.72,244663713.22,148267467.33,63567422.66,263673083.41,190278265.99,120737448.29,51519800.26,202925164.32,141648021.59,121321721.51,68928949.92,0.0
3,二、营业总成本,467678964.70,2759604824.90,1890034705.04,1181724424.56,527768716.53,2469519452.61,1690486217.21,1053742133.24,480214555.53,1981221381.77,1297063870.17,803809942.94,361784714.02,1523096524.63,972901781.48,611492984.05,266822501.07,1089076934.47,757879503.44,480903304.47,225329906.84,766982857.73,530010735.55,326832960.60,155451464.27,606985282.07,424007163.82,269077459.15,125157090.54,488731091.35,340845597.74,213719858.64,99048070.62,395221670.66,276835477.32,172387466.79,81107051.26,283886588.49,182820316.97,114122583.07,53390625.66,198390658.41,139593060.89,88421234.44,39860176.95,159614948.80,111754165.19,81460059.22,50040590.50,0.0
4,营业成本,267189793.41,1610465291.81,1078546737.87,685078700.36,319137021.26,1479875230.72,1030120281.89,638664057.63,293382167.02,1178271509.64,760158973.45,456976181.68,201030824.90,816084946.13,534858315.84,340904576.71,158387508.27,593076177.77,415920345.22,267719155.76,130392518.69,388105317.16,262534441.38,162444960.78,79651029.06,292615355.22,206472271.59,130799835.87,64320024.86,216835859.14,143363531.90,87057183.27,39897247.29,171050897.84,122816065.69,79593054.49,38416372.51,132045720.81,87455391.72,54624147.17,24604718.76,94091022.47,65869802.24,43152007.99,21208781.82,64733463.02,43411862.75,27953824.55,12509700.99,0.0
5,营业税金及附加,2448676.65,13479362.30,8176124.16,4765857.07,2183069.77,9022386.84,6098693.62,3988879.48,2007100.29,8382823.69,6236124.46,3977228.62,1634516.61,7403414.59,2641849.79,1791701.58,997732.69,3109381.11,1678471.21,1169722.26,493348.37,2807324.76,2145372.74,1438209.74,635418.31,3664700.39,3021971.99,2024092.88,950483.94,19558516.24,16198734.34,10030347.82,4462746.96,25619475.29,17960941.72,11279506.65,4774216.81,17775796.48,12150190.35,7444368.02,3200004.40,13282198.54,9579704.34,6137426.14,2617934.63,10466045.20,7291588.96,6323759.03,3606016.33,0.0
6,销售费用,98845804.93,604729179.17,421504325.59,259308443.21,111215699.15,506355023.16,331039704.60,210071194.62,102463646.51,400958452.20,269857489.10,172654263.58,78988353.70,311941952.35,224501498.51,144873129.14,63534870.22,244794810.27,181608950.20,115632548.87,57647763.45,199552463.30,158227313.92,99966253.71,49236975.06,153007873.54,113955181.32,74428630.88,34036850.53,113965937.17,83597946.03,52444850.38,26665154.45,106807895.77,77354627.51,49673788.96,25058997.99,92813303.46,59938480.12,37508577.52,16560195.48,59940596.01,40138373.27,25133212.51,9924459.42,49116793.31,35908427.48,26431475.34,17758944.09,0.0
7,管理费用,40090035.64,222671207.51,157424357.32,97846438.08,44192610.97,180879690.96,119078417.54,166921718.45,66645050.26,330548614.29,240954393.05,158727714.87,75533005.08,302076439.34,194546674.06,113758156.83,42105056.23,231476231.65,150648498.41,92870401.79,36208225.43,182602276.31,110069444.92,64829998.25,27515977.40,164539003.80,107543162.14,67547040.97,29820059.52,143864899.56,103085752.80,68089811.37,29972018.86,100454768.70,64569395.12,34924937.63,14004724.51,49657792.82,30134656.71,19717468.82,8821315.22,29828658.88,20477917.23,12818088.96,5823526.86,32523376.98,23555619.42,20426304.78,15574259.73,0.0
8,财务费用,-264185.69,7670384.43,5633125.57,6091741.01,5273661.54,21575203.84,15447397.33,9602040.87,4983629.93,7880400.65,3582004.03,2722543.44,803537.15,5420762.19,5293112.74,2430804.53,1520136.89,1141857.98,-191830.77,-920976.40,-1536496.55,-7981613.51,-6367894.40,-3859258.33,-2205097.38,-11192826.37,-9223402.14,-7181034.91,-4673827.99,-8142746.35,-7703305.45,-5232452.76,-2643440.72,-10328151.16,-7272560.65,-4128968.95,-1698084.58,-9427672.42,-7541998.36,-5304580.75,204391.80,265423.46,674399.87,687658.46,285474.22,2079147.09,1409018.46,215948.46,88301.38,0.0
