,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,792432040.09,607045065.01,396138740.55,183844412.07,840539699.84,645209958.99,459067204.56,211791327.35,832431956.60,598057381.37,376896510.04,180125421.72,712101076.32,486543651.43,308787139.92,149697093.41,769989735.46,588576749.57,396246357.97,202364316.27,981874961.16,765885836.40,526889626.57,282804186.25,1354199209.40,1034223370.27,754883467.78,464222793.80,2108090393.24,1624495425.18,1105356597.65,515495464.17,2560286756.78,1894006764.00,1223070728.12,585555937.22,2273074986.80,1752955847.73,1185310100.26,543953144.52,1720236515.34,1302999655.95,873426823.78,448266790.34,2676495070.98,2142518234.36,1411325447.54,682395904.66,2345837715.90,1697316097.81,1116601094.51,537025579.52,2380692478.77,1824053345.92,1282696613.90,657519449.66,2232681266.86,1536963808.74,933209836.93,473627183.71,1803699895.34,1195278893.76,665092719.29,239442190.12,1150400994.09,805922453.06,527829197.00,265041736.63,939330490.27,663347447.60,419211497.65,214542601.75,941193786.80,464376042.51,817419300.42,280630514.30,446614164.18,193242637.93,261401431.97,107981777.12,304844845.69,133296608.11,205193074.23,113957519.57,192806263.03,74321895.54,219685339.18,114185612.73,161812818.99,0.0
2,营业收入,792432040.09,607045065.01,396138740.55,183844412.07,840539699.84,645209958.99,459067204.56,211791327.35,832431956.60,598057381.37,376896510.04,180125421.72,712101076.32,486543651.43,308787139.92,149697093.41,769989735.46,588576749.57,396246357.97,202364316.27,981874961.16,765885836.40,526889626.57,282804186.25,1354199209.40,1034223370.27,754883467.78,464222793.80,2108090393.24,1624495425.18,1105356597.65,515495464.17,2560286756.78,1894006764.00,1223070728.12,585555937.22,2273074986.80,1752955847.73,1185310100.26,543953144.52,1720236515.34,1302999655.95,873426823.78,448266790.34,2676495070.98,2142518234.36,1411325447.54,682395904.66,2345837715.90,1697316097.81,1116601094.51,537025579.52,2351989328.03,1800740381.10,1267654869.33,649956674.62,2218002136.02,1525837163.13,924782859.41,469417837.74,1786131954.66,1182036911.23,656172755.67,235046577.14,1133280082.66,793081241.02,519286117.99,260219966.16,906421636.70,641155735.33,404628829.21,207181814.52,903780996.88,445912372.27,801064072.08,272018384.57,414491591.89,169279435.29,218003781.06,87281008.95,258848490.23,110837122.09,183257080.50,98654432.81,183542579.69,74321895.54,219685339.18,114185612.73,161812744.77,0.0
3,二、营业总成本,763137752.29,582184596.71,378810817.04,179112873.05,767730325.60,573564631.88,394425806.39,196781246.43,783618978.58,567124165.04,362421676.93,175350459.44,689870151.72,482384928.71,316365169.82,146071113.11,751181487.66,578942510.18,387759427.22,198641745.44,959726689.23,760229537.59,522388236.68,280508713.43,2604351517.17,1550374465.15,1114942536.91,656792694.13,3172951595.92,2384589903.05,1625500815.84,788735913.82,3571174041.05,2361163885.03,1534527813.19,752394904.79,2430874333.24,1900121770.92,1203659008.02,590030297.98,2162253650.60,1542567042.42,996254519.86,502037080.47,2557569796.55,1944531672.88,1265393430.10,632709422.76,2180120409.62,1626652063.92,1066897892.73,524024582.61,2300558755.53,1784536750.44,1259752861.79,642299495.39,2163779059.07,1486825266.90,910688358.65,458096366.65,1675208706.72,1098941125.93,618029774.93,225907796.36,1052895194.12,731217324.44,492133240.00,241013175.87,842832768.29,599903659.11,384414957.37,203579115.20,862644071.60,430202383.08,713218971.64,227664394.73,321040342.52,116680176.18,166317661.91,67808517.82,136669953.71,0,115485974.41,0,87819006.23,0,112818963.07,0,92805525.03,0.0
4,营业成本,694754967.79,537603864.85,347922706.61,162811035.81,678589336.68,506554679.71,345854775.30,172264179.73,695586665.28,506401077.37,326459750.93,155348273.18,577540195.34,408316324.37,266678989.33,129733259.66,662154239.44,513481813.96,344041801.27,178033144.27,858424907.29,671112706.24,457243775.48,245705104.67,1567652333.29,1284005643.49,913029626.69,548623810.31,2622767463.86,2012626581.01,1328814580.08,643636252.66,2745912504.08,2001813581.07,1298488725.80,642701278.24,2038458216.30,1631978147.22,1022532433.90,503738414.50,1841898796.92,1309856211.44,846579293.87,424607858.83,2184610292.43,1673685268.66,1088641390.55,552792600.28,1923332335.79,1428818699.51,936447677.02,453150840.86,2160547839.84,1702731124.49,1236407524.32,632998229.73,2128300349.99,1460737794.44,894645499.53,448668547.39,1641618381.49,1071465900.95,603762231.86,220763782.66,1013196045.53,702547186.85,470764541.61,233540320.14,810764410.29,571794814.05,364721574.10,191823252.21,833300123.05,412070641.92,683144092.42,218941307.39,301019694.50,111135039.49,160364168.88,63397791.50,132563209.56,0,112570169.93,0,82416371.72,0,108037694.78,0,89451070.88,0.0
5,营业税金及附加,1754685.51,1249849.96,838010.87,412087.32,2595778.12,1881948.71,1411597.89,1214254.61,4848827.93,3427593.03,1657277.81,572961.06,3438970.60,1230099.47,1049022.92,509622.30,2463430.59,1854913.73,923291.69,400511.51,3422462.18,2944430.54,2275733.41,1259440.75,4693059.53,2191647.25,1675372.63,889309.82,23524250.67,20051973.58,13613784.54,6866317.09,64348645.80,50069160.98,33403509.95,16705586.86,69696797.21,50256764.87,34912570.36,16141010.27,58934215.13,44745291.36,29974985.43,15362826.99,93090728.54,74294073.07,48935054.98,23668987.20,81783291.91,58915714.94,38660371.18,18582103.58,48754196.31,24361867.33,5328807.12,2660318.54,11234664.79,7879460.88,4486585.12,2647698.12,10387724.95,7288302.07,4089344.17,909924.55,8138060.40,6277747.99,3184738.17,1190710.18,4591655.37,3579384.84,2316655.85,686006.02,5302055.18,2687836.19,5792913.76,2494600.70,4729687.59,1918908.49,3891560.11,1536234.83,4547353.17,0,3329199.44,0,3316146.48,0,2741350.13,0,2626603.81,0.0
6,销售费用,6433784.34,4535727.98,2819299.23,1361116.61,9859416.67,6886339.51,4425681.53,2254290.36,10423533.74,7837002.82,4996663.99,2499419.25,10495749.32,7511084.63,5219721.34,2533022.08,10913492.09,7573004.11,4886095.58,2478454.80,8090479.60,5887018.89,3540201.33,1510479.42,22221532.06,19042143.48,15358256.98,11196612.36,39669453.47,29544405.65,19168544.56,8671463.71,38425547.32,29871922.40,19430441.92,9308507.50,43494753.05,30646126.09,20232563.04,10006102.45,44188645.27,29565059.04,18470923.52,8604927.36,46460075.30,32385801.78,20395841.58,9618114.56,40387158.02,28164034.71,18540296.16,9279594.42,18972638.54,9222711.82,609780.64,257596.97,1398090.73,440397.98,189241.30,18546.40,490225.31,410363.61,224377.31,171782.31,493793.15,163639.07,130496.77,95799.17,444517.69,411536.20,304483.80,279445.80,362597.36,262485.69,815126.75,476343.66,1375141.11,758490.17,286219.72,12654.30,26005.70,0,10952.10,0,38808.36,0,17196.11,0,35760.65,0.0
7,管理费用,60135446.90,38917864.47,27033647.58,14275227.74,80277352.46,62490619.18,46772336.01,21770059.30,69464840.82,49279245.24,32353899.06,17116037.92,61147181.52,42260387.66,28720989.68,13330408.75,66707393.57,49708814.30,31674899.51,17836981.73,76805253.93,62702717.50,43180194.10,17447367.44,332373024.17,47055497.95,28824867.66,17281200.53,137736699.97,48734120.98,32265216.10,17394316.20,135721333.47,53183098.88,36903084.43,17747925.50,66697719.35,44527812.47,29480717.98,13389439.31,62148663.32,42808410.28,25702499.45,13892599.01,66466775.42,44995343.77,27855494.39,13429150.93,43481737.32,44611780.52,32419493.12,19436754.34,35639284.17,32333200.20,20761399.22,8748239.81,31916547.76,24944908.69,17047681.31,8948714.56,34113322.85,27472443.10,14957988.59,6800135.33,40684722.08,30427031.99,24768544.82,6906832.98,32521221.35,26737566.21,17710792.95,11162191.87,29570359.35,17801624.78,29702157.62,9543591.78,19214207.22,5807017.87,9799443.34,5391595.01,12702352.36,0,7642364.60,0,6247336.28,0,4494990.81,0,2488833.16,0.0
8,财务费用,58867.75,-122710.55,197152.75,263405.57,-613622.87,-193844.87,-250400.20,-521537.57,668900.59,147344.31,153589.57,-26231.97,-760278.26,-370017.84,-276726.34,-35199.68,-701156.85,-202494.97,52570.05,-69500.78,12002394.52,17484578.90,16050246.84,14586321.15,289140891.81,197104866.67,155079746.64,78801761.11,345852237.47,270581784.72,228340345.27,112167564.16,329933186.21,225686346.13,145762275.52,65931606.69,215348509.89,144906899.04,98694701.51,46755331.45,161625004.64,118205731.03,78140478.32,39568868.28,158601394.99,115062060.96,75456523.96,33201100.62,98102039.79,71731095.66,46497801.12,23575289.41,36644796.67,15887846.60,-3354649.51,-2364889.66,-9070594.20,-7177295.09,-5680648.61,-2187139.82,-11400947.88,-7695883.80,-5004167.00,-2737828.49,-9617427.04,-8198281.46,-6715081.37,-720486.60,-5489036.41,-2619642.19,-638549.33,-371780.70,-5891063.34,-2620205.50,-6235318.91,-3791448.80,-5298387.90,-2939279.84,-8023730.14,-2529757.82,-13168967.08,0,-8066711.66,0,-4199656.61,0,-2472268.76,0,-1796743.47,0.0
