,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,35888919146.34,22767349540.59,9657529256.17,45431114804.26,36212435945.16,23041565870.89,9813691100.16,40987348813.52,30460787103.96,19327708211.38,9119774941.83,35093851057.62,27669043608.81,18430238818.21,8503018187.91,54776796200.53,43295089799.21,33786867969.18,19020736160.47,95753196096.52,81467966769.90,54488549300.73,26223444847.51,94569759960.75,65809117784.36,44696951025.52,21264203798.10,63700448459.03,48092787496.28,34604842904.77,15929228214.23,55153438021.94,43673095536.47,27959899329.83,11078270787.28,39524507359.70,29181906105.71,19746510099.16,8749192419.96,35948440451.64,24921691279.37,12130435547.21,5388539570.42,32481129323.23,25627176498.79,16620580636.69,7142779873.13,22319311496.24,13895142587.05,8719707280.04,4064059413.55,13612128006.57,9324353711.77,5595100354.87,2460308863.02,10728954595.98,8224757717.27,5694861504.39,2844587200.75,9040350476.95,6358656322.61,3744231139.29,1999336091.71,5894072881.27,4219946966.72,2676700765.82,1339028642.98,3600923276.23,2656750119.67,1678704956.50,797977143.79,3422301701.53,1703480148.27,3143894045.81,1681438748.01,2937812550.48,2192607001.00,2391329006.00,0.0
2,营业收入,35888919146.34,22767349540.59,9657529256.17,45431114804.26,36212435945.16,23041565870.89,9813691100.16,40987348813.52,30460787103.96,19327708211.38,9119774941.83,35093851057.62,27669043608.81,18430238818.21,8503018187.91,54776796200.53,43295089799.21,33786867969.18,19020736160.47,95753196096.52,81467966769.90,54488549300.73,26223444847.51,94569759960.75,65809117784.36,44696951025.52,21264203798.10,63700448459.03,48092787496.28,34604842904.77,15929228214.23,55153438021.94,43673095536.47,27959899329.83,11078270787.28,39524507359.70,29181906105.71,19746510099.16,8749192419.96,35948440451.64,24921691279.37,12130435547.21,5388539570.42,32481129323.23,25627176498.79,16620580636.69,7142779873.13,22319311496.24,13895142587.05,8719707280.04,4064059413.55,13471439422.28,9291984051.02,5539782140.34,2460003886.53,10643148347.55,8179624800.09,5649682063.74,2842629873.94,8964746284.69,6358457672.51,3744231139.29,1999336091.71,5892375235.43,4218249320.88,2675006284.08,1337730900.12,3595837249.59,2652775388.15,1675928896.20,796599821.93,3415606308.84,1699313485.66,3122791235.85,1663578905.77,2929262839.94,2192607001.00,2391329006.00,0.0
3,二、营业总成本,34661285376.78,21978164051.69,9631543404.70,44494357568.66,35244414993.08,22568030803.89,9708456694.01,40535176823.19,29902401479.64,19016989156.36,8894743034.65,34489534627.78,26962433956.53,18130774801.57,8780639335.86,62175451127.98,47603163591.01,35681657059.84,19472330506.88,95864981009.66,81774214227.67,54907577785.87,26747041787.85,97558005903.69,65589706578.43,44476482955.46,21048042228.15,63250169843.59,47615522838.08,34158778289.36,15723334886.82,53386904057.49,41855048451.68,26741800357.51,10572729412.92,38359842962.19,28111489245.06,19217404642.81,8547603078.45,35535409671.00,24591450822.91,12048895541.38,5383179080.27,32464806947.04,25143748070.57,16196276788.87,7016343822.18,21315585417.37,13210859631.12,8288502868.75,3961298712.63,13013393963.12,8864467687.78,5320304863.06,2384039442.37,10057132959.67,7583306366.88,5203749039.38,2563746374.67,7977043113.02,5633254145.34,3306982990.91,1740163040.28,5151053633.85,3706260459.73,2324905433.67,1172507725.24,3245374923.37,2366658481.60,1500375901.11,737876926.72,3167012042.06,1572186948.63,2890115279.21,1511086919.35,2772058523.38,1980707811.52,2206389435.54,0.0
4,营业成本,31720188979.50,20013462000.34,8723661151.78,40415728017.21,32449662546.01,20823772961.64,8844213205.66,35849571228.46,26086700792.54,16545698166.70,7622433046.14,28977099449.92,23219126285.20,15514252195.05,7568579805.34,55058034767.48,42467321238.44,32454568513.33,17746554204.59,88681746072.59,76566175569.65,51421938276.00,25068578199.41,90305402301.08,60957663066.40,41402770059.69,19503939780.86,58202176247.10,43812014219.43,31688040313.21,14614694143.13,49200536372.75,38830405915.36,24879662641.21,9705403998.16,35217434584.23,25681860447.11,17700427328.10,7805499599.72,32495713321.37,22498930677.48,11519962177.54,5135403809.74,30845880702.26,24081521613.89,15466857232.23,6679645816.31,19923715049.11,12390149529.23,7730196421.14,3690250537.50,12069797212.22,8196912042.49,4885913347.05,2189653504.87,9320922503.66,7092755785.09,4884086580.85,2408276468.73,7379401947.90,5225078568.16,3099390600.12,1624259720.92,4760557727.28,3439538959.12,2147862686.95,1086050244.38,3011006089.73,2200310614.38,1406234555.60,702322890.64,3035427108.20,1512048773.89,2755710984.69,1433547777.12,2616154369.38,1796148987.19,2046245968.56,0.0
5,营业税金及附加,210225233.02,144732205.66,83702273.76,284461808.07,227032085.54,154171727.98,68749383.14,253498511.82,205576531.29,139240788.34,74624145.83,221622839.89,111435057.64,81983403.15,35576721.18,131627990.80,97230231.18,56601389.58,32209207.13,173364367.31,140082842.56,81310879.14,32239208.77,139840061.44,103472136.99,79354383.73,58040904.37,115337217.05,54191577.81,32155380.24,10886540.84,138374476.56,116025608.73,85837104.19,36487736.11,103254127.08,97522002.62,70918084.14,27749664.96,108967515.22,101935744.78,31464817.90,13807427.23,81033534.08,70490280.78,55951264.46,27911733.26,106514878.26,81709042.27,53328872.78,20906374.77,63435367.93,44314351.24,25603895.18,7900745.77,39129406.80,33084119.55,21172879.72,8257860.54,48389270.77,38561115.86,26563968.91,17156614.06,35534876.85,30814064.39,20623464.02,9911907.20,23353718.28,18283129.62,10275192.31,4721769.79,12296556.98,7783310.59,13656467.80,8306630.79,11940197.76,13170000.00,14130000.00,0.0
6,销售费用,1300917095.63,874197005.32,414999509.04,1668148554.37,1237849979.75,831935195.91,410449317.41,1475906827.05,1050240302.53,710697964.66,367988334.13,1350886734.20,1048971795.43,744922908.64,383399297.74,1974200157.96,1542880823.03,1077116450.43,613957667.62,2424919886.61,1798484080.88,1191419101.04,587309996.51,2275813930.83,1638246199.52,1033023382.31,533732367.01,1510003653.32,1151200037.05,770175629.50,372653477.16,1534374014.28,1125618532.54,692938336.42,327892096.30,1290471089.78,948664199.02,631574003.68,313510887.69,1012964592.56,710681625.23,249087028.38,123126206.39,561957521.06,420454233.12,293672724.42,148573238.96,606300524.79,466864721.05,326395310.12,178070753.14,616354734.06,468475804.63,316497347.38,131952985.60,479749685.00,322578420.96,213691677.48,104801774.80,348368124.08,224210689.57,131958073.04,70931267.47,255016260.62,188786728.63,127811419.79,60330799.02,131653224.12,82900752.44,38098236.11,11289668.05,19979012.02,3751745.00,34774044.04,26955284.87,60172665.14,79068019.64,46490537.51,0.0
7,管理费用,498421731.61,318014999.37,157680639.18,739256226.91,534312739.69,352051775.91,166927400.25,1833409400.43,1551782224.09,1132824717.90,589485191.22,2181837351.84,1701291299.08,1183899482.84,584095604.20,2882851824.37,2235603141.02,1526700875.08,772944443.62,3180228595.15,2213227995.78,1467610384.01,701725282.93,3140110690.13,2320341007.28,1557016816.93,698172373.85,2439886944.27,1758894968.77,1118437478.41,494856231.63,2006633671.19,1327143952.49,827177188.49,378682318.98,1503014894.86,1249259425.29,729515909.84,360395293.94,1636239477.86,1132092968.55,243634289.43,107501861.42,769136527.47,528719380.53,344926781.98,139938386.89,591211693.61,206210064.19,126908013.28,54497870.38,205188628.30,115741714.13,61901358.38,30010402.03,153816495.88,94677990.75,58078232.39,29271862.75,165030328.56,110817854.21,30826327.75,21651518.19,75383994.26,28515937.96,15644772.62,10412679.34,37630419.65,31622855.84,22714108.84,8628144.24,44050471.70,21434847.08,39550394.51,17193099.99,25708486.83,19990804.69,22452929.47,0.0
8,财务费用,614922988.87,390350860.44,161532933.58,936606336.06,746257782.89,408186025.29,218117387.55,524212238.34,417281635.04,459253177.99,240212317.33,1433367342.68,895921069.67,619946362.38,208987907.40,1616577359.26,1240439603.55,563654387.97,306664983.92,1395137851.15,1043334075.26,730095562.80,357189100.23,903153916.99,574212377.98,408385116.38,254156802.06,939044684.00,828452446.41,539198906.87,230244494.06,505104807.22,432677774.97,256256468.62,124334644.79,195545312.17,134253600.12,85001317.05,40447632.14,209657314.32,146390974.81,2534186.57,3339775.49,42291639.13,42562562.25,34868785.78,20274646.76,88597949.75,65926274.38,51674251.43,17573176.84,58618020.61,39023775.29,30388915.07,24521804.10,63514868.33,40210050.53,26719668.94,13138407.85,35853441.71,34585917.54,18244021.09,6163919.64,24560774.84,18604769.63,12963090.29,5802095.30,41731471.59,33541129.32,23053808.25,10914454.00,55258893.16,27168272.07,46423388.17,25084126.58,58082804.27,72330000.00,77070000.00,0.0
