,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1893626340.97,1179364033.06,547965150.55,1929676026.98,1360205190.98,848303509.28,415596659.68,1400142047.05,982894835.98,582521831.97,241808844.94,980222975.48,692278202.27,433736084.55,192175938.47,716488576.67,511169801.05,312824080.30,563295572.59,409364583.29,318146292.85,211844562.00,0.0
2,营业收入,1893626340.97,1179364033.06,547965150.55,1929676026.98,1360205190.98,848303509.28,415596659.68,1400142047.05,982894835.98,582521831.97,241808844.94,980222975.48,692278202.27,433736084.55,192175938.47,716488576.67,511169801.05,312824080.30,563295572.59,409364583.29,318146292.85,211844562.00,0.0
3,二、营业总成本,1277686483.98,815379083.82,412898456.21,1306313233.95,902312367.80,572784211.92,309734745.19,920094855.54,632747521.04,381695351.18,173349058.77,585530036.80,403508162.38,267941688.40,131292848.47,404174154.62,290348815.16,189545994.80,330344963.16,274865325.66,212474210.17,143722126.74,0.0
4,营业成本,631737912.60,408692111.39,191450714.86,648814133.74,451923863.32,282311852.84,146894547.31,455237405.22,318085384.28,177166079.22,71728895.94,274616149.62,190619551.03,121893636.00,53935120.64,195118323.11,135111137.52,66805413.17,151704430.79,120408146.33,91832514.92,59897148.25,0.0
5,营业税金及附加,19075616.87,12195980.63,7150959.79,24029874.96,17370660.96,10952494.05,5756537.60,18573839.02,12777684.25,7858893.34,2953952.91,15959305.12,9861735.46,6630719.41,3035904.52,9465301.33,6439777.13,3684443.99,6617531.42,4756862.43,4177240.29,2696433.77,0.0
6,销售费用,299932389.26,194078733.22,116571032.23,316304059.53,214439110.25,141544724.32,86397569.17,234783317.87,153907045.51,101722725.75,56072366.34,146895239.87,104815003.98,75797045.43,44842035.59,108798833.03,82624668.99,75150072.55,82726403.23,69479810.33,53082053.71,36480822.01,0.0
7,管理费用,86008658.09,57378083.21,29260943.99,89397303.22,65511533.40,133398273.24,68047211.56,204416276.55,143060025.16,93318485.90,43486521.03,150892977.59,100625423.47,65308059.50,31375298.81,92578811.93,66677994.04,44546596.40,88685003.15,77947267.01,62531798.36,43845057.59,0.0
8,财务费用,15277122.46,3787522.69,2552170.14,6547178.76,2524826.72,1304602.81,1547029.78,3048462.72,1565584.12,877321.76,97162.66,-5787473.58,-4230915.95,-2553768.02,-800946.69,-3908791.75,-2504149.41,-1327753.73,-1381658.24,70957.29,99896.31,28124.31,0.0
9,研发费用,225654784.70,139246652.68,64206464.16,212732302.29,143888780.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,1706171.04,8488381.45,6653593.03,3272264.66,1091849.77,4035554.16,3351797.72,751845.21,-989840.11,2953838.18,1817364.39,865996.08,-1094564.40,2121676.97,1999386.89,687222.42,1993252.81,2202282.27,750706.58,774540.81,0.0
11,公允价值变动收益,-931477.70,-931477.70,-931477.70,931477.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,9602835.12,6603356.61,3310690.69,13810996.35,10936029.07,9152878.47,5119989.81,18524811.08,16653579.57,12968965.72,5076336.66,-267326.74,-1449328.85,-828257.49,-323638.73,-283647.09,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,2923948.48,487296.12,-631681.03,1037865.50,223453.86,171277.19,149511.50,-1534908.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
