,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1857804073.80,1350542200.34,930224395.05,477299242.02,2129457581.44,1557075276.57,1110150729.86,580516746.02,2321009142.80,1529622322.70,1048385938.85,526793255.73,2207155178.57,1555096618.72,1105837526.84,582067147.30,2366555589.38,1713977359.01,1211168246.87,641425060.50,2497480916.29,1806146690.94,1306139783.80,685038478.60,2895113857.35,2081239241.80,1497427239.69,765411083.89,2641499332.29,1846575781.73,1278690728.09,671164948.21,2300246187.57,1613726487.54,1122526799.97,611495218.76,1857688038.04,1278547428.12,878941488.60,470069666.76,1472720775.72,1020358747.90,702264711.62,363292893.21,1348785953.00,999791461.58,700966850.58,374985959.10,1135465353.09,811045844.01,583354308.78,318330213.53,1022448855.17,717494318.50,505529617.75,270725315.00,946652432.07,701093198.99,509117285.91,288451748.61,853927786.49,610772828.84,423359822.28,234618330.25,671056254.15,473355868.94,320026039.22,185396266.71,601979359.63,434613753.36,308573223.54,171533907.68,565817318.81,288184876.31,472636225.60,233811452.73,395206720.61,196019114.55,401245391.37,206563119.85,360186612.92,193351292.70,355530168.90,220106014.00,317917539.00,342312713.00,339870715.00,0.0
2,营业收入,1857804073.80,1350542200.34,930224395.05,477299242.02,2129457581.44,1557075276.57,1110150729.86,580516746.02,2321009142.80,1529622322.70,1048385938.85,526793255.73,2207155178.57,1555096618.72,1105837526.84,582067147.30,2366555589.38,1713977359.01,1211168246.87,641425060.50,2497480916.29,1806146690.94,1306139783.80,685038478.60,2895113857.35,2081239241.80,1497427239.69,765411083.89,2641499332.29,1846575781.73,1278690728.09,671164948.21,2300246187.57,1613726487.54,1122526799.97,611495218.76,1857688038.04,1278547428.12,878941488.60,470069666.76,1472720775.72,1020358747.90,702264711.62,363292893.21,1348785953.00,999791461.58,700966850.58,374985959.10,1135465353.09,811045844.01,583354308.78,318330213.53,993618986.71,696637180.10,491289976.15,262804508.96,920464538.75,680696344.48,494713427.53,280728788.75,841729596.79,605422127.33,419880883.50,232984959.78,665113853.30,468846132.92,316795381.39,183700740.41,596337308.99,430015141.82,305713880.96,170743945.26,559459063.72,285539469.37,467886744.78,231748235.31,389755268.32,193378177.79,397362480.24,206485242.00,359791970.59,193351292.70,355530168.90,216771014.00,314468289.00,342217242.00,339644252.00,0.0
3,二、营业总成本,1836818514.59,1343178443.61,927677095.74,476162713.46,2169466850.98,1597632202.71,1115322823.13,579573957.14,2325497556.29,1549205765.55,1061714545.92,526528703.59,2241357022.38,1569179402.96,1109438259.93,579865224.34,2404593564.75,1717853050.85,1206824636.52,638732630.16,2474585653.25,1801879239.97,1295619457.16,682299030.50,2871282602.17,2067186326.78,1475443962.51,754282535.07,2560746631.10,1785498029.44,1230095958.88,640876502.80,2232548951.74,1571463820.89,1091279949.00,589229154.89,1822564188.26,1254359697.14,860591154.47,453982588.24,1435210038.66,1006873942.26,693543531.64,358551339.32,1314515378.76,982358369.67,688920391.15,368241938.13,1113466177.78,801321835.93,577946133.90,314515015.69,1017715945.17,715922028.45,502764576.90,267468430.99,929304746.59,692369935.93,501071574.51,283530315.15,834561357.43,602058033.81,417289619.28,230317963.45,761853413.93,464655096.57,314157412.24,182466861.17,589934724.56,429198759.77,303667934.43,169358218.72,545106802.20,280587830.52,462068435.89,227011378.94,385082722.85,194123969.67,378683269.91,200786377.98,334352539.70,0,324448834.47,0,289087776.00,312377471.00,319027575.00,0.0
4,营业成本,1506839015.97,1093598475.78,756363094.36,385695060.20,1771791311.79,1293227574.26,931027534.41,490500887.22,1974987641.73,1299526668.99,894750618.27,444266080.38,1882524993.07,1307344285.40,934136895.14,491667180.30,2032861409.43,1464216637.14,1036363984.10,552136867.04,2110108842.82,1537583792.46,1118080949.08,589030983.03,2457694847.41,1774941373.72,1273174717.09,646227403.05,2220066415.70,1555450488.07,1074186561.11,557997301.57,1940245687.78,1360255410.87,943622936.79,510217788.57,1548686459.23,1065494053.45,734226630.57,393827818.37,1224914384.18,853941205.91,586650281.44,302889981.64,1122914165.14,840032847.83,591292636.29,315977890.53,943582807.59,675577249.87,489619388.26,267354197.44,857751900.98,602068302.24,425964753.12,226953037.93,798472506.00,592870080.39,430772984.73,243613183.18,729432891.20,522454876.88,360779751.21,199155006.48,565302907.04,400523388.41,269332189.48,154783250.32,503197482.42,364260790.28,259342859.84,144560678.36,472315139.59,242759770.02,395726208.31,193678570.91,324129628.72,159838283.21,324978061.05,170473086.22,290416123.36,0,279345721.23,0,255642143.00,283550878.00,281917197.00,0.0
5,营业税金及附加,20642622.87,14822561.67,9823727.83,5228119.54,23069059.42,15740510.47,10037424.41,4552831.27,25425268.67,17243870.68,12380863.66,6454597.33,26292052.32,16688343.72,12480888.04,7729910.92,28631870.91,20423469.91,14345161.95,8278309.79,30664932.19,22026164.81,16161621.43,8626274.27,36870452.34,22574947.44,15871687.97,7842346.52,24265154.62,10983737.02,7107175.20,3965803.05,17246285.06,10118458.74,7004878.60,4666969.72,11843312.32,7789030.96,5014941.87,3172813.34,11284121.10,7945473.05,4808406.91,2665689.35,8369527.93,5951274.44,4021519.13,2276016.92,7277985.18,4928366.70,3479254.34,2323165.82,4990947.93,2007013.69,1214977.81,754459.31,2584530.54,1785875.36,1380579.53,1148047.68,3000277.73,2038272.22,1536835.83,886672.91,1866529.74,1114675.98,1443024.41,900292.93,1794247.37,1330425.28,950963.23,686345.56,2093414.85,1107452.93,1930683.83,842315.01,1617024.12,812324.60,2058760.87,1172811.81,2053985.94,0,2154587.31,0,1448248.00,1140653.00,10245924.00,0.0
6,销售费用,102714039.36,76681079.37,53453238.21,26038979.67,117036749.35,82786195.09,57496400.53,29787572.84,95729197.26,67148612.51,43209896.20,21468597.73,111779701.21,83415536.08,60328863.65,33555775.93,113335192.01,84219036.18,59663329.36,32164158.16,117995216.14,85816001.03,59173941.35,33296951.34,135056337.23,104896774.26,77743667.07,44764822.54,116128349.20,78372513.45,55430438.23,31419412.20,99765479.52,66451697.33,44131935.00,25743013.70,75582629.85,49875043.16,32916314.66,19191862.46,45282761.95,33698890.39,23794281.43,13475221.42,43953846.19,30035375.36,18529908.24,10397006.20,36910160.36,22173847.38,14963798.45,7230234.48,35388452.98,23772580.06,17213235.21,9796118.72,29665882.86,21433340.10,14992526.62,8873173.62,25442449.90,24144474.46,13845540.10,7662763.80,21158831.03,15446445.68,11361071.87,7896854.36,24755064.72,20118059.60,14449933.99,9379814.04,22284134.18,13937152.41,22294884.12,13003747.20,18453092.68,10112578.39,20702029.85,10639811.30,21238332.24,0,16869128.62,0,9826785.00,8469990.00,5250997.00,0.0
7,管理费用,188735071.17,144257138.59,98129069.18,54508967.15,194052574.76,150387842.81,101781236.91,50102152.70,210399775.15,154343860.74,104671593.18,51752389.85,198697454.49,145131424.86,93512028.17,42557128.51,213135824.47,138168195.82,89058863.27,42362323.05,202182804.59,146858595.74,95600959.80,48386301.52,231498032.95,158587807.66,104315815.96,53219357.66,189293322.58,134321321.92,89548189.42,46008401.24,170573652.95,130931265.42,94010862.40,47753297.16,182297454.34,127981831.54,85641547.23,36626091.13,148343154.62,108311420.72,76341049.20,38740084.64,132265353.44,101664283.53,71685034.49,37903231.16,112002045.49,88685614.04,63087648.82,34675316.65,105512474.30,78445874.03,51667224.29,26528013.99,87150852.51,64979301.10,46461312.05,26241076.41,66204794.80,45320441.09,36034473.57,20326886.39,163543194.39,40157882.50,28128302.29,16477005.68,56939859.27,36751669.71,24064651.62,12375549.13,42460316.11,16304521.47,28820324.36,13712382.45,26353949.67,15128232.14,22817906.71,9899984.97,17353069.66,0,18683941.98,0,12661163.00,11963988.00,13837442.00,0.0
8,财务费用,17887765.22,13819188.20,9907966.16,4691586.90,20607865.57,14492033.80,9277404.16,4630513.11,16671991.29,10888540.54,6647362.52,2587038.30,21863778.69,16566462.45,8946234.48,4355228.68,15732608.51,10920672.93,7441859.46,3790972.12,13940229.66,9557178.52,6564478.09,2958520.34,10779118.66,6512742.15,4665392.87,2228605.30,9965454.68,6623816.82,4069442.76,1485584.74,3767744.43,3444242.12,2246509.80,851383.63,4322262.56,3102228.90,2641703.50,1164002.94,4506253.78,3105727.18,2078287.65,811684.75,5772666.78,4673964.65,3390669.14,1687793.32,13101016.01,9343754.10,6183040.19,2932101.30,14072168.98,9628258.43,6704386.47,3436801.04,11430974.68,11301338.98,7464171.58,3654834.26,10480943.80,8099969.16,5093018.57,2286633.87,9981951.73,7412704.00,3892824.19,2409457.88,3248070.78,6737814.90,4859525.75,2355831.63,5953797.47,6478933.69,13038084.33,5774363.37,14384968.70,8009188.09,8096199.94,8600683.68,3291028.50,0,7395455.33,0,9509437.00,7251962.00,7776015.00,0.0
