,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4149312426.10,3197526953.27,2097226558.68,1049473246.44,3858168590.56,2888982169.07,1865674775.98,926200257.94,3393676955.99,2518585388.96,1678057850.42,838300742.74,3017785760.00,2262575005.14,1514697126.67,758919365.69,2766567622.87,2025174180.09,1344316335.33,674832087.12,2501358749.92,1832610327.03,1218169942.77,610607534.55,2236077014.58,1650232768.45,1079022556.17,536641535.64,1982496393.59,1476732587.66,964174272.32,465028862.52,1587499732.16,1186300175.02,775827406.70,371115513.14,1300610817.61,958383761.72,636365897.14,306603426.67,1110938954.05,838680132.45,550419984.42,268681610.56,952499560.97,725984820.95,491801028.04,234641477.92,804825180.84,586179481.50,370682288.04,695840266.12,638844502.08,0.0
2,营业收入,4149312426.10,3197526953.27,2097226558.68,1049473246.44,3858168590.56,2888982169.07,1865674775.98,926200257.94,3393676955.99,2518585388.96,1678057850.42,838300742.74,3017785760.00,2262575005.14,1514697126.67,758919365.69,2766567622.87,2025174180.09,1344316335.33,674832087.12,2501358749.92,1832610327.03,1218169942.77,610607534.55,2236077014.58,1650232768.45,1079022556.17,536641535.64,1982496393.59,1476732587.66,964174272.32,465028862.52,1587499732.16,1186300175.02,775827406.70,371115513.14,1300610817.61,958383761.72,636365897.14,306603426.67,1110938954.05,838680132.45,550419984.42,268681610.56,952499560.97,725984820.95,491801028.04,234641477.92,804825180.84,586179481.50,370682288.04,695840266.12,638844502.08,0.0
3,二、营业总成本,3427715439.12,2569876333.41,1701123220.27,903085130.15,3276708524.78,2404284356.30,1562476600.91,806613482.31,2992813387.96,2166994545.05,1444212350.21,744133420.83,2674269983.23,1967626639.85,1314168054.59,676719568.82,2472675473.24,1772219326.02,1172663034.10,604832284.91,2241884747.67,1617069366.19,1071900631.18,554125341.17,2032911576.83,1480100139.70,964120274.94,492221885.26,1818595102.82,1340232166.30,874187346.28,430775189.39,1468843489.00,1083296634.22,709162535.08,346126060.44,1213554792.89,884624851.75,587771876.83,287649416.90,1048364167.05,786926899.85,515776929.10,255662405.89,904883345.47,685601504.51,464917866.36,224691810.76,770926720.39,557048100.59,352395325.79,679096463.43,624798261.51,0.0
4,营业成本,1551220504.61,1261908531.35,857360932.23,448276530.82,1691996208.85,1320028567.11,876164831.80,426884879.82,1765830017.03,1256332870.78,838214555.75,407184014.95,1626861053.11,1244259857.67,865490232.79,422489719.46,1607824070.74,1194902268.12,784411427.31,392259936.93,1507664156.60,1109519267.90,740293724.97,376590986.28,1340245765.14,991513436.38,650966803.28,331574700.41,1226796982.17,924160007.00,607870269.00,294794737.91,988042852.95,738785177.67,485646785.93,234634565.77,804947420.61,589914873.27,391104239.40,187708165.84,677139187.55,509044631.63,334700841.46,169162685.38,591502110.06,448080789.35,313890621.44,150982604.10,508835386.93,379047192.70,236486957.93,469661118.42,424446623.97,0.0
5,营业税金及附加,47761689.81,35857035.52,23419479.39,13113961.03,48608922.09,36097041.79,23829808.10,12336905.87,38341656.84,28348825.77,18888678.23,9982978.56,34073945.45,21889649.97,14310430.93,7420027.28,25324580.54,18984985.43,12352078.92,6705130.64,22593224.10,15985765.48,10352509.77,4815197.17,18842032.91,14183936.37,9225852.32,4252927.56,16565595.29,12427700.17,7981301.43,3773693.94,12916145.33,9719719.97,6213779.83,3031243.76,10128185.65,7416429.62,4847111.32,2278068.86,9502596.14,6982130.11,4333623.00,2070265.69,8135774.15,6492561.63,4171083.12,2439962.63,5798621.07,4160613.03,2764721.73,4570614.55,4147941.59,0.0
6,销售费用,1469800119.62,1020820127.26,655745978.32,349553315.05,1193353182.83,805322225.91,532265467.01,299101870.73,941259136.94,704879794.05,459262461.45,256735254.79,815559892.53,563752402.78,339052998.57,199323161.35,660327934.80,425655788.73,288770255.62,162488108.85,557055390.75,381510156.31,250198208.07,141878721.67,542718994.86,376388302.72,239468571.20,126670677.06,455671293.69,321719242.82,201363674.74,103225702.33,372644612.64,261831308.06,168903911.08,85630990.05,309409701.32,224336713.16,148892855.56,77194642.59,272065028.25,202288799.65,129862059.64,66197939.65,215585389.00,164064030.65,104929980.56,52587353.18,169809267.08,118412018.30,75488003.71,132751011.75,120088772.98,0.0
7,管理费用,180455795.73,133661521.49,95566680.95,46375282.53,151730622.25,103886502.36,126417772.22,68299939.48,232164943.79,176356194.82,121208653.41,60611175.18,175355006.07,122360950.07,80649223.56,37817602.80,150554497.34,113861843.24,71266365.96,35168985.39,126203303.24,89933138.71,57443106.74,29250939.48,106136646.74,78032402.95,50503453.61,26310745.34,105021963.22,70507593.45,48961329.68,25998329.35,83311868.80,59155390.04,37787298.88,20842937.37,80597097.09,56312002.38,37106525.43,20116694.59,78967202.57,58553413.63,39190378.65,16278663.58,75047206.36,55196065.42,33959628.67,15717726.29,73313183.21,45518722.71,29237194.82,64164405.72,61500331.77,0.0
8,财务费用,-10496748.20,-9173773.28,-7946035.75,-3447057.24,-15445299.49,-13716919.57,-7044353.24,-5473333.43,-6218188.96,-4844707.39,-2957958.97,-1500662.54,-1720851.84,-2033084.41,-1021752.30,-2671809.51,12042117.71,10440018.25,8329941.18,3342462.37,13545100.07,8814514.24,5225042.11,1535256.47,12748651.44,9838702.54,5635228.23,3209521.74,11049398.50,8375965.27,5016403.73,2387764.91,8052913.54,5815378.48,4106042.48,1791022.86,5934754.25,3986559.74,3333270.25,1480444.30,6979788.05,5683903.49,4016280.98,1952851.59,11096701.19,9221312.53,5865737.68,2964164.56,10092051.31,6586998.85,4617228.81,9398364.95,7549961.55,0.0
9,研发费用,188974077.55,126802891.07,76976185.13,40258040.96,172025075.60,116716084.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,8955057.00,34439812.65,35950853.84,10843075.02,5463219.84,21435822.32,5921567.02,9595960.34,11120659.89,24140937.91,17396863.77,15686921.04,12340867.44,16602272.11,8374422.25,7532965.11,4867660.73,14823572.91,11306523.55,8388039.52,54240.10,12219485.74,10143358.74,8320366.30,203313.15,3489869.95,3041657.59,2994367.70,594960.95,3875095.74,7989660.00,6504716.88,195300.63,2537633.97,2658273.58,2487874.87,-1128599.28,3710364.49,4374021.34,3673745.37,0,3516164.71,2546744.93,2100814.89,0,3078210.79,3322555.00,3801218.79,-1449051.96,7064629.65,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
