13,其中:对联营企业和合营企业的投资收益,9777.75,-2314.91,-580.55,-2.72,-284679.38,-4484.39,-23456.26,-22000.66,19551.21,47111.12,21000.56,3572.70,-13008.00,-14822.52,-5394.85,-40.33,8772.44,5691.14,12824.91,21446.26,30924.97,13982.33,-9807.98,7340.78,-101370.22,19703.23,17989.39,62638.62,52914.50,13295.33,5899.79,-7552.86,102564.34,276969.09,0,1462.83,126341.82,91677.11,32168.55,33102.44,-45146.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,54068662.98,40686086.83,29168534.73,12167506.44,46276115.59,40267755.91,23521568.34,4877570.16,53261525.98,39374842.10,20390718.11,3484264.78,37822373.58,14553780.82,11435592.20,4782497.47,40043516.37,-1118507.73,-2599689.88,73248.05,-49905032.24,1858461.54,2018178.09,1310249.76,-3941016.89,2449285.61,1927208.82,-272688.54,-24040388.95,-22214014.91,-17194996.33,-8866534.75,-33389750.41,-17871296.99,-5897155.69,-1596967.05,5760687.75,-1095371.89,-2547244.17,-4209676.71,-42973220.08,-27677483.71,-25944872.15,-14779883.18,-33033057.47,-14784372.53,-10137195.44,-7926821.37,-40472373.20,-21399401.35,-13967025.02,-5600533.97,11628025.93,11012244.98,7470846.97,2403523.36,18660821.36,16230915.81,9811376.75,2471857.18,22839421.33,17482808.39,9640158.14,1699357.74,23096571.43,12559487.17,8865044.42,22915335.43,21890986.87,0.0
16,加:营业外收入,902437.55,10798.03,10113.12,10000.00,30758.09,188476.09,175821.79,33420.51,261162.01,90799.74,15705.01,1631564.90,8322322.23,6072684.45,2735933.60,1746056.70,6363053.51,3973495.11,2852080.37,214632.36,22265799.88,2212953.22,549929.48,61714.74,17404086.77,14095478.40,955700.47,321640.67,602142.69,358319.10,163656.44,127891.22,550604.99,243702.05,178263.66,28134.33,513120.15,245903.37,186769.04,45019.33,1402182.09,807921.79,3510750.78,1565641.83,46611812.58,29163524.38,29113248.98,29048419.92,2646096.35,984788.88,10290.60,0,96880.88,84768.97,28111.11,807.69,102315.55,98080.51,83253.16,10000.00,48085.04,48085.04,45085.04,45085.04,86199.69,86199.69,62321.65,131911.75,72289.31,0.0
17,减：营业外支出,1989209.88,213313.26,153313.26,62033.26,38434.51,15000.00,0,0,55072.37,17200.00,17200.00,17200.00,1034551.21,30230.83,18628.15,5996.55,770218.91,157742.87,30855.51,0,350710.67,0,0,0,297569.89,7177.70,1153.84,0,814743.70,77238.43,12177.49,12150.45,368352.44,149271.01,97.92,0,386584.25,26227.69,21149.37,20984.48,8092743.07,1400.42,1400.42,1400.42,11066314.42,5592984.91,5547004.91,162869.15,12655645.26,120242.36,120242.36,0,557.00,0,0,0,722.44,0,0,0,3553.94,88991.29,88991.29,596.44,68807.03,11017.68,10611.75,-745200.00,40000.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,12333.39,7228.15,7228.15,5996.55,141939.05,0,29355.51,0,0,0,0,0,0,0,0,0,508.17,12150.45,12150.45,0,195267.47,139173.09,0,0,378259.04,20984.48,20984.48,20984.48,7968052.99,0,0,0,-27146433.62,4394496.86,4394496.86,162869.15,682974.16,120242.36,120242.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,52981890.65,40483571.60,29025334.59,12115473.18,46268439.17,40441232.00,23697390.13,4910990.67,53467615.62,39448441.84,20389223.12,5098629.68,45110144.60,20596234.44,14152897.65,6522557.62,45636350.97,2697244.51,221534.98,287880.41,-27989943.03,4071414.76,2568107.57,1371964.50,13165499.99,16537586.31,2881755.45,48952.13,-24252989.96,-21932934.24,-17043517.38,-8750793.98,-33207497.86,-17776865.95,-5718989.95,-1568832.72,5887223.65,-875696.21,-2381624.50,-4185641.86,-49663781.06,-26870962.34,-22435521.79,-13215641.77,2512440.69,8786166.94,13429048.63,20958729.40,-50481922.11,-20534854.83,-14076976.78,-5600533.97,11724349.81,11097013.95,7498958.08,2404331.05,18762414.47,16328996.32,9894629.91,2481857.18,22883952.43,17441902.14,9596251.89,1743846.34,23113964.09,12634669.18,8916754.32,23792447.18,21923276.18,0.0
20,减：所得税费用,7559610.69,9422390.21,6899563.03,2054877.98,12393508.20,9639855.88,5368805.33,1054756.02,10149226.96,8539335.00,4927510.46,1070808.59,8146432.41,2496683.41,1713878.69,788826.59,7887197.05,876787.69,-81184.21,-1269754.23,345601.81,536653.57,469353.26,-140481.53,-233895.75,252000.83,-98728.91,-67523.83,-20730.06,424622.48,193602.58,248451.15,-338243.77,-1420335.99,36698.37,-173282.06,1879991.79,406100.39,135683.09,-124387.82,-211409.83,34366.77,-248371.30,-360877.12,-1746464.68,3685483.72,3637529.10,5590181.35,319806.35,0,0,0,1454936.06,1209744.22,841343.29,307679.41,1374997.76,1422097.36,742216.88,186139.29,1820873.42,1308142.66,719718.89,130788.48,1805501.71,947600.19,668756.57,0,0,0.0
21,五、净利润,45422279.96,31061181.39,22125771.56,10060595.20,33874930.97,30801376.12,18328584.80,3856234.65,43318388.66,30909106.84,15461712.66,4027821.09,36963712.19,18099551.03,12439018.96,5733731.03,37749153.92,1820456.82,302719.19,1557634.64,-28335544.84,3534761.19,2098754.31,1512446.03,13399395.74,16285585.48,2980484.36,116475.96,-24232259.90,-22357556.72,-17237119.96,-8999245.13,-32869254.09,-16356529.96,-5755688.32,-1395550.66,4007231.86,-1281796.60,-2517307.59,-4061254.04,-49452371.23,-26905329.11,-22187150.49,-12854764.65,4258905.37,5100683.22,9791519.53,15368548.05,-50801728.46,-20534854.83,-14076976.78,-5600533.97,10269413.75,9887269.73,6657614.79,2096651.64,17387416.71,14906898.96,9152413.03,2295717.89,21063079.01,16133759.48,8876533.00,1613057.86,21308462.38,11687068.99,8247997.75,23792447.18,21923276.18,0.0
22,归属于母公司所有者的净利润,45420231.46,31067139.88,22223997.10,10060595.20,33874930.97,30801376.12,18328584.80,3856234.65,43318388.66,30909106.84,15461712.66,4027821.09,36963712.19,18099551.03,12439018.96,5733731.03,37749153.92,1820456.82,302719.19,1557634.64,-28335544.84,3160299.73,1849993.65,1487299.67,13830689.57,16645658.85,3228998.58,254487.14,-19388133.03,-18267935.96,-14025424.76,-7396328.94,-25061631.90,-12722668.76,-4455669.57,-935668.55,2908698.30,-2057850.74,-3209639.88,-4680326.64,-49557953.70,-27031339.43,-21854800.69,-12382767.92,6385307.53,5854282.00,10216201.16,15560529.58,-51114276.49,-21096317.52,-14563144.71,-5670274.83,8926911.75,8868425.75,6027613.84,1978939.98,17034057.60,14733992.86,9152944.73,2295717.89,21063079.01,16133759.48,8876533.00,1613057.86,21308462.38,11687068.99,8247997.75,23792447.18,21923276.18,0.0
23,少数股东损益,2048.50,-5958.49,-98225.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374461.46,248760.66,25146.36,-431293.83,-360073.37,-248514.22,-138011.18,-4844126.87,-4089620.76,-3211695.20,-1602916.19,-7807622.19,-3633861.20,-1300018.75,-459882.11,1098533.56,776054.14,692332.29,619072.60,105582.47,126010.32,-332349.80,-471996.73,-2126402.16,-753598.78,-424681.63,-191981.53,312548.03,561462.69,486167.93,69740.86,1342502.00,1018843.98,630000.95,117711.66,353359.11,172906.10,-531.70,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.298000,0.203500,0.143600,0.065200,0.222600,0.202400,0.120400,0.025300,0.284600,0.203100,0.101600,0.026500,0.242800,0.118900,0.081700,0.037700,0.248900,0.014000,0.002300,0.012000,-0.218000,0.024300,0.014200,0.011400,0.106400,0.128000,0.024800,0.002000,-0.149100,-0.140500,-0.107900,-0.056900,-0.192800,-0.097900,-0.034300,-0.007200,0.022400,-0.015800,-0.024700,-0.036000,-0.381200,-0.210000,-0.170000,-0.100000,0.050000,0.045000,0.078600,0.120000,-0.390000,-0.170000,-0.110000,-0.040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.298000,0.200400,0.143600,0.065200,0.222600,0.202400,0.120400,0.025300,0.284600,0.203100,0.101600,0.026500,0.242800,0.118900,0.081700,0.037700,0.248900,0.014000,0.002300,0.012000,-0.218000,0.024300,0.014200,0.011400,0.106400,0.128000,0.024800,0.002000,-0.149100,-0.140500,-0.107900,-0.056900,-0.192800,-0.097900,-0.034300,-0.007200,0.022400,-0.015800,-0.024700,-0.036000,-0.381200,-0.210000,-0.170000,-0.100000,0.050000,0.045000,0.078600,0.120000,-0.390000,-0.170000,-0.110000,-0.040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,45422279.96,31061181.39,22125771.56,10060595.20,33874930.97,30801376.12,18328584.80,3856234.65,43318388.66,30909106.84,15461712.66,4027821.09,36963712.19,18099551.03,12439018.96,5733731.03,37749153.92,1820456.82,302719.19,1557634.64,-28335544.84,3534761.19,2098754.31,1512446.03,13399395.74,16285585.48,2980484.36,116475.96,-24232259.90,-22357556.72,-17237119.96,-8999245.13,-32869254.09,-16356529.96,-5755688.32,-1395550.66,4007231.86,-1281796.60,-2517307.59,-4061254.04,-49452371.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,45420231.46,31067139.88,22223997.10,10060595.20,33874930.97,30801376.12,18328584.80,3856234.65,43318388.66,30909106.84,15461712.66,4027821.09,36963712.19,18099551.03,12439018.96,5733731.03,37749153.92,1820456.82,302719.19,1557634.64,-28335544.84,3160299.73,1849993.65,1487299.67,13830689.57,16645658.85,3228998.58,254487.14,-19388133.03,-18267935.96,-14025424.76,-7396328.94,-25061631.90,-12722668.76,-4455669.57,-935668.55,2908698.30,-2057850.74,-3209639.88,-4680326.64,-49557953.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,2048.50,-5958.49,-98225.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,374461.46,248760.66,25146.36,-431293.83,-360073.37,-248514.22,-138011.18,-4844126.87,-4089620.76,-3211695.20,-1602916.19,-7807622.19,-3633861.20,-1300018.75,-459882.11,1098533.56,776054.14,692332.29,619072.60,105582.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
