9,研发费用,100066120.77,89664714.25,82449824.60,48676992.21,193231738.77,153545407.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,221121.00,254906373.23,59643468.68,58705021.56,-748822.83,122261051.18,-1066447.24,-2155393.10,-2069350.12,40578012.04,20761513.89,15755855.31,-1851205.26,29885071.53,21909866.20,19719035.39,2175731.64,14186741.20,5261206.35,6900684.01,38869.69,10512629.34,-5861511.05,-5128176.95,-5756301.32,15945554.13,4944998.44,4923235.11,-189468.79,8328687.01,-445883.05,1047885.19,-303207.55,3020167.98,-172412.13,-610556.47,-1201691.09,766027.00,2345030.22,1528344.01,-161865.59,389727.53,-3377661.47,-2738966.60,-1495503.66,1786379.31,-2162915.05,-1866817.49,-3283780.20,0,3738696.07,0,0,0.0
11,公允价值变动收益,0,-17640.00,50400.00,88200.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,-160740.00,-160740.00,-160740.00,-160740.00,160740.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,776023459.84,771066718.41,751255152.58,-3067514.80,-1594993.13,-3491941.94,2958736.17,1531871.33,-159124.68,-2199158.97,-1200483.01,5749.45,342440.96,430756.65,202766.52,150547.96,3226127.30,2915565.42,2491346.24,1222341.66,4200810.38,1762963.91,-35786.17,-8820.00,8228374.50,2927206.97,517152.18,0,3785623.01,310731.49,241823.22,0,4264898.05,1719405.26,1651405.26,0,3742623.66,914355.07,914355.07,0,4109745.83,2633368.71,1856242.62,0,2827567.97,1777430.80,1440489.35,0,782644.48,619297.19,0,0,160000.00,160000.00,276334.91,0,0.0
13,其中:对联营企业和合营企业的投资收益,17929607.37,13712432.93,-7316589.93,-3067514.80,-1594993.13,-3491941.94,2958736.17,0,0,-2199158.97,-1200483.01,0,73016.28,161331.97,-66658.16,0,18934.11,80812.79,80812.79,0,15356.39,69044.17,-26966.17,0,1892110.09,517152.18,517152.18,0,3383623.01,208731.49,241823.22,0,3896898.05,1351405.26,1351405.26,0,3401723.66,873455.07,873455.07,0,0,0,1556242.62,0,0,1477430.80,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,774073868.12,731215820.04,679533833.50,-86497097.37,-730615661.45,-305457738.74,-197470225.68,-38899162.31,-324639508.74,-22284862.69,3065077.69,-2774742.27,162694478.49,136298990.34,78905733.56,25318921.71,97790410.72,54109716.64,29559631.97,11875686.15,-17116398.47,-26948622.44,-28466674.76,-17298354.06,-2350203.46,-1885464.72,14023833.80,8618267.82,22700678.07,29081254.38,13096495.38,-2968619.11,75571475.62,68482752.39,30394039.83,13760849.06,54226906.13,34325336.21,22622429.45,6737824.51,43566016.12,27668428.99,18234524.77,5717242.42,46566055.64,26215534.44,19774073.98,3821639.69,38336532.64,24019541.20,17413565.81,4850497.12,35045822.30,13763879.38,26081741.00,37205097.31,0.0
16,加:营业外收入,524721.21,387074.35,322509.25,88664.31,5208598.97,1124327.97,835852.10,305301.74,506031.05,12218277.68,7601883.17,12181787.63,48440065.33,35718515.29,21490036.04,5688226.46,33395826.35,18762337.40,11133647.30,4839506.19,52155485.81,24412327.87,17585153.41,5757463.30,57220437.47,26655559.13,8194265.62,3620462.99,37607626.42,14490078.18,10315444.07,3995404.60,10077175.34,4569991.38,803985.30,391.30,2263819.67,2263819.67,2257980.44,675971.20,4277018.82,4277018.82,4277018.82,0,1187943.99,1164585.53,1164585.53,0,3413913.93,3413913.93,19900.00,2400.00,3157272.02,3157272.02,3987179.12,3077378.85,0.0
17,减：营业外支出,463871.43,192781.10,192781.10,140234.10,25947682.80,2481041.48,811282.66,10580.00,9395397.84,192576.68,184464.66,25884.26,1135172.30,981171.86,52253.73,15687.30,269554.35,227231.33,222851.50,71733.03,79800.56,64370.34,6228.97,6228.97,2052277.82,1852985.22,6047.97,372.48,248895.06,42662.68,42512.68,500.00,225202.37,219357.93,0,0,34350.76,34350.76,10680.00,10680.00,128827.05,128827.05,20086.82,0,2279.68,2279.68,2279.68,0,1375001.84,1375001.84,1375001.84,1375001.84,687867.22,669923.54,26215.51,63876.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,48301.90,48092.50,0,105952.53,41952.09,28776.85,14624.96,113235.14,77830.12,77308.60,71190.13,15343.48,0,0,0,185391.57,183238.97,5675.49,0,206032.38,0,0,0,0,0,0,0,0,0,0,0,128827.05,128827.05,20086.82,0,2279.68,2279.68,2279.68,0,1375001.84,1375001.84,1375001.84,1375001.84,687867.22,669923.54,16215.51,0,0.0
19,四、利润总额,774134717.90,731410113.29,679663561.65,-86548667.16,-751354745.28,-306814452.25,-197445656.24,-38604440.57,-333528875.53,-10259161.69,10482496.20,9381161.10,209999371.52,171036333.77,100343515.87,30991460.87,130916682.72,72644822.71,40470427.77,16643459.31,34959286.78,-2600664.91,-10887750.32,-11547119.73,52817956.19,22917109.19,22212051.45,12238358.33,60059409.43,43528669.88,23369426.77,1026285.49,85423448.59,72833385.84,31198025.13,13761240.36,56456375.04,36554805.12,24869729.89,7403115.71,47714207.89,31816620.76,22491456.77,5717242.42,47751719.95,27377840.29,20936379.83,3821639.69,40375444.73,26058453.29,16058463.97,3477895.28,37515227.10,16251227.86,30042704.61,40218600.16,0.0
20,减：所得税费用,38255958.32,50700298.87,45821334.11,3148510.49,-105464207.90,-42429350.41,-45554988.76,6005822.00,-76657203.79,30548540.69,24465248.58,8810885.50,20657647.25,31059097.62,16746704.83,6408421.62,16300991.02,9317372.22,4520276.88,2156624.49,5004161.67,4939240.91,1423032.84,509536.39,14641687.84,6351666.29,5206321.81,3886820.35,8456473.53,7308720.15,4179302.51,2397832.60,13387957.91,10669439.63,4737784.87,1882278.91,8050960.03,6157057.62,3677611.70,1152742.94,5974941.63,4542668.51,3143893.92,857586.36,6552801.32,4587587.87,3621368.80,573245.95,5494231.16,3571309.11,2687722.02,521684.29,1944532.96,1967303.24,-155633.10,-302668.19,0.0
21,五、净利润,735878759.58,680709814.42,633842227.54,-89697177.65,-645890537.38,-264385101.84,-151890667.48,-44610262.57,-256871671.74,-40807702.38,-13982752.38,570275.60,189341724.27,139977236.15,83596811.04,24583039.25,114615691.70,63327450.49,35950150.89,14486834.82,29955125.11,-7539905.82,-12310783.16,-12056656.12,38176268.35,16565442.90,17005729.64,8351537.98,51602935.90,36219949.73,19190124.26,-1371547.11,72035490.68,54755209.04,26460240.26,11878961.45,48405415.01,30397747.50,21192118.19,6250372.77,41739266.26,27273952.25,19347562.85,4859656.06,41198918.63,22790252.42,17315011.03,3248393.74,34881213.57,22487144.18,13370741.95,2956210.99,35570694.14,14283924.62,30198337.71,40521268.35,0.0
22,归属于母公司所有者的净利润,642453107.72,598123638.87,557483139.63,-28969900.13,-204655377.04,-99617212.74,-53424200.05,-24662689.27,-108324384.12,608432.65,2823487.97,5047428.12,137716393.50,89578828.80,51375804.10,11304440.25,88109762.47,44549811.09,25618224.21,9352953.16,41205775.65,5215356.73,-2425008.81,-7239968.13,45349499.47,21206559.68,20424096.27,11291170.90,54447150.93,36050199.53,20493549.29,760727.82,67541648.31,40750362.62,24541991.88,11333240.00,50298404.10,31102888.14,21514984.21,6377199.53,41780731.81,27273952.25,19347562.85,4859656.06,41198918.63,22790252.42,17315011.03,3248393.74,34881213.57,22487144.18,13370741.95,2956210.99,35570694.14,14283924.62,30198337.71,40521268.35,0.0
23,少数股东损益,93425651.86,82586175.55,76359087.91,-60727277.52,-441235160.34,-164767889.10,-98466467.43,-19947573.30,-148547287.62,-41416135.03,-16806240.35,-4477152.52,51625330.77,50398407.35,32221006.94,13278599.00,26505929.23,18777639.40,10331926.68,5133881.66,-11250650.54,-12755262.55,-9885774.35,-4816687.99,-7173231.12,-4641116.78,-3418366.63,-2939632.92,-2844215.03,169750.20,-1303425.03,-2132274.93,4493842.37,14004846.42,1918248.38,545721.45,-1892989.09,-705140.64,-322866.02,-126826.76,-41465.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),1.790900,1.667300,1.554000,-0.080800,-0.572300,-0.277700,-0.149900,-0.068800,-0.313800,0.001800,0.008200,0.014600,0.400000,0.260000,0.148800,0.032700,0.260000,0.130000,0.070000,0.030000,0.120000,0.020000,-0.007000,-0.021000,0.130000,0.060000,0.060000,0.033000,0.160000,0.100000,0.060000,0.003000,0.250000,0.180000,0.120000,0.060000,0.240000,0.150000,0.100000,0.050000,0.320000,0.210000,0.150000,0.040000,0.320000,0.180000,0.130000,0.030000,0.420000,0.280000,0.170000,0.040000,0.440000,0.180000,0.380000,0.500000,0.0
26,稀释每股收益(元/股),1.790900,1.667300,1.554000,-0.080800,-0.572300,-0.277700,-0.149900,-0.068800,-0.313800,0.001800,0.008200,0.014600,0.400000,0.260000,0.148800,0.032700,0.260000,0.130000,0.070000,0.030000,0.120000,0.020000,-0.007000,-0.021000,0.130000,0.060000,0.060000,0.033000,0.160000,0.100000,0.060000,0.003000,0.250000,0.180000,0.120000,0.060000,0.240000,0.150000,0.100000,0.050000,0.320000,0.210000,0.150000,0.040000,0.320000,0.180000,0.130000,0.030000,0.420000,0.280000,0.170000,0.040000,0.440000,0.180000,0.380000,0.500000,0.0
27,七、其他综合收益,14563248.26,89100.00,-90523.68,0,468547.17,688346.79,574820.79,-37452.63,-539478.91,-191656.89,-235011.01,-35700.00,-5338.59,118552.29,27874.29,-298452.00,857666.88,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,750442007.84,680798914.42,633751703.86,-89697177.65,-645421990.21,-263696755.05,-151315846.69,-44647715.20,-257411150.65,-40999359.27,-14217763.39,534575.60,189336385.68,140095788.44,83624685.33,24284587.25,115473358.58,63327450.49,35950150.89,14486834.82,29955125.11,-7539905.82,-12310783.16,-12056656.12,38176268.35,16565442.90,17005729.64,8351537.98,51602935.90,36219949.73,19190124.26,-1371547.11,72035490.68,61052635.64,26460240.26,11878961.45,48405415.01,30397747.50,21192118.19,6250372.77,41739266.26,27273952.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,657013818.06,598212738.87,557392615.95,-28969900.13,-204316765.96,-99135664.81,-53056172.53,-24838135.87,-108814897.11,375158.79,2548247.50,5011728.12,137621245.27,89563911.04,51270208.34,11005988.25,89044090.29,44549811.09,25618224.21,9352953.16,41205775.65,5215356.73,-2425008.81,-7239968.13,45349499.47,21206559.68,20424096.27,11291170.90,54447150.93,36050199.53,20493549.29,760727.82,67541648.31,44757458.77,24541991.88,11333240.00,50298404.10,31102888.14,21514984.21,6377199.53,41780731.81,27273952.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,93428189.78,82586175.55,76359087.91,-60727277.52,-441105224.25,-164561090.24,-98259674.16,-19809579.33,-148596253.54,-41374518.06,-16766010.89,-4477152.52,51715140.41,50531877.40,32354476.99,13278599.00,26429268.29,18777639.40,10331926.68,5133881.66,-11250650.54,-12755262.55,-9885774.35,-4816687.99,-7173231.12,-4641116.78,-3418366.63,-2939632.92,-2844215.03,169750.20,-1303425.03,-2132274.93,4493842.37,16295176.87,1918248.38,545721.45,-1892989.09,-705140.64,-322866.02,-126826.76,-41465.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
