,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,23643718009.88,15103814109.58,7622223079.88,35128278183.50,24640906096.75,14012258299.14,7811439813.66,33008637701.21,23746044446.04,13566639017.52,6702526165.09,31832456026.90,22075465053.98,13289403041.60,7128932835.67,30189986791.79,22129586995.64,14001445022.09,7526757322.31,29007069215.72,21092892605.88,13258351996.30,6904395314.31,28479859095.63,20654278197.78,13603349387.92,6869282725.39,25251980431.00,16712122674.08,10065614521.10,5057271243.41,23523723550.20,16464248260.31,9798726787.91,4994091213.47,21263700581.01,15342172052.54,9488731664.72,5229682104.13,18406554795.80,13049337898.84,7416239338.90,3461936201.82,13407101432.47,10001563035.22,6176424618.89,3684832126.16,14838636157.26,10004213396.89,5857849395.03,2978830873.52,11858818413.45,8504648513.57,5644520182.23,2957373352.10,10190258470.27,6910620557.04,4484679558.14,2598228391.16,7522744353.70,4650674384.89,2856461780.31,1507111219.18,5748157233.47,3809250999.66,2551170493.17,1486161007.74,5636205926.15,3876293874.91,2803904818.87,1659804619.94,3890191029.55,1860426831.82,4314225594.45,1674400569.98,2995568417.80,1118395336.34,2409263667.04,795279681.44,2083529215.94,883422251.53,1261144938.39,1239746274.08,1166603818.87,0.0
2,营业收入,23643718009.88,15103814109.58,7622223079.88,35128278183.50,24353315041.64,14012258299.14,7811439813.66,33008637701.21,23746044446.04,13566639017.52,6702526165.09,31832456026.90,22075465053.98,13289403041.60,7128932835.67,30189986791.79,22129586995.64,14001445022.09,7526757322.31,29007069215.72,21092892605.88,13258351996.30,6904395314.31,28479859095.63,20654278197.78,13603349387.92,6869282725.39,25251980431.00,16712122674.08,10065614521.10,5057271243.41,23523723550.20,16464248260.31,9798726787.91,4994091213.47,21263700581.01,15342172052.54,9488731664.72,5229682104.13,18406554795.80,13049337898.84,7416239338.90,3461936201.82,13407101432.47,10001563035.22,6176424618.89,3684832126.16,14838636157.26,10004213396.89,5857849395.03,2978830873.52,11824706153.60,8476834348.74,5629650361.00,2952075746.95,10163432298.44,6885350431.89,4464962030.46,2586064938.56,7500208663.30,4633225734.62,2844794667.55,1501279389.83,5734404256.29,3802808216.92,2541243242.76,1481929338.50,5623550011.17,3852646517.32,2787241692.57,1654009404.91,3872560749.89,1852168424.65,4296817948.80,1667434664.67,2982074124.76,1116977451.43,2402513920.70,795314292.33,2082634394.97,882533249.95,1248977862.17,1229444022.47,1161314807.91,0.0
3,二、营业总成本,23657246272.38,15193439593.50,7653297913.96,35070546238.85,24561393034.47,13797279810.52,7546558039.33,32314113544.87,23250308599.46,13265473226.17,6492571451.08,30043887429.28,20887008531.65,12486987843.79,6545765216.79,28721379110.45,21138201987.93,13340639065.66,6987314639.55,27633011088.85,20077305198.19,12610107514.18,6372398329.98,26776956666.20,19406105137.86,12691978609.93,6283519679.02,23471433932.84,15658639068.73,9397535742.77,4680195536.90,21669900310.38,15451998231.76,9213673869.05,4690292698.48,20376513785.55,14845731459.74,9218694718.56,5070125922.53,17941752470.53,12727893833.69,7226497368.29,3380997018.79,13202397074.87,9862413841.90,6083413935.24,3603779434.38,14670533517.61,9904811937.00,5787440714.78,2929931399.11,11659573208.37,8375750371.91,5564000128.80,2909980015.25,10034053444.98,6822505132.67,4435525552.44,2565665975.47,7426738015.77,4604013033.12,2831304693.93,1482218173.63,5689428017.92,3777978601.43,2532967089.39,1463361135.20,5591472539.91,3819294008.95,2768450759.13,1640095905.58,3905346254.36,1804436233.46,4182406185.53,1603427353.87,2862116340.38,1074681447.93,2243954753.36,747628679.18,1926008197.90,0,1164898092.74,1141125126.57,1051907011.76,0.0
4,营业成本,19673799476.01,12721573609.51,6497984632.55,29967929255.75,24283282087.27,11923518660.75,6627102273.99,28504724933.53,20647514070.56,11701282133.48,5737449910.80,26553850208.29,18432397696.52,11074072348.02,5798721338.59,25049972421.29,18612565265.75,11865828274.66,6261452854.31,24123948961.46,17588103078.45,11109078389.06,5731349683.63,23376427578.06,16962755497.13,11189460497.94,5595572333.29,20702079214.39,13774382702.76,8269442682.66,4077586998.57,18614493179.63,13177799596.60,7799669159.50,3925911083.51,17576155578.22,12886352982.84,8031234873.92,4349681983.67,14904567047.19,10424998128.31,5934262863.40,2737041686.15,11025741264.55,8279512502.07,5129094005.94,3049791406.44,12456715420.80,8411628429.99,4887565540.49,2453006207.78,10001116998.57,7172066371.30,4743329373.83,2478118309.84,8525186120.32,5764206943.24,3723424972.02,2158681899.94,6436814312.77,3984838655.15,2447167375.97,1271525922.50,4859253273.24,3217573873.73,2155485517.80,1268845748.09,4843992496.21,3313259053.66,2404257428.13,1429956425.52,3435554539.73,1675844537.92,3901549329.36,1507520779.99,2584942880.31,973348978.80,2071238281.13,679784572.13,1741238497.69,0,1052087419.66,1033005901.78,959451550.55,0.0
5,营业税金及附加,146834765.12,98592442.27,50322051.42,210417191.71,147926646.94,102240418.34,47965558.45,204518912.40,129106503.87,77103181.94,35721264.39,180360699.44,56654352.25,39674980.38,26270995.36,105960457.06,61534627.81,34862687.05,20353010.10,103602196.17,87951417.85,56953513.99,30932449.87,100894321.10,82644183.84,67498146.22,38690962.61,66910929.16,78125484.94,38152305.14,21572443.18,106432184.97,71902860.41,42332140.19,28398058.30,65641834.35,49859572.79,25274689.89,16574114.43,51485157.42,41992656.25,26085345.31,20953370.21,53750815.36,43058726.82,27016918.41,11323571.12,43616260.50,35811915.07,29296490.18,17630653.59,32407222.52,22293687.53,19366965.50,13186007.53,21855102.74,20712965.01,15412519.74,4492632.30,8902202.05,7776142.54,6676305.71,3027843.83,17172371.29,10170695.25,8929789.87,6416747.65,14037496.83,11288191.34,8204721.73,6383612.01,8253690.19,3097776.88,2152369.36,774736.41,5012377.56,584572.91,6204517.00,617351.16,3243113.00,0,2833699.53,1943914.06,0,0.0
6,销售费用,2357296872.87,1436620895.61,638779146.44,2954129623.68,2049647923.43,1115882077.34,548356483.48,2276409104.37,1582166596.35,953206504.27,477191573.44,2251858456.92,1717174875.04,992745685.68,520307033.28,2684140513.89,1867724505.76,1071221821.63,539272667.81,2549084150.03,1803373599.77,1068142908.89,433065800.41,2501147741.09,1762602785.00,1084286342.20,488161432.17,2122622457.21,1409509759.10,865779680.48,490766324.48,2484786746.45,1855784946.18,1190782188.57,621692752.45,2260127769.59,1585997294.29,966449413.39,573463039.36,2511134258.57,1882619829.94,1048053238.72,502995135.33,1710720672.61,1272971078.44,744235992.86,426270473.39,1732986706.75,1192040107.51,704637444.06,379211540.42,1356039307.75,1024108728.08,683007068.57,362676978.65,1306805262.60,907153779.93,626454044.92,353831010.65,837112167.20,503759497.73,303076682.97,179469676.84,669507925.50,462254984.13,313101765.37,153312913.57,600616384.68,428455680.52,309892845.50,175321167.86,323175674.78,82043519.90,207802281.94,70081507.42,170747753.09,61010242.08,84732908.51,31032456.20,100353750.81,0,47010292.23,46659645.33,43427089.71,0.0
7,管理费用,396603992.16,251528611.98,118919899.68,576645797.42,1250519756.93,601245869.65,299063137.89,1159287334.60,793327917.04,488225033.02,236555795.62,969834232.37,659662069.74,416418843.80,213769610.09,835355635.92,592484288.40,380874281.85,191726780.37,819188497.70,567285100.70,368001214.03,185955031.77,772795017.40,532104998.37,339879951.18,157046324.64,564601542.43,371097020.44,220692521.72,105759003.73,471411626.69,345413999.64,222050578.21,117644020.35,369691035.42,288911169.04,178188686.92,100887176.71,365560268.08,290747675.43,180938277.38,86849806.56,314315358.99,235869665.94,152612795.82,77271530.83,290586249.79,216308438.31,134799783.09,68780736.33,246215711.43,177707304.47,119432898.57,61728236.34,176959649.63,131082283.35,74876880.98,51810706.16,159764637.21,117357409.21,81867692.91,33695403.70,150074075.27,94912170.88,62007399.56,37804964.72,139580824.53,75313894.44,54761485.16,33935736.81,160513160.85,54074021.08,94348461.38,38440548.33,90353477.32,37218745.50,80786897.27,25532289.82,62606884.66,0,38652514.87,40114964.16,35831342.77,0.0
8,财务费用,67037802.43,32003912.83,33052755.20,89928565.44,58173821.29,49066320.33,24396677.48,110913195.13,74072147.66,29229922.43,10691344.89,-24533799.54,-23013117.89,-24488681.03,-5530805.14,-6423424.45,-30929961.72,-16144078.04,-12140868.29,-43135729.36,-26928165.54,-18609618.12,-11359868.53,-55951855.22,-12952491.54,-2055031.72,2042177.14,-54353339.85,-28691228.95,-6855044.36,-1696644.55,-43693207.90,-8690515.72,-4640541.24,-1969676.62,51772483.87,48124489.65,46516889.44,35646843.10,34124057.65,26159194.94,10093445.67,3992005.53,68059774.77,37480961.87,36926683.13,40159356.78,52320721.20,26687161.99,17339367.87,8696741.99,23793968.10,-20425719.47,-1136177.67,-5729517.11,3247309.69,-650838.86,-4642865.22,-3150273.58,-15855303.46,-9718671.51,-7483363.63,-5500673.24,-6579627.38,-6933122.56,-6557383.21,-3019238.83,-6754662.34,-9022811.01,-8665721.39,-5501036.62,-22150811.19,-10623622.32,-8042022.84,148568.64,-78068.50,2518908.64,992149.45,10662009.87,18565951.74,0,24314166.45,19400701.24,13197028.73,0.0
