,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20010630,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,13880075062.56,10530777946.23,7137542243.13,3847709571.87,12286002132.16,8292210213.85,5116541954.76,2401635061.19,9759438472.32,7275509434.22,5035833225.74,2664732283.50,13005566308.82,10715772117.93,8546609842.07,3036681555.90,12776528952.78,9279798069.64,5843746931.83,2921154760.26,12333820377.94,9470033853.30,6316934565.77,3193757512.09,11392036931.66,8171987400.56,5245324953.39,2633077653.77,11156649488.50,8485799523.51,5671300639.03,2738723628.97,12290583242.24,9305254149.78,6205498359.13,2983891487.06,11409419741.52,8480334353.79,5593561918.56,2718797629.77,8919204831.90,6572293980.25,4215570117.47,2126548712.38,17562037186.02,14319407771.32,9314305808.74,4497024905.11,12686966226.19,8884538399.21,5812697004.83,2737610915.81,9813526055.22,7212881945.61,4718734568.46,2406672120.39,8744648046.16,6399710085.38,4314561600.85,2129547797.82,6508586161.80,4775774882.04,3137034919.04,1525619893.37,5200316288.29,3836105700.27,2505847082.66,1172822077.09,4351175711.65,3219264422.21,2163441088.45,4071504886.99,1815525358.18,3319474130.85,3247651731.96,0.0
2,营业收入,13880075062.56,10530777946.23,7137542243.13,3847709571.87,12286002132.16,8292210213.85,5116541954.76,2401635061.19,9759438472.32,7275509434.22,5035833225.74,2664732283.50,13005566308.82,10715772117.93,8546609842.07,3036681555.90,12776528952.78,9279798069.64,5843746931.83,2921154760.26,12333820377.94,9470033853.30,6316934565.77,3193757512.09,11392036931.66,8171987400.56,5245324953.39,2633077653.77,11156649488.50,8485799523.51,5671300639.03,2738723628.97,12290583242.24,9305254149.78,6205498359.13,2983891487.06,11409419741.52,8480334353.79,5593561918.56,2718797629.77,8919204831.90,6572293980.25,4215570117.47,2126548712.38,17562037186.02,14319407771.32,9314305808.74,4497024905.11,12686966226.19,8884538399.21,5812697004.83,2737610915.81,9772392066.59,7183487456.46,4698865103.55,2396450760.29,8700448150.75,6366919216.96,4295715847.88,2120022930.64,6486955470.43,4759329199.03,3124699504.41,1517315104.83,5176639213.06,3812258443.46,2491778633.60,1167530079.79,4325795872.79,3195831058.21,2145987690.77,4029976504.04,1794545972.05,3271431669.78,3196916431.44,0.0
3,二、营业总成本,13553750846.79,10111423900.06,6761134685.93,3474985329.31,12429996884.26,8748513189.67,5481410973.36,2544201808.16,8836997103.22,6355516439.53,4068232250.39,2105988234.56,11730627350.17,9638277299.88,7633726081.80,2851871508.35,12269852968.75,8640825113.80,5498701105.71,2830282330.98,12650711110.86,9638475387.94,6238947532.52,3182208580.39,13249203818.45,9325619070.22,6153235995.99,3090327325.75,12360023009.58,9491370544.69,6364454801.69,3142423432.17,11604179541.77,8742008713.85,5671741967.63,2669859169.19,9661826192.76,6976197572.53,4561277702.27,2279208742.05,7821360523.18,5545801415.09,3485075755.11,1759341422.95,11904097920.57,8942461751.63,5762154260.94,2620422443.96,7992790128.31,5436229314.55,3569412937.34,1631836629.98,6748619664.59,4974274905.33,3260662906.20,1564405195.69,5682625287.82,3991144463.91,2524844423.32,1234226665.62,4373252701.43,3203397726.42,2084928685.32,1031843929.19,4066012545.17,2982811466.24,1980448480.74,966571299.53,3551352734.83,2607159672.80,1732770177.36,3350427207.68,1520371133.13,2981413263.12,3007998623.15,0.0
4,营业成本,11247011357.26,8464996379.62,5700893166.22,2907502651.44,10368270583.33,7402527093.40,4625586984.20,2161595001.03,7540458514.37,5398592752.28,3472422205.38,1828938055.30,9751249031.78,8147508362.61,6487397646.92,2505940715.88,10422811906.26,7478128025.00,4768167173.71,2452438702.07,10967288679.60,8397713461.09,5470685964.53,2799204166.56,11254455270.14,8306102806.67,5474066716.34,2730912600.31,11260750192.46,8716731957.47,5860813226.08,2941361416.57,10644281763.36,8037115957.32,5262431341.17,2466017786.00,8936262477.04,6505929262.88,4252295302.52,2134061749.97,7261560433.12,5204577454.89,3274142380.84,1660608757.56,11114786631.08,8419101497.15,5391399328.57,2414624249.81,7339273067.30,4891161441.91,3205814758.29,1445975388.20,6187605307.38,4584205921.79,3001932046.74,1441711547.63,5134816069.67,3590567690.31,2275831169.74,1112669724.84,3906965766.03,2867761295.99,1863846993.39,923127018.06,3603867298.87,2657423848.22,1753172539.54,866122064.00,3098505564.43,2271735250.94,1494340564.60,2932538518.62,1323428387.82,2584549361.63,2533758402.09,0.0
5,营业税金及附加,62331365.54,46479122.98,37369881.87,27555940.95,54048287.79,37606831.69,22539650.79,14107311.32,38677766.46,30285965.66,22924876.42,12914837.71,41416872.10,18019384.48,13965910.05,4059749.60,24343608.98,12513559.31,9151891.06,3758366.65,8620142.52,7299039.10,5719134.42,2638150.47,7877571.15,4058256.10,2740551.97,1642110.68,66207687.55,60231634.40,42210302.54,22270500.09,117216898.65,92208303.16,60422620.61,27790741.85,117288314.26,93367168.12,64289270.28,33243072.48,184674249.69,144171964.06,94607400.02,44732904.50,331809798.71,270205935.22,182702691.47,92270180.63,247370891.71,179812141.78,117414655.06,58230433.51,194213590.21,146775307.35,97460858.46,49065538.56,184961673.35,138755984.20,93040305.76,44317556.90,144134919.87,107290054.49,71062862.27,34898946.84,118511549.46,86962975.51,56666618.71,27322943.35,108606093.78,80577374.04,54124219.33,98007704.83,43623870.97,82959454.65,72445943.32,0.0
6,销售费用,49296479.12,49752809.02,11626355.40,15847270.51,22804895.46,10918434.35,7933929.68,4163065.39,29206511.12,19378665.72,13874665.37,10842527.69,57117129.95,55079065.80,50662229.41,23130122.37,96463813.09,58983177.89,31375810.85,14667689.66,57470303.88,38317341.01,22727394.74,11332474.47,49309161.73,32855080.24,20244391.57,11011631.29,50255548.68,41704572.51,26731273.40,14764722.79,51734587.30,38853590.65,23182628.53,13899475.99,42886777.80,32825857.03,20273646.49,10331407.92,38954674.32,26562239.87,16855179.78,7710274.54,37907234.97,29800000.32,17901628.49,8668248.77,36744455.80,25289935.19,16597536.56,0,0,0,0,0,0,0,0,0,0,158390694.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,838091104.79,418689232.83,284296238.25,141256421.55,748088591.23,431596663.32,286039432.80,130340017.08,641525534.52,355517357.95,212690057.63,96421782.78,732245512.54,488214884.71,366122650.38,96731391.90,426679668.12,275837742.10,168899593.99,87888125.64,427776042.05,294397427.16,183465944.29,91934666.20,464744229.73,278509536.22,172259899.73,85926602.29,418975550.43,278051026.13,166655561.05,79083201.93,368237101.16,223864074.76,134962153.17,64805536.10,314798623.84,204952621.61,125361149.22,66452655.00,286549586.88,145565830.93,93367324.67,39899347.69,256883730.48,163044533.34,105745808.62,57444653.93,165173094.34,133440823.65,89389052.57,50342794.29,219942634.47,161742823.57,110041934.99,57433446.32,241515217.11,168972541.56,110962877.45,54319674.65,218769236.78,69955681.13,109897254.87,48929885.07,225709941.89,154371625.15,111852448.07,49964887.26,188061330.71,132517189.95,91247348.59,160179440.33,77875708.52,120793787.25,181003865.75,0.0
8,财务费用,1341901045.30,1124752282.96,723161318.84,380317684.03,1214535569.97,864327106.24,534028536.45,233504160.80,598071144.62,553413406.23,340898866.05,156893185.69,1104300480.01,929491362.37,715517814.66,222009528.60,1105582233.94,815362609.50,521106636.10,271529446.96,1185043942.81,900748119.58,556349094.54,277099122.69,1050872679.04,704093390.99,483924436.38,260834381.18,535870777.52,394651354.18,268044438.62,84943590.79,423877526.30,351135122.96,190443224.15,97345629.25,249628217.36,139329215.43,99264886.30,35326118.34,49415026.63,24923925.34,6103469.80,6390138.66,62326407.80,68471247.87,72566266.06,47415110.82,194894858.57,204985895.33,138657858.17,77288013.98,146858132.53,81550852.62,51228066.01,16194663.18,121332327.69,92848247.84,45010070.37,22919709.23,103382778.75,0,40121574.79,24888079.22,117923754.95,84053017.36,58756874.42,23161404.92,156179745.91,122329857.87,93058044.84,159701543.90,75443165.82,193110659.59,220790411.99,0.0
