9,研发费用,4893200.88,1756820.83,1181100.40,110290.26,2040436.71,50810.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,305945494.01,-1855219.30,-3714564.40,-5071008.05,-7215315.76,-4911487.63,1801001.68,-4449433.08,22680606.44,4682851.14,-78578.76,4830842.61,62907139.71,-9747266.69,-6908214.79,-6981348.26,24145560.96,17166633.58,12071983.78,-2737994.67,142863190.58,239660.93,8119713.23,-5467124.52,17216749.34,12658266.65,6188239.70,341424.63,36515788.06,5085772.72,3591960.47,-1118957.50,5682293.68,-12181420.15,9163152.32,2189119.71,3497763.84,-1198724.48,6194640.43,281168.17,20489427.17,17976304.44,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,1168219.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-350056.02,0,0,1380474.68,742449.39,78805.76,-325919.79,-402600.42,423318.12,782294.44,346674.49,331725.98,287076.77,-47074.74,126632.67,88841.65,-1217907.66,-1034565.10,-379789.47,-187257.22,-361885.75,-731409.73,-1201347.61,-341386.09,1477674.24,780522.86,1042443.41,490588.74,-2186577.44,1179202.80,0,0,0,0,0,0,0,0.0
12,投资收益,177634581.28,132718276.44,100296412.66,44479151.70,223739217.01,158143771.83,102010716.36,17597747.91,212283354.08,136080837.14,82823452.05,16825151.51,197887386.02,135714947.16,99997272.68,30787164.07,281933844.80,210094669.92,167997079.32,78991341.86,196516292.06,125399515.37,105510704.79,19774452.54,342972340.71,232936862.85,124539661.67,26164296.35,336360736.67,208166340.25,143434021.42,31488440.54,257300459.11,134830198.21,91245109.36,18977960.54,94491423.75,61282491.60,38604595.00,12180116.28,65986820.80,52934505.10,28666474.45,11699776.82,61340440.80,254217316.75,17032379.85,12640672.08,0,35054970.83,8411500.00,14331946.48,229840.41,0.0
13,其中:对联营企业和合营企业的投资收益,137036161.13,96163691.91,66315828.13,37189872.07,118207316.33,82560669.78,53240853.35,17597747.91,98365377.58,58884093.52,27741260.27,9510083.02,80961478.79,43883782.72,23054140.96,4878963.85,83437805.50,34732830.65,19561349.35,707864.34,56747424.11,33926264.01,17285874.07,1699602.57,275112768.46,181533169.39,91583189.93,22497629.68,265461256.70,146234437.08,90694447.25,20244365.19,222119249.05,100782474.18,57223060.53,17888569.91,45881894.20,30876653.36,15996736.37,3454387.90,24599183.70,17584433.36,12270194.19,4134639.85,21250225.61,34868032.24,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1730056646.54,1503050397.51,874001482.63,348446958.65,1476938740.25,1441627234.80,809850780.08,313495696.68,2215114573.72,1520422294.97,1068940642.69,219270070.29,873341938.89,1160308320.47,697574117.72,302379321.49,1369439409.05,1267671558.13,817734344.56,318516169.50,1254436209.97,1358770318.17,827580088.83,290212517.04,1745276870.77,1456209342.12,910225617.76,380911636.08,1724034174.70,1248397383.52,817087071.90,372646643.55,1467721748.24,1088647039.78,767763639.54,328134525.46,1202135854.58,963253459.61,607707163.56,254867672.81,1078754197.74,878945711.22,621461327.86,317989301.58,791781010.10,1012437619.72,168012261.98,57723218.15,20672703.31,115648389.36,28281166.61,91724381.27,127346546.36,0.0
16,加:营业外收入,65768039.21,46870758.24,31415725.25,14937955.91,75197727.70,56791291.77,42985797.10,27882953.30,42769397.53,131829616.55,84894213.32,352018099.54,256861535.42,132254086.65,83390325.62,12528647.29,210865532.18,112650342.94,72305285.03,11730133.45,193151944.58,99579458.05,74862788.77,10039782.24,224621528.59,128952136.18,27835097.85,10023415.43,160625862.19,61607983.30,55163777.22,8736483.43,176083411.50,101627079.02,41404283.41,6200489.42,149374456.70,61066018.60,54811590.44,4440763.95,116181683.74,48048504.09,45408434.96,1596729.99,111227802.42,77913997.27,5119861.39,1110466.52,211995.47,2049587.16,968775.41,895110.11,1630631.89,0.0
17,减：营业外支出,14798259.28,4871974.14,2869165.98,1092323.89,18404389.23,7128521.92,1201195.36,661606.09,16792107.32,6076936.30,4480383.21,2371740.66,17452493.17,2328046.08,923634.83,359668.92,14106700.41,3423194.39,2233755.88,887932.95,13176646.94,5401251.64,3926274.70,2966654.93,24984568.94,6721172.79,4273257.41,2829246.07,15042040.23,11559024.83,11211758.68,11029059.87,9848391.68,5150131.16,2755568.98,1667920.31,16462385.77,9439195.67,9097579.05,173356.11,19900049.44,7970258.56,4255308.50,2570633.39,35870174.14,25017973.80,22121459.31,2841999.73,1191349.42,5942577.88,1567216.23,6571804.28,3939809.60,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,639570.39,632659.78,631628.32,3498041.31,79535.44,47705.00,8400.00,4340376.06,145569.99,147679.26,6386.84,5231914.03,282927.71,280496.44,274635.83,3608991.44,3481856.74,3113165.96,2613875.00,12185305.77,10228290.54,10262518.88,5705623.99,5139986.64,2061781.68,2059438.18,1467358.11,8346283.94,2272027.44,2268790.29,24737.46,12980776.81,6950145.51,3886539.93,2409597.37,31279021.04,16959151.90,0,0,0,0,0,0,0,0.0
19,四、利润总额,1781026426.47,1545049181.61,902548041.90,362292590.67,1533732078.72,1491290004.65,851635381.82,340717043.89,2241091863.93,1646174975.22,1149354472.80,568916429.17,1112750981.14,1290234361.04,780040808.51,314548299.86,1566198240.82,1376898706.68,887805873.71,329358370.00,1434411507.61,1452948524.58,898516602.90,297285644.35,1944913830.42,1578440305.51,933787458.20,388105805.44,1869617996.66,1298446341.99,861039090.44,370354067.11,1633956768.06,1185123987.64,806412353.97,332667094.57,1335047925.51,1014880282.54,653421174.95,259135080.65,1175035832.04,919023956.75,662614454.32,317015398.18,867138638.38,1065333643.19,151010664.06,55991684.94,19693349.36,111755398.64,27682725.79,86047687.10,125037368.65,0.0
20,减：所得税费用,115057003.78,102782860.49,59595187.33,23658777.67,142148924.39,98099490.62,53996496.57,21001512.35,173253040.50,146435112.14,123997102.39,9425441.11,43686878.88,31068724.40,22051913.82,9745141.61,14395728.33,21622672.79,10912251.15,9935149.14,-14828455.13,19269295.92,10533052.88,6522607.40,66126626.72,14848211.49,7246788.56,6593131.73,-19603853.46,16496253.33,11982861.71,6856089.26,24508401.09,25910158.61,13541198.79,7886126.54,41450911.39,32801488.02,24242264.07,33740986.05,160126262.88,118869705.74,87580569.19,41852527.76,130247856.30,153554205.12,20769902.09,6221766.46,4230051.38,11684480.44,5275583.77,8852716.06,9637397.08,0.0
21,五、净利润,1665969422.69,1442266321.12,842952854.57,338633813.00,1391583154.33,1393190514.03,797638885.25,319715531.54,2067838823.43,1499739863.08,1025357370.41,559490988.06,1069064102.26,1259165636.64,757988894.69,304803158.25,1551802512.49,1355276033.89,876893622.56,319423220.86,1449239962.74,1433679228.66,887983550.02,290763036.95,1878787203.70,1563592094.02,926540669.64,381512673.71,1889221850.12,1281950088.66,849056228.73,363497977.85,1609448366.97,1159213829.03,792871155.18,324780968.03,1293597014.12,982078794.52,629178910.88,225394094.60,1014909569.16,800154251.01,575033885.13,275162870.42,736890782.08,911779438.07,130240761.97,49769918.48,15463297.98,100070918.20,22407142.02,77194971.04,115399971.57,0.0
22,归属于母公司所有者的净利润,1665104884.30,1441981808.36,843009438.46,338584192.42,1421522203.18,1391756497.27,796271296.41,318754868.52,2066918781.47,1498700482.82,1024271623.32,559147807.57,1068097794.03,1257805756.76,756916563.83,304439560.00,1551564577.81,1355184067.01,876969603.58,319332045.55,1450004306.75,1432546595.44,887896215.61,291318234.07,1877203525.25,1562699217.97,926027730.30,381277890.66,1888594221.23,1281309358.02,848799432.15,363377770.26,1609031580.56,1158903645.32,792710811.00,324775041.20,1290961670.78,980048887.60,627804097.11,225298580.17,1014135865.03,799696660.23,574874144.69,275252810.56,736222267.60,911596114.44,87387552.93,34099168.07,15386441.34,100287305.42,22407142.02,77220229.69,115446982.04,0.0
23,少数股东损益,864538.39,284512.76,-56583.89,49620.58,-29939048.85,1434016.76,1367588.84,960663.02,920041.96,1039380.26,1085747.09,343180.49,966308.23,1359879.88,1072330.86,363598.25,237934.68,91966.88,-75981.02,91175.31,-764344.01,1132633.22,87334.41,-555197.12,1583678.45,892876.05,512939.34,234783.05,627628.89,640730.64,256796.58,120207.59,416786.41,310183.71,160344.18,5926.83,2635343.34,2029906.92,1374813.77,95514.43,773704.13,457590.78,159740.44,-89940.14,668514.48,183323.63,42853209.04,15670750.41,76856.64,-216387.22,0,-25258.65,-47010.47,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.350000,0.300000,0.180000,0.070000,0.300000,0.290000,0.170000,0.070000,0.430000,0.310000,0.210000,0.120000,0.220000,0.260000,0.160000,0.060000,0.320000,0.280000,0.180000,0.070000,0.300000,0.300000,0.180000,0.060000,0.390000,0.330000,0.190000,0.080000,0.390000,0.270000,0.180000,0.080000,0.340000,0.240000,0.170000,0.070000,0.280000,0.210000,0.140000,0.050000,0.240000,0.190000,0.130000,0.060000,0.170000,0.210000,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.350000,0.300000,0.180000,0.070000,0.300000,0.290000,0.170000,0.070000,0.430000,0.310000,0.210000,0.120000,0.220000,0.260000,0.160000,0.060000,0.320000,0.280000,0.180000,0.070000,0.300000,0.300000,0.180000,0.060000,0.390000,0.330000,0.190000,0.080000,0.390000,0.270000,0.180000,0.080000,0.340000,0.240000,0.170000,0.070000,0.280000,0.210000,0.140000,0.050000,0,0.190000,0.130000,0.060000,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,227734732.73,50830786.27,13766354.03,10956984.58,-7864122.06,-6393337.97,-6097732.74,-80450.81,16430747.94,24913764.93,18663120.83,1007030.18,-1661599.81,-2165114.91,-2416872.46,-2265817.93,-3222496.60,-5035150.94,2416872.46,-755272.64,64344818.86,53720650.35,-610355.08,-912464.14,19389108.55,-7120828.96,-44083944.97,-13365563.99,32418051.86,14626347.49,84339716.36,42183035.59,-84444565.93,-5193925.00,-3136925.00,-668525.00,11248050.00,8676800.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,1893704155.42,1493097107.39,856719208.60,349590797.58,1383719032.27,1386797176.06,791541152.51,319635080.73,2084269571.37,1524653628.01,1044020491.24,560498018.24,1067402502.45,1257000521.73,755572022.23,302537340.32,1548580015.89,1350240882.95,879310495.02,318667948.22,1513584781.60,1487399879.01,887373194.94,289850572.81,1898176312.25,1556471265.06,882456724.67,368147109.72,1921639901.98,1296576436.15,933395945.09,405681013.44,1525003801.04,1154019904.03,789734230.18,324112443.03,1304845064.12,990755594.52,629178910.88,225394094.60,1014909569.16,800154251.01,575033885.13,275162870.42,736890782.08,911779438.07,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,1892839617.03,1492812594.63,856775792.49,349541177.00,1413658081.12,1385363159.30,790173563.67,318674417.71,2083349529.41,1523614247.75,1042934744.15,560154837.75,1066436194.22,1255640641.85,754499691.37,302173742.07,1548342081.21,1350148916.07,879386476.04,318576772.91,1514349125.61,1486267245.79,887285860.53,290405769.93,1896592633.80,1555578389.01,881943785.33,367912326.67,1921012273.09,1295935705.51,933139148.51,405560805.85,1524587014.63,1153709720.32,789573886.00,324106516.20,1302209720.78,988725687.60,627804097.11,225298580.17,1014135865.03,799696660.23,574874144.69,275252810.56,736222267.60,911596114.44,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,864538.39,284512.76,-56583.89,49620.58,-29939048.85,1434016.76,1367588.84,960663.02,920041.96,1039380.26,1085747.09,343180.49,966308.23,1359879.88,1072330.86,363598.25,237934.68,91966.88,-75981.02,91175.31,-764344.01,1132633.22,87334.41,-555197.12,1583678.45,892876.05,512939.34,234783.05,627628.89,640730.64,256796.58,120207.59,416786.41,310183.71,160344.18,5926.83,2635343.34,2029906.92,1374813.77,95514.43,773704.13,457590.78,159740.44,-89940.14,668514.48,183323.63,0,0,0,0,0,0,0,0.0
