,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2449404442.61,1703612827.72,1140918626.22,537286600.72,1755229022.31,1291549708.18,895231041.28,460332636.77,1746642528.67,1307645844.40,877665458.19,429130889.71,1561863081.22,1091436015.25,870642110.31,480619499.67,2597351434.13,1883820457.72,1318229397.34,622532331.98,2834124339.21,2053536041.56,1388908682.20,699207726.58,2777861343.36,1879004082.91,1294709696.88,648472103.69,3191844694.11,2178270846.24,1538325000.79,856582800.06,2647303929.25,1542833737.03,883667568.61,530833516.79,2563606199.09,1574749837.91,1041534687.04,559873659.78,1890024331.64,1345047910.76,877395415.05,428432827.72,1457643311.89,1048797990.25,684010750.13,384936778.26,1168589304.69,859968064.85,602719057.01,333152638.19,1183234971.18,838920749.28,578969933.76,334422918.61,977074089.21,710919976.43,462380356.74,227478898.79,836472102.78,585800793.19,415248479.52,161820845.28,943368300.58,686329920.38,508609274.19,268700543.99,668067613.96,493108125.79,320970428.96,166319610.01,354691025.78,173955749.04,368357509.70,193211610.78,175856271.78,82338998.77,206835876.85,98204961.14,218544943.75,102428861.95,231711615.76,338022283.47,234756634.40,213840913.54,0.0
2,营业收入,2449404442.61,1703612827.72,1140918626.22,537286600.72,1755229022.31,1291549708.18,895231041.28,460332636.77,1746642528.67,1307645844.40,877665458.19,429130889.71,1561863081.22,1091436015.25,870642110.31,480619499.67,2597351434.13,1883820457.72,1318229397.34,622532331.98,2834124339.21,2053536041.56,1388908682.20,699207726.58,2777861343.36,1879004082.91,1294709696.88,648472103.69,3191844694.11,2178270846.24,1538325000.79,856582800.06,2647303929.25,1542833737.03,883667568.61,530833516.79,2563606199.09,1574749837.91,1041534687.04,559873659.78,1890024331.64,1345047910.76,877395415.05,428432827.72,1457643311.89,1048797990.25,684010750.13,384936778.26,1168589304.69,859968064.85,602719057.01,333152638.19,1181073455.48,837157752.71,577084505.81,333658220.47,979471343.25,713060363.72,463874347.85,228347999.03,834475194.32,584892149.16,414556317.04,161193760.40,941172442.32,685368580.81,508010183.94,268384248.27,667672108.02,493253197.81,321122119.06,166725466.07,354965944.99,174112677.72,368354061.61,188789324.81,130097647.79,42468440.67,184969269.89,98373323.63,218639022.21,102427916.35,231681671.16,338022283.47,234756634.40,213840913.54,0.0
3,二、营业总成本,1931088805.51,1269742284.03,853460348.39,391311883.55,1232275956.61,890701112.79,635695920.67,325874893.60,1269762165.36,928742731.61,631448192.90,291884780.32,1128785469.78,800531582.16,647792495.75,356114857.76,2187703286.73,1629671201.65,1152354411.80,544128021.76,2502506463.32,1865507265.13,1272424250.86,636305652.42,2610376313.18,1746460179.38,1192122855.31,583478311.24,2921864788.31,2001165221.55,1409986787.51,773880689.64,2368470551.21,1382838171.26,766423244.55,449775751.25,2250986722.47,1355127757.74,888060433.48,483155362.84,1644613166.76,1181336943.10,747992107.20,366487932.35,1290878123.04,911162700.36,565837140.07,307614760.38,1045570430.50,736810729.08,496755925.15,300662815.93,1070017060.84,760148990.89,518220151.94,309221082.00,891177365.55,660120957.83,429229603.93,212375143.96,775558469.31,530926758.21,372729643.65,148061097.40,837861913.67,615068382.76,447006284.79,249972958.30,594786651.51,451480311.08,299910568.36,157986950.40,276033420.43,120946703.30,298280909.17,154478124.73,123787395.92,42141603.38,174640294.11,91683528.09,208761344.91,0,222677916.93,316089932.17,214659267.86,195153728.56,0.0
4,营业成本,816751083.68,556821276.06,364769801.52,180845927.41,571366247.62,413552915.37,287296461.73,147787064.85,534439078.29,399689296.28,267157281.96,134730611.63,454966934.73,308417977.65,233205016.18,125554023.92,1286064144.10,969462418.70,660268034.43,320168554.50,1337689136.63,989643975.81,675392024.45,334540412.30,1730908912.13,1188680236.31,817082333.61,414934065.36,1983077292.04,1359564801.77,1008968968.88,598147868.44,1760361405.99,994617281.55,540943375.35,317771157.23,1437948072.29,739724077.90,442083892.97,227984609.54,707313996.65,503279368.69,324875632.84,158266758.40,539494666.19,381844399.06,221258602.91,116566589.06,402857183.26,292471678.17,204696400.29,106076515.59,425831517.86,299154223.31,199150384.44,113002941.12,336355819.84,241192727.26,151959484.32,74333004.85,345246514.82,244382674.68,166232903.41,70303241.80,380977710.66,277614929.69,204596815.01,110306022.04,284941692.91,209716789.95,134095943.04,80498797.32,219227975.83,101998686.82,186950951.73,97408708.75,97609703.52,34951695.63,155617712.42,83257471.67,193918526.55,0,204550366.28,288272862.89,193071960.54,165130016.67,0.0
5,营业税金及附加,47868808.51,34558118.91,23663670.94,11918641.97,40025957.89,29338650.45,19727193.48,10612762.18,38529038.24,30337957.83,21102557.39,10621549.22,33563181.44,16180227.48,13034215.04,7605900.54,24645705.44,15892871.62,10944611.45,4509543.71,31846232.40,20404893.42,13449918.29,7476324.45,22669599.51,15719184.69,10728766.31,5382526.97,21205053.05,14507662.72,8723483.23,4450542.96,21762773.97,12957479.05,7748338.22,4459279.10,18889503.33,12910223.07,9628041.60,5203766.62,19043020.45,13494423.07,8607760.51,3973762.33,15996748.36,11732169.07,8616299.51,4658325.92,13280975.23,9380208.41,6779611.97,3876836.54,12965555.65,9415443.03,6313232.74,3589314.10,10549226.86,7858404.77,5161551.87,2529732.78,7919693.08,4957807.58,3423766.98,937348.32,7339251.13,5034818.32,3484975.07,1736380.32,6266858.97,5152578.39,3461955.90,1590022.06,2833265.74,1495331.55,3041647.59,1474127.25,953797.57,79695.83,874482.67,577127.23,1100446.05,0,1226354.10,1518914.61,1450364.27,9710661.74,0.0
6,销售费用,868847032.90,567429743.42,395363734.27,177134888.12,502995835.37,381789434.00,286850817.33,148189560.77,583724478.94,430174042.21,298954764.95,128334940.33,530996375.07,399329737.00,347752377.11,199163803.78,671971312.97,538147028.96,407002120.46,186180777.64,900987661.23,726242118.62,501436255.83,253829611.00,690179491.44,416868409.87,279729121.46,120109050.79,748461874.07,519613902.53,328652573.23,141207478.14,489656173.79,292352039.91,170772285.24,100149875.56,649689323.11,503609582.15,369465981.36,213836242.32,749471385.76,576421007.21,356277242.05,176165108.90,593902591.38,436042134.67,284098758.35,162233508.67,508889566.84,338560302.76,213760863.80,160666818.98,511594702.43,367711420.31,254967669.02,157956593.71,412448548.25,307795392.92,201572705.60,101541556.90,300753730.82,215956563.54,161215493.07,58980181.26,345185919.60,261328559.32,187882707.46,113595764.93,250732280.60,198334391.05,141175435.36,64109198.18,19575535.77,5161314.31,81979454.08,40705257.04,16139433.96,2480350.86,7692423.97,3379333.16,5631809.61,0,4445754.64,7648612.14,5325017.88,6655990.65,0.0
7,管理费用,166772279.82,92291891.06,56537527.91,13462374.24,95435437.98,57801801.62,46773408.50,20698826.94,120338135.35,74629056.36,46570537.38,20042412.33,106272193.03,72669192.99,50245488.90,23726061.07,132300038.66,77480646.32,54574474.29,21877531.12,150234439.94,96220104.83,59312494.08,27434755.92,135731102.31,95582696.16,62742316.80,29280291.93,152282849.19,89964462.94,51999175.19,24673137.58,117602290.14,74287769.69,41574084.38,22359547.30,129381490.71,83662734.59,56981429.64,29692509.95,124842064.68,71470752.30,46485890.90,22878320.97,106159738.38,61912420.76,37880212.18,17887649.70,84199421.74,61364616.43,41384490.16,20294453.28,100219703.69,70103971.12,48096138.35,30028236.93,120859444.27,85815477.01,58744988.20,27437614.66,99454588.44,58674140.09,39698797.88,18390323.93,95508057.26,67870262.01,49461693.03,23755733.53,52516963.67,37942438.73,20820271.53,11121743.47,34165766.92,11865040.54,31123443.06,15472058.72,7627823.57,4083743.33,9630539.33,4203409.58,7125512.73,0,6838446.55,7584832.83,6170623.27,6353587.31,0.0
8,财务费用,-16660071.70,-11296466.02,-6971724.38,-2887006.53,-10159498.41,-7214906.42,-4682070.92,-2020631.48,-10091313.19,-6745439.43,-4667825.13,-2275914.08,226325.73,857900.05,700667.57,-48601.98,27867153.20,23481910.53,15784291.83,7991109.24,33190289.22,25618342.52,17264885.20,7806463.23,27670939.11,23731642.05,17656564.20,9751660.98,15953757.16,11171509.07,7486875.27,2521683.94,7497877.51,4269380.35,5114004.16,2249961.78,12730851.46,10176162.24,8151233.28,4353689.77,20013136.67,15588775.47,10904578.85,5693323.19,24674544.34,16229596.90,9491032.82,4581112.91,11434830.84,12197435.83,8379376.31,4494181.93,19405581.21,13763933.12,9692727.39,4643996.14,10964326.33,17458955.87,11790873.94,6533234.77,22183942.15,6955572.32,2158682.31,-549997.91,8850975.02,3219813.42,1580094.22,579057.48,328855.36,334112.96,356962.53,667189.37,230876.17,426330.08,-4161689.29,70870.97,887405.98,546117.73,825135.72,266186.45,985049.97,0,5616995.36,11064709.70,8641301.90,7303472.19,0.0
