,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1460727659.67,1101285878.76,583185299.10,1945256808.88,1599145277.42,1051857441.47,385119532.46,1463461741.12,1075943431.27,634837447.35,252266370.60,946065765.65,697772150.89,482561320.10,232714251.03,902525213.01,679329407.09,442939791.12,206171986.05,856701777.78,575154432.24,367979189.74,156506791.79,703666588.28,483359080.71,300100350.74,122574232.72,605935096.32,516448408.66,369033538.13,171030975.71,737000837.96,606097876.49,427882039.09,195640636.28,587825202.22,462331944.16,315121934.12,138103472.71,599180893.14,442271676.83,303560052.69,136973150.41,575427363.13,410636034.66,0.0
2,营业收入,1460727659.67,1101285878.76,583185299.10,1945256808.88,1599145277.42,1051857441.47,385119532.46,1463461741.12,1075943431.27,634837447.35,252266370.60,946065765.65,697772150.89,482561320.10,232714251.03,902525213.01,679329407.09,442939791.12,206171986.05,856701777.78,575154432.24,367979189.74,156506791.79,703666588.28,483359080.71,300100350.74,122574232.72,605935096.32,516448408.66,369033538.13,171030975.71,737000837.96,606097876.49,427882039.09,195640636.28,587825202.22,462331944.16,315121934.12,138103472.71,599180893.14,442271676.83,303560052.69,136973150.41,575427363.13,410636034.66,0.0
3,二、营业总成本,1310292416.54,974657920.46,518597953.09,1838266873.17,1432330783.75,928697465.23,336765750.84,1322848339.18,964672550.99,556474680.28,228964070.07,900388973.01,647182497.60,448369934.49,210690696.07,867630035.78,645797254.20,418737630.09,194600341.20,841893953.40,565500181.06,362113398.53,153577295.58,710093155.69,502026520.19,319836714.15,140282851.02,629534475.63,489809102.66,339612137.78,158468966.97,668510263.35,532340558.52,370842972.61,171762808.72,539987058.51,406849827.11,274087295.98,120337590.71,532592316.27,393403273.50,268161060.64,122362626.00,527725373.83,384066670.28,0.0
4,营业成本,1071812807.05,819039216.47,441122749.93,1517729060.55,1239003800.79,805171879.22,287834327.35,1079239452.90,803105335.69,453641189.58,182205575.83,680122258.40,489865602.05,341075889.37,160995507.56,664661253.99,514024891.18,331209578.73,155403057.16,665044594.88,452130038.03,291040714.34,122884665.59,574497313.44,404804995.53,258296726.09,110237785.37,491713311.46,397026044.38,279106344.21,134015426.72,560256030.30,450571459.10,318851150.05,149420555.12,446969014.18,343051252.44,232702265.86,99967747.74,457195468.58,339362852.72,234824312.46,106389986.67,458583213.41,328911524.81,0.0
5,营业税金及附加,5921809.01,4079475.79,2138732.81,7722234.52,6801683.62,3474783.43,1670276.75,11306103.88,9637742.72,3566616.16,1783628.16,10568875.59,7188980.54,5253343.91,2865382.42,5582151.61,3785363.44,2136261.43,995003.81,3044378.68,2214153.78,1890838.00,614349.23,2393784.13,1305989.07,499657.81,210911.76,2203339.89,1944201.15,1448243.31,405170.27,4592903.99,4221861.38,2942924.82,1310536.88,3407697.88,2926644.18,2341130.91,1340023.36,4226890.48,3516859.61,2328932.81,1372722.64,3268050.10,2479173.32,0.0
6,销售费用,43715217.85,29589133.17,14008907.19,67589120.82,37466699.69,23888242.83,7591996.39,49490871.33,28742031.52,16043396.99,7562817.82,45518116.97,27899669.39,18354385.77,8731207.46,47444470.07,30266016.76,17704794.12,9001104.65,50344922.66,32491811.56,18641795.23,8434884.68,40921620.80,28468519.25,18931598.30,9245467.84,41871456.76,26517836.95,16037295.67,8126882.44,35518873.66,28342259.83,17150951.90,8931932.48,37652117.31,27860931.91,17175692.50,8507244.11,33100829.65,23121882.73,13044944.30,5118265.91,32859262.57,27529056.35,0.0
7,管理费用,90418269.50,62571290.93,34752907.29,117045783.91,81288012.75,62741708.96,25104461.49,115024217.44,77525791.52,51131024.55,22157274.04,96657480.77,77876576.64,52199998.78,23861519.18,96467241.23,68858154.75,46983736.07,18792806.54,81054310.68,57447348.69,35904388.32,15654025.32,68055088.24,54545944.51,33340649.34,15879968.59,66971212.64,49728897.35,32288835.13,13566210.46,55721552.77,39739443.17,23745330.05,11010511.85,44925165.21,25261952.04,16045128.88,7723709.63,26718576.29,18775060.97,11298377.51,5376668.17,23543470.46,19019837.90,0.0
8,财务费用,48063307.49,28524834.48,14458232.04,53816143.62,34785942.33,26919987.84,11995443.62,46787316.05,37833743.17,26045207.02,12462657.02,45411589.86,35198737.76,23532018.07,10777553.33,33364435.13,22065110.04,13922251.05,7077079.36,23596209.59,17990013.03,11708595.32,5148377.16,17494438.04,12088711.50,8225172.30,4331039.92,11201100.65,7728020.80,4890493.32,2060773.45,5001342.31,3691476.81,2738761.12,598440.73,6102783.27,5976794.01,4451191.47,2449539.14,6873190.83,5297248.92,3218990.39,1730817.61,8108428.90,4916175.43,0.0
