,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,451717797.99,311237516.47,204197625.89,106805227.81,419418124.00,281754771.44,197666652.45,91515710.19,445230861.33,327319352.88,241194656.04,325314816.17,349136447.40,331468433.35,0.0
2,营业收入,451717797.99,311237516.47,204197625.89,106805227.81,419418124.00,281754771.44,197666652.45,91515710.19,445230861.33,327319352.88,241194656.04,325314816.17,349136447.40,331468433.35,0.0
3,二、营业总成本,344528911.34,240404591.10,161663531.14,88900039.28,329733154.94,220218767.24,151074517.25,78826450.80,334366915.70,242087625.06,186856281.74,256310534.80,261901738.03,245801892.77,0.0
4,营业成本,274440140.72,194600740.20,132210375.59,71780068.72,262578318.69,172588169.22,118810458.30,61457338.33,276894336.07,206594773.09,161115159.60,202062443.18,185080877.97,184813969.97,0.0
5,营业税金及附加,4678755.41,3169518.00,2371104.19,393379.68,3390233.28,1564828.83,1351420.63,179849.38,4183149.21,2346896.60,2018052.66,4508306.13,6555441.72,6366407.74,0.0
6,销售费用,44924224.25,30271870.94,19507441.48,9638979.58,43627900.02,29834400.83,18577901.58,9136463.62,34951736.01,24818270.11,16545844.06,33218832.76,32411983.70,34400334.99,0.0
7,管理费用,20959971.58,12713020.24,7777283.88,4799198.27,17062331.75,10975357.02,6241793.70,3671265.91,16151666.81,7956521.43,5317385.73,16787073.99,39328147.94,13812531.70,0.0
8,财务费用,-474180.62,-350558.28,-202674.00,-51404.50,-290050.46,-236370.44,-57673.15,-23487.30,-111139.48,-76713.12,-47804.00,-311571.40,-27830.77,6341636.88,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,2339817.53,3364421.66,5492381.78,6150616.19,4405020.86,2297167.08,447876.95,1907643.69,45450.14,-1446882.53,67011.49,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,18230696.70,14678312.00,9455307.87,4788155.54,10748357.01,1567317.54,623901.73,201764.81,1378554.76,1694656.73,1666199.60,1093973.31,672423.16,529384.27,0.0
13,其中:对联营企业和合营企业的投资收益,1524956.61,0,0,0,633406.47,0,0,0,-754288.14,0,-344596.27,-1021931.98,-586420.59,-294321.03,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,132523659.10,86253874.65,52122408.38,23313848.29,110974791.31,72339698.49,56378378.17,21492358.20,114395095.02,88008094.95,56988892.10,70190297.05,87906277.09,86195924.85,0.0
16,加:营业外收入,504280.14,602045.14,600653.44,168.00,119030.89,164022.38,64022.38,63971.00,2566945.72,2600855.10,2548985.05,103115323.89,30710355.41,33133546.31,0.0
17,减：营业外支出,205569.22,88387.64,87204.85,0,155755.46,135498.02,45317.71,142.78,546374.87,501015.69,172985.69,111127.57,685082.36,1720323.26,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,84038.25,0,0,592372.12,0.0
19,四、利润总额,132822370.02,86767532.15,52635856.97,23314016.29,110938066.74,72368222.85,56397082.84,21556186.42,116415665.87,90107934.36,59364891.46,173194493.37,117931550.14,117609147.90,0.0
20,减：所得税费用,19786492.94,12792471.04,7609988.15,3234653.92,17136656.45,9244468.57,6924216.73,2378266.15,19842372.42,8698387.52,9284031.74,30220631.70,22919449.70,18321383.31,0.0
21,五、净利润,113035877.08,73975061.11,45025868.82,20079362.37,93801410.29,63123754.28,49472866.11,19177920.27,96573293.45,81409546.84,50080859.72,142973861.67,95012100.44,99287764.59,0.0
22,归属于母公司所有者的净利润,113242350.57,74284527.41,45025868.82,20079362.37,93879938.58,63123754.28,49472866.11,19177920.27,96573293.45,81409546.84,50080859.72,142973861.67,95012100.44,79440282.96,0.0
23,少数股东损益,-206473.49,-309466.30,0,0,-78528.29,0,0,0,0,0,0,0,0,19847481.63,0.0
24,六、每股收益,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.710000,0.460000,0.280000,0.130000,0.690000,0.490000,0.410000,0.160000,0.800000,0.680000,0.420000,1.190000,0.860000,0.780000,0.0
26,稀释每股收益(元/股),0.710000,0.460000,0.280000,0.130000,0.690000,0.490000,0.410000,0.160000,0.800000,0.680000,0.420000,1.190000,0.860000,0.780000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,113035877.08,73975061.11,45025868.82,20079362.37,93801410.29,63123754.28,49472866.11,19177920.27,96573293.45,81409546.84,50080859.72,142973861.67,95012100.44,0,0.0
29,归属于母公司所有者的综合收益总额,113242350.57,74284527.41,45025868.82,20079362.37,93879938.58,63123754.28,49472866.11,19177920.27,96573293.45,81409546.84,50080859.72,142973861.67,95012100.44,0,0.0
30,归属于少数股东的综合收益总额,-206473.49,-309466.30,0,0,-78528.29,0,0,0,0,0,0,0,0,0,0.0
