,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,327921023.47,165082770.93,61212080.79,551449580.94,481331483.61,320146328.53,192435532.06,356045632.08,253290186.19,132245854.86,60032203.99,523795825.28,386461087.96,223064363.35,50505280.72,679968880.27,378992191.01,307382480.36,193307754.23,1176602799.41,971517887.70,449300715.79,170962998.44,1068478602.35,801587921.79,538414531.79,212798355.27,1400309133.69,1072341093.13,747023926.51,339752748.57,1237794624.59,747060623.38,371939564.94,138883960.89,746934526.04,562116876.05,385022771.75,138417978.37,517510269.38,352466934.41,217904661.76,79547649.67,770584110.87,608419487.08,446399254.92,167966504.25,855175860.97,449498989.53,230617185.72,77125984.78,529463871.43,375952064.39,212740872.40,84358395.77,492784680.34,314478182.08,228542852.20,46516432.85,460495545.02,253833139.69,169730039.48,55440578.39,575081454.47,414603569.39,280829887.02,61722007.15,516300630.47,235117283.48,206972052.11,96450330.87,307842070.64,224698866.92,140795216.38,350190689.99,231213330.21,403349131.82,815673020.48,1213396498.30,0.0
2,营业收入,327259146.26,164670942.72,61212080.79,550605308.53,480743837.13,319762550.08,192233189.60,355204838.55,253290186.19,132245854.86,60032203.99,523202638.00,386461087.96,223064363.35,50505280.72,679738330.89,378992191.01,307382480.36,193307754.23,1176602799.41,971517887.70,449300715.79,170962998.44,1068478602.35,801587921.79,538414531.79,212798355.27,1400309133.69,1072341093.13,747023926.51,339752748.57,1237794624.59,747060623.38,371939564.94,138883960.89,746934526.04,562116876.05,385022771.75,138417978.37,517510269.38,352466934.41,217904661.76,79547649.67,770584110.87,608419487.08,446399254.92,167966504.25,855175860.97,449498989.53,230617185.72,77125984.78,523624644.48,373947072.66,211750943.57,81715634.36,475940465.67,314633260.27,228606808.55,46583273.36,454664571.69,253057886.33,169108922.22,55616410.71,571724128.12,409039135.02,278340325.94,61942588.87,513387423.08,232526084.89,204218375.13,96402321.34,310010215.11,224545319.49,140155694.55,349994072.48,230799761.84,402216187.28,812545326.66,1209696432.57,0.0
3,二、营业总成本,365570678.39,180005180.12,70628613.25,602952558.45,471148531.99,328099004.05,201148186.01,487254116.55,333426715.67,183086357.89,77605895.24,556619493.87,407167165.74,240229642.97,58780974.32,744312541.16,461810169.60,367014107.53,208017169.42,1250423494.89,987897076.17,481707696.83,184162107.86,1018811839.17,753983969.35,501856360.13,178851225.28,1362965911.34,1048561764.15,731252965.73,344604357.00,997908212.46,575327444.75,320340966.16,130273603.30,704752296.96,490879132.25,330640344.35,133189015.84,386855580.76,276190402.89,167819087.51,66731946.84,592081245.14,442482100.98,350249979.36,143215181.53,747384840.25,390013986.85,206164562.64,68917074.86,472720142.81,326690854.61,185575959.97,74862042.84,483773459.08,308178801.72,223841580.43,54493160.25,504758881.22,282263641.65,197392756.37,65444420.91,567535486.11,411520249.52,268421200.01,58914989.35,500017954.94,234554811.40,202940526.21,98140113.21,300003864.63,221657948.39,144358074.11,325966150.84,209643479.68,386152159.99,790247311.39,1178602484.95,0.0
4,营业成本,295271511.72,138679666.17,44296842.01,436847096.31,384639165.71,272921989.76,166888612.78,314531210.20,229466492.91,113854111.65,51150090.46,432598744.47,319415989.57,185777306.12,43748797.83,529035090.93,330145214.61,266676016.24,171481805.33,1048184932.90,847601609.96,411657399.22,151984540.92,827935562.02,612307563.65,405610653.86,138898438.47,1204715030.94,933560851.17,654539478.34,309959134.60,819337250.90,470479411.85,262911987.75,89579916.66,464839012.90,354839242.76,235021061.18,99998105.90,288489326.67,200361337.18,119619474.59,47937988.70,382180086.90,284036100.37,228478187.74,86789474.30,543742235.25,270185834.59,133953431.23,43573536.35,343122926.89,236608458.95,131386031.34,47786418.58,313280980.74,190837826.81,145331079.44,31940713.95,368114387.87,186461372.09,130971493.12,44347222.20,459832687.51,326331595.36,211005288.59,44213426.35,396225796.62,192686687.15,170444329.67,84719062.10,225915731.71,177502558.80,113502369.43,265577303.75,174818622.20,341988969.95,700278990.18,1084883576.16,0.0
5,营业税金及附加,4960468.96,2277774.59,589708.50,36461988.73,14623803.50,4203007.28,3012449.70,15999585.75,7329250.26,4016536.01,2739571.85,10124045.23,4611431.84,3632329.95,1133779.13,21869229.68,2484324.22,2740499.24,772933.62,26303177.12,25001535.16,4195556.07,2277106.79,42978799.98,34219312.79,24691208.24,7484144.35,29032278.89,24843498.39,16162307.19,4978269.24,49629472.41,37068678.51,23374656.11,10803854.99,44906471.23,30097726.99,24694603.02,3544135.63,13468255.62,8805948.13,6289857.20,2818157.49,84038501.50,66524697.72,58079569.02,20942017.75,52857964.07,22058625.52,8175392.98,1209879.62,14675356.81,8316070.93,4911324.54,2498311.31,10918563.24,4336217.17,2599575.89,729930.58,17171765.37,7908075.62,5576696.45,1619668.91,10393785.89,5613973.82,4115988.91,1630295.12,20342036.94,8806506.93,8395260.97,4313098.15,6456724.31,2360176.39,2188536.80,4307472.00,353742.51,443068.95,386371.76,98429.73,0.0
6,销售费用,7594053.52,4250142.22,2183467.76,9831754.81,7370156.30,4479593.42,2427300.92,22429056.42,15913652.78,9771811.47,5352014.21,26598446.77,18355038.74,11209792.82,4930111.51,33817005.27,26871638.48,20955589.48,12911414.04,38189919.38,25038693.57,12631929.13,6656956.28,32680463.84,23661383.40,15485196.71,7632365.94,34112146.97,22121776.09,15259674.62,7756500.08,42267690.03,32541893.72,18519374.76,6465376.28,25766398.55,20708111.67,12564760.16,3923565.42,12916990.91,6671034.60,3555424.18,1236268.76,24608542.47,18656586.05,14733467.63,4099323.19,46360348.09,34726694.29,20415867.99,7559669.95,33009023.93,24647286.36,9874169.96,5020714.70,44037175.41,37365068.25,24400842.45,4051146.01,19278282.40,14673922.44,8865882.22,4384521.50,23042851.12,45591369.38,28399026.75,3237016.67,14004446.20,9730517.52,7276550.78,2728559.62,19497469.32,16035260.41,10556654.52,29515369.98,14341595.12,24722861.27,48030668.89,60184941.36,0.0
7,管理费用,37332477.49,23797988.08,15906058.85,84370096.88,52999577.91,36247599.96,17683372.52,68230829.96,44008939.52,27995092.47,13398271.27,77269319.81,55034111.04,34819387.49,14070689.24,86680723.32,50459370.51,35220626.27,14091999.47,91314132.34,54610940.64,26461007.06,13814284.17,62579053.06,44926839.15,27288674.81,14475908.31,53827549.23,30451501.22,19704234.44,9361026.97,69091259.80,35951896.79,24424978.08,12091538.71,90435462.85,51342155.41,35359531.81,19574536.69,49416696.86,44092847.13,28782554.50,12543596.76,72400567.12,39051284.16,23894360.09,11440020.11,53566292.41,35499494.20,23148487.28,10898149.45,57913440.47,39047038.21,26939207.87,13114386.67,85503326.44,56645208.05,38643504.59,11449592.77,72501674.06,53280818.09,37078867.19,8016598.19,55935942.38,21882051.47,15951139.37,7130016.94,56225311.26,17655543.79,12723156.44,5547776.49,44094062.57,19524809.61,14803432.23,15897079.09,7509626.06,8658044.81,29260804.15,19834392.83,0.0
8,财务费用,15573388.24,7830831.94,7594202.81,18200609.10,11027716.35,9211506.21,11115283.59,36601341.45,25972939.77,16636737.78,4920499.47,2148754.22,-1267209.35,-6175317.03,-5102403.39,35244260.95,22915947.55,15009537.50,8759016.96,31150603.05,25478154.22,16595662.73,9429219.70,42623973.60,30746313.03,20658069.18,10360368.21,42159619.41,36023115.42,24026249.28,12549426.11,42292835.10,28385833.62,20210239.20,11332916.66,35379799.89,27626881.05,16735373.81,6148672.20,24318223.20,16776873.66,10089414.85,2195935.13,13148757.61,16084369.68,12835166.57,6410192.27,26696584.77,19425756.10,12353801.01,5675839.49,23999394.71,18072000.16,12465226.26,6442211.58,30033413.25,18994481.44,12866578.06,6321776.94,27692771.52,19939453.41,14899817.39,7076410.11,18330219.21,12101259.49,8949756.39,2704234.27,13220363.92,5675556.01,4101228.35,831616.85,4039876.72,6235143.18,3307081.13,10574227.91,12696573.28,10282161.89,12431075.31,13316840.15,0.0
