9,研发费用,26002717.68,14929889.49,2574720.32,38057773.73,20594208.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,1576137.12,6628616.19,2278881.80,1521482.04,300557.09,6703474.29,2065259.12,1829905.24,321081.14,1206835.99,2041005.35,1684762.10,1261682.06,2193403.04,3141649.57,2758212.73,2046916.51,2010379.58,3543751.89,3579901.09,910829.47,3961480.89,2655520.74,3019835.25,815272.66,1278823.26,2306001.77,1499300.41,801361.10,2439866.18,2234709.84,1686135.23,848062.04,2853930.14,1742308.12,1431436.95,810991.43,2632889.05,2289137.29,2112717.37,681027.00,3650433.05,2114543.26,1633678.36,804239.13,3954489.02,537940.33,537940.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,2070.00,2340.00,27450.00,-9630.00,-3960.00,-7740.00,-5490.00,-810.00,3510.00,630.00,450.00,-2160.00,-3600.00,-8010.00,-8550.00,-74383.34,-23232.10,-2840.42,-13512.10,125977.95,-4082.20,-13672.90,-10527.75,-39021.80,-31251.65,-46208.85,-8316.50,554.60,-25560.25,-15416.85,8086.30,-36506.00,-38922.80,-8645.50,8358.60,-90466.60,-133297.50,-151790.00,-26750.00,131401.00,89495.00,123529.00,37335.00,-215419.00,-171603.00,-84841.00,-43185.00,71400.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-405492.63,-229896.81,-138188.96,-98130.58,-529599.83,-214976.36,15362.15,6843846.45,2514025.74,2499044.35,-17108.00,956257.48,1173883.39,1088662.43,793462.93,6913593.46,4494343.70,2814014.39,1413426.42,5704349.26,3848151.83,2878353.10,947613.95,5154778.31,2993120.50,1690996.35,698643.02,2097959.23,1093272.42,706783.12,379502.51,975979.50,245773.17,29257.26,-24593.90,501541.77,328089.02,315867.74,178681.35,145237.86,263368.00,327450.38,269300.74,170372.60,-248391.04,-177759.72,-5348.04,-1285189.65,349629.55,206727.55,54823.94,-554259.67,-274829.58,-194322.82,0,-264733.80,-16.60,0,0,0,0,0,0,-317118.47,0,0,0,15309.67,15309.67,261635.60,504569.22,0.0
13,其中:对联营企业和合营企业的投资收益,-405492.63,-229896.81,-138188.96,-98130.58,-529599.83,-214976.36,15362.15,589093.31,2514025.74,2499044.35,-17108.00,956257.48,1173883.39,1088662.43,793462.93,6859611.79,4465717.33,2785388.02,1410308.37,5703926.76,3848151.83,2877818.00,947613.95,5154186.81,2933120.50,1690996.35,698643.02,0,1093272.42,706783.12,379502.51,975979.50,245773.17,29257.26,-24593.90,0,206403.85,238945.46,180121.26,130896.94,263368.00,327450.38,269300.74,133270.66,-285492.98,-214861.66,-42449.98,-87113.85,-114325.65,-114325.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,76237872.88,51075157.28,20225520.76,88601616.84,69141848.87,46935437.38,19293647.08,90420367.60,60245713.37,42779959.06,15558697.64,76628580.92,54253990.90,35428811.57,14812248.79,58933353.77,43923359.43,28997824.64,13841479.54,53713295.94,41469597.96,27475296.31,12242490.43,46610423.49,34551634.44,23261660.63,7556455.27,33535220.80,23993323.71,15857501.48,6993431.69,29398796.72,21771259.51,13645369.38,5139975.82,23928629.34,19567731.66,12579507.83,4804077.65,19322943.47,16052228.62,9944774.57,3996723.51,12060739.10,11247566.06,8119775.28,3436578.14,8059070.98,11374400.18,7702943.02,3323763.30,13782328.19,9885883.70,6696375.93,3206818.06,12025934.19,9614584.78,7041002.33,3085999.00,12954162.76,14416778.17,9214487.91,4212464.42,18523829.60,15504662.65,10911238.91,4012720.75,24165212.05,11248179.95,20532421.30,15200768.08,0.0
16,加:营业外收入,0,0,0,0,0,0,0,0,552744.40,400000.00,400000.00,1507270.65,1275558.97,216000.00,210000.00,2184000.00,2005000.00,0,0,449583.72,220000.00,220000.00,0,157004.50,37004.50,34634.50,134.50,850770.20,40770.20,27320.40,27320.40,197126.62,0,0,0,1170183.30,2091.94,2091.94,0,754790.00,514790.00,514190.00,514190.00,6072166.97,3736956.54,2491304.36,1245652.18,10641680.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.00,0,140.50,760.00,0.0
17,减：营业外支出,1606.55,0,0,779163.42,173652.02,0,0,502927.77,226073.58,231623.58,86457.00,954017.81,42235.02,42235.02,55952.28,509064.96,398570.41,221932.45,119384.52,1206087.15,873112.58,643678.42,366171.06,1001822.86,605620.55,372769.02,78391.38,344851.67,319754.66,208598.63,127301.96,335388.18,282259.58,168218.56,87720.76,690020.29,423543.25,267320.15,179402.18,639877.92,515224.20,136760.70,65425.92,861842.47,481780.91,350550.27,179230.18,737800.32,368701.61,214776.50,133171.15,1278491.76,585790.57,436778.61,207751.10,611040.72,525714.37,389016.26,117039.12,533745.86,419234.24,255411.83,118183.94,554241.04,416495.91,0,0,350760.00,0,181256.42,2581200.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,50907.00,50907.00,50907.00,69523.80,0,0,0,72149.24,0,0,0,449569.35,222453.78,222453.78,0,209869.62,0,0,0,36424.33,0,0,0,37643.40,0,0,0,103331.31,0,0,0,339566.92,258847.84,0,0,151322.13,122420.78,122420.78,0,72280.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,76236266.33,51075157.28,20225520.76,87822453.42,68968196.85,46935437.38,19293647.08,89917439.83,60572384.19,42948335.48,15872240.64,77181833.76,55487314.85,35602576.55,14966296.51,60608288.81,45529789.02,28775892.19,13722095.02,52956792.51,40816485.38,27051617.89,11876319.37,45765605.13,33983018.39,22923526.11,7478198.39,34041139.33,23714339.25,15676223.25,6893450.13,29260535.16,21488999.93,13477150.82,5052255.06,24408792.35,19146280.35,12314279.62,4624675.47,19437855.55,16051794.42,10322203.87,4445487.59,17271063.60,14502741.69,10260529.37,4503000.14,17962951.46,11005698.57,7488166.52,3190592.15,12503836.43,9300093.13,6259597.32,2999066.96,11414893.47,9088870.41,6651986.07,2968959.88,12420416.90,13997543.93,8959076.08,4094280.48,17969588.56,15088166.74,10911238.91,4012720.75,23815052.05,11248179.95,20351305.38,12620328.08,0.0
20,减：所得税费用,13136535.56,8983944.04,3370146.63,13652666.49,12024725.14,8225487.58,3443769.27,19360913.16,10372601.04,7494453.25,2863004.10,14656125.88,9779987.13,6223855.10,2508584.17,10602461.49,7737601.77,4983287.20,2333264.03,9063926.00,6617694.71,5057038.24,1908773.17,7448116.33,5737100.42,4487482.70,1002253.65,5382500.87,3663117.82,2402038.41,1068222.61,4746773.75,3473070.64,2162307.33,875150.35,4170280.70,3338915.01,2318450.51,827923.75,3193221.40,2593174.36,1747557.24,812658.44,4309116.53,4291808.55,3265658.48,1365781.19,8059830.67,3700769.09,2569771.90,1110546.28,4600119.80,3377483.02,2168252.54,1057608.72,4056081.43,3139767.06,2312027.10,999490.95,5221524.54,4753451.04,3093517.94,1367813.49,6883729.34,5281812.59,3903944.43,1324197.85,8039229.73,3678761.47,6706634.94,5356203.09,0.0
21,五、净利润,63099730.77,42091213.24,16855374.13,74169786.93,56943471.71,38709949.80,15849877.81,70556526.67,50199783.15,35453882.23,13009236.54,62525707.88,45707327.72,29378721.45,12457712.34,50005827.32,37792187.25,23792604.99,11388830.99,43892866.51,34198790.67,21994579.65,9967546.20,38317488.80,28245917.97,18436043.41,6475944.74,28658638.46,20051221.43,13274184.84,5825227.52,24513761.41,18015929.29,11314843.49,4177104.71,20238511.65,15807365.34,9995829.11,3796751.72,16244634.15,13458620.06,8574646.63,3632829.15,12961947.07,10210933.14,6994870.89,3137218.95,9903120.79,7304929.48,4918394.62,2080045.87,7903716.63,5922610.11,4091344.78,1941458.24,7358812.04,5949103.35,4339958.97,1969468.93,7198892.36,9244092.89,5865558.14,2726466.99,11085859.22,9806354.15,7007294.48,2688522.90,15775822.32,7569418.48,13644670.44,7264124.99,0.0
22,归属于母公司所有者的净利润,61811922.11,41367882.28,16675964.69,73556817.83,56611506.90,38687697.83,15839006.78,70547320.63,50196829.22,35456246.74,13035272.02,62690171.83,45708470.25,29373511.11,12487396.01,50114968.32,37798772.68,23800925.65,11408968.95,43995340.18,34192783.41,22086302.81,9974091.94,38326094.59,28228985.63,18432466.25,6480237.14,28656159.03,20078999.04,13262131.57,5827680.75,24507894.22,18023396.25,11332871.37,4238115.45,20334217.27,15840339.97,10107766.57,3956423.71,17198974.49,13456687.65,8612177.93,3707073.35,13144743.91,10189955.26,7003470.67,3167116.65,10146702.36,7246691.67,4943164.48,2128041.29,8099837.40,6014432.70,4158643.12,2022746.09,7571226.61,5963183.62,4406964.04,1993176.28,7257723.87,9228679.93,5861175.27,2746710.55,11248878.24,9804784.38,7007294.48,2688522.90,15775822.32,7569418.48,13644670.44,7264124.99,0.0
23,少数股东损益,1287808.66,723330.96,179409.44,612969.10,331964.81,22251.97,10871.03,9206.04,2953.93,-2364.51,-26035.48,-164463.95,-1142.53,5210.34,-29683.67,-109141.00,-6585.43,-8320.66,-20137.96,-102473.67,6007.26,-91723.16,-6545.74,-8605.79,16932.34,3577.16,-4292.40,2479.43,-27777.61,12053.27,-2453.23,5867.19,-7466.96,-18027.88,-61010.74,-95705.62,-32974.63,-111937.46,-159671.99,-954340.34,1932.41,-37531.30,-74244.20,-182796.84,20977.88,-8599.78,-29897.70,-243581.57,58237.81,-24769.86,-47995.42,-196120.77,-91822.59,-67298.34,-81287.85,-212414.57,-14080.27,-67005.07,-23707.35,-58831.51,15412.96,4382.87,-20243.56,-163019.02,1569.77,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.220000,0.140000,0.060000,0.260000,0.200000,0.140000,0.060000,0.250000,0.180000,0.120000,0.060000,0.290000,0.210000,0.170000,0.070000,0.300000,0.220000,0.140000,0.070000,0.280000,0.220000,0.140000,0.060000,0.240000,0.180000,0.120000,0.040000,0.190000,0.160000,0.110000,0.050000,0.210000,0.150000,0.100000,0.036000,0.170000,0.140000,0.090000,0.044000,0.190000,0.150000,0.100000,0.041000,0.150000,0.110000,0.080000,0.053000,0.170000,0.120000,0.080000,0.035000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340000,0.200000,0.0
26,稀释每股收益(元/股),0,0,0.060000,0,0,0,0.060000,0,0,0,0.060000,0,0,0,0,0,0,0,0,0,0,0,0.060000,0.240000,0,0,0.040000,0.190000,0.160000,0,0.050000,0.210000,0.150000,0,0.036000,0.170000,0,0,0.044000,0.190000,0.150000,0.100000,0.041000,0.150000,0.110000,0.080000,0.053000,0.170000,0.120000,0.080000,0.035000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,63099730.77,42091213.24,16855374.13,74169786.93,56943471.71,38709949.80,15849877.81,70556526.67,50199783.15,35453882.23,13009236.54,62525707.88,45708470.25,29378721.45,12457712.34,50005827.32,37792187.25,23792604.99,11388830.99,43892866.51,34198790.67,21994579.65,9967546.20,38317488.80,28245917.97,18436043.41,6475944.74,28658638.46,20051221.43,13274184.84,5825227.52,24513761.41,18015929.29,11314843.49,4177104.71,20238511.65,15807365.34,0,0,16244634.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,61811922.11,41367882.28,16675964.69,73556817.83,56611506.90,38687697.83,15839006.78,70547320.63,50196829.22,35456246.74,13035272.02,62690171.83,45709612.78,29373511.11,12487396.01,50114968.32,37798772.68,23800925.65,11408968.95,43995340.18,34192783.41,22086302.81,9974091.94,38326094.59,28228985.63,18432466.25,6480237.14,28656159.03,20078999.04,13262131.57,5827680.75,24507894.22,18023396.25,11332871.37,4238115.45,20334217.27,15840339.97,0,0,17198974.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,1287808.66,723330.96,179409.44,612969.10,331964.81,22251.97,10871.03,9206.04,2953.93,-2364.51,-26035.48,-164463.95,-1142.53,5210.34,-29683.67,-109141.00,-6585.43,-8320.66,-20137.96,-102473.67,6007.26,-91723.16,-6545.74,-8605.79,16932.34,3577.16,-4292.40,2479.43,-27777.61,12053.27,-2453.23,5867.19,-7466.96,-18027.88,-61010.74,-95705.62,-32974.63,0,0,-954340.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
