,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,61698903007.94,45806437870.32,30827480449.14,15431056132.56,56180929951.06,39421204502.34,22633936012.73,6984880892.07,26605600272.90,19411578576.47,13090700087.34,6526275229.55,18552409199.63,11731600702.68,5950707532.36,2156023883.49,8082534215.33,6017158840.56,3897935288.19,1854016029.21,7077091078.40,5131774209.77,3382382337.20,1623239806.41,6103826483.07,4369209813.27,2811753332.70,1334835568.11,5358458578.26,1071918679.07,681188468.20,324905366.94,1462179589.40,0.00,0.00,0.00,154305515.37,123078805.45,123626999.28,58883715.60,257632895.12,121188047.83,141694353.02,57068413.24,278520566.42,216657375.48,146796314.38,71103016.11,299010711.95,221932970.27,128607566.16,53628296.13,218062103.08,153984899.33,98903935.33,39693391.83,278512478.10,263567398.96,200702377.44,99261332.69,444549482.90,280754578.48,168921480.35,89618998.56,378948122.47,259312357.28,158496527.32,68938349.17,312906474.79,213617591.45,123809095.91,46752543.86,183487548.91,127751041.73,83605668.02,226974750.21,102548594.70,152216872.11,62620642.77,73401473.10,33230484.76,76512825.74,52852771.69,74324843.70,32380359.49,72108800.12,38577000.00,92082000.00,43352709.38,88372108.22,86437278.00,0.0
2,营业收入,61698903007.94,45806437870.32,30827480449.14,15431056132.56,56180929951.06,39421204502.34,22633936012.73,6984880892.07,26605600272.90,19411578576.47,13090700087.34,6526275229.55,18552409199.63,11731600702.68,5950707532.36,2156023883.49,8082534215.33,6017158840.56,3897935288.19,1854016029.21,7077091078.40,5131774209.77,3382382337.20,1623239806.41,6103826483.07,4369209813.27,2811753332.70,1334835568.11,5358458578.26,1071918679.07,681188468.20,324905366.94,1462179589.40,0.00,0.00,0.00,154305515.37,123078805.45,123626999.28,58883715.60,257632895.12,121188047.83,141694353.02,57068413.24,278520566.42,216657375.48,146796314.38,71103016.11,299010711.95,221932970.27,128607566.16,53628296.13,218062103.08,153984899.33,98903935.33,39693391.83,278778287.11,263958243.20,200667448.39,99176898.61,443085247.15,278261624.33,168078279.62,89428295.11,378495619.17,255917700.07,157005030.95,68203899.07,310497420.35,211984301.52,122605875.85,46059353.48,183528236.12,127357661.19,83310916.26,226097968.80,102255279.16,151778284.59,62489038.16,65840462.82,32549576.81,76710509.74,52830740.80,73136470.72,32381417.39,72647792.14,38551000.00,89347000.00,41488124.09,84379920.62,86442127.00,0.0
3,二、营业总成本,60729446491.93,44568175155.34,29822334163.08,14799296710.07,55478762097.67,38841058460.65,22427962268.96,6872593801.07,26280358797.07,18767802313.58,12546174722.60,6203157416.93,17811233061.88,11149237731.04,5641761279.74,2034368406.73,7640059973.08,5663124688.06,3653081776.98,1737437756.18,6654488043.86,4840225483.84,3184060660.00,1528245085.45,5725146950.32,4111871774.87,2654907629.45,1259353172.88,5058723455.06,951521620.48,608699777.38,295119017.26,1252291479.86,5449896.33,5043108.14,323969.71,220489795.55,178086000.61,164629097.76,85452706.10,495047079.74,220334138.24,221085617.98,89712536.29,416268884.94,312671438.24,209725646.14,92208442.26,371609450.82,260727227.44,154846478.62,65848633.56,306141998.77,213975835.88,136005211.09,54587640.23,345432690.49,294443084.02,211296798.43,99787519.84,410790550.59,267119172.80,160709726.29,86950272.41,368164789.85,249888053.42,152291212.77,69923088.76,287444457.38,190282049.66,110720288.19,42451515.11,162609935.01,112325299.82,76979290.22,187282452.03,83769721.90,140586474.22,58203137.15,73513964.23,33162745.19,76388333.16,0,81736663.04,0,88283310.19,0,0,0,78362052.18,76673358.00,0.0
4,营业成本,51826679011.38,38017662837.35,25493973867.64,12784735027.16,46630807220.98,33250804667.73,19209870103.23,5787388743.24,22245311734.75,16082188509.20,10718175536.48,5312928988.35,15055792237.94,9321334875.82,4734518587.76,1689730874.16,6332880433.03,4660586413.31,3051773653.68,1487531932.13,5692346642.01,4174511666.90,2765011055.24,1323259000.05,4938896174.10,3538676259.72,2294315079.35,1085501314.46,4411233096.54,872450177.98,559041912.35,267795941.38,1161743645.32,0.00,0.00,0.00,165251915.09,132834712.51,130433645.19,62965571.36,258943162.15,150062217.73,135125050.88,60691408.16,284990098.63,214859320.67,141353573.48,65249742.75,264180135.41,196620146.75,115095039.40,49972375.86,225401028.98,155944086.91,100344250.55,40455255.21,268243996.17,212279019.93,154889813.34,69619375.39,317886876.61,210930106.66,123834321.65,67529072.93,277304818.36,197333356.61,117704181.29,57631783.09,210591857.14,149535063.54,86540250.34,37654611.67,140383779.33,96945985.24,66682426.68,163165656.25,75661466.95,114446277.23,48798119.02,63758024.83,28679503.26,62783526.18,0,68611079.91,0,76097212.55,0,0,0,61155393.29,58292846.00,0.0
5,营业税金及附加,151721547.60,65120035.38,48319131.12,26059301.51,102201070.47,70477846.30,41517346.68,8125303.45,54079259.42,38667648.02,29246458.73,9533092.92,26741914.26,6428235.39,3673654.46,1620152.27,9789715.93,5495838.00,3504756.94,1354345.38,10072569.82,5248462.10,3374791.45,1509698.50,7391210.03,4939777.51,3364449.44,1861072.76,6076087.97,3593145.67,2271311.68,964173.12,5366214.20,0,0,0,415649.05,375117.81,325907.24,107989.44,3117031.35,335563.44,2863916.70,783427.90,1608298.33,1229570.08,669259.26,421915.02,1723732.98,4199325.33,1149922.13,169761.38,1462714.44,1204816.40,809321.09,476272.30,3736312.91,3503468.02,3157734.84,1084879.56,5221999.95,1515102.64,1199598.48,468589.99,2356900.44,1471405.93,715638.08,272815.56,2366556.70,1487136.31,782203.50,220493.57,1609006.44,1140324.12,778945.13,1859753.52,963199.37,1247949.09,287183.16,84854.14,22999.64,223720.02,0,20671.27,0,150059.54,0,0,0,12053291.87,12214563.00,0.0
6,销售费用,1498198059.80,1038298461.88,666278721.61,362936408.27,1432948595.11,1083435059.68,407282042.53,146335780.02,770959776.80,355231549.63,228027226.33,86945551.02,468043569.24,540132970.25,191863834.35,78425341.28,378296093.87,268512531.74,166614102.96,75969871.71,242632602.90,178629598.91,114774028.32,55827986.50,214342879.33,159198206.45,104315832.98,46288499.30,187285580.12,22799143.66,14985848.61,8687001.98,28615668.94,0,0,0,1272663.83,1041185.71,895361.35,491072.64,12876658.88,1106744.31,11921280.40,3398480.61,4141865.75,2947170.28,1926716.80,820542.15,3545790.56,1694464.72,959390.99,425433.53,3909761.81,1188047.38,787844.01,375782.48,6477277.77,21718681.67,17717036.53,12876565.38,27209898.90,21150209.08,13556237.20,7425232.80,36365333.86,17038115.49,12391203.03,4629852.51,30325732.06,16580886.09,9501019.69,1189382.25,5704928.96,4561986.85,3181993.77,6835138.03,4025866.72,6964473.40,2546189.88,730627.04,279838.44,811414.05,0,388221.79,0,993409.82,0,0,0,1464448.02,0,0.0
7,管理费用,3626452429.25,2668430646.56,1778207995.94,822330070.84,3102598603.16,2064365788.75,2279767542.87,741692245.18,2540090717.99,1893230449.97,1319896666.92,667248848.20,1736957367.96,1045225258.74,547295407.99,206865699.53,784014985.95,622957113.75,389276063.12,180460742.59,634548153.45,437069062.85,263601764.96,130262674.55,477859365.82,344089922.93,206662667.92,103097904.05,387921158.58,43734378.20,27186296.27,15032221.07,39424397.74,5450242.53,5043328.80,323380.84,29827732.79,20142800.87,9297409.58,5007921.16,21020705.60,9058024.97,10696555.18,5392423.80,20141046.89,15143308.49,10341184.50,4863625.74,23397462.19,12117284.07,8300049.17,3283416.64,20287365.30,15030742.60,7597740.38,3746503.25,24278577.92,19510311.14,14322144.31,6718276.23,30929749.56,17653065.43,11250199.09,5259720.48,27873113.37,18310128.47,12423329.33,4812089.67,28882645.58,17199229.01,11360694.14,3299252.68,10880844.43,6973974.78,4380288.95,10690736.12,1405948.64,12824042.38,4580920.42,5691554.67,2616164.73,7113547.91,0,6656146.35,0,5011456.09,0,0,0,2732581.00,2818890.00,0.0
8,财务费用,1016298012.92,779813918.25,537998428.42,256363332.59,1072364648.84,574009629.29,427394143.04,186644585.81,508999826.91,351876892.16,242825685.53,115212067.14,510351966.24,234890827.47,158662252.27,56468236.19,115075072.17,92865577.78,38060572.26,-9264544.67,62931034.86,44383812.19,31808003.78,17842092.86,76468016.25,63604231.29,43550541.43,21666638.65,58665038.37,8717282.79,4986954.57,2639679.71,16882727.03,-346.20,-220.66,588.87,22196171.99,21974252.23,22151111.60,17234505.07,79631060.60,57580881.96,42935654.79,19445649.21,88339983.84,65881997.24,43457074.84,20852616.60,68872155.64,46096006.57,29233745.82,11997646.15,56914704.91,40608142.59,26466055.06,9533826.99,42696525.72,37431603.26,21210069.41,9488423.28,29542025.57,15870688.99,10869369.87,6267656.21,24264623.82,15735046.92,9056861.04,2576547.93,15277665.90,5479734.71,2536120.52,87774.94,4031375.85,2703028.83,1955635.69,4731168.11,1713240.22,5103732.12,1990724.67,3248903.55,1564239.12,5456125.00,0,6060543.72,0,6031172.19,0,0,0,956338.00,3347059.00,0.0
