9,研发费用,121487673.12,83830205.68,54873377.08,30740552.38,135806086.32,96062884.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,1449365.45,11627892.20,92391.67,966218.71,-1174250.54,10247430.53,3227036.62,2928283.62,-817523.49,61485426.00,646627.84,4807507.65,-3049606.43,24514309.27,1394803.67,1708842.81,-57453.54,40717658.49,1966084.25,2204528.37,1998252.39,22295367.66,-2993445.51,2063086.75,2284810.25,20993924.82,10652887.57,19844467.51,1531974.41,4191777.16,4080468.04,5600487.61,2549213.97,6353653.72,3292501.62,1879931.85,1090366.37,3874429.53,1935730.14,1141532.66,52150.24,10957687.34,1851309.55,312758.28,634930.57,926539.29,820449.90,820449.90,80207.70,1614191.52,0,3178298.01,4162148.56,0.0
11,公允价值变动收益,226000.00,-285600.00,167000.00,342000.00,-1213500.00,-2752470.00,-2817950.00,-497900.00,-6799768.85,-366036.00,-8975531.24,-5614833.93,6908948.85,-986260.00,1105480.00,1439635.00,3981810.00,-2038490.00,1488185.00,-397915.00,-2827818.97,1569334.59,966607.54,-4769855.61,-1084519.03,-1011458.00,97237.00,833279.00,462666.00,-37790.00,-903982.00,-193482.00,-1081068.00,-172318.00,-1177500.00,-1092250.00,1439270.00,1012320.00,459620.00,91520.00,802182.50,-182760.00,491880.00,3268940.00,-868002.50,0,6275.97,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-1038542.59,0.00,0.00,7564.12,1939488.97,3549646.22,301716.31,1738356.16,4010033.79,1354137.34,7635935.26,6974027.38,9606280.68,6278781.09,12493.15,12493.15,2020969.89,6753964.38,3900547.94,1662739.72,12817062.76,8835249.35,4010349.05,4914834.20,13821141.65,622222.22,0.00,812054.80,-58131.34,53424.66,53424.66,53424.66,5689459.43,0,0,0,1851027.67,1851027.67,1851027.67,0,-548738.63,0,0,0,388166.02,254437.25,66000.00,0,0,0,0,0,4247.37,4247.37,0,18087.58,0.0
13,其中:对联营企业和合营企业的投资收益,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851027.67,0,0,0,-551027.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0.00,0.00,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,384568984.42,286349496.16,187931034.92,100441701.34,412942390.49,336182894.74,218454754.48,94102665.35,364205184.29,276924719.43,179190923.83,67496437.60,294894850.73,253717022.89,162109562.86,76510691.70,214379737.64,185548288.27,126704001.28,57469702.86,169567735.35,153223387.46,102876049.85,35033775.97,105379967.54,74886815.22,44433724.13,25718895.69,86197934.17,82155211.63,50605203.24,45422535.13,215014076.71,188284495.43,130208151.86,71485880.31,162188761.84,100650306.95,49307616.55,25151290.28,154065395.64,111706304.94,68306416.82,24957061.84,100676921.28,74607415.22,48236009.22,20325466.46,88479516.64,65181894.56,43984996.54,22415425.81,80609058.47,60157242.85,52693706.28,31328661.39,0.0
16,加:营业外收入,239969.55,320926.21,7584.54,5233.01,567396.51,339982.95,61444.27,33000.00,3159594.34,21437805.44,21382107.66,26672145.06,21252771.96,13759319.97,7519578.97,2553879.59,19974336.47,11880503.23,6254884.81,2518958.64,12293738.98,8507711.07,4578027.37,2150291.52,15897163.30,17529093.80,11053437.08,1164196.49,15376039.92,10213409.35,6730625.79,1131572.08,23044911.27,13875874.65,6944144.02,314360.58,16104778.66,17545728.60,14815263.56,9327679.46,7909250.79,4489297.78,2609786.93,2243600.00,8055590.49,4753828.50,4565130.00,4410000.00,9236407.54,1437552.23,742088.40,521000.00,12142808.00,735520.00,4721824.07,7022884.57,0.0
17,减：营业外支出,1582011.21,365601.75,348295.12,140625.85,661498.10,146472.40,117606.01,30757.73,3505176.47,4030734.88,3991014.04,2821838.48,7560679.17,1842610.43,1339217.88,545089.57,3303124.96,1657825.07,1130721.02,189649.93,3708435.91,2808423.23,1710320.46,377633.91,3363991.05,2029863.26,1360822.57,486958.79,2974213.31,1944670.98,1167118.95,496340.07,4856705.48,2537018.82,1338508.55,261861.66,4519891.83,1279388.84,726337.93,325152.68,1597167.08,272368.74,435846.76,206622.50,2204218.55,1129956.47,452267.85,231187.42,1352758.65,813162.52,539543.45,283972.94,1565651.25,740470.21,1926837.47,1627578.85,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,539740.15,539740.15,0.00,2950978.63,0.00,0.00,0,73373.48,48025.76,48025.76,48025.76,372829.61,0,0,0,0,0,0,0,200115.10,0,0,0,375449.92,0,0,0,2111350.94,0,0,0,0,0,0,0,-98900.27,0,0,0,47319.64,0,0,0,0,0,-7837.97,1509767.58,0.0
19,四、利润总额,383226942.76,286304820.62,187590324.34,100306308.50,412848288.90,336376405.29,218398592.74,94104907.62,363859602.16,294331789.99,196582017.45,91346744.18,308586943.52,265633732.43,168289923.95,78519481.72,231050949.15,195770966.43,131828165.07,59799011.57,178153038.42,158922675.30,105743756.76,36806433.58,117913139.79,90386045.76,54126338.64,26396133.39,98599760.78,90423950.00,56168710.08,46057767.14,233202282.50,199623351.26,135813787.33,71538379.23,173773648.67,116916646.71,63396542.18,34153817.06,160377479.35,115923233.98,70480356.99,26994039.34,106528293.22,78231287.25,52348871.37,24504279.04,96363165.53,65806284.27,44187541.49,22652452.87,91186215.22,60152292.64,55488692.88,36723967.11,0.0
20,减：所得税费用,52879020.35,39247281.89,24486928.25,12310113.38,58369682.28,42325709.95,31213946.78,10560106.02,48370643.06,35293877.32,25667483.58,11001032.50,52258437.41,32006365.33,20723816.55,9526893.60,33118525.55,24208065.39,15459831.16,7231426.64,33379082.01,21088975.33,14050272.53,3840093.49,17259868.18,9524297.75,3990679.97,2629978.58,12192043.83,10615845.78,2982674.92,5836184.28,33248970.99,28748674.11,19956572.27,10940346.58,20568205.46,16496122.40,8406534.11,4265169.91,19035334.38,16508356.98,9609204.30,3671185.31,14211540.75,17023670.42,10888306.58,4745664.53,14270334.03,18398982.00,12282795.45,6163585.72,18937292.04,16733657.45,12274095.50,1145073.06,0.0
21,五、净利润,330347922.41,247057538.73,163103396.09,87996195.12,354478606.62,294050695.34,187184645.96,83544801.60,315488959.10,259037912.67,170914533.87,80345711.68,256328506.11,233627367.10,147566107.40,68992588.12,197932423.60,171562901.04,116368333.91,52567584.93,144773956.41,137833699.97,91693484.23,32966340.09,100653271.61,80861748.01,50135658.67,23766154.81,86407716.95,79808104.22,53186035.16,40221582.86,199953311.51,170874677.15,115857215.06,60598032.65,153205443.21,100420524.31,54990008.07,29888647.15,141342144.97,99414877.00,60871152.69,23322854.03,92316752.47,61207616.83,41460564.79,19758614.51,82092831.50,47407302.27,31904746.04,16488867.15,72248923.18,43418635.19,43214597.38,35578894.05,0.0
22,归属于母公司所有者的净利润,327092961.74,243399981.11,160414107.73,86509766.85,351225586.61,290306635.56,184033860.49,82122564.19,313762254.78,256670355.29,168986030.11,79214363.50,255109550.82,231846020.26,146414184.39,68572285.23,195466805.85,169831442.75,115642608.29,52635414.54,143616640.32,137168573.85,91366109.77,32777244.09,101159768.23,81227781.52,50669991.99,23905476.91,87715508.02,80377720.41,53292339.05,39926095.32,199700251.96,169850470.89,114935588.21,59939130.55,153338379.45,100513330.25,55137516.35,29996125.28,141423009.57,99414877.00,60871152.69,23322854.03,92316752.47,61207616.83,41460564.79,19758614.51,82092831.50,47407302.27,31904746.04,16488867.15,72248923.18,43418635.19,43214597.38,35578894.05,0.0
23,少数股东损益,3254960.67,3657557.62,2689288.36,1486428.27,3253020.01,3744059.78,3150785.47,1422237.41,1726704.32,2367557.38,1928503.76,1131348.18,1218955.29,1781346.84,1151923.01,420302.89,2465617.75,1731458.29,725725.62,-67829.61,1157316.09,665126.12,327374.46,189096.00,-506496.62,-366033.51,-534333.32,-139322.10,-1307791.07,-569616.19,-106303.89,295487.54,253059.55,1024206.26,921626.85,658902.10,-132936.24,-92805.94,-147508.28,-107478.13,-80864.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.280000,0.210000,0.130000,0.070000,0.290000,0.240000,0.150000,0.070000,0.260000,0.210000,0.140000,0.160000,0.540000,0.500000,0.330000,0.150000,0.440000,0.380000,0.260000,0.120000,0.320000,0.310000,0.200000,0.070000,0.230000,0.180000,0.110000,0.050000,0.200000,0.180000,0.120000,0.090000,0.470000,0.390000,0.270000,0.240000,0.610000,0.400000,0.220000,0.240000,1.130000,0.800000,0.490000,0.190000,0.750000,0.500000,0.350000,0.170000,0.890000,0.520000,0.360000,0.190000,0.890000,0.540000,0.540000,0.440000,0.0
26,稀释每股收益(元/股),0.280000,0.210000,0.130000,0.070000,0.290000,0.240000,0.150000,0.070000,0.260000,0.210000,0.140000,0.160000,0.540000,0.500000,0.320000,0.150000,0.430000,0.380000,0.260000,0.120000,0.320000,0.310000,0.200000,0.070000,0.230000,0.180000,0.110000,0.050000,0.200000,0.180000,0.120000,0.090000,0.470000,0.390000,0.270000,0.240000,0.610000,0.400000,0.220000,0.240000,1.130000,0.800000,0.490000,0.190000,0.750000,0.500000,0.350000,0.170000,0.890000,0.520000,0.360000,0.190000,0.890000,0.540000,0.540000,0.440000,0.0
27,七、其他综合收益,4592599.06,10816116.28,1796989.16,-2022178.67,1842059.76,2497892.55,580307.87,-1351240.82,-1960804.15,-1306103.87,-740869.60,-330115.58,1466239.41,358664.89,-340203.95,-35000.16,378493.29,4547.95,203384.27,108733.73,13759.30,4369.85,-7386.82,8852.97,65837.94,114213.77,126925.71,1640.06,288510.31,19171.31,7412.38,-2762.81,-241585.71,-106416.66,-67227.81,-20474.84,-89951.70,-27820.35,-6783.36,-171.94,197.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,334940521.47,257873655.01,164900385.25,85974016.45,356320666.38,296548587.89,187764953.83,82193560.78,313528154.95,257731808.80,170173664.27,80015596.10,257794745.52,233986031.99,147225903.45,68957587.96,198310916.89,171567448.99,116571718.18,52676318.66,144787715.71,137838069.82,91686097.41,32975193.06,100719109.55,80975961.78,50262584.38,23767794.87,86696227.26,79827275.53,53193447.54,40218820.05,199711725.80,170768260.49,115789987.25,60577557.81,153115491.51,100392703.96,54983224.71,29888475.21,141342342.82,99414877.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,331467080.92,253536185.90,162169542.35,85318753.01,352094782.09,291707245.33,184332261.99,81371067.98,312686312.90,255951998.16,168578551.83,79032799.92,255915982.49,232043285.94,146227072.21,68537285.07,195674977.16,169833944.12,115754469.64,52744148.27,143624207.93,137172943.70,91358722.95,32786097.06,101195979.10,81341995.29,50796917.70,23907116.97,87874188.69,80396891.72,53299751.43,39923332.51,199567904.31,169744054.23,114868360.40,59918655.71,153288856.27,100485509.90,55130732.99,29996030.71,141423168.13,99414877.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,3473440.55,4337469.11,2730842.90,655263.44,4225884.29,4841342.56,3432691.84,822492.80,841842.05,1779810.64,1595112.44,982796.18,1878763.03,1942746.05,998831.24,420302.89,2635939.73,1733504.87,817248.54,-67829.61,1163507.78,665126.12,327374.46,189096.00,-476869.55,-366033.51,-534333.32,-139322.10,-1177961.43,-569616.19,-106303.89,295487.54,143821.49,1024206.26,921626.85,658902.10,-173364.76,-92805.94,-147508.28,-107555.50,-80825.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
