,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1756045297.88,1267805413.68,819486618.24,471747526.40,1610931195.32,1148627583.24,735496039.95,378975775.72,1444178231.96,1056253151.77,672361536.82,351624578.09,1360458692.96,975376495.95,640705641.48,328400747.27,1395026674.53,1002545503.98,630589760.66,301989694.46,1497278939.95,1030992505.75,651354462.26,301909453.13,1517792020.83,993823091.72,641245084.07,277516821.87,1450329833.01,982256350.61,662470364.44,288098773.88,1327308986.24,928865355.19,627351279.83,314677841.97,1187216298.55,849566666.96,555915479.89,288698364.27,1130999153.12,816386930.44,560306878.52,297417869.76,1087085286.12,826695558.61,558889641.32,278993499.41,886639262.24,647583997.15,426982927.40,200338037.69,753495119.05,524158059.06,360856790.03,178052550.25,690583794.08,500456876.22,342256438.09,156074600.42,566616159.30,399840401.77,271425065.76,135315695.10,503457286.87,379148950.35,269952843.47,151086590.34,423655659.47,339608818.98,227571314.62,111933044.18,368794220.70,290150543.64,198782556.71,334165485.22,298409012.42,265374418.93,253785579.05,0.0
2,营业收入,1756045297.88,1267805413.68,819486618.24,471747526.40,1610931195.32,1148627583.24,735496039.95,378975775.72,1444178231.96,1056253151.77,672361536.82,351624578.09,1360458692.96,975376495.95,640705641.48,328400747.27,1395026674.53,1002545503.98,630589760.66,301989694.46,1497278939.95,1030992505.75,651354462.26,301909453.13,1517792020.83,993823091.72,641245084.07,277516821.87,1450329833.01,982256350.61,662470364.44,288098773.88,1327308986.24,928865355.19,627351279.83,314677841.97,1187216298.55,849566666.96,555915479.89,288698364.27,1130999153.12,816386930.44,560306878.52,297417869.76,1087085286.12,826695558.61,558889641.32,278993499.41,886639262.24,647583997.15,426982927.40,200338037.69,753492518.53,524153896.09,360856309.60,178052855.25,690586316.01,500459388.94,342258134.54,156075712.92,566475835.03,399777792.37,271362456.20,135573680.10,503501802.49,379216297.71,270034706.83,151105162.39,426224599.35,339608818.98,227571314.62,111933044.18,368794220.70,290150543.64,198782556.71,334165485.22,298327863.52,265410228.24,253704226.13,0.0
3,二、营业总成本,1625269338.42,1166688573.69,762953259.55,444551785.23,1524586960.43,1077451642.34,695518340.26,355428316.59,1315331042.21,957062174.37,611676128.06,315570097.04,1234917880.35,887868669.78,589939685.60,295070195.53,1279538915.36,934041499.92,591813702.31,278782385.81,1392175379.25,970808713.36,617255287.31,279203240.13,1415900304.16,936476868.91,606667614.40,256333582.83,1328077701.70,894762025.52,597163523.62,258205511.98,1212108162.26,842240178.43,565366095.56,278286435.79,1073647767.91,766089767.55,495452675.49,250654434.23,989808456.97,721745540.28,509740678.34,273435778.23,1007721353.63,773911794.07,524316502.51,262181506.54,816657136.55,604945431.79,402114037.13,193198354.33,702197403.51,478438573.14,315789435.19,155031292.41,574513694.70,414417144.00,282779661.52,121317199.27,458172445.22,320919488.96,219433542.93,104056179.06,397278183.82,298735851.00,216966525.54,119447986.26,345916786.08,272403676.64,185332295.66,84390681.98,300535622.89,239666172.11,165971216.63,274471426.53,249715066.94,220029152.75,215152927.15,0.0
4,营业成本,1305760386.15,952427872.71,630180717.57,363138979.43,1237019676.43,891462460.67,571454073.07,286425703.26,1037697664.69,768606939.12,489735812.30,252327400.37,983769618.02,714165352.99,477166025.91,236155322.88,1023826268.96,752341302.12,473637867.77,217350075.27,1107501406.62,780824003.81,504495369.03,229414663.58,1097806898.75,723753520.23,472113869.52,200020093.39,1061974794.03,735322297.98,495741356.67,206664384.44,1000606739.54,705098642.27,480361331.14,236005725.47,887196470.90,620964123.99,391763416.01,197167806.31,803711493.17,589007077.69,420648939.62,226477245.87,805375667.07,639385650.46,428567140.52,211104886.61,664328122.24,486241824.63,325207191.95,153503642.02,548692015.06,378808787.43,251951232.02,120416212.37,445292606.70,319934588.83,214554716.28,92832849.30,350282204.19,248696227.93,166720162.00,80472375.00,307047581.72,227545839.13,163428807.13,96209736.00,258801446.00,206917860.00,136471352.00,65767858.00,235546386.17,186100534.00,128077932.00,236126506.73,207147580.95,179148279.00,178106963.05,0.0
5,营业税金及附加,16008944.62,12513088.44,8050979.38,5676577.49,15647586.66,12029995.49,8745192.33,5693602.26,19128014.90,14662625.06,9446806.65,5857605.23,18065291.65,6974481.14,4658395.34,2833360.89,9299427.70,6420006.85,4403990.63,2047990.37,9512806.13,6402448.17,4390554.44,2466764.66,11855075.58,6142696.68,2967488.89,1015622.33,4303726.68,2001007.09,1678631.32,136349.99,5807775.41,3631960.85,3603953.38,2327899.97,6817827.69,6407994.30,5041440.72,2895602.46,8381455.57,6017983.47,3943442.07,2136984.82,7476126.02,5690810.06,4172218.33,2291759.94,5499276.06,3881026.37,2678770.47,1078415.78,5388995.65,3369558.80,2586661.34,1374951.77,5298565.34,3555817.96,2491520.20,1352225.65,4006260.08,2393117.61,2162020.68,1189806.98,4162011.58,3065252.31,2166759.42,1192169.07,3653851.24,3053032.80,2115353.34,776136.96,2662880.45,2109466.70,1722105.72,1442177.52,2340758.66,2127639.88,2029242.87,0.0
6,销售费用,135043644.02,86557533.89,60412240.53,31909520.79,130358061.04,81185282.67,53586723.43,29513686.31,128438703.51,84162130.46,55244868.74,26997485.58,119665272.98,76351379.53,50817475.58,24337302.55,113481118.36,72038822.97,46973320.70,24809780.68,124840653.77,75848447.11,42298415.89,19735425.74,135142568.35,87262986.67,51613778.45,21752870.14,119210593.22,70220197.98,41694348.66,22240837.27,104060364.16,63525164.67,40786454.49,20363547.61,94583875.72,75276768.01,53942454.97,32796798.03,97507238.50,68481837.57,46128163.79,26757419.02,106547452.26,67833020.77,48103274.70,28124806.64,76210511.66,51060381.43,33213282.57,18382692.16,65635902.82,39328521.62,25821425.51,14432078.50,63985615.59,43360208.01,32664797.10,11322804.71,54692382.56,33318915.01,23768860.23,10602856.21,44640409.65,37323140.41,28946659.02,13672616.64,44476026.98,35092931.77,24806465.20,10617473.63,39795797.70,32363742.27,22121979.32,19293201.89,17436755.70,14241138.54,12829268.15,0.0
7,管理费用,99114920.51,65485538.12,40931463.94,19957883.84,86218321.65,60609281.56,54472060.68,22481631.66,108491829.54,71915072.56,46241502.86,20692134.54,92548313.91,70617735.81,43875585.45,22189268.31,91834155.09,64658109.43,39879420.85,20110552.71,90838487.20,62116424.20,35702692.57,15183687.26,101256242.42,66918750.07,43079159.39,16753526.55,86932196.84,56815248.16,37118957.36,17136349.74,68828321.53,42623004.21,28061990.27,14784023.65,68743588.90,45472935.93,30915295.66,14202915.28,59161227.65,37785224.16,24245294.81,11685817.07,54648279.78,35049762.40,23517028.64,12492912.48,31972524.78,33336517.48,22413776.60,10577869.11,51722981.87,34714973.70,22926804.59,12689047.04,40155827.74,32708527.03,23694687.24,10887469.79,34967937.27,25880677.31,19837247.91,8499619.59,33701717.66,27017374.55,19298804.09,6265308.36,34153921.55,20947889.80,16789622.33,5983352.98,18421713.77,15969710.36,12221001.94,16726460.72,16204238.21,15848881.15,14161251.24,0.0
8,财务费用,13998772.78,12932932.25,11369791.92,7357730.44,723352.39,8886548.79,7183381.41,4433818.39,16733524.99,15000575.10,9424695.66,4868187.19,12019113.55,15459256.18,11920961.28,5755673.24,32936816.46,31894462.61,22481015.72,13747603.75,56521097.91,45816092.14,31445562.47,12681226.67,64651334.71,49746793.21,34277743.60,13855962.72,47866570.40,25626917.44,18918830.59,10442844.39,31460240.67,23767724.27,11209077.38,4906739.09,13581153.53,14745647.25,10567770.06,3591312.15,19236289.59,18760347.98,12577555.57,6378311.45,28489868.24,21209139.85,15213429.79,8167140.87,39509346.14,29501504.42,17676838.08,9655735.26,30757508.11,22216731.59,12503311.73,6119002.73,19781079.33,14858002.17,9373940.70,4921849.82,14223661.12,10630551.10,6945252.11,3291521.28,7726463.21,3784244.60,3125495.88,2108156.19,4831540.31,6391962.27,5149502.79,1245860.41,4108844.80,3122718.78,1828197.65,1094516.85,5853050.61,8663214.18,8026201.84,0.0
