,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1330101539.51,662104928.25,400772642.65,185127519.55,963190630.07,589712179.19,397445072.82,197765697.64,985764506.57,634716667.46,428140399.63,211176582.84,964055615.22,656813273.06,496016500.70,285253097.44,1097908222.76,686983975.06,425182950.93,213324735.47,877605229.66,679530663.33,443330903.17,204067288.49,1245298665.55,951878500.41,689290910.97,345011370.58,1499468051.05,1132566275.92,724457991.38,273643713.52,1144738287.11,942217656.88,675662665.67,308014250.04,956510621.65,514295889.06,350317974.41,137136677.29,905446773.77,663453373.37,502604099.21,232276352.31,1361166650.20,1089195891.38,780335736.94,346612804.68,1537521151.60,981312146.20,752041032.93,385058941.32,839750399.71,583697559.38,424193928.70,190730253.33,633785478.60,499397618.07,330312507.80,106600719.66,541732320.52,336545230.51,284440579.49,128355177.03,465408740.50,274849802.84,231440395.58,325465318.54,267598397.03,0.0
2,营业收入,1330101539.51,662104928.25,400772642.65,185127519.55,963190630.07,589712179.19,397445072.82,197765697.64,985764506.57,634716667.46,428140399.63,211176582.84,964055615.22,656813273.06,496016500.70,285253097.44,1097908222.76,686983975.06,425182950.93,213324735.47,877605229.66,679530663.33,443330903.17,204067288.49,1245298665.55,951878500.41,689290910.97,345011370.58,1499468051.05,1132566275.92,724457991.38,273643713.52,1144738287.11,942217656.88,675662665.67,308014250.04,933836413.43,514295889.06,350317974.41,137136677.29,905446773.77,663453373.37,502604099.21,232276352.31,1361166650.20,1089195891.38,780335736.94,346612804.68,1537521151.60,981312146.20,752041032.93,385058941.32,838438452.08,583528292.30,424127930.41,191528590.10,632893834.11,498783686.54,330058446.98,106321502.31,541280883.73,335741162.03,283817217.51,127816838.36,464166781.74,274497270.48,231090604.43,324256562.97,267084095.55,0.0
3,二、营业总成本,1330136233.99,656401470.40,397569480.38,184245077.45,952977889.57,579336496.71,390555829.00,194129196.35,1000585632.85,632212077.64,421590418.60,206256462.32,956909138.34,656201734.83,486892960.72,279842253.34,1088690336.25,690607821.12,436200191.65,217712835.96,1010477172.49,738880594.51,472970323.13,211229175.01,1352905605.06,1028888305.37,735637795.89,340259077.30,1472692986.48,1082442170.48,684350895.33,262296875.71,1064560240.13,862651851.78,631245256.70,300618120.40,1006145487.73,554393690.57,375388906.14,145029305.81,895739589.58,659792977.74,492623877.10,234804889.95,1251003144.86,1000389442.08,700252442.61,335868940.15,1432658212.74,908271093.21,678742457.47,378926160.37,770993140.36,535938969.79,390039059.69,184404922.31,577358301.84,455509379.51,299212789.97,103207434.44,507829075.49,322174641.52,268729715.72,125456647.64,430830273.18,267268591.31,219681375.89,289336697.54,221397064.38,0.0
4,营业成本,1064266483.35,495976685.69,286670184.96,131337670.97,712501011.89,455496376.92,306647034.54,152660450.55,777972683.03,487365228.14,326165269.38,162087763.25,771664760.06,523782125.55,395760937.34,230949711.30,869343315.27,545974449.93,332297575.73,171494752.91,734586469.96,556856617.01,357019831.04,152805826.18,1117192987.72,860633854.15,614934678.02,284835317.52,1253194861.68,944149455.94,593214958.65,221506465.71,842718547.46,701384888.12,512625859.16,249409642.16,800451824.70,450083927.79,304283361.18,121197012.00,727649777.14,549722125.99,419943245.78,202657417.13,946209652.25,795769606.82,549249469.53,257378674.28,1208083361.33,774228114.21,583922745.52,333932279.90,619056690.89,448038986.28,330484598.40,158186723.71,452955655.95,368543416.98,241445690.28,81143360.56,422035445.41,269667490.98,228589265.32,101718062.50,356108195.49,210238344.15,179893381.99,235374608.04,174632192.29,0.0
5,营业税金及附加,10990879.16,8016367.21,5990431.16,4347941.89,11107564.41,7095221.76,5417241.49,2929326.94,11215745.07,8830459.99,6893036.86,3327126.75,9656068.99,3892322.76,3406058.94,1661174.33,7840734.16,5989383.87,5009232.60,1186697.26,7283054.97,6156155.31,4796239.91,854272.68,4805565.76,3418387.74,2181066.12,563916.27,6447107.17,5871112.70,3511392.76,645891.48,7113087.98,5384416.63,4050737.68,917719.51,4610165.43,2941181.33,2110641.46,903742.54,4785447.63,4069062.70,2954279.71,236187.47,2585174.74,2289146.10,1081353.73,138108.74,1287256.33,1194272.82,657815.01,12156.56,543883.64,456298.53,149795.49,102885.05,848373.02,378576.16,29940.68,29940.68,309864.77,108098.76,44559.61,41157.67,349906.97,198576.36,160690.86,770871.14,883282.76,0.0
6,销售费用,118924223.63,61533282.84,42630203.32,19274782.09,93080998.98,66545729.20,47700493.04,19617974.51,108962201.88,66842172.66,46517604.05,21039113.59,95325240.18,66649950.72,45411144.04,24683494.79,104174840.83,68902174.70,45242049.82,20970556.90,119861069.91,78190938.84,53246198.84,32365953.02,104156666.58,71069361.26,51752455.73,22618275.49,96636558.26,64740577.75,39757366.63,14257183.50,91286240.02,67188312.13,49391371.72,22482928.07,80298281.05,50928208.41,34397444.90,12094397.51,87304443.50,59189158.84,42697404.10,17304379.85,109486432.94,71528449.25,55851320.08,26648453.56,104786483.99,67309875.83,48036110.26,21301185.55,76558287.29,47053653.50,35718815.69,14298242.19,63769265.74,44050976.93,31536874.29,11904151.52,41838118.70,26500988.21,20000786.54,12534696.30,33663107.73,27595429.65,21150039.50,22235322.76,19531169.46,0.0
7,管理费用,93227319.23,70557446.10,42317472.85,16342550.24,88441062.84,48041964.34,30344439.88,13049607.99,75761438.72,49073243.80,29512666.15,14547744.63,68289085.41,51240448.77,34931790.41,13890599.45,79595519.61,45160504.60,30515549.19,12726227.65,70815785.25,48862223.06,30470761.34,13304726.73,62236189.13,46329808.27,30383136.41,15129738.94,71582041.05,42299790.66,26970808.38,12379058.54,61372342.34,36317568.31,23715120.96,11976763.36,54813906.04,36405607.71,23653454.94,11498766.67,56834968.10,35135241.09,23053868.43,9030491.41,64480160.57,40760425.29,28708313.81,12416288.83,51230518.66,28440850.90,17145817.60,8388637.84,47448488.07,22898941.93,13895097.22,6691406.68,40302110.76,28015374.54,18605449.38,6806004.62,26877260.39,12981256.70,9947477.12,5493729.94,22472331.77,15840832.85,9613726.30,19020704.78,17461477.47,0.0
8,财务费用,35028773.30,14935532.17,16575357.49,11733286.15,7843564.36,-3414725.14,718612.28,6745403.07,27780534.49,20696680.71,12912007.36,5822629.29,9937962.55,10777458.49,7581534.76,8969754.76,26501016.42,23283795.92,22947730.01,11796649.65,52913935.28,37009770.58,23869648.95,11898396.40,66505421.08,47516926.63,36466492.29,17111829.08,43998253.03,25369772.51,20896368.91,13508276.48,57106471.21,42094343.27,31179843.86,15831067.30,26388322.32,12890480.19,7612105.04,2769203.84,14102481.08,11943801.94,9021454.41,6674913.22,66798970.51,62301145.27,49817330.24,21927663.41,65958042.53,35445774.59,26934157.70,13727473.82,27385790.47,17491089.55,9790752.89,5125664.68,19482896.37,14521034.90,7594835.34,3323977.06,16768386.22,12916806.87,10147627.13,5669001.23,18236731.22,13395408.30,8863537.24,11935190.82,8888942.40,0.0
9,研发费用,7698555.32,5382156.39,3385830.60,1324202.57,5757766.91,3678500.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-115356.46,34245920.18,1893428.93,-271992.23,-873566.71,-1106970.34,-595707.66,-410165.20,-567915.19,2036021.15,-140571.46,-198504.77,-312481.29,1234909.96,1297512.10,188054.30,-462048.41,25016857.12,11804889.71,3567643.05,0,-1991225.21,-80032.68,-80032.68,0,834165.29,11460.92,0,0,4963551.12,10282323.32,10282323.32,0,19270743.44,1144285.14,3331898.62,-3433816.75,5062472.13,-266412.82,-5046375.33,-1098499.13,61442753.85,27740669.35,15544655.22,17359751.33,1312549.90,1652204.86,2045811.38,1564426.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-5969.29,-198992.77,-259501.65,-393521.96,-221713.32,-321542.97,-124095.55,0,26918168.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10489558.30,535653.71,421835.33,209765.11,723211.05,453407.63,339589.25,167928.75,-9544751.54,-5585397.15,-4145853.12,-1086022.95,-1921934.01,0,0,0,107738.74,147738.74,0,0,-6817.79,0,0,0,-4983861.56,-4719917.42,-4455973.28,-263944.14,-337333.35,16416.18,10944.12,5472.06,21888.24,3136.77,2091.18,1045.59,4182.36,3136.77,2091.18,-6702.45,-9108.64,0.0
