,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,849040354.13,589765793.30,269948066.84,1363618252.47,930916155.78,595385887.46,325709783.04,1318082898.68,878521699.40,543640300.90,251558867.87,1049333414.01,718328029.27,469676418.64,232963482.38,794417091.62,543980578.33,369318008.81,194106673.91,622477103.52,429549986.23,258522746.57,126591284.71,487208511.29,366003571.94,227509617.35,120565251.26,475652317.24,376669376.98,252802541.88,129267159.56,578349240.87,438804633.28,297472488.63,147961988.85,516030148.19,384874145.89,248341660.24,129444297.27,286363095.88,201692619.54,125864158.73,69549313.33,315163474.19,263737560.29,183434016.30,104756288.84,413315235.76,325478966.09,235053205.47,128045379.52,362023272.23,272237168.48,267211133.48,217192689.62,0.0
2,营业收入,849040354.13,589765793.30,269948066.84,1363618252.47,930916155.78,595385887.46,325709783.04,1318082898.68,878521699.40,543640300.90,251558867.87,1049333414.01,718328029.27,469676418.64,232963482.38,794417091.62,543980578.33,369318008.81,194106673.91,622477103.52,429549986.23,258522746.57,126591284.71,487208511.29,366003571.94,227509617.35,120565251.26,475652317.24,376669376.98,252802541.88,129267159.56,578349240.87,438804633.28,297472488.63,147961988.85,516030148.19,384874145.89,248341660.24,129444297.27,286363095.88,201692619.54,125864158.73,69549313.33,315163474.19,263737560.29,183434016.30,104756288.84,413315235.76,325478966.09,235053205.47,128045379.52,362023272.23,272237168.48,267211133.48,217192689.62,0.0
3,二、营业总成本,845890371.42,590294725.82,263441592.43,1794792400.77,885445592.97,557494456.80,308888691.87,1242743156.39,792755554.20,486044504.85,231619234.76,941710740.32,650954683.07,423557633.78,215248838.08,740633109.10,530602142.84,364019329.53,188982288.41,623425874.34,431495074.91,259785840.37,126001400.78,492802105.03,365930932.52,227033211.38,117201597.50,460553230.30,359804164.56,238973314.32,122925412.90,543340736.64,413680605.82,278500409.08,135496500.70,494564655.46,365860624.30,237512809.17,121407436.84,287558235.38,195739899.86,120622874.71,65551198.45,308247990.64,249247216.88,170679325.49,93863079.26,377920962.81,266060165.63,210762615.00,112353380.97,337242358.41,227688359.17,246869000.77,202628765.48,0.0
4,营业成本,693826164.52,476944293.42,210549796.65,1109670405.96,741385259.21,474130044.09,262631483.16,1009596469.85,666821280.35,414657466.31,196031270.78,782962103.93,546555023.35,357036183.87,174400293.15,649624235.68,463791354.41,316908461.75,163855222.88,522406756.58,361651644.44,219550185.92,108223858.93,407161967.91,301240328.50,186950639.46,98326427.54,392462379.64,309670556.24,208493970.17,107816050.13,479825824.22,365674883.02,245563302.55,119731386.18,430773178.20,320849773.92,207747024.87,109044240.17,245036959.62,169341871.73,104781284.15,56293965.38,260397631.85,215115379.03,148520205.54,82909392.65,336875894.38,0,189592483.46,102286488.51,303673666.40,0,221815716.68,182671025.17,0.0
5,营业税金及附加,3160522.23,2299828.13,1193489.99,4614941.01,-447306.33,-852001.35,346465.49,10185277.48,2348342.44,1607961.61,435997.81,5409254.44,1921541.32,1091122.43,362379.63,3259643.10,1965182.89,1306241.97,864655.49,2745564.85,1769432.72,724362.08,444784.13,1984826.56,1474212.16,816656.23,479925.93,1362465.83,792931.30,304524.54,39719.09,2169082.20,1356664.12,951036.27,521574.40,3962369.70,3665157.74,2361638.19,1800770.05,726493.89,642261.25,560924.99,489440.81,345578.84,251454.19,199091.34,138399.05,1781938.54,1555622.36,1206724.50,614097.15,973218.51,711182.89,450594.58,131927.60,0.0
6,销售费用,23647333.00,15968699.08,9915377.92,37257930.65,27741967.92,12324949.35,5601240.30,36870206.23,25401372.94,9391504.32,3964928.31,22511625.02,15952034.37,9386201.87,9683294.72,16183262.85,10325351.12,6800843.78,3074859.78,17119320.48,13239214.21,5368210.48,2863090.32,11448882.12,8377271.85,4625350.03,2521607.43,9549941.39,7150794.84,4396990.70,2064274.11,11502005.36,8585950.34,5785739.79,2864079.78,11033013.59,8113280.16,5058572.86,2598393.59,8260340.97,5262193.56,3323496.71,1869318.79,9830477.29,7515566.96,4968458.06,2389394.96,8954349.61,6556045.96,4923319.87,2691092.90,9903770.42,7062402.57,7588889.44,7467290.14,0.0
7,管理费用,57371067.30,38301559.68,19354900.71,79631170.50,53002958.17,63100745.57,34708419.91,128893636.66,89155493.15,55301995.38,28499164.77,111914361.36,83503587.30,53523718.07,28195297.63,75698987.38,54986513.30,36909562.90,18032822.07,69939557.39,45878649.68,27487048.40,13369477.91,56058960.51,40164091.20,23683596.08,12111155.42,43604162.80,29887412.94,17691100.19,9148723.80,35892198.60,25900816.94,17641893.34,8619512.93,34008286.16,21843150.34,14224702.23,6481128.29,24607518.54,17126803.08,9770367.95,4952774.42,19863344.74,14193941.59,8559753.36,4708867.16,17095811.97,11204289.26,7668817.66,3430182.08,13020486.51,10267419.88,10818352.17,9877492.01,0.0
8,财务费用,6216527.01,5711058.24,3539057.76,8737327.08,10538883.62,4753897.41,6093953.40,10867211.15,8298827.22,5107209.66,2687873.09,1340256.78,1591682.29,996141.10,2624572.95,1739074.06,-156450.22,2092105.60,2636344.71,7502523.35,5819984.37,3293913.19,1100189.49,12716572.11,12168667.60,8450608.37,3762481.18,12977998.76,10786755.34,7288889.89,3856645.77,12475312.46,9318742.47,5714888.20,1336780.34,8335663.50,6767374.57,3498983.45,1482904.74,6159241.95,4711539.98,3531570.65,1945699.05,13460220.29,11599507.44,7860449.52,3717025.44,12136392.29,8587058.57,5914032.43,2558626.15,8234000.31,5157021.42,6210684.04,1814278.34,0.0
