,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,6106611127.08,3839330431.95,1711326979.16,7121706261.65,5559198283.85,3785884856.52,1927998369.81,7009887112.79,5323762885.43,3312310698.79,1485799873.44,5475027849.36,3987079901.32,2477886642.76,1101717101.40,3874017127.37,2833541485.62,1722220142.60,737199681.27,3305481665.85,2466559252.21,1562768258.82,651233839.55,2447163304.12,1737684196.17,1084772562.54,446548809.57,1623202273.50,1110767430.54,632539228.33,256640158.78,1308920880.27,1014506185.20,646881942.90,288446248.26,1161237632.02,865089443.69,548603324.35,251507452.94,777436881.45,529080439.75,301884845.46,105832169.96,742498154.65,576779848.65,354935999.58,152019659.70,682078926.24,484205597.52,306666757.99,147292831.20,512694572.21,381586740.28,313816375.14,214625410.73,0.0
2,营业收入,6106611127.08,3839330431.95,1711326979.16,7121706261.65,5559198283.85,3785884856.52,1927998369.81,7009887112.79,5323762885.43,3312310698.79,1485799873.44,5475027849.36,3987079901.32,2477886642.76,1101717101.40,3874017127.37,2833541485.62,1722220142.60,737199681.27,3305481665.85,2466559252.21,1562768258.82,651233839.55,2447163304.12,1737684196.17,1084772562.54,446548809.57,1623202273.50,1110767430.54,632539228.33,256640158.78,1308920880.27,1014506185.20,646881942.90,288446248.26,1161237632.02,865089443.69,548603324.35,251507452.94,777436881.45,529080439.75,301884845.46,105832169.96,742498154.65,576779848.65,354935999.58,152019659.70,682078926.24,484205597.52,306666757.99,147292831.20,512694572.21,381586740.28,313816375.14,214625410.73,0.0
3,二、营业总成本,5972300194.40,3798906498.35,1714390189.39,6742884892.69,5184207846.63,3530088396.89,1827409680.43,6475147258.43,4872130100.98,3004360102.90,1348657333.39,5076937964.65,3682793915.17,2287842451.75,1021499528.68,3628352626.33,2605547991.73,1578612006.68,678496322.04,3021762556.35,2233725769.98,1420785540.20,608673597.17,2244779437.08,1557304387.90,979809334.39,411372553.60,1536156828.90,1021091740.48,582582400.14,246607186.26,1258957549.81,912381441.16,570245086.42,258061374.18,1038541618.27,751715450.49,481658177.06,222937720.31,692021880.80,472090925.13,280764120.30,109442468.33,663261912.30,500643009.03,308730615.75,133106541.14,589209380.93,414114976.03,267043865.30,128615097.01,456884830.26,339863233.73,285713976.56,193604695.61,0.0
4,营业成本,5226594851.56,3332986386.75,1512443094.35,5959310353.11,4610544386.14,3167232897.14,1677980914.83,5755359914.43,4384652752.42,2684033443.52,1212553092.55,4487174700.68,3311389710.56,2071520766.63,921172081.04,3078962312.91,2223645803.22,1335044392.92,577422524.80,2581946965.63,1921379650.87,1209625575.61,519665036.32,1920188995.93,1358742775.38,852154225.93,357750931.94,1316972151.95,874444453.23,489783758.77,207589065.33,1062957377.99,793416459.29,498300506.68,227024536.64,893103586.27,655332360.60,425728696.21,203117573.96,596822003.91,403389747.04,236929387.83,93403678.53,582278870.43,446447056.44,277375305.58,120701446.78,520562577.08,371473172.78,238249291.99,114953437.23,415300624.73,310460538.19,252397610.88,169844908.61,0.0
5,营业税金及附加,23985936.33,13735011.85,5401545.24,28268685.50,21280961.20,17397394.78,6057185.18,30944199.92,19835670.80,14575504.16,4961277.03,19533091.06,8669053.84,6884341.61,4696977.53,5798832.51,5214321.72,3272139.95,1509851.11,14814692.20,13173169.34,9884482.90,4020872.07,5422036.59,3312759.40,1541130.92,678323.04,3811781.52,2368531.67,1407011.92,417560.32,3820373.41,3267276.38,3039004.29,1104350.10,2927565.18,2074299.95,1185295.16,271421.97,3477559.31,2501072.44,1701411.36,713862.46,4290399.69,3075168.95,1882770.16,799523.47,3496602.90,2223529.96,1329316.46,506708.59,2799526.62,1909874.91,2100679.75,1289807.85,0.0
6,销售费用,81774235.17,48419635.28,19209709.46,79897591.50,55700678.38,34951485.20,15268978.35,73891506.01,55330357.80,35849216.72,18296554.11,61428220.29,44076269.05,25722373.89,11434442.27,54945555.54,36235938.28,23081809.19,8794073.61,42090148.61,29470326.98,20092451.00,9117771.26,36438094.82,22693320.22,14435001.19,5726889.02,27452183.36,14981103.10,7991253.04,2752029.26,27858180.09,16297009.57,10567214.21,5259441.38,23229677.32,14278160.45,8866535.67,4145824.82,16354641.82,8910979.68,5278490.81,1732328.03,13601353.90,9045166.61,5521039.10,2391032.26,11261633.86,7101902.74,4399343.59,1911156.50,10710083.78,7598395.21,10111995.48,7025882.81,0.0
7,管理费用,267152944.58,164428280.85,72406157.93,262432118.46,196840028.22,291479168.58,119880276.56,584038482.64,400429333.26,257450538.04,111379976.32,501846396.78,318809096.04,182663401.82,85129252.14,423350236.58,292486571.58,195407339.00,83123297.97,352118706.93,236977979.39,157197160.54,66291734.11,241791327.60,144793593.25,92083974.31,40665376.54,160083288.65,109369836.85,68861915.32,31041543.37,136928555.01,83028796.24,49527278.71,20939614.68,112455265.62,74316807.39,41073736.45,14619739.47,73608269.09,55913999.03,35058834.44,13356606.55,67006328.36,44683824.27,25146197.27,11064037.55,39616546.30,22815361.84,15994221.92,9183888.08,19248825.32,14695859.68,12968341.32,7721803.06,0.0
8,财务费用,95421645.70,66309792.99,41617411.67,14109381.20,-526191.77,3134783.50,8222325.51,6275295.41,3128294.77,3697708.53,1466433.38,-11726456.39,-6018718.08,-4816212.23,-933224.30,58767559.42,41402390.52,15295661.89,7646574.55,28331902.64,27467754.00,18728980.75,9578183.41,33905777.43,21633077.37,13466139.76,6551033.06,21587031.07,14987385.17,9598030.63,4806987.98,25467282.82,17758402.87,10197585.72,3733431.38,5064269.94,2961315.35,2135380.13,783160.09,-1172513.06,-365388.36,55480.56,235992.76,-6991496.93,-4916543.35,-3503032.47,-1849498.92,11126234.78,8081147.48,4651830.11,2059906.61,7799196.24,5198565.74,6552630.52,5967782.47,0.0
