,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,13414075951.86,8957610127.00,6075344011.16,2324206659.43,8366826199.43,4424318154.14,2809986057.62,1365395046.16,7859237901.89,4839472813.31,3591887382.73,1542040045.96,9443733859.99,5922269694.62,3971272246.75,1527894747.83,9751282013.99,7102203477.09,5138003575.26,1669877442.03,11061334031.30,8290433833.50,692282848.38,308297449.90,1436229621.56,1028213991.26,723554670.73,360287251.92,1500975257.73,1157836607.88,798310252.93,373115967.02,1654982749.33,1286614005.38,858458650.71,426953240.34,1568315058.65,1150033315.40,767818125.75,365276289.75,1391820227.61,1029875237.43,619224944.24,288705154.83,2143390512.20,1697599966.50,1049430387.52,482169603.63,1784978240.98,1270604426.03,800627045.66,384337120.68,1447160258.80,1031623479.41,589557506.46,248671579.15,1248142160.44,934398254.78,612709514.93,296858287.68,1143219631.65,831490270.07,510454132.74,239573146.42,873636390.58,607590980.94,366696745.49,164515077.76,792912130.22,597142717.53,383604527.94,159196876.65,800369301.15,402774974.66,739157906.69,383325109.68,640218411.45,385144769.72,747629076.25,752975081.70,627760038.34,547833786.63,0.0
2,营业收入,13414075951.86,8957610127.00,6075344011.16,2324206659.43,8366826199.43,4424318154.14,2809986057.62,1365395046.16,7859237901.89,4839472813.31,3591887382.73,1542040045.96,9443733859.99,5922269694.62,3971272246.75,1527894747.83,9751282013.99,7102203477.09,5138003575.26,1669877442.03,11061334031.30,8290433833.50,692282848.38,308297449.90,1436229621.56,1028213991.26,723554670.73,360287251.92,1500975257.73,1157836607.88,798310252.93,373115967.02,1654982749.33,1286614005.38,858458650.71,426953240.34,1568315058.65,1150033315.40,767818125.75,365276289.75,1391820227.61,1029875237.43,619224944.24,288705154.83,2143390512.20,1697599966.50,1049430387.52,482169603.63,1784978240.98,1270604426.03,800627045.66,384337120.68,1447160258.80,1031623479.41,589557506.46,248671579.15,1215797194.13,916164897.22,602077156.69,294827693.91,1120976323.50,812164624.09,499002053.13,233841808.78,858903338.67,599468230.03,363472293.98,162890491.68,785089755.07,591807630.99,380099995.39,154790450.14,775976372.36,398885605.97,716711056.67,370547677.42,620770963.13,377042324.71,732106866.41,734658789.15,622370400.06,529850345.31,0.0
3,二、营业总成本,12560358216.12,8499207185.65,5719472286.33,2185616104.29,7827522094.45,4063795567.86,2519633070.30,1242916838.31,7088267533.28,4431304501.42,3278839612.21,1406978170.80,8831210811.70,5451951507.35,3683391897.94,1400921335.56,9183547405.55,6627755198.32,4831356233.84,1560093355.25,10767816394.46,8100006668.77,926021525.17,412943256.43,1874574446.97,1345747941.72,931243352.76,453259404.15,1691705993.51,1260584053.52,842460337.11,382655909.85,1657032340.56,1284719838.84,857458154.77,425291135.65,1595541793.31,1176561525.79,796470664.49,395155358.11,1486982994.70,1081919433.96,643333378.04,286253767.24,2082391926.23,1664886792.07,1036410633.33,477364457.67,1801296159.73,1274997754.11,796597674.48,383022431.65,1436489879.44,1027032469.72,596093475.63,247882838.17,1422507201.41,926530942.54,607693504.52,296003414.91,1328099427.85,828443763.72,508683067.07,238865191.28,871580853.71,606121979.28,365156849.92,162878705.88,819460697.61,625350209.08,410275702.51,169578140.23,756768226.43,383343111.42,686878053.66,347907142.51,559230846.51,329005161.53,651391392.23,649753396.84,556656358.38,498149091.69,0.0
4,营业成本,11727700172.43,7954214473.99,5356477339.19,2009072788.60,7393300332.93,3823333829.17,2416246645.10,1124891741.16,6826556102.06,4120652206.26,3104245972.56,1286855214.75,7745845523.55,5028371450.96,3386638304.41,1302540374.13,8378362559.16,6233578471.15,4535288275.88,1485210501.29,9763815423.38,7392918652.92,771587425.69,352011452.51,1544861048.88,1119782428.98,756487977.21,365158919.67,1380344035.82,1034164014.12,688306307.99,307340965.25,1353172798.78,1044800309.10,699041293.19,345337619.56,1331546543.41,983640127.32,681903262.83,333393603.16,1242426541.51,902781663.62,514476398.81,225194487.24,1646043044.18,1284337069.27,818296512.13,389340472.19,1553309874.36,1104385142.23,683754396.89,341982804.76,1240788807.07,876554721.84,490397213.97,197581845.34,1012795509.78,746757434.59,496235863.77,238614925.46,959907114.03,700118176.37,428442185.61,201603017.54,737097002.08,518345408.30,312389537.48,137274545.79,688811982.00,523718083.41,343746473.30,142971300.34,646402427.93,327301393.47,585259926.39,293338879.26,446086370.49,281632025.39,539741347.54,537778743.75,465001763.63,427107987.02,0.0
5,营业税金及附加,15874855.32,15970781.82,12155362.63,3969075.74,16192499.10,12248667.28,9045272.73,1766984.99,19445527.59,6134485.04,3214244.25,1018234.60,41318925.99,27158870.93,21696387.92,9547171.42,38247797.23,19327572.21,12099573.01,4420660.40,28019394.95,17283534.34,4119896.62,1784851.69,8409782.09,6164445.55,4395682.68,1809828.39,7831220.70,6196523.49,4733816.76,1605679.06,5877679.40,4767969.91,4098141.51,2169445.60,4765304.18,2876809.33,2130180.29,966152.96,9060047.18,7841348.17,4371679.17,1304588.44,9864858.77,9209014.93,5691163.98,2870224.15,5324091.55,2189381.64,1345588.83,422538.70,3069209.53,1770727.90,362437.12,220530.68,5525666.19,4323364.09,2813704.67,1775151.40,6287875.00,4444268.85,2369719.35,755494.56,5152942.15,3843700.71,2086035.19,806979.47,4077433.27,2738515.70,1507143.39,897853.51,1504371.65,938194.42,2903149.36,1742379.06,2374117.50,1339563.47,2146500.31,3208208.64,3662402.63,5619017.67,0.0
6,销售费用,33297931.62,27052608.00,21207250.48,4754023.38,18549057.06,11515683.41,7064929.79,2509890.69,21022255.23,14438043.38,10603170.76,2793180.25,16423595.56,11485999.13,6120592.89,3005845.46,15829913.10,12572338.23,7332570.15,4204603.26,50786279.05,47381493.81,27424031.31,12327072.63,66223839.44,47263777.05,30660761.54,14000657.90,61386130.38,45663748.95,29740324.65,14710351.41,70053364.40,53030558.76,38255101.68,20045549.36,79533648.35,61596324.31,39899274.10,19764960.35,65680781.94,47254674.05,27749743.93,15646512.78,65784623.50,52641150.01,33407359.26,15156878.98,60484724.70,46165229.35,31529597.97,8128568.14,53152688.18,37618628.91,22381386.49,10002678.83,55901838.13,45117764.30,25235674.75,12376497.81,57331251.22,34651995.41,23177945.37,6442369.60,35691346.06,18878666.78,9339771.04,3479850.10,23848959.23,19290506.31,11890103.93,4880059.28,19892820.38,9180831.81,23314427.37,12105894.29,23189824.70,10183501.26,16030609.65,15150814.21,8986919.74,9533606.55,0.0
7,管理费用,608302668.92,394372460.97,259213114.19,134184653.87,555925606.29,327664300.61,216836511.92,104205394.20,524066025.91,313920055.93,204532886.86,91487530.29,431602112.75,281612349.90,179796988.97,84790705.62,405849389.21,237623199.30,153029636.72,69034772.85,452302888.12,301417203.32,54801786.76,25915671.98,143110913.30,102055552.96,60728499.75,28463150.27,127519206.87,97116912.97,64601663.48,31038733.51,137626434.24,112586732.58,74160366.69,34850213.68,133188780.70,89244865.29,54098467.26,27421349.69,125601036.33,98106077.34,59502428.52,24746777.30,165996865.51,186992018.48,81351191.58,31292601.81,93270276.61,67424131.14,48195119.20,18929925.64,70243184.99,49214022.30,34136563.15,16315559.47,266302627.96,65266517.01,42779081.55,19267662.69,233924332.49,39634192.12,26205803.05,13803549.35,37292078.56,24793509.87,17063816.09,10627832.11,46387016.96,45505681.53,30210555.66,12074250.82,46651826.11,26289787.89,45963237.49,25156676.23,53401131.18,20619523.06,39163309.39,30811387.14,29943105.04,35150568.97,0.0
8,财务费用,120013879.64,91446514.23,57873628.23,31702958.59,-17194461.53,18250211.41,-2254063.01,10248038.56,-310098118.18,-107913919.65,-129214841.16,25636650.91,39396642.56,16804706.51,4359901.45,1002378.93,5685738.77,11797358.94,10363203.24,-971651.24,170876271.77,158941348.04,46027545.20,20222179.28,97196950.61,73041577.55,48556945.77,23810759.41,94698249.12,66997200.03,45386530.19,21956185.08,83097427.84,61141166.14,36576639.55,17409466.59,64421658.17,47575376.17,31725238.99,15344481.67,70492389.33,55379935.82,38750510.25,20378256.52,97224794.56,77624183.55,53531414.17,22382440.43,64968819.17,52285854.32,31366336.85,13558594.41,68884547.81,58200206.06,46916426.03,23762223.85,81981559.35,65065862.55,40629179.78,23969177.55,70648855.11,49595130.97,28487413.69,16260760.23,56347484.86,40260693.62,24277690.12,10689498.41,56335306.15,34097422.13,22921426.23,8754676.28,42316780.36,19632903.83,32193112.90,15563313.67,32448339.15,15230548.35,54309625.34,62804243.10,49062167.34,20737911.48,0.0
