,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170630,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,584632446.72,377667003.12,236959206.13,146331968.04,653175273.64,442333928.71,314272900.00,129307374.25,544933282.91,258256300.00,813514927.08,690592000.00,751276600.00,0.0
2,营业收入,584632446.72,377667003.12,236959206.13,146331968.04,653175273.64,442333928.71,314272900.00,129307374.25,544933282.91,258256300.00,813514927.08,690592000.00,751276600.00,0.0
3,二、营业总成本,407264384.73,276138443.15,175039067.93,100404552.79,448411710.42,300399225.04,219057500.00,85845041.40,353333226.37,169026500.00,477897175.48,425583200.00,506596900.00,0.0
4,营业成本,353929278.99,235880419.35,147794321.04,86666617.07,385865181.97,261043691.75,189314800.00,74126117.11,303997695.70,147977100.00,429845702.44,348241500.00,422147100.00,0.0
5,营业税金及附加,7941209.40,3839387.74,2671391.63,1017398.86,9865457.91,6385102.26,4814500.00,894391.65,10088972.51,4937300.00,11102753.73,5728600.00,8904300.00,0.0
6,销售费用,11940797.79,8341093.44,5371522.20,2473468.94,10140659.56,6057834.98,4132600.00,2096838.17,8389415.61,3582500.00,10884049.08,10296800.00,9074400.00,0.0
7,管理费用,28384879.72,21601440.21,14355176.44,6133811.15,23046463.30,16188655.44,10696200.00,5167414.32,23689234.35,16412000.00,26921726.27,35678400.00,32172200.00,0.0
8,财务费用,-7167030.93,-2471229.04,-1021664.18,-174326.69,175456.82,313070.21,301300.00,162155.96,4865353.85,4285500.00,13346144.46,12239700.00,16810100.00,0.0
9,研发费用,12235249.76,8947331.45,5868320.80,3080059.93,16225859.57,10410870.40,6992200.00,3048206.26,11484594.50,0,8431901.89,0,0,0.0
10,资产减值损失,0,0,0,1207523.53,3092631.29,0,2805800.00,349917.93,-9182040.15,-8167900.00,-22635102.39,13398200.00,17488800.00,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,15815093.69,10087512.69,2425662.00,1705395.75,7987942.74,5321128.60,3857900.00,2119641.11,1963535.56,36800.00,71268.50,0,128700.00,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,193653500.68,114443155.32,69689245.67,47621634.08,228749360.87,144680733.92,99141700.00,45556721.05,212933626.90,107600200.00,334880927.04,265008800.00,244808400.00,0.0
16,加:营业外收入,5338.84,5331.03,5329.62,5328.25,74162.12,230624.00,224400.00,67145.75,360799.60,313700.00,980829.06,46662100.00,1820200.00,0.0
17,减：营业外支出,403543.68,400543.68,400500.00,0,18524.42,6134.50,6100.00,0.01,357419.32,359400.00,328369.97,13400.00,906700.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,239400.00,0,4700.00,888000.00,0.0
19,四、利润总额,193255295.84,114047942.67,69294075.29,47626962.33,228804998.57,144905223.42,99360000.00,45623866.79,212937007.18,107554600.00,335533386.13,311657500.00,245721900.00,0.0
20,减：所得税费用,12845793.12,1638464.16,10394111.31,7144044.32,33388007.17,21735783.53,14446500.00,6912212.67,32266692.50,18672300.00,57978310.93,48073400.00,43848500.00,0.0
21,五、净利润,180409502.72,112409478.51,58899963.98,40482918.01,195416991.40,123169439.89,84913400.00,38711654.12,180670314.68,88882200.00,277555075.20,263584100.00,201873400.00,0.0
22,归属于母公司所有者的净利润,180409502.72,112409478.51,58899963.98,40482918.01,195416991.40,123169439.89,84913400.00,38711654.12,180670314.68,88882200.00,277555075.20,263584100.00,201873400.00,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.460000,0.290000,0.150000,0.110000,0.540000,0.340000,0.240000,0.110000,0.550000,0.300000,0,0,0,0.0
26,稀释每股收益(元/股),0.460000,0.290000,0.150000,0.110000,0.540000,0.340000,0.240000,0.110000,0.550000,0.300000,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,180409502.72,112409478.51,58899963.98,40482918.01,195416991.40,123169439.89,84913400.00,38711654.12,180670314.68,88882200.00,277555075.20,263584100.00,201873400.00,0.0
29,归属于母公司所有者的综合收益总额,180409502.72,112409478.51,58899963.98,40482918.01,195416991.40,123169439.89,84913400.00,38711654.12,180670314.68,88882200.00,277555075.20,263584100.00,201873400.00,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
